RNA-DMSO-1	RNA-DMSO-2	RNA-DMSO-3	RNA-TPG-1	RNA-TPG-2	RNA-TPG-3
REM1|ENSG00000088320.4|chr20	0	0	0	0	0	0
HM13|ENSG00000101294.18|chr20	96	73	72	107	76	108
MCTS2|ENSG00000101898.7|chr20	17	15	11	3	4	4
ID1|ENSG00000125968.9|chr20	625	463	471	733	699	644
COX4I2|ENSG00000131055.5|chr20	0	0	0	0	0	0
BCL2L1|ENSG00000171552.14|chr20	31	9	13	12	17	11
TPX2|ENSG00000088325.16|chr20	388	278	373	270	232	287
MYLK2|ENSG00000101306.11|chr20	0	0	0	9	0	0
FOXS1|ENSG00000179772.8|chr20	0	0	0	0	0	0
DUSP15|ENSG00000149599.16|chr20	0	0	0	0	0	0
TTLL9|ENSG00000131044.19|chr20	0	0	0	0	0	0
PDRG1|ENSG00000088356.6|chr20	409	365	360	456	402	492
XKR7|ENSG00000260903.3|chr20	0	0	0	2	0	0
CCM2L|ENSG00000101331.17|chr20	16	4	0	6	3	0
HCK|ENSG00000101336.18|chr20	0	0	0	0	0	0
TM9SF4|ENSG00000101337.16|chr20	140	152	119	185	143	166
PLAGL2|ENSG00000126003.7|chr20	291	218	310	279	234	209
POFUT1|ENSG00000101346.14|chr20	244	222	274	274	163	197
KIF3B|ENSG00000101350.8|chr20	323	195	234	285	267	260
ASXL1|ENSG00000171456.21|chr20	319	184	247	279	308	235
NOL4L|ENSG00000197183.15|chr20	29	37	34	20	24	8
ENSG00000285382|ENSG00000285382.1|chr20	0	0	0	0	0	0
COMMD7|ENSG00000149600.12|chr20	91	64	49	73	92	64
DNMT3B|ENSG00000088305.19|chr20	116	95	99	103	95	112
MAPRE1|ENSG00000101367.9|chr20	498	449	508	449	563	475
EFCAB8|ENSG00000215529.13|chr20	0	0	0	0	0	0
SUN5|ENSG00000167098.12|chr20	0	0	0	0	0	0
BPIFB2|ENSG00000078898.7|chr20	0	0	0	0	0	0
BPIFB3|ENSG00000186190.8|chr20	0	0	0	0	0	0
BPIFB4|ENSG00000186191.9|chr20	0	0	0	0	0	0
BPIFA3|ENSG00000131059.12|chr20	0	0	0	0	0	0
BPIFB1|ENSG00000125999.11|chr20	0	0	0	0	0	0
CDK5RAP1|ENSG00000101391.21|chr20	169	115	129	152	120	122
SNTA1|ENSG00000101400.6|chr20	75	37	31	49	24	37
CBFA2T2|ENSG00000078699.22|chr20	80	62	105	82	68	126
NECAB3|ENSG00000125967.17|chr20	13	5	15	17	11	13
C20orf144|ENSG00000149609.6|chr20	0	0	0	0	0	0
ACTL10|ENSG00000288649.2|chr20	0	0	5	0	0	0
E2F1|ENSG00000101412.13|chr20	189	121	105	211	165	149
PXMP4|ENSG00000101417.12|chr20	182	73	114	117	99	78
ZNF341|ENSG00000131061.15|chr20	24	19	31	26	23	17
CHMP4B|ENSG00000101421.4|chr20	289	244	238	177	256	170
EIF2S2|ENSG00000125977.7|chr20	1118	929	1020	1538	1628	1530
ASIP|ENSG00000101440.10|chr20	0	0	0	0	0	0
AHCY|ENSG00000101444.13|chr20	206	241	177	261	242	214
ITCH|ENSG00000078747.17|chr20	180	109	126	77	124	116
DYNLRB1|ENSG00000125971.18|chr20	569	455	420	424	442	401
MAP1LC3A|ENSG00000101460.13|chr20	0	0	0	0	0	0
PIGU|ENSG00000101464.11|chr20	11	19	28	38	18	19
NCOA6|ENSG00000198646.14|chr20	169	134	142	137	181	160
TP53INP2|ENSG00000078804.13|chr20	37	71	44	54	35	48
GGT7|ENSG00000131067.17|chr20	2	1	0	2	0	0
ACSS2|ENSG00000131069.20|chr20	5	9	4	5	8	8
GSS|ENSG00000100983.12|chr20	69	42	44	36	37	51
MYH7B|ENSG00000078814.18|chr20	1	4	0	0	0	0
TRPC4AP|ENSG00000100991.12|chr20	107	108	105	141	179	114
EDEM2|ENSG00000088298.13|chr20	59	32	37	80	44	51
PROCR|ENSG00000101000.6|chr20	42	21	19	39	39	29
MMP24OS|ENSG00000126005.17|chr20	80	119	99	144	158	102
MMP24|ENSG00000125966.10|chr20	0	10	1	0	4	0
EIF6|ENSG00000242372.9|chr20	510	330	287	455	413	488
FAM83C|ENSG00000125998.8|chr20	0	0	0	0	0	0
UQCC1|ENSG00000101019.22|chr20	104	84	103	106	112	124
GDF5|ENSG00000125965.9|chr20	0	0	0	0	0	0
CEP250|ENSG00000126001.16|chr20	72	73	49	43	67	34
ERGIC3|ENSG00000125991.21|chr20	89	72	92	93	98	76
SPAG4|ENSG00000061656.11|chr20	5	0	0	0	0	3
CPNE1|ENSG00000214078.13|chr20	145	108	89	147	138	164
RBM12|ENSG00000244462.8|chr20	824	666	662	742	786	766
NFS1|ENSG00000244005.13|chr20	184	171	183	152	113	121
ROMO1|ENSG00000125995.16|chr20	815	600	687	722	763	578
RBM39|ENSG00000131051.24|chr20	875	709	770	1174	1300	1170
PHF20|ENSG00000025293.17|chr20	168	176	155	206	255	146
SCAND1|ENSG00000171222.11|chr20	66	71	37	72	50	49
CNBD2|ENSG00000149646.12|chr20	0	0	0	0	0	0
EPB41L1|ENSG00000088367.23|chr20	85	68	30	72	71	23
AAR2|ENSG00000131043.13|chr20	667	513	609	722	625	591
DLGAP4|ENSG00000080845.19|chr20	93	77	51	62	58	97
MYL9|ENSG00000101335.10|chr20	0	0	0	0	0	0
TGIF2|ENSG00000118707.11|chr20	523	362	428	423	407	463
TGIF2-RAB5IF|ENSG00000259399.1|chr20	569	438	448	453	454	557
RAB5IF|ENSG00000101084.19|chr20	929	782	758	768	778	819
SLA2|ENSG00000101082.14|chr20	0	0	0	0	0	0
NDRG3|ENSG00000101079.21|chr20	237	114	213	128	162	150
DSN1|ENSG00000149636.16|chr20	776	653	712	846	815	802
SOGA1|ENSG00000149639.15|chr20	48	45	68	31	10	53
SAMHD1|ENSG00000101347.11|chr20	143	107	94	120	135	104
RBL1|ENSG00000080839.12|chr20	136	133	160	162	153	148
RPN2|ENSG00000118705.17|chr20	280	175	267	493	423	384
GHRH|ENSG00000118702.11|chr20	0	0	0	0	0	0
MANBAL|ENSG00000101363.13|chr20	327	312	364	315	273	314
SRC|ENSG00000197122.13|chr20	3	10	9	1	0	0
BLCAP|ENSG00000166619.15|chr20	341	262	293	331	290	296
NNAT|ENSG00000053438.11|chr20	0	0	0	0	0	0
CTNNBL1|ENSG00000132792.19|chr20	182	141	151	183	154	121
VSTM2L|ENSG00000132821.12|chr20	0	0	0	0	0	0
TTI1|ENSG00000101407.13|chr20	245	231	192	148	167	149
RPRD1B|ENSG00000101413.12|chr20	92	103	170	158	185	182
TGM2|ENSG00000198959.12|chr20	5	4	0	0	4	0
KIAA1755|ENSG00000149633.12|chr20	0	0	0	0	0	0
BPI|ENSG00000101425.14|chr20	0	0	0	0	0	0
LBP|ENSG00000129988.6|chr20	0	0	0	4	0	0
RALGAPB|ENSG00000170471.15|chr20	165	154	109	147	142	177
ARHGAP40|ENSG00000124143.11|chr20	0	0	3	0	0	0
SLC32A1|ENSG00000101438.4|chr20	0	0	0	0	0	0
ACTR5|ENSG00000101442.10|chr20	97	35	73	118	64	83
PPP1R16B|ENSG00000101445.10|chr20	23	16	2	0	4	7
FAM83D|ENSG00000101447.15|chr20	568	395	508	270	313	282
DHX35|ENSG00000101452.15|chr20	98	78	80	106	100	100
MAFB|ENSG00000204103.4|chr20	155	125	107	161	154	148
TOP1|ENSG00000198900.7|chr20	462	401	479	496	531	469
PLCG1|ENSG00000124181.15|chr20	79	31	43	62	58	33
ZHX3|ENSG00000174306.22|chr20	157	82	99	105	122	83
LPIN3|ENSG00000132793.12|chr20	13	1	6	8	18	1
EMILIN3|ENSG00000183798.5|chr20	27	23	44	52	33	31
CHD6|ENSG00000124177.16|chr20	80	41	80	78	52	74
PTPRT|ENSG00000196090.13|chr20	0	0	0	0	0	0
SRSF6|ENSG00000124193.16|chr20	1749	1138	1389	2024	1915	1903
ENSG00000288000|ENSG00000288000.1|chr20	7	5	1	7	1	6
L3MBTL1|ENSG00000185513.17|chr20	7	5	1	7	1	6
SGK2|ENSG00000101049.18|chr20	1	0	0	0	0	0
IFT52|ENSG00000101052.13|chr20	74	53	37	106	81	69
MYBL2|ENSG00000101057.16|chr20	470	363	412	446	552	498
GTSF1L|ENSG00000124196.6|chr20	0	0	0	0	0	0
TOX2|ENSG00000124191.18|chr20	177	104	149	186	166	124
OSER1|ENSG00000132823.11|chr20	407	288	312	512	524	443
GDAP1L1|ENSG00000124194.17|chr20	0	0	0	0	0	0
FITM2|ENSG00000197296.6|chr20	89	91	60	82	56	100
R3HDML|ENSG00000101074.5|chr20	0	0	0	0	0	0
HNF4A|ENSG00000101076.20|chr20	0	0	0	0	9	0
TTPAL|ENSG00000124120.11|chr20	282	282	287	301	228	244
SERINC3|ENSG00000132824.14|chr20	277	266	279	335	376	254
PKIG|ENSG00000168734.14|chr20	34	24	21	18	40	25
ADA|ENSG00000196839.14|chr20	37	31	11	11	12	5
CCN5|ENSG00000064205.11|chr20	0	0	0	1	0	8
KCNK15|ENSG00000124249.7|chr20	0	0	0	0	0	0
RIMS4|ENSG00000101098.13|chr20	89	27	56	66	43	66
YWHAB|ENSG00000166913.13|chr20	4230	3513	3915	3974	3886	3716
TOMM34|ENSG00000025772.8|chr20	258	187	237	208	230	156
STK4|ENSG00000101109.13|chr20	497	422	415	619	460	435
KCNS1|ENSG00000124134.9|chr20	0	0	0	0	0	0
WFDC5|ENSG00000175121.12|chr20	0	0	0	0	0	0
WFDC12|ENSG00000168703.5|chr20	0	0	0	0	0	0
SLPI|ENSG00000124107.5|chr20	3	0	0	0	0	0
MATN4|ENSG00000124159.17|chr20	0	0	0	0	0	0
RBPJL|ENSG00000124232.11|chr20	0	0	0	0	0	0
SDC4|ENSG00000124145.6|chr20	200	94	125	130	106	112
SYS1|ENSG00000204070.10|chr20	161	173	225	182	257	176
TP53TG5|ENSG00000124251.11|chr20	0	0	0	0	0	0
DBNDD2|ENSG00000244274.9|chr20	594	325	337	409	366	428
PIGT|ENSG00000124155.19|chr20	123	130	129	168	123	169
SPINT3|ENSG00000101446.8|chr20	0	0	0	0	0	0
WFDC6|ENSG00000243543.9|chr20	0	0	0	0	0	0
EPPIN-WFDC6|ENSG00000249139.2|chr20	0	0	0	0	0	0
EPPIN|ENSG00000101448.14|chr20	0	0	0	0	0	0
WFDC8|ENSG00000158901.12|chr20	0	0	0	0	0	0
WFDC9|ENSG00000180205.4|chr20	0	0	0	0	0	0
WFDC10A|ENSG00000180305.5|chr20	0	0	0	0	0	0
WFDC11|ENSG00000180083.11|chr20	0	0	0	0	0	0
WFDC10B|ENSG00000182931.10|chr20	0	0	0	0	0	0
SPINT4|ENSG00000149651.4|chr20	0	0	0	0	0	0
WFDC3|ENSG00000124116.19|chr20	8	0	0	0	0	0
DNTTIP1|ENSG00000101457.13|chr20	438	374	384	383	358	448
UBE2C|ENSG00000175063.17|chr20	881	690	686	472	527	554
TNNC2|ENSG00000101470.10|chr20	0	0	0	0	0	0
SNX21|ENSG00000124104.19|chr20	18	13	18	19	15	27
ACOT8|ENSG00000101473.17|chr20	25	26	9	32	19	22
ZSWIM3|ENSG00000132801.7|chr20	76	48	43	99	94	62
ZSWIM1|ENSG00000168612.5|chr20	191	224	191	216	243	214
SPATA25|ENSG00000149634.5|chr20	0	0	2	0	0	0
NEURL2|ENSG00000124257.7|chr20	0	6	0	13	17	7
CTSA|ENSG00000064601.21|chr20	49	36	35	46	45	25
PLTP|ENSG00000100979.15|chr20	0	0	0	0	0	0
PCIF1|ENSG00000100982.12|chr20	30	4	17	7	21	13
ZNF335|ENSG00000198026.8|chr20	166	141	143	203	199	162
MMP9|ENSG00000100985.7|chr20	6	0	0	3	2	0
SLC12A5|ENSG00000124140.15|chr20	0	3	0	0	0	0
NCOA5|ENSG00000124160.12|chr20	201	158	213	229	174	174
CD40|ENSG00000101017.15|chr20	0	0	0	0	0	0
CDH22|ENSG00000149654.11|chr20	0	0	3	0	0	0
SLC35C2|ENSG00000080189.15|chr20	154	160	114	161	161	157
ELMO2|ENSG00000062598.18|chr20	132	82	71	163	96	53
ZNF334|ENSG00000198185.12|chr20	85	60	101	131	142	108
OCSTAMP|ENSG00000149635.3|chr20	0	0	0	0	0	0
SLC13A3|ENSG00000158296.14|chr20	0	0	0	0	0	0
TP53RK|ENSG00000172315.6|chr20	365	264	277	315	393	426
SLC2A10|ENSG00000197496.6|chr20	3	4	3	3	0	0
EYA2|ENSG00000064655.19|chr20	16	21	18	20	4	15
ZMYND8|ENSG00000101040.20|chr20	879	774	925	956	877	883
NCOA3|ENSG00000124151.19|chr20	229	137	164	191	115	120
SULF2|ENSG00000196562.16|chr20	44	39	23	34	21	39
PREX1|ENSG00000124126.14|chr20	40	15	10	22	17	17
ARFGEF2|ENSG00000124198.10|chr20	174	137	166	187	142	148
CSE1L|ENSG00000124207.17|chr20	779	686	850	817	1049	751
STAU1|ENSG00000124214.21|chr20	804	623	792	709	637	620
DDX27|ENSG00000124228.15|chr20	326	261	254	334	331	328
ZNFX1|ENSG00000124201.15|chr20	100	111	130	109	105	130
KCNB1|ENSG00000158445.10|chr20	6	3	3	5	9	0
PTGIS|ENSG00000124212.6|chr20	0	0	0	0	0	0
B4GALT5|ENSG00000158470.5|chr20	621	608	592	427	507	486
SLC9A8|ENSG00000197818.12|chr20	34	17	25	35	97	47
SPATA2|ENSG00000158480.11|chr20	176	145	127	170	155	132
RNF114|ENSG00000124226.11|chr20	431	455	386	429	518	517
SNAI1|ENSG00000124216.4|chr20	10	8	5	17	13	6
UBE2V1|ENSG00000244687.13|chr20	495	355	431	356	425	393
PEDS1-UBE2V1|ENSG00000124208.16|chr20	495	355	431	356	425	393
PEDS1|ENSG00000240849.11|chr20	226	132	192	133	139	126
CEBPB|ENSG00000172216.6|chr20	222	124	166	967	743	1047
PTPN1|ENSG00000196396.10|chr20	997	804	782	830	735	809
RIPOR3|ENSG00000042062.13|chr20	0	0	0	0	0	0
PARD6B|ENSG00000124171.9|chr20	448	330	419	412	483	430
BCAS4|ENSG00000124243.19|chr20	48	17	8	17	22	30
ADNP|ENSG00000101126.18|chr20	729	561	580	738	829	672
DPM1|ENSG00000000419.14|chr20	204	193	235	379	469	455
MOCS3|ENSG00000124217.5|chr20	157	134	117	131	161	113
KCNG1|ENSG00000026559.14|chr20	4	5	6	4	0	0
ATP9A|ENSG00000054793.14|chr20	125	144	115	131	136	96
SALL4|ENSG00000101115.13|chr20	0	0	0	0	0	2
ZFP64|ENSG00000020256.20|chr20	127	114	103	118	154	84
BCAS1|ENSG00000064787.14|chr20	0	0	1	0	0	0
PFDN4|ENSG00000101132.10|chr20	575	481	508	540	313	496
DOK5|ENSG00000101134.12|chr20	0	0	0	0	0	0
CBLN4|ENSG00000054803.4|chr20	0	0	0	0	0	0
FAM210B|ENSG00000124098.10|chr20	249	273	287	199	207	170
AURKA|ENSG00000087586.18|chr20	499	309	451	256	299	206
CSTF1|ENSG00000101138.12|chr20	398	423	291	402	501	379
CASS4|ENSG00000087589.17|chr20	0	0	0	0	0	0
RTF2|ENSG00000022277.13|chr20	280	219	206	252	302	270
GCNT7|ENSG00000124091.10|chr20	0	0	0	0	0	0
FAM209A|ENSG00000124103.10|chr20	0	0	12	0	8	0
FAM209B|ENSG00000213714.1|chr20	0	0	15	0	0	0
TFAP2C|ENSG00000087510.7|chr20	94	67	72	73	115	129
BMP7|ENSG00000101144.13|chr20	368	320	248	228	233	228
SPO11|ENSG00000054796.13|chr20	0	0	0	0	0	0
RAE1|ENSG00000101146.13|chr20	468	298	452	529	569	532
RBM38|ENSG00000132819.17|chr20	383	311	309	223	348	277
HMGB1P1|ENSG00000124097.8|chr20	111	100	78	122	131	89
CTCFL|ENSG00000124092.13|chr20	0	0	0	0	0	0
PCK1|ENSG00000124253.11|chr20	0	3	0	1	0	0
ZBP1|ENSG00000124256.15|chr20	0	0	0	0	0	0
PMEPA1|ENSG00000124225.16|chr20	179	125	172	274	341	255
C20orf85|ENSG00000124237.6|chr20	0	0	0	0	0	0
ANKRD60|ENSG00000124227.6|chr20	0	0	0	0	0	0
RAB22A|ENSG00000124209.4|chr20	198	200	178	195	228	168
VAPB|ENSG00000124164.16|chr20	503	329	333	426	400	447
APCDD1L|ENSG00000198768.11|chr20	0	0	0	0	0	0
STX16|ENSG00000124222.22|chr20	565	475	436	508	446	447
NPEPL1|ENSG00000215440.12|chr20	1	13	0	0	1	2
GNAS|ENSG00000087460.29|chr20	1082	907	950	1161	1149	947
NELFCD|ENSG00000101158.15|chr20	253	173	248	203	281	229
CTSZ|ENSG00000101160.15|chr20	3	2	0	0	0	0
TUBB1|ENSG00000101162.4|chr20	0	0	0	0	0	0
PRELID3B|ENSG00000101166.16|chr20	394	350	411	370	400	271
ZNF831|ENSG00000124203.7|chr20	0	0	0	0	0	0
EDN3|ENSG00000124205.18|chr20	0	0	0	0	0	0
PHACTR3|ENSG00000087495.17|chr20	4	8	25	8	9	5
SYCP2|ENSG00000196074.13|chr20	0	0	4	1	0	0
FAM217B|ENSG00000196227.11|chr20	722	585	597	438	426	419
PPP1R3D|ENSG00000132825.7|chr20	145	100	127	142	100	65
CDH26|ENSG00000124215.17|chr20	2	3	0	1	0	0
CDH4|ENSG00000179242.16|chr20	0	2	1	0	0	0
TAF4|ENSG00000130699.20|chr20	0	0	0	0	0	0
PSMA7|ENSG00000101182.15|chr20	814	722	656	717	627	614
SS18L1|ENSG00000184402.15|chr20	110	66	107	127	162	103
MTG2|ENSG00000101181.18|chr20	372	305	246	385	286	372
HRH3|ENSG00000101180.17|chr20	0	0	0	0	0	0
OSBPL2|ENSG00000130703.17|chr20	164	122	79	93	96	105
ADRM1|ENSG00000130706.13|chr20	660	490	533	509	480	563
LAMA5|ENSG00000130702.15|chr20	55	35	62	14	16	25
RPS21|ENSG00000171858.18|chr20	893	741	768	643	641	706
CABLES2|ENSG00000149679.12|chr20	30	23	58	42	49	44
RBBP8NL|ENSG00000130701.4|chr20	0	0	0	0	0	0
GATA5|ENSG00000130700.7|chr20	0	0	0	0	0	0
SLCO4A1|ENSG00000101187.16|chr20	203	148	124	150	82	111
NTSR1|ENSG00000101188.5|chr20	0	0	0	0	0	0
MRGBP|ENSG00000101189.7|chr20	195	154	147	170	190	152
OGFR|ENSG00000060491.17|chr20	145	76	107	77	107	80
COL9A3|ENSG00000092758.18|chr20	4	12	0	3	0	9
TCFL5|ENSG00000101190.13|chr20	31	25	35	14	18	40
DIDO1|ENSG00000101191.17|chr20	81	43	86	27	9	17
GID8|ENSG00000101193.8|chr20	549	359	388	508	436	416
SLC17A9|ENSG00000101194.18|chr20	0	0	2	2	0	0
BHLHE23|ENSG00000125533.6|chr20	0	0	0	0	0	0
YTHDF1|ENSG00000149658.18|chr20	1007	772	745	912	790	966
NKAIN4|ENSG00000101198.15|chr20	0	0	0	0	0	0
ARFGAP1|ENSG00000101199.13|chr20	61	52	49	58	83	65
CHRNA4|ENSG00000101204.18|chr20	6	0	0	0	0	0
KCNQ2|ENSG00000075043.20|chr20	0	7	0	0	0	0
EEF1A2|ENSG00000101210.13|chr20	44	22	9	28	47	27
PPDPF|ENSG00000125534.10|chr20	581	403	358	441	358	429
PTK6|ENSG00000101213.7|chr20	0	7	0	0	0	0
SRMS|ENSG00000125508.4|chr20	0	0	0	0	0	0
FNDC11|ENSG00000125531.7|chr20	0	0	0	0	0	0
HELZ2|ENSG00000130589.16|chr20	63	50	32	85	27	80
GMEB2|ENSG00000101216.11|chr20	287	195	188	246	302	281
STMN3|ENSG00000197457.10|chr20	114	124	84	145	131	106
RTEL1|ENSG00000258366.12|chr20	0	0	0	5	4	7
TNFRSF6B|ENSG00000243509.6|chr20	18	26	11	29	55	21
ARFRP1|ENSG00000101246.20|chr20	32	44	15	71	44	51
ZGPAT|ENSG00000197114.12|chr20	36	25	28	65	69	30
ENSG00000273154|ENSG00000273154.3|chr20	0	0	0	0	0	0
LIME1|ENSG00000203896.10|chr20	13	5	5	3	32	2
SLC2A4RG|ENSG00000125520.14|chr20	221	195	122	189	163	188
ZBTB46|ENSG00000130584.12|chr20	25	21	8	12	26	7
ABHD16B|ENSG00000183260.7|chr20	0	0	0	0	0	0
TPD52L2|ENSG00000101150.18|chr20	317	203	235	293	364	414
DNAJC5|ENSG00000101152.11|chr20	446	357	327	391	348	344
UCKL1|ENSG00000198276.16|chr20	66	29	46	57	59	57
ZNF512B|ENSG00000196700.9|chr20	89	85	57	95	73	75
SAMD10|ENSG00000130590.14|chr20	43	27	48	24	26	35
PRPF6|ENSG00000101161.8|chr20	94	106	92	122	159	137
C20orf204|ENSG00000196421.9|chr20	1	0	2	0	0	4
SOX18|ENSG00000203883.7|chr20	85	51	80	45	30	59
TCEA2|ENSG00000171703.17|chr20	13	5	6	3	0	13
RGS19|ENSG00000171700.14|chr20	118	65	110	110	58	67
OPRL1|ENSG00000125510.18|chr20	0	0	0	0	0	0
LKAAEAR1|ENSG00000171695.11|chr20	0	0	0	0	0	0
MYT1|ENSG00000196132.14|chr20	0	0	0	0	0	0
NPBWR2|ENSG00000125522.4|chr20	0	0	0	0	0	0
PCMTD2|ENSG00000203880.13|chr20	164	121	132	115	134	107
TPTE|ENSG00000274391.5|chr21	0	0	0	0	0	0
POTED|ENSG00000166351.11|chr21	0	0	0	0	0	0
LIPI|ENSG00000188992.12|chr21	0	0	0	0	0	0
RBM11|ENSG00000185272.14|chr21	48	13	22	52	33	40
HSPA13|ENSG00000155304.6|chr21	166	162	115	315	341	294
SAMSN1|ENSG00000155307.19|chr21	0	0	0	0	0	0
NRIP1|ENSG00000180530.11|chr21	205	126	143	244	153	248
USP25|ENSG00000155313.16|chr21	60	74	70	89	143	112
CXADR|ENSG00000154639.19|chr21	411	350	311	368	322	288
BTG3|ENSG00000154640.15|chr21	290	226	214	400	288	250
C21orf91|ENSG00000154642.11|chr21	212	145	234	194	157	142
CHODL|ENSG00000154645.14|chr21	0	0	0	0	0	0
TMPRSS15|ENSG00000154646.9|chr21	0	0	0	0	0	0
NCAM2|ENSG00000154654.15|chr21	0	0	0	0	0	0
MRPL39|ENSG00000154719.14|chr21	487	390	422	474	560	489
JAM2|ENSG00000154721.15|chr21	7	6	4	5	4	13
ATP5PF|ENSG00000154723.13|chr21	720	625	585	576	608	576
GABPA|ENSG00000154727.11|chr21	366	275	273	307	356	281
APP|ENSG00000142192.21|chr21	430	456	389	390	445	430
CYYR1|ENSG00000166265.13|chr21	0	0	0	0	0	0
ADAMTS1|ENSG00000154734.16|chr21	1315	867	1190	2184	2200	2043
ADAMTS5|ENSG00000154736.6|chr21	0	0	0	0	0	0
N6AMT1|ENSG00000156239.12|chr21	185	175	146	162	184	167
LTN1|ENSG00000198862.14|chr21	209	183	246	248	186	242
RWDD2B|ENSG00000156253.7|chr21	291	171	201	324	354	310
USP16|ENSG00000156256.15|chr21	396	366	315	368	465	324
CCT8|ENSG00000156261.13|chr21	1102	928	1021	935	895	1019
MAP3K7CL|ENSG00000156265.16|chr21	0	0	0	0	7	0
BACH1|ENSG00000156273.16|chr21	294	288	245	394	338	343
GRIK1|ENSG00000171189.18|chr21	0	0	0	0	0	0
CLDN17|ENSG00000156282.5|chr21	0	0	0	0	0	0
CLDN8|ENSG00000156284.6|chr21	0	0	0	0	0	0
KRTAP24-1|ENSG00000188694.6|chr21	0	0	0	0	0	0
KRTAP25-1|ENSG00000232263.1|chr21	0	0	0	0	0	0
KRTAP26-1|ENSG00000197683.5|chr21	0	0	0	0	0	0
KRTAP27-1|ENSG00000206107.2|chr21	0	0	0	0	0	0
KRTAP23-1|ENSG00000186980.7|chr21	0	0	0	0	0	0
KRTAP13-2|ENSG00000182816.9|chr21	0	0	0	0	0	0
KRTAP13-1|ENSG00000198390.5|chr21	0	0	0	0	0	3
KRTAP13-3|ENSG00000240432.4|chr21	0	0	0	0	0	0
KRTAP13-4|ENSG00000186971.4|chr21	0	0	0	0	0	0
KRTAP15-1|ENSG00000186970.5|chr21	0	0	0	0	0	0
KRTAP19-1|ENSG00000184351.8|chr21	21	22	25	12	16	39
KRTAP19-2|ENSG00000186965.5|chr21	0	0	0	0	0	0
KRTAP19-3|ENSG00000244025.5|chr21	0	0	0	0	12	0
KRTAP19-4|ENSG00000186967.7|chr21	0	0	0	0	0	0
KRTAP19-5|ENSG00000186977.3|chr21	1	2	0	3	1	9
KRTAP19-6|ENSG00000186925.6|chr21	0	0	0	0	0	0
KRTAP19-7|ENSG00000244362.3|chr21	0	0	0	0	0	0
KRTAP22-2|ENSG00000206106.2|chr21	0	0	0	0	0	0
KRTAP6-3|ENSG00000212938.3|chr21	0	0	0	0	0	0
KRTAP6-2|ENSG00000186930.4|chr21	0	0	0	0	0	0
KRTAP22-1|ENSG00000186924.3|chr21	0	0	0	0	0	0
KRTAP6-1|ENSG00000184724.5|chr21	0	0	0	0	0	0
KRTAP20-1|ENSG00000244624.3|chr21	0	0	0	0	0	0
KRTAP20-4|ENSG00000206105.2|chr21	0	0	0	0	0	0
KRTAP20-2|ENSG00000184032.3|chr21	0	0	0	0	0	0
KRTAP20-3|ENSG00000206104.2|chr21	0	0	0	0	0	0
KRTAP21-3|ENSG00000231068.1|chr21	0	0	0	0	0	0
KRTAP21-2|ENSG00000187026.3|chr21	3	1	0	0	0	0
KRTAP21-1|ENSG00000187005.5|chr21	0	0	0	0	0	0
KRTAP8-1|ENSG00000183640.6|chr21	0	0	0	0	0	0
KRTAP7-1|ENSG00000274749.1|chr21	0	0	0	0	0	0
KRTAP11-1|ENSG00000182591.6|chr21	0	0	0	0	0	0
KRTAP19-8|ENSG00000206102.2|chr21	0	0	0	0	0	0
TIAM1|ENSG00000156299.15|chr21	389	348	370	305	324	350
SOD1|ENSG00000142168.15|chr21	2393	1852	2044	1901	1861	1630
SCAF4|ENSG00000156304.15|chr21	449	395	400	347	343	253
HUNK|ENSG00000142149.9|chr21	111	79	103	134	117	122
MIS18A|ENSG00000159055.4|chr21	785	567	630	591	579	534
MRAP|ENSG00000170262.13|chr21	0	0	0	0	0	0
URB1|ENSG00000142207.7|chr21	302	231	324	409	260	296
CFAP298-TCP10L|ENSG00000265590.10|chr21	6	5	9	5	0	16
EVA1C|ENSG00000166979.13|chr21	4	0	9	7	0	9
TCP10L|ENSG00000242220.9|chr21	6	5	9	5	0	16
CFAP298|ENSG00000159079.19|chr21	1049	892	891	1050	1093	926
PAXBP1|ENSG00000159086.15|chr21	383	293	340	467	382	349
C21orf62|ENSG00000205929.11|chr21	0	0	0	0	0	0
OLIG2|ENSG00000205927.5|chr21	139	128	113	280	195	165
OLIG1|ENSG00000184221.13|chr21	58	80	69	46	39	41
IFNAR2|ENSG00000159110.22|chr21	160	174	174	81	157	119
ENSG00000249624|ENSG00000249624.10|chr21	10	3	12	7	0	6
IL10RB|ENSG00000243646.11|chr21	310	251	205	209	198	238
IFNAR1|ENSG00000142166.14|chr21	246	181	189	201	265	222
IFNGR2|ENSG00000159128.16|chr21	0	0	0	1	0	0
TMEM50B|ENSG00000142188.17|chr21	0	0	0	3	0	0
DNAJC28|ENSG00000177692.12|chr21	0	0	0	0	0	0
GART|ENSG00000159131.17|chr21	0	0	0	0	0	0
SON|ENSG00000159140.22|chr21	703	591	667	665	653	610
DONSON|ENSG00000159147.18|chr21	356	379	292	487	407	387
CRYZL1|ENSG00000205758.12|chr21	77	90	53	113	68	74
ITSN1|ENSG00000205726.15|chr21	8	1	0	3	6	3
ATP5PO|ENSG00000241837.7|chr21	828	642	584	681	629	565
MRPS6|ENSG00000243927.6|chr21	263	160	199	185	125	145
SLC5A3|ENSG00000198743.7|chr21	824	773	918	714	671	570
KCNE2|ENSG00000159197.4|chr21	0	4	0	0	0	0
C21orf140|ENSG00000222018.2|chr21	0	0	0	0	0	0
