,log2FC_total,padj_total,log2FC_trap,padj_trap,gene,regulation,plot_order
MAP3K21|ENSG00000143674.11|chr1,0.0389883308272411,0.867413030879152,-0.216689855874409,0.375769172759672,MAP3K21|ENSG00000143674.11|chr1,ns,0
PCNX2|ENSG00000135749.19|chr1,0.0578894502114027,0.796335563512149,-0.0118784776326273,0.96541483275682,PCNX2|ENSG00000135749.19|chr1,ns,0
NTPCR|ENSG00000135778.12|chr1,-0.147170961838592,0.316444160006585,-0.142210046046287,0.42235472692961,NTPCR|ENSG00000135778.12|chr1,ns,0
MARK1|ENSG00000116141.17|chr1,0.44796428480119,0.0557652795679137,-0.042849081123099,0.834646538887609,MARK1|ENSG00000116141.17|chr1,ns,0
SIPA1L2|ENSG00000116991.12|chr1,0.276612650794727,0.156001933517794,0.0080911919069812,0.980143928425987,SIPA1L2|ENSG00000116991.12|chr1,ns,0
ENSG00000287856|ENSG00000287856.1|chr1,-0.119694493501776,0.51935078182484,-0.107785401890927,0.644859798524367,ENSG00000287856|ENSG00000287856.1|chr1,ns,0
EGLN1|ENSG00000135766.9|chr1,-0.111754732563695,0.553615577079953,-0.04691529563876,0.879727587409345,EGLN1|ENSG00000135766.9|chr1,ns,0
SPRTN|ENSG00000010072.16|chr1,0.26571692670838,0.131550667655272,0.172952744513977,0.50023222619744,SPRTN|ENSG00000010072.16|chr1,ns,0
EXOC8|ENSG00000116903.7|chr1,0.0160442085472979,0.950976110582581,0.155776992248272,0.540464245231297,EXOC8|ENSG00000116903.7|chr1,ns,0
GNPAT|ENSG00000116906.13|chr1,-0.173285590065105,0.290451519674762,-0.50328639796843,0.0641523241207173,GNPAT|ENSG00000116906.13|chr1,ns,0
FAM89A|ENSG00000182118.8|chr1,0.303707053415964,0.0040286601528876,0.0818449937057508,0.680457625200168,FAM89A|ENSG00000182118.8|chr1,ns,0
TTC13|ENSG00000143643.13|chr1,-0.115533500204058,0.562290153407344,-0.0593286818610788,0.834746929839604,TTC13|ENSG00000143643.13|chr1,ns,0
C1orf198|ENSG00000119280.17|chr1,0.0056893206386037,0.983211209380273,0.361697825462479,0.102489479085798,C1orf198|ENSG00000119280.17|chr1,ns,0
COG2|ENSG00000135775.14|chr1,0.0712416948842739,0.73928903244055,0.207778302390969,0.407170549004059,COG2|ENSG00000135775.14|chr1,ns,0
PGBD5|ENSG00000177614.11|chr1,-0.0389812801830758,0.868640407262837,-0.110202392562494,0.651900438990818,PGBD5|ENSG00000177614.11|chr1,ns,0
GALNT2|ENSG00000143641.10|chr1,-0.155010322026398,0.372471411585749,-0.200041621423049,0.378677372635691,GALNT2|ENSG00000143641.10|chr1,ns,0
URB2|ENSG00000135763.10|chr1,-0.0343569908049198,0.856990754246174,0.391305760961479,0.0847076402203586,URB2|ENSG00000135763.10|chr1,ns,0
TAF5L|ENSG00000135801.11|chr1,0.0039598886345491,0.989180851800319,-0.363847686241932,0.173221002701331,TAF5L|ENSG00000135801.11|chr1,ns,0
TSNAX|ENSG00000116918.15|chr1,0.0413517433345319,0.79545364445869,-0.0126533347273619,0.963065293373796,TSNAX|ENSG00000116918.15|chr1,ns,0
RAB3GAP2|ENSG00000118873.17|chr1,0.0304730097966928,0.899399310461827,-0.0170542852785788,0.95998060393351,RAB3GAP2|ENSG00000118873.17|chr1,ns,0
IARS2|ENSG00000067704.10|chr1,0.121143037680147,0.485223746645665,0.0240226005450034,0.94230220393555,IARS2|ENSG00000067704.10|chr1,ns,0
BPNT1|ENSG00000162813.18|chr1,-0.239000141357066,0.11641090481824,-0.244108799055504,0.2615006786328,BPNT1|ENSG00000162813.18|chr1,ns,0
PPP1R15B|ENSG00000158615.10|chr1,0.395563115630351,0.0155078865694641,0.0506007808638393,0.869631464233648,PPP1R15B|ENSG00000158615.10|chr1,ns,0
ETNK2|ENSG00000143845.15|chr1,-0.235329449735162,0.234112349785153,-0.416841615034368,0.150980395432418,ETNK2|ENSG00000143845.15|chr1,ns,0
ZC3H11A|ENSG00000058673.17|chr1,0.374100411928611,0.0246639610030327,0.11109896883253,0.662996047214675,ZC3H11A|ENSG00000058673.17|chr1,ns,0
ATP2B4|ENSG00000058668.15|chr1,-0.69263221462107,0.0013528024007894,-0.362930317793181,0.192638839144943,ATP2B4|ENSG00000058668.15|chr1,ns,0
BTG2|ENSG00000159388.6|chr1,-0.267777119443313,0.202032873113112,-0.138337448311126,0.552085184690821,BTG2|ENSG00000159388.6|chr1,ns,0
TMEM183A|ENSG00000163444.12|chr1,-0.200217143570655,0.298805960583536,-0.112813467870503,0.635774645420392,TMEM183A|ENSG00000163444.12|chr1,ns,0
CYB5R1|ENSG00000159348.13|chr1,0.105816696286151,0.604022294464447,0.0567249752617345,0.851958635746369,CYB5R1|ENSG00000159348.13|chr1,ns,0
ADIPOR1|ENSG00000159346.13|chr1,-0.0969087312497005,0.612236196757343,-0.801853927885485,0.0038358263689689,ADIPOR1|ENSG00000159346.13|chr1,ns,0
KLHL12|ENSG00000117153.16|chr1,0.354132548278765,0.0417572715821368,0.288804489855679,0.247032994526281,KLHL12|ENSG00000117153.16|chr1,ns,0
RABIF|ENSG00000183155.5|chr1,0.214246510457767,0.236311710585369,0.26126405606779,0.26171978318107,RABIF|ENSG00000183155.5|chr1,ns,0
KDM5B|ENSG00000117139.18|chr1,0.141429701135315,0.454729346729086,-0.24556063516707,0.333989796608595,KDM5B|ENSG00000117139.18|chr1,ns,0
UBE2T|ENSG00000077152.12|chr1,0.179048506221778,0.180905891876651,0.23287293403962,0.178128260624483,UBE2T|ENSG00000077152.12|chr1,ns,0
ARL8A|ENSG00000143862.8|chr1,-0.129592524275931,0.504584068341898,-0.166163740182351,0.51073022183115,ARL8A|ENSG00000143862.8|chr1,ns,0
RBBP5|ENSG00000117222.14|chr1,0.0350103021107182,0.883706006053479,0.0043354421431137,0.989148815190622,RBBP5|ENSG00000117222.14|chr1,ns,0
RNPEP|ENSG00000176393.11|chr1,-0.0898881559126071,0.642906417092315,-0.0733123803567513,0.790568448278923,RNPEP|ENSG00000176393.11|chr1,ns,0
IPO9|ENSG00000198700.10|chr1,-0.0851685098401807,0.496628613403604,0.0594172008264017,0.815862776883318,IPO9|ENSG00000198700.10|chr1,ns,0
NAV1|ENSG00000134369.16|chr1,0.0292603271101312,0.90392918195103,-0.0924462826080519,0.707959297775877,NAV1|ENSG00000134369.16|chr1,ns,0
CSRP1|ENSG00000159176.14|chr1,0.0361878371641412,0.860923215975705,-0.117861464147603,0.629939254179421,CSRP1|ENSG00000159176.14|chr1,ns,0
TMEM9|ENSG00000116857.17|chr1,-0.0562171877408892,0.74073111735814,0.0326271066280679,0.886918346433858,TMEM9|ENSG00000116857.17|chr1,ns,0
CAMSAP2|ENSG00000118200.15|chr1,0.197302354431612,0.298583329966103,-0.0782528631062917,0.750671466676625,CAMSAP2|ENSG00000118200.15|chr1,ns,0
KIF14|ENSG00000118193.12|chr1,0.0273626983879913,0.909584616159905,0.138860187658841,0.590057429261818,KIF14|ENSG00000118193.12|chr1,ns,0
ZNF281|ENSG00000162702.8|chr1,-0.0555905020059706,0.729614962094986,-0.355702044648617,0.0517584808208294,ZNF281|ENSG00000162702.8|chr1,ns,0
C1orf53|ENSG00000203724.11|chr1,-0.0620670070847697,0.75697911105629,-0.282995670903928,0.270147676174245,C1orf53|ENSG00000203724.11|chr1,ns,0
DENND1B|ENSG00000213047.13|chr1,0.184487324866439,0.350849581749528,0.0286465768125074,0.918724174120241,DENND1B|ENSG00000213047.13|chr1,ns,0
ASPM|ENSG00000066279.19|chr1,0.0351840009159148,0.883974595455448,-0.135659590322212,0.530502802600384,ASPM|ENSG00000066279.19|chr1,ns,0
CDC73|ENSG00000134371.14|chr1,0.24432290766196,0.163869117941664,-0.0770835130563809,0.787384275090025,CDC73|ENSG00000134371.14|chr1,ns,0
GLRX2|ENSG00000023572.10|chr1,0.0327534878360009,0.889950848590744,-0.0524192434566391,0.850717005622018,GLRX2|ENSG00000023572.10|chr1,ns,0
RO60|ENSG00000116747.13|chr1,0.0652403888362977,0.677390813398155,0.0074527019644169,0.994477074625731,RO60|ENSG00000116747.13|chr1,ns,0
TIMM17A|ENSG00000134375.11|chr1,-0.189908623777725,0.167299351033207,-0.0100784667808463,0.971474600434653,TIMM17A|ENSG00000134375.11|chr1,ns,0
RPL31|ENSG00000071082.11|chr2,-0.0671323820456138,0.65630704178634,0.204773801522101,0.168402164540513,RPL31|ENSG00000071082.11|chr2,ns,0
DSTYK|ENSG00000133059.17|chr1,-0.581258948386171,0.001856429802801,0.0562712403617362,0.849476198256301,DSTYK|ENSG00000133059.17|chr1,ns,0
SLC41A1|ENSG00000133065.11|chr1,-0.139143590099154,0.457686254045293,-0.156104665636972,0.526326973586386,SLC41A1|ENSG00000133065.11|chr1,ns,0
EPRS1|ENSG00000136628.18|chr1,-0.0159505893780085,0.939721727533617,0.301600717487179,0.0702443528263777,EPRS1|ENSG00000136628.18|chr1,ns,0
LYPLAL1|ENSG00000143353.12|chr1,0.100921062548343,0.623253602863627,0.426007316923239,0.0971411136334897,LYPLAL1|ENSG00000143353.12|chr1,ns,0
RRP15|ENSG00000067533.6|chr1,-0.0337702974038155,0.863577590149479,0.0068097798943058,0.983888256305569,RRP15|ENSG00000067533.6|chr1,ns,0
KCTD3|ENSG00000136636.13|chr1,0.278050413634806,0.129128772815289,0.0957804061605428,0.725345800100651,KCTD3|ENSG00000136636.13|chr1,ns,0
CENPF|ENSG00000117724.14|chr1,-0.0419755736874823,0.842267466042407,0.096509303110191,0.722110823506933,CENPF|ENSG00000117724.14|chr1,ns,0
PTPN14|ENSG00000152104.12|chr1,0.101662657801002,0.478305630468276,0.143751011370409,0.559665194289578,PTPN14|ENSG00000152104.12|chr1,ns,0
SMYD2|ENSG00000143499.14|chr1,0.0875887808648614,0.631103584893351,-0.390388285602906,0.0860772854702761,SMYD2|ENSG00000143499.14|chr1,ns,0
ANGEL2|ENSG00000174606.14|chr1,-0.0228569422014465,0.924619988050647,0.0969138826057657,0.691365676192124,ANGEL2|ENSG00000174606.14|chr1,ns,0
VASH2|ENSG00000143494.16|chr1,-0.0309047235351165,0.893277836900232,-0.0150011000350729,0.951226044944785,VASH2|ENSG00000143494.16|chr1,ns,0
FLVCR1|ENSG00000162769.13|chr1,0.0014221171143052,0.997170833551639,0.0156420038368071,0.965367289798025,FLVCR1|ENSG00000162769.13|chr1,ns,0
TATDN3|ENSG00000203705.11|chr1,0.233015674035429,0.245295539791371,-0.0552535127073014,0.84703559268578,TATDN3|ENSG00000203705.11|chr1,ns,0
NSL1|ENSG00000117697.15|chr1,0.0069894877525161,0.97541425051357,0.0347078882515188,0.892280294445878,NSL1|ENSG00000117697.15|chr1,ns,0
BATF3|ENSG00000123685.9|chr1,0.0522773221918719,0.817694309322837,-0.0839911389429074,0.765333961044987,BATF3|ENSG00000123685.9|chr1,ns,0
RAB29|ENSG00000117280.13|chr1,-0.302870888933836,0.0550649603389272,0.0318657003989731,0.923942544188784,RAB29|ENSG00000117280.13|chr1,ns,0
NENF|ENSG00000117691.10|chr1,-0.202131219962091,0.176514344955884,-0.663636588684563,1.39460096926327e-06,NENF|ENSG00000117691.10|chr1,ns,0
PPP2R5A|ENSG00000066027.12|chr1,0.0432461430571998,0.852118154703988,0.205626061764893,0.41355063300091,PPP2R5A|ENSG00000066027.12|chr1,ns,0
NEK2|ENSG00000117650.13|chr1,0.0583377753802297,0.795724626852103,0.003387052112215,0.991085061406558,NEK2|ENSG00000117650.13|chr1,ns,0
SLC30A1|ENSG00000170385.10|chr1,0.68604408190283,3.90236594092621e-06,0.267151194228105,0.302404888801448,SLC30A1|ENSG00000170385.10|chr1,ns,0
UTP25|ENSG00000117597.18|chr1,0.357307402816477,0.0550649603389272,0.446271917450472,0.113596389864205,UTP25|ENSG00000117597.18|chr1,ns,0
ENSG00000289700|ENSG00000289700.1|chr1,0.167451336426134,0.371651010171251,0.575243746219546,0.0879913848866799,ENSG00000289700|ENSG00000289700.1|chr1,ns,0
C1orf74|ENSG00000162757.4|chr1,0.151304517153382,0.436380395334392,0.542323242398685,0.0992344700274671,C1orf74|ENSG00000162757.4|chr1,ns,0
PLXNA2|ENSG00000076356.7|chr1,0.0776909671009499,0.665645870672846,-0.0130640807740401,0.964267021334702,PLXNA2|ENSG00000076356.7|chr1,ns,0
CD55|ENSG00000196352.18|chr1,-0.0116279210835493,0.968428166498829,-0.0028371785273826,0.993457243055401,CD55|ENSG00000196352.18|chr1,ns,0
YOD1|ENSG00000180667.11|chr1,0.0045882897758282,0.986813269696139,-0.166961022987687,0.462707857623854,YOD1|ENSG00000180667.11|chr1,ns,0
MAPKAPK2|ENSG00000162889.11|chr1,-0.0216048525471141,0.918089681466113,-0.399642322977445,0.0496344385942047,MAPKAPK2|ENSG00000162889.11|chr1,ns,0
DYRK3|ENSG00000143479.18|chr1,0.0187167412340672,0.945523994080923,-0.183320150933366,0.457090724995444,DYRK3|ENSG00000143479.18|chr1,ns,0
EIF2D|ENSG00000143486.16|chr1,-0.0469269758078273,0.797358656365247,-0.23945023130703,0.221508993858404,EIF2D|ENSG00000143486.16|chr1,ns,0
SRGAP2|ENSG00000266028.8|chr1,0.0970782084019073,0.639684438713577,-0.0085192157058665,0.976360624697091,SRGAP2|ENSG00000266028.8|chr1,ns,0
PACC1|ENSG00000065600.13|chr1,0.25755848705196,0.207295138579786,-0.0506123372575469,0.850717005622018,PACC1|ENSG00000065600.13|chr1,ns,0
NDUFAF2|ENSG00000164182.12|chr5,-0.0493975949030763,0.821449044543714,-0.322691232701522,0.102594468875556,NDUFAF2|ENSG00000164182.12|chr5,ns,0
TIFA|ENSG00000145365.11|chr4,0.169618282677433,0.368166927464149,0.200802771076997,0.339917095819283,TIFA|ENSG00000145365.11|chr4,ns,0
ZSWIM6|ENSG00000130449.6|chr5,0.302308298739512,0.0181870616089187,0.127838158860512,0.619019740849278,ZSWIM6|ENSG00000130449.6|chr5,ns,0
BAG4|ENSG00000156735.11|chr8,0.131293759513973,0.509206954228401,-0.0299480426186427,0.909167340792998,BAG4|ENSG00000156735.11|chr8,ns,0
LSM1|ENSG00000175324.10|chr8,0.0234759590291041,0.918089681466113,-0.0379188873659995,0.893701811809294,LSM1|ENSG00000175324.10|chr8,ns,0
ASH2L|ENSG00000129691.16|chr8,0.0701277997092516,0.749907393637297,-0.047711792096662,0.875007380231945,ASH2L|ENSG00000129691.16|chr8,ns,0
EIF4EBP1|ENSG00000187840.5|chr8,-0.0828244634816164,0.670299343883255,0.184636100726897,0.373096164679381,EIF4EBP1|ENSG00000187840.5|chr8,ns,0
RAB11FIP1|ENSG00000156675.16|chr8,-0.117028988681986,0.544207535119843,-0.075390135257833,0.790349876782337,RAB11FIP1|ENSG00000156675.16|chr8,ns,0
BRF2|ENSG00000104221.13|chr8,0.242851830809113,0.239338275939208,0.420965274404399,0.150519909600021,BRF2|ENSG00000104221.13|chr8,ns,0
PLPBP|ENSG00000147471.12|chr8,-0.27337691199157,0.12870867532209,-0.165598950064301,0.517514939052902,PLPBP|ENSG00000147471.12|chr8,ns,0
ERLIN2|ENSG00000147475.17|chr8,0.0407182792651635,0.863766001361168,-0.305166712001159,0.241911060799935,ERLIN2|ENSG00000147475.17|chr8,ns,0
ZNF703|ENSG00000183779.7|chr8,-0.0274860044622332,0.882946781650835,-0.111490905113321,0.601140844294504,ZNF703|ENSG00000183779.7|chr8,ns,0
MAK16|ENSG00000198042.11|chr8,0.196134380890131,0.282345595792592,0.217263034377022,0.389014666600391,MAK16|ENSG00000198042.11|chr8,ns,0
TTI2|ENSG00000129696.13|chr8,0.0637161576540833,0.774114540547169,0.124038832316668,0.625998243252846,TTI2|ENSG00000129696.13|chr8,ns,0
PPP2CB|ENSG00000104695.13|chr8,-0.045956540744899,0.803449338665819,-0.0870116315208895,0.704524567148633,PPP2CB|ENSG00000104695.13|chr8,ns,0
UBXN8|ENSG00000104691.16|chr8,-0.229528131825357,0.21599729570617,-0.318079783632272,0.214328089367114,UBXN8|ENSG00000104691.16|chr8,ns,0
GSR|ENSG00000104687.14|chr8,-0.159230811035623,0.154499199732538,-0.402483608765204,0.0245533099223086,GSR|ENSG00000104687.14|chr8,ns,0
GTF2E2|ENSG00000197265.9|chr8,-0.17911959224723,0.330138447055338,-0.0386376528809186,0.901181372501648,GTF2E2|ENSG00000197265.9|chr8,ns,0
DCTN6|ENSG00000104671.8|chr8,-0.210612501877045,0.256334274499295,-0.118500069044521,0.652166744351581,DCTN6|ENSG00000104671.8|chr8,ns,0
LEPROTL1|ENSG00000104660.19|chr8,-0.0137797784254547,0.958776711502451,0.0468144312106561,0.869417847240197,LEPROTL1|ENSG00000104660.19|chr8,ns,0
SARAF|ENSG00000133872.14|chr8,0.0474207053767669,0.817694309322837,-0.249088647467077,0.20328524603422,SARAF|ENSG00000133872.14|chr8,ns,0
EXTL3|ENSG00000012232.10|chr8,-0.198434101213144,0.304346216204191,-0.206906028260164,0.406158788668405,EXTL3|ENSG00000012232.10|chr8,ns,0
FZD3|ENSG00000104290.11|chr8,-0.209850371283445,0.180305730449483,-0.617749415550173,0.0706091215786303,FZD3|ENSG00000104290.11|chr8,ns,0
ZNF395|ENSG00000186918.14|chr8,-0.0763202339731543,0.672731334896787,-0.186543310665769,0.437138698007466,ZNF395|ENSG00000186918.14|chr8,ns,0
ELP3|ENSG00000134014.18|chr8,0.168534414324437,0.379053648507728,-0.108768735923469,0.663174370087723,ELP3|ENSG00000134014.18|chr8,ns,0
PBK|ENSG00000168078.10|chr8,-0.151504032394175,0.428499249118712,-0.568578021865821,0.0506672818086558,PBK|ENSG00000168078.10|chr8,ns,0
ESCO2|ENSG00000171320.15|chr8,-0.0173729536276313,0.948028207845081,0.336916984065119,0.20534499526053,ESCO2|ENSG00000171320.15|chr8,ns,0
CCDC25|ENSG00000147419.19|chr8,0.007269184536691,0.976360459612075,-0.362651422527914,0.173268660352954,CCDC25|ENSG00000147419.19|chr8,ns,0
SCARA3|ENSG00000168077.14|chr8,-0.372729086187431,0.1099102322571,-0.190584838563798,0.37872936153472,SCARA3|ENSG00000168077.14|chr8,ns,0
CLU|ENSG00000120885.22|chr8,-0.0727268537289033,0.731866525863752,0.202940428082601,0.389014666600391,CLU|ENSG00000120885.22|chr8,ns,0
PLPP5|ENSG00000147535.17|chr8,0.504381368125042,0.0639991779111547,-0.0224596468911398,0.920767943868591,PLPP5|ENSG00000147535.17|chr8,ns,0
EPHX2|ENSG00000120915.14|chr8,-0.0692782169401696,0.692200236132665,0.184933553209277,0.400974510171357,EPHX2|ENSG00000120915.14|chr8,ns,0
NSD3|ENSG00000147548.17|chr8,-0.0728274312288769,0.732191975861391,0.110174893325465,0.618699652303452,NSD3|ENSG00000147548.17|chr8,ns,0
TACC1|ENSG00000147526.20|chr8,-0.298742050851507,0.066757611317203,-0.216787923388448,0.38913427260957,TACC1|ENSG00000147526.20|chr8,ns,0
LYN|ENSG00000254087.8|chr8,-0.060084004366561,0.781252280380129,-0.0845299322063959,0.768133512862434,LYN|ENSG00000254087.8|chr8,ns,0
TGS1|ENSG00000137574.11|chr8,-0.0268536011221277,0.883706006053479,0.135740107834713,0.464973090239719,TGS1|ENSG00000137574.11|chr8,ns,0
MRPL15|ENSG00000137547.9|chr8,0.0325066416691381,0.874131000791134,0.224914426178578,0.197769296160287,MRPL15|ENSG00000137547.9|chr8,ns,0
TCEA1|ENSG00000187735.15|chr8,-0.0463118745751562,0.824085513045879,-0.0236318696281112,0.94230220393555,TCEA1|ENSG00000187735.15|chr8,ns,0
ATP6V1H|ENSG00000047249.18|chr8,0.0534546625133896,0.815414032074073,0.136656739811642,0.57935872402779,ATP6V1H|ENSG00000047249.18|chr8,ns,0
RB1CC1|ENSG00000023287.13|chr8,0.0128314785237943,0.964363465168033,-0.0879766775088937,0.699671013774795,RB1CC1|ENSG00000023287.13|chr8,ns,0
UBE2V2|ENSG00000169139.12|chr8,-0.100144741272697,0.513033120050818,-0.256705418170195,0.169509129852231,UBE2V2|ENSG00000169139.12|chr8,ns,0
MCM4|ENSG00000104738.19|chr8,-0.002173936927482,0.988016995301466,-0.0113455569019965,0.931818171733792,MCM4|ENSG00000104738.19|chr8,ns,0
PRKDC|ENSG00000253729.9|chr8,0.087205033612069,0.661616975711119,0.10603223474822,0.679261607676803,PRKDC|ENSG00000253729.9|chr8,ns,0
CEBPD|ENSG00000221869.5|chr8,-0.0425551580673175,0.830626241723707,0.124618441932438,0.61314978701197,CEBPD|ENSG00000221869.5|chr8,ns,0
SPIDR|ENSG00000164808.17|chr8,-0.0838676919358001,0.653222439005931,0.0695019962825476,0.77178800729112,SPIDR|ENSG00000164808.17|chr8,ns,0
HGSNAT|ENSG00000165102.15|chr8,-0.0124413258183667,0.963783541604239,-0.196060650048749,0.378427020172538,HGSNAT|ENSG00000165102.15|chr8,ns,0
FNTA|ENSG00000168522.13|chr8,0.157103282969122,0.416673923856276,-0.0275769084832987,0.933469978013605,FNTA|ENSG00000168522.13|chr8,ns,0
HOOK3|ENSG00000168172.9|chr8,0.0939737452354009,0.623253602863627,-0.150420555923599,0.523228439158722,HOOK3|ENSG00000168172.9|chr8,ns,0
RNF170|ENSG00000120925.16|chr8,0.0996664431861403,0.61446487876747,-0.0501322073488202,0.851958635746369,RNF170|ENSG00000120925.16|chr8,ns,0
THAP1|ENSG00000131931.8|chr8,0.0079630921526655,0.97541425051357,-0.0013824181871628,0.995214219554346,THAP1|ENSG00000131931.8|chr8,ns,0
SMIM19|ENSG00000176209.12|chr8,-0.184044510736314,0.348716219189198,-0.137584078020767,0.545916438972111,SMIM19|ENSG00000176209.12|chr8,ns,0
SLC20A2|ENSG00000168575.10|chr8,-0.118935837863119,0.433360557965036,-0.106409797275324,0.571892754578768,SLC20A2|ENSG00000168575.10|chr8,ns,0
POLB|ENSG00000070501.12|chr8,0.124224859909613,0.528824220105946,-0.0164545394188635,0.962858795643548,POLB|ENSG00000070501.12|chr8,ns,0
IKBKB|ENSG00000104365.16|chr8,0.100634140236864,0.607847213182467,0.0634559657155598,0.774049844133832,IKBKB|ENSG00000104365.16|chr8,ns,0
PLAT|ENSG00000104368.19|chr8,-0.0185142500183082,0.926325112543241,-0.0959293659056341,0.633279882179631,PLAT|ENSG00000104368.19|chr8,ns,0
AP3M2|ENSG00000070718.12|chr8,0.522519350807343,0.0030326183944788,0.420382196130384,0.140440709925415,AP3M2|ENSG00000070718.12|chr8,ns,0
KAT6A|ENSG00000083168.11|chr8,0.0824238752630234,0.629897911280004,0.0336045140064197,0.913115917793681,KAT6A|ENSG00000083168.11|chr8,ns,0
GPAT4|ENSG00000158669.11|chr8,0.0016967821319708,0.996841330703646,0.182914274395438,0.465782976337313,GPAT4|ENSG00000158669.11|chr8,ns,0
GINS4|ENSG00000147536.12|chr8,-0.235918918961673,0.154998262609769,-0.225169475377733,0.362881425558409,GINS4|ENSG00000147536.12|chr8,ns,0
SFRP1|ENSG00000104332.12|chr8,0.039618527444739,0.849060477834853,0.0294939888102353,0.902852010386562,SFRP1|ENSG00000104332.12|chr8,ns,0
TM2D2|ENSG00000169490.17|chr8,-0.0159921821512213,0.949524899780047,-0.182037324300972,0.45869560467648,TM2D2|ENSG00000169490.17|chr8,ns,0
FGFR1|ENSG00000077782.22|chr8,-0.0224054296982683,0.924821101915917,-0.362455818715288,0.142109709467139,FGFR1|ENSG00000077782.22|chr8,ns,0
RPS20|ENSG00000008988.11|chr8,-0.0275584769264696,0.860365934619689,0.186909152097351,0.096910045063844,RPS20|ENSG00000008988.11|chr8,ns,0
DPYSL2|ENSG00000092964.18|chr8,-0.239990287206373,0.206314254701025,0.0049458735656435,0.990398324933891,DPYSL2|ENSG00000092964.18|chr8,ns,0
BNIP3L|ENSG00000104765.16|chr8,-0.0481896966400234,0.8226899212232,-0.211368157097736,0.364263997914723,BNIP3L|ENSG00000104765.16|chr8,ns,0
DYNC2I1|ENSG00000126870.16|chr7,0.358088066535266,0.13092413929713,0.116401109002165,0.442597952701109,DYNC2I1|ENSG00000126870.16|chr7,ns,0
ESYT2|ENSG00000117868.18|chr7,-0.290674523310868,0.066212931710503,0.0991048352298962,0.713667894806213,ESYT2|ENSG00000117868.18|chr7,ns,0
NCAPG2|ENSG00000146918.20|chr7,-0.0425848751323084,0.827515562788329,-0.0592904687565261,0.835984321509258,NCAPG2|ENSG00000146918.20|chr7,ns,0
