Gene name,Gene stable ID
TMEM260,ENSG00000070269
TMEM30A,ENSG00000112697
TMEM30B,ENSG00000182107
TMEM33,ENSG00000109133
TMEM37,ENSG00000171227
TMEM38A,ENSG00000072954
TMEM39A,ENSG00000176142
TMEM39B,ENSG00000121775
TMEM40,ENSG00000088726
TMEM41B,ENSG00000166471
TMEM42,ENSG00000169964
TMEM43,ENSG00000170876
TMEM44,ENSG00000145014
TMEM45A,ENSG00000181458
TMEM45B,ENSG00000151715
TMEM47,ENSG00000147027
TMEM50A,ENSG00000183726
TMEM50B,ENSG00000142188
TMEM51,ENSG00000171729
TMEM52,ENSG00000178821
TMEM52B,ENSG00000165685
TMEM53,ENSG00000126106
TMEM54,ENSG00000121900
TMEM59,ENSG00000116209
TMEM59L,ENSG00000105696
TMEM60,ENSG00000135211
TMEM62,ENSG00000137842
TMEM63A,ENSG00000196187
TMEM63B,ENSG00000137216
TMEM63C,ENSG00000165548
TMEM64,ENSG00000180694
TMEM65,ENSG00000164983
TMEM67,ENSG00000164953
TMEM68,ENSG00000167904
TMEM69,ENSG00000159596
TMEM70,ENSG00000175606
TMEM71,ENSG00000165071
TMEM72,ENSG00000187783
TMEM74,ENSG00000164841
TMEM74B,ENSG00000125895
TMEM79,ENSG00000163472
TMEM80,ENSG00000177042
TMEM81,ENSG00000174529
TMEM82,ENSG00000162460
TMEM86A,ENSG00000151117
TMEM86B,ENSG00000180089
TMEM87A,ENSG00000103978
TMEM87B,ENSG00000153214
TMEM88,ENSG00000167874
TMEM88B,ENSG00000205116
TMEM89,ENSG00000183396
TMEM8B,ENSG00000137103
TMEM9,ENSG00000116857
TMEM91,ENSG00000142046
TMEM92,ENSG00000167105
TMEM95,ENSG00000182896
TMEM97,ENSG00000109084
TMEM98,ENSG00000006042
TMEM9B,ENSG00000175348
TMIE,ENSG00000181585
TMIGD1,ENSG00000182271
TMPPE,ENSG00000188167
TMPRSS11A,ENSG00000187054
TMPRSS11D,ENSG00000153802
TMPRSS11E,ENSG00000087128
TMPRSS11F,ENSG00000198092
TMPRSS12,ENSG00000186452
TMPRSS13,ENSG00000137747
TMPRSS15,ENSG00000154646
TMPRSS2,ENSG00000184012
TMPRSS3,ENSG00000160183
TMPRSS4,ENSG00000137648
TMPRSS5,ENSG00000166682
TMPRSS6,ENSG00000187045
TMPRSS7,ENSG00000176040
TMTC1,ENSG00000133687
TMTC2,ENSG00000179104
TMTC3,ENSG00000139324
TMTC4,ENSG00000125247
TMUB1,ENSG00000164897
TMUB2,ENSG00000168591
TMX1,ENSG00000139921
TMX2,ENSG00000213593
TMX3,ENSG00000166479
TMX4,ENSG00000125827
TNC,ENSG00000041982
TNF,ENSG00000232810
TNFAIP6,ENSG00000123610
TNFRSF14,ENSG00000157873
TNFRSF11A,ENSG00000141655
TNFRSF11B,ENSG00000164761
TNFRSF13B,ENSG00000240505
TNFRSF13C,ENSG00000159958
TNFRSF14,ENSG00000157873
TNFRSF17,ENSG00000048462
TNFRSF18,ENSG00000186891
TNFRSF19,ENSG00000127863
TNFRSF1A,ENSG00000067182
TNFRSF1B,ENSG00000028137
TNFRSF21,ENSG00000146072
TNFRSF10B,ENSG00000120889
TNFRSF10C,ENSG00000173535
TNFRSF10D,ENSG00000173530
TNFRSF10B,ENSG00000120889
TNFRSF10C,ENSG00000173535
TNFRSF10D,ENSG00000173530
TNFRSF25,ENSG00000215788
TNFRSF10B,ENSG00000120889
TNFRSF10C,ENSG00000173535
TNFRSF10D,ENSG00000173530
TNFRSF4,ENSG00000186827
TNFRSF8,ENSG00000120949
TNFRSF9,ENSG00000049249
TNFSF10,ENSG00000121858
TNFSF11,ENSG00000120659
TNFSF12,ENSG00000239697
TNFSF13,ENSG00000161955
TNFSF14,ENSG00000125735
TNFSF15,ENSG00000181634
TNFSF18,ENSG00000120337
TNFSF8,ENSG00000106952
TNFSF9,ENSG00000125657
TNMD,ENSG00000000005
TNN,ENSG00000120332
TNXB,ENSG00000168477
TOMM20,ENSG00000173726
TOMM20L,ENSG00000196860
TOMM22,ENSG00000100216
TOMM7,ENSG00000196683
TOR1A,ENSG00000136827
TOR1B,ENSG00000136816
TOR2A,ENSG00000160404
TOR3A,ENSG00000186283
TPBG,ENSG00000146242
TPCN1,ENSG00000186815
TPCN2,ENSG00000162341
TPO,ENSG00000115705
TPP1,ENSG00000166340
TPRA1,ENSG00000163870
TPSB2,ENSG00000197253
TPSAB1,ENSG00000172236
TPSB2,ENSG00000197253
TPSAB1,ENSG00000172236
TPSG1,ENSG00000116176
TPTE,ENSG00000274391
TPTE2,ENSG00000132958
TRABD2B,ENSG00000269113
TRAF3IP3,ENSG00000009790
TRAM1,ENSG00000067167
TRAM1L1,ENSG00000174599
TRAM2,ENSG00000065308
TRAT1,ENSG00000163519
TRDN,ENSG00000186439
TREH,ENSG00000118094
TREM1,ENSG00000124731
TREM2,ENSG00000095970
TREML1,ENSG00000161911
TREML2,ENSG00000112195
TREML4,ENSG00000188056
TREX1,ENSG00000213689
TF,ENSG00000091513
TRH,ENSG00000170893
TRHDE,ENSG00000072657
TRHR,ENSG00000174417
TRIL,ENSG00000255690
TRIM13,ENSG00000204977
TRIM59,ENSG00000213186
TRIQK,ENSG00000205133
TP53I11,ENSG00000175274
TP53I13,ENSG00000167543
TRPA1,ENSG00000104321
TRPC1,ENSG00000144935
TRPC3,ENSG00000138741
TRPC4,ENSG00000133107
TRPC5,ENSG00000072315
TRPC6,ENSG00000137672
TRPC7,ENSG00000069018
TRPM2,ENSG00000142185
TRPM4,ENSG00000130529
TRPM5,ENSG00000070985
TRPM6,ENSG00000119121
TRPM7,ENSG00000092439
TRPM8,ENSG00000144481
TRPV1,ENSG00000196689
TRPV2,ENSG00000187688
TRPV3,ENSG00000167723
TRPV4,ENSG00000111199
TRPV5,ENSG00000127412
TRPV6,ENSG00000165125
PRSS3,ENSG00000010438
PRSS2,ENSG00000275896
PRSS1,ENSG00000204983
PRSS3,ENSG00000010438
PRSS2,ENSG00000275896
PRSS1,ENSG00000204983
PRSS3,ENSG00000010438
PRSS2,ENSG00000275896
PRSS1,ENSG00000204983
TSHB,ENSG00000134200
TSHR,ENSG00000165409
TSKU,ENSG00000182704
TSLP,ENSG00000145777
TSPAN1,ENSG00000117472
TSPAN10,ENSG00000182612
TSPAN11,ENSG00000110900
TSPAN12,ENSG00000106025
TSPAN13,ENSG00000106537
TSPAN14,ENSG00000108219
TSPAN15,ENSG00000099282
TSPAN17,ENSG00000048140
TSPAN18,ENSG00000157570
TSPAN2,ENSG00000134198
TSPAN3,ENSG00000140391
TSPAN31,ENSG00000135452
TSPAN32,ENSG00000064201
TSPAN33,ENSG00000158457
TSPAN4,ENSG00000214063
TSPAN5,ENSG00000168785
TSPAN6,ENSG00000000003
TSPAN7,ENSG00000156298
TSPAN8,ENSG00000127324
TSPAN9,ENSG00000011105
TSPEAR,ENSG00000175894
TSPO,ENSG00000100300
TSPO2,ENSG00000112212
TSR1,ENSG00000167721
TSR3,ENSG00000007520
TTC13,ENSG00000143643
TTR,ENSG00000118271
TTYH1,ENSG00000167614
TTYH2,ENSG00000141540
TTYH3,ENSG00000136295
TUSC3,ENSG00000104723
TVP23A,ENSG00000166676
TVP23B,ENSG00000171928
TVP23C,ENSG00000175106
TWSG1,ENSG00000128791
TXNDC12,ENSG00000117862
TXNDC15,ENSG00000113621
TXNDC16,ENSG00000087301
TXNDC5,ENSG00000239264
TYR,ENSG00000077498
TYRO3,ENSG00000092445
TYROBP,ENSG00000011600
TYRP1,ENSG00000107165
TYW1,ENSG00000198874
TYW1B,ENSG00000277149
UBA5,ENSG00000081307
UBAC2,ENSG00000134882
UBE2J1,ENSG00000198833
UBE2J2,ENSG00000160087
UBIAD1,ENSG00000120942
UBXN8,ENSG00000104691
UCMA,ENSG00000165623
UCN,ENSG00000163794
UCN2,ENSG00000145040
UCN3,ENSG00000178473
UGCG,ENSG00000148154
UGGT1,ENSG00000136731
UGGT2,ENSG00000102595
UGT1A1,ENSG00000241635
UGT1A9,ENSG00000241119
UGT1A8,ENSG00000242366
UGT1A7,ENSG00000244122
UGT1A10,ENSG00000242515
UGT1A4,ENSG00000244474
UGT1A3,ENSG00000288702
UGT1A5,ENSG00000288705
UGT1A4,ENSG00000244474
UGT1A3,ENSG00000288702
UGT1A5,ENSG00000288705
UGT1A6,ENSG00000167165
UGT1A6,ENSG00000167165
UGT1A6,ENSG00000167165
UGT1A9,ENSG00000241119
UGT1A8,ENSG00000242366
UGT1A7,ENSG00000244122
UGT1A10,ENSG00000242515
UGT2A1,ENSG00000173610
UGT2A2,ENSG00000271271
UGT2A3,ENSG00000135220
UGT3A2,ENSG00000168671
UGT3A2,ENSG00000168671
UGT8,ENSG00000174607
UMOD,ENSG00000169344
UMODL1,ENSG00000177398
UNC50,ENSG00000115446
UNC5A,ENSG00000113763
UNC5B,ENSG00000107731
UNC5C,ENSG00000182168
UNC5D,ENSG00000156687
UNC93A,ENSG00000112494
UNC93B1,ENSG00000110057
UPK1A,ENSG00000105668
UPK1B,ENSG00000114638
UPK2,ENSG00000110375
UPK3A,ENSG00000100373
UPK3B,ENSG00000243566
UPK3BL1,ENSG00000267368
UPK3BL2,ENSG00000284981
UQCR10,ENSG00000184076
UQCR11,ENSG00000127540
USE1,ENSG00000053501
USH2A,ENSG00000042781
USP27X,ENSG00000273820
USP30,ENSG00000135093
USP48,ENSG00000090686
UST,ENSG00000111962
UTS2,ENSG00000049247
UTS2B,ENSG00000188958
UXS1,ENSG00000115652
VN1R5,ENSG00000197617
VAMP1,ENSG00000139190
VAMP2,ENSG00000220205
VAMP3,ENSG00000049245
VAMP4,ENSG00000117533
VAMP5,ENSG00000168899
VAMP8,ENSG00000118640
VANGL1,ENSG00000173218
VANGL2,ENSG00000162738
VAPA,ENSG00000101558
VAPB,ENSG00000124164
VASN,ENSG00000168140
VCAM1,ENSG00000162692
VCAN,ENSG00000038427
VEGFA,ENSG00000112715
VEGFB,ENSG00000173511
VEGFC,ENSG00000150630
VEZT,ENSG00000028203
VGF,ENSG00000128564
VIP,ENSG00000146469
VIPR1,ENSG00000114812
VIPR2,ENSG00000106018
VKORC1,ENSG00000167397
VKORC1L1,ENSG00000196715
VLDLR,ENSG00000147852
VMA21,ENSG00000160131
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R4,ENSG00000228567
VN1R4,ENSG00000228567
VN1R4,ENSG00000228567
VN1R4,ENSG00000228567
VN1R4,ENSG00000228567
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VN1R5,ENSG00000197617
VMO1,ENSG00000182853
VMP1,ENSG00000062716
VNN1,ENSG00000112299
VOPP1,ENSG00000154978
VPREB1,ENSG00000169575
VPREB1,ENSG00000169575
VPREB3,ENSG00000128218
VRK2,ENSG00000028116
VSIG1,ENSG00000101842
VSIG10,ENSG00000176834
VSIG10L,ENSG00000186806
VSIG2,ENSG00000019102
VSIG4,ENSG00000155659
VSIG8,ENSG00000243284
VSTM2A,ENSG00000170419
VSTM2B,ENSG00000187135
VSTM2L,ENSG00000132821
VSTM4,ENSG00000165633
VSTM5,ENSG00000214376
VTCN1,ENSG00000134258
VTI1A,ENSG00000151532
VTI1B,ENSG00000100568
VTN,ENSG00000109072
VWA1,ENSG00000179403
VWA2,ENSG00000165816
VWA7,ENSG00000204396
VWC2,ENSG00000188730
VWC2L,ENSG00000174453
VWCE,ENSG00000167992
VWF,ENSG00000110799
WBP1,ENSG00000239779
WBP1L,ENSG00000166272
WFDC1,ENSG00000103175
WFDC10A,ENSG00000180305
WFDC11,ENSG00000180083
WFDC12,ENSG00000168703
WFDC13,ENSG00000168634
WFDC2,ENSG00000101443
WFDC3,ENSG00000124116
WFDC5,ENSG00000175121
WFDC9,ENSG00000180205
WFIKKN1,ENSG00000127578
WFIKKN2,ENSG00000173714
WFS1,ENSG00000109501
WIF1,ENSG00000156076
WLS,ENSG00000116729
WNT1,ENSG00000125084
WNT10A,ENSG00000135925
WNT10B,ENSG00000169884
WNT11,ENSG00000085741
WNT16,ENSG00000002745
WNT2,ENSG00000105989
WNT3,ENSG00000108379
WNT3A,ENSG00000154342
WNT4,ENSG00000162552
WNT5B,ENSG00000111186
WNT6,ENSG00000115596
WNT7A,ENSG00000154764
WNT8A,ENSG00000061492
WNT8B,ENSG00000075290
WNT9A,ENSG00000143816
WNT9B,ENSG00000158955
WSCD1,ENSG00000179314
WSCD2,ENSG00000075035
XCL2,ENSG00000143185
XCL1,ENSG00000143184
XCR1,ENSG00000173578
XK,ENSG00000047597
XKR4,ENSG00000206579
XKR5,ENSG00000275591
XKR6,ENSG00000171044
XKR7,ENSG00000260903
XKR8,ENSG00000158156
XKR9,ENSG00000221947
XKRX,ENSG00000182489
XPNPEP2,ENSG00000122121
XPR1,ENSG00000143324
XRCC5,ENSG00000079246
XXYLT1,ENSG00000173950
XYLT1,ENSG00000103489
XYLT2,ENSG00000015532
YIF1A,ENSG00000174851
YIF1B,ENSG00000167645
YIPF1,ENSG00000058799
YIPF2,ENSG00000130733
YIPF3,ENSG00000137207
YIPF4,ENSG00000119820
YIPF5,ENSG00000145817
YIPF6,ENSG00000181704
YIPF7,ENSG00000177752
ZAN,ENSG00000146839
ZDHHC1,ENSG00000159714
ZDHHC11,ENSG00000188818
ZDHHC11B,ENSG00000206077
ZDHHC12,ENSG00000160446
ZDHHC13,ENSG00000177054
ZDHHC14,ENSG00000175048
ZDHHC15,ENSG00000102383
ZDHHC16,ENSG00000171307
ZDHHC17,ENSG00000186908
ZDHHC18,ENSG00000204160
ZDHHC19,ENSG00000163958
ZDHHC2,ENSG00000104219
ZDHHC20,ENSG00000180776
ZDHHC21,ENSG00000175893
ZDHHC22,ENSG00000177108
ZDHHC23,ENSG00000184307
ZDHHC24,ENSG00000174165
ZDHHC3,ENSG00000163812
ZDHHC4,ENSG00000136247
ZDHHC5,ENSG00000156599
ZDHHC6,ENSG00000023041
ZDHHC7,ENSG00000153786
ZDHHC8,ENSG00000099904
ZDHHC9,ENSG00000188706
ZNF85,ENSG00000105750
ZNF682,ENSG00000197124
ZNF727,ENSG00000214652
ZNF724,ENSG00000196081
ZNF678,ENSG00000181450
ZNF695,ENSG00000197472
ZNF738,ENSG00000172687
ZNF681,ENSG00000196172
ZNF736,ENSG00000234444
ZFPL1,ENSG00000162300
ZFYVE27,ENSG00000155256
ZG16,ENSG00000174992
ZMPSTE24,ENSG00000084073
ZNRF3,ENSG00000183579
ZNRF4,ENSG00000105428
ZP1,ENSG00000149506
ZP2,ENSG00000103310
ZP3,ENSG00000188372
POMZP3,ENSG00000146707
ZPBP2,ENSG00000186075
ZPLD1,ENSG00000170044
ASIP,ENSG00000101440
