Gene	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	TPG-P0-1	TPG-P0-2	TPG-P0-3
SEBOX|ENSG00000274529.6|chr17	0	0	0	0	0	0
SARM1|ENSG00000004139.14|chr17	276	376	385	354	317	133
VTN|ENSG00000109072.14|chr17	0	3	0	0	0	0
SLC46A1|ENSG00000076351.13|chr17	142	166	111	218	125	135
RSKR|ENSG00000167524.17|chr17	20	13	14	24	0	0
SLC13A2|ENSG00000007216.16|chr17	0	0	0	0	0	0
FOXN1|ENSG00000109101.8|chr17	0	0	0	0	0	0
UNC119|ENSG00000109103.12|chr17	377	480	321	325	262	243
PIGS|ENSG00000087111.21|chr17	979	1055	1051	722	826	602
ALDOC|ENSG00000109107.14|chr17	47	41	51	97	109	70
SPAG5|ENSG00000076382.17|chr17	503	526	473	594	400	398
KIAA0100|ENSG00000007202.15|chr17	551	728	532	454	545	451
SDF2|ENSG00000132581.10|chr17	170	250	158	85	57	82
SUPT6H|ENSG00000109111.15|chr17	277	298	259	393	238	276
PROCA1|ENSG00000167525.15|chr17	2	11	15	0	0	0
RAB34|ENSG00000109113.20|chr17	1132	1444	1197	998	855	685
RPL23A|ENSG00000198242.14|chr17	604	993	761	683	555	537
TLCD1|ENSG00000160606.11|chr17	255	226	225	248	229	279
NEK8|ENSG00000160602.14|chr17	165	172	152	165	198	100
TRAF4|ENSG00000076604.16|chr17	156	176	128	221	212	115
FAM222B|ENSG00000173065.14|chr17	99	88	67	64	25	57
ERAL1|ENSG00000132591.12|chr17	578	650	619	682	360	480
FLOT2|ENSG00000132589.16|chr17	556	858	658	384	368	354
DHRS13|ENSG00000167536.14|chr17	104	148	79	171	174	216
PHF12|ENSG00000109118.14|chr17	7	13	10	0	23	36
PIPOX|ENSG00000179761.12|chr17	0	1	2	0	11	0
SEZ6|ENSG00000063015.21|chr17	0	0	0	0	0	0
MYO18A|ENSG00000196535.19|chr17	72	107	49	57	124	57
CRYBA1|ENSG00000108255.8|chr17	0	0	0	0	0	0
NUFIP2|ENSG00000108256.9|chr17	178	188	123	221	317	203
TAOK1|ENSG00000160551.12|chr17	239	243	161	262	237	233
ABHD15|ENSG00000168792.5|chr17	63	68	52	73	77	3
TP53I13|ENSG00000167543.16|chr17	553	590	469	362	378	355
GIT1|ENSG00000108262.16|chr17	136	161	115	164	145	36
ANKRD13B|ENSG00000198720.13|chr17	196	186	145	194	181	156
CORO6|ENSG00000167549.19|chr17	1	13	19	0	0	0
SSH2|ENSG00000141298.19|chr17	11	0	1	0	0	1
EFCAB5|ENSG00000176927.16|chr17	0	0	0	0	0	0
NSRP1|ENSG00000126653.18|chr17	51	94	29	114	102	112
SLC6A4|ENSG00000108576.10|chr17	0	0	0	0	0	0
BLMH|ENSG00000108578.15|chr17	951	1667	1094	1413	1275	1036
TMIGD1|ENSG00000182271.13|chr17	0	0	0	0	0	0
CPD|ENSG00000108582.12|chr17	367	512	371	407	458	283
GOSR1|ENSG00000108587.16|chr17	241	299	151	404	233	227
CRLF3|ENSG00000176390.12|chr17	82	86	89	173	165	92
ATAD5|ENSG00000176208.9|chr17	0	21	21	21	18	52
TEFM|ENSG00000172171.11|chr17	20	83	32	22	60	15
ADAP2|ENSG00000184060.11|chr17	82	118	116	89	106	63
RNF135|ENSG00000181481.14|chr17	19	21	48	38	65	27
NF1|ENSG00000196712.20|chr17	79	138	91	182	109	146
OMG|ENSG00000126861.5|chr17	0	0	0	0	0	0
EVI2B|ENSG00000185862.7|chr17	0	0	0	0	0	0
EVI2A|ENSG00000126860.12|chr17	0	0	0	0	0	0
RAB11FIP4|ENSG00000131242.18|chr17	38	87	72	152	122	93
COPRS|ENSG00000172301.11|chr17	1988	3048	2059	1835	2137	1142
UTP6|ENSG00000108651.10|chr17	627	844	590	1090	1104	915
SUZ12|ENSG00000178691.11|chr17	416	536	477	555	556	226
LRRC37B|ENSG00000185158.13|chr17	0	11	0	0	19	1
RHOT1|ENSG00000126858.19|chr17	108	142	127	124	120	79
RHBDL3|ENSG00000141314.13|chr17	14	15	33	18	30	0
C17orf75|ENSG00000108666.10|chr17	347	426	299	427	449	236
ZNF207|ENSG00000010244.19|chr17	1738	1910	1385	1652	1804	1177
PSMD11|ENSG00000108671.11|chr17	3381	4457	4067	4472	3976	2856
CDK5R1|ENSG00000176749.9|chr17	9	9	9	47	5	36
MYO1D|ENSG00000176658.17|chr17	79	211	74	147	94	118
TMEM98|ENSG00000006042.12|chr17	883	1149	939	764	705	524
SPACA3|ENSG00000141316.13|chr17	0	0	0	0	0	0
ASIC2|ENSG00000108684.15|chr17	0	0	0	0	0	0
CCL2|ENSG00000108691.10|chr17	0	0	0	0	0	0
CCL7|ENSG00000108688.11|chr17	0	0	0	0	0	0
CCL11|ENSG00000172156.4|chr17	0	0	0	0	0	0
CCL8|ENSG00000108700.5|chr17	0	0	0	0	0	0
CCL13|ENSG00000181374.8|chr17	0	0	0	0	0	0
CCL1|ENSG00000108702.4|chr17	0	0	0	0	0	0
TMEM132E|ENSG00000181291.8|chr17	54	98	54	52	115	2
CCT6B|ENSG00000132141.14|chr17	20	8	40	31	42	19
ZNF830|ENSG00000198783.6|chr17	19	19	23	10	9	2
LIG3|ENSG00000005156.12|chr17	395	587	417	625	389	296
RFFL|ENSG00000092871.17|chr17	47	45	49	48	51	79
ENSG00000267618|ENSG00000267618.5|chr17	29	13	14	0	16	13
RAD51D|ENSG00000185379.21|chr17	147	127	103	228	323	224
FNDC8|ENSG00000073598.6|chr17	1	0	0	0	0	0
NLE1|ENSG00000073536.18|chr17	206	275	231	418	383	369
UNC45B|ENSG00000141161.12|chr17	0	0	0	0	0	0
SLC35G3|ENSG00000164729.8|chr17	0	0	0	0	0	0
SLFN5|ENSG00000166750.10|chr17	21	38	7	2	19	0
SLFN11|ENSG00000172716.17|chr17	132	124	156	122	166	76
SLFN12|ENSG00000172123.13|chr17	4	8	1	0	0	0
SLFN13|ENSG00000154760.14|chr17	0	0	0	0	0	0
SLFN12L|ENSG00000205045.12|chr17	0	0	0	0	0	0
SLFN14|ENSG00000236320.4|chr17	0	0	0	0	0	0
PEX12|ENSG00000108733.11|chr17	22	1	0	18	0	26
AP2B1|ENSG00000006125.18|chr17	187	227	183	168	192	131
RASL10B|ENSG00000270885.2|chr17	255	242	280	171	207	147
GAS2L2|ENSG00000270765.7|chr17	0	0	0	0	0	0
MMP28|ENSG00000271447.6|chr17	0	0	0	0	0	0
C17orf50|ENSG00000270806.2|chr17	11	0	0	36	0	0
TAF15|ENSG00000270647.7|chr17	0	0	0	0	0	0
HEATR9|ENSG00000270379.6|chr17	0	0	0	0	0	0
CCL5|ENSG00000271503.6|chr17	0	0	0	0	0	0
RDM1|ENSG00000278023.7|chr17	0	0	0	0	0	0
LYZL6|ENSG00000275722.5|chr17	0	0	0	0	0	0
CCL16|ENSG00000275152.5|chr17	0	0	0	0	0	0
CCL14|ENSG00000276409.5|chr17	0	0	0	0	0	0
CCL15|ENSG00000275718.2|chr17	0	0	0	0	0	0
CCL23|ENSG00000274736.5|chr17	0	0	0	0	0	0
CCL18|ENSG00000275385.2|chr17	0	0	0	0	0	0
CCL3|ENSG00000277632.2|chr17	0	0	0	0	0	0
CCL4|ENSG00000275302.2|chr17	0	0	0	0	0	0
TBC1D3B|ENSG00000274808.6|chr17	0	0	0	0	0	0
CCL3L1|ENSG00000276085.1|chr17	0	0	0	0	0	0
CCL4L2|ENSG00000276070.5|chr17	0	0	0	0	0	0
TBC1D3I|ENSG00000274933.6|chr17	0	0	0	0	0	0
TBC1D3G|ENSG00000260287.4|chr17	0	0	0	0	0	0
TBC1D3H|ENSG00000274226.6|chr17	0	0	0	0	0	0
TBC1D3F|ENSG00000275954.5|chr17	0	0	0	0	0	0
ZNHIT3|ENSG00000273611.5|chr17	0	0	0	0	0	0
MYO19|ENSG00000278259.5|chr17	0	0	0	0	0	0
PIGW|ENSG00000277161.2|chr17	0	0	0	0	12	0
GGNBP2|ENSG00000278311.5|chr17	0	0	0	0	0	0
DHRS11|ENSG00000278535.5|chr17	0	0	0	0	0	0
MRM1|ENSG00000278619.5|chr17	8	1	7	12	0	0
LHX1|ENSG00000273706.5|chr17	0	1	0	0	0	1
AATF|ENSG00000275700.6|chr17	0	0	0	0	0	20
ACACA|ENSG00000278540.5|chr17	0	0	0	0	0	0
C17orf78|ENSG00000278505.5|chr17	0	0	0	0	0	0
TADA2A|ENSG00000276234.5|chr17	0	0	0	9	0	0
DUSP14|ENSG00000276023.5|chr17	0	0	0	0	0	0
SYNRG|ENSG00000275066.5|chr17	0	0	0	0	0	0
DDX52|ENSG00000278053.5|chr17	8	32	14	27	52	11
HNF1B|ENSG00000275410.6|chr17	0	0	0	0	0	0
TBC1D3K|ENSG00000273513.2|chr17	0	0	0	0	0	0
TBC1D3L|ENSG00000274512.6|chr17	0	0	0	0	0	0
TBC1D3D|ENSG00000274419.7|chr17	0	0	0	0	0	0
TBC1D3C|ENSG00000278299.6|chr17	0	0	0	0	0	0
TBC1D3E|ENSG00000278599.6|chr17	0	0	0	0	0	0
TBC1D3|ENSG00000274611.4|chr17	0	0	0	0	0	0
MRPL45|ENSG00000278845.5|chr17	0	0	0	0	0	0
GPR179|ENSG00000277399.6|chr17	0	0	0	0	0	0
ARHGAP23|ENSG00000275832.5|chr17	0	0	0	0	0	0
SRCIN1|ENSG00000277363.5|chr17	0	0	0	0	0	0
EPOP|ENSG00000273604.2|chr17	0	0	0	0	0	0
MLLT6|ENSG00000275023.5|chr17	0	0	0	0	0	0
CISD3|ENSG00000277972.2|chr17	0	1	0	0	0	10
PCGF2|ENSG00000277258.5|chr17	0	0	11	0	11	0
PSMB3|ENSG00000277791.5|chr17	7	8	13	2	0	1
PIP4K2B|ENSG00000276293.5|chr17	0	0	0	0	0	0
CWC25|ENSG00000273559.5|chr17	0	0	0	0	0	0
C17orf98|ENSG00000275489.2|chr17	0	0	0	0	0	0
RPL23|ENSG00000125691.14|chr17	38310	44369	32056	34817	31308	30315
LASP1|ENSG00000002834.18|chr17	637	958	1054	1066	795	507
FBXO47|ENSG00000204952.3|chr17	0	0	0	0	0	0
PLXDC1|ENSG00000161381.14|chr17	0	0	15	0	25	11
CACNB1|ENSG00000067191.16|chr17	6	9	2	12	1	29
RPL19|ENSG00000108298.12|chr17	15615	19898	15015	20751	17293	16364
STAC2|ENSG00000141750.7|chr17	1	10	3	8	0	0
FBXL20|ENSG00000108306.13|chr17	131	159	124	118	264	170
MED1|ENSG00000125686.12|chr17	262	350	335	517	475	415
CDK12|ENSG00000167258.15|chr17	349	378	324	453	390	132
NEUROD2|ENSG00000171532.5|chr17	0	0	0	0	0	0
PPP1R1B|ENSG00000131771.14|chr17	0	0	0	0	0	0
STARD3|ENSG00000131748.16|chr17	362	454	361	350	284	238
TCAP|ENSG00000173991.6|chr17	0	0	0	0	0	0
PNMT|ENSG00000141744.4|chr17	28	15	8	28	17	0
PGAP3|ENSG00000161395.14|chr17	53	65	99	30	76	187
ERBB2|ENSG00000141736.14|chr17	124	113	103	48	17	53
MIEN1|ENSG00000141741.12|chr17	1066	1360	1084	979	869	632
GRB7|ENSG00000141738.14|chr17	0	0	0	0	0	0
IKZF3|ENSG00000161405.17|chr17	14	8	13	43	6	94
ZPBP2|ENSG00000186075.13|chr17	0	0	0	0	0	0
GSDMB|ENSG00000073605.19|chr17	2	0	0	9	0	2
ORMDL3|ENSG00000172057.10|chr17	215	238	202	224	177	263
LRRC3C|ENSG00000204913.7|chr17	0	0	0	0	0	0
GSDMA|ENSG00000167914.12|chr17	0	0	0	0	0	0
PSMD3|ENSG00000108344.15|chr17	1100	1714	1281	1678	1213	1364
CSF3|ENSG00000108342.13|chr17	0	0	0	0	0	0
MED24|ENSG00000008838.21|chr17	737	1118	817	785	652	460
THRA|ENSG00000126351.13|chr17	78	106	187	74	125	135
NR1D1|ENSG00000126368.6|chr17	0	7	10	3	15	13
MSL1|ENSG00000188895.12|chr17	82	117	110	165	239	107
RAPGEFL1|ENSG00000108352.13|chr17	16	11	4	0	0	0
WIPF2|ENSG00000171475.14|chr17	124	218	245	332	322	336
CDC6|ENSG00000094804.12|chr17	177	117	161	471	364	336
RARA|ENSG00000131759.18|chr17	1	3	17	22	45	1
GJD3|ENSG00000183153.7|chr17	0	0	0	0	0	0
TOP2A|ENSG00000131747.15|chr17	1217	1657	1164	1549	1400	1114
IGFBP4|ENSG00000141753.7|chr17	0	3	7	16	13	8
TNS4|ENSG00000131746.13|chr17	0	0	0	0	0	0
CCR7|ENSG00000126353.3|chr17	0	8	0	0	0	0
SMARCE1|ENSG00000073584.20|chr17	1034	1357	1028	1023	1020	559
KRT222|ENSG00000213424.9|chr17	21	29	27	0	8	107
KRT24|ENSG00000167916.5|chr17	0	0	0	0	0	0
KRT25|ENSG00000204897.7|chr17	0	0	0	0	0	0
KRT26|ENSG00000186393.6|chr17	0	0	0	0	0	0
KRT27|ENSG00000171446.7|chr17	0	0	0	0	0	0
KRT28|ENSG00000173908.9|chr17	0	0	0	0	0	0
KRT10|ENSG00000186395.9|chr17	895	986	808	913	862	610
KRT12|ENSG00000187242.6|chr17	0	0	0	0	0	0
KRT20|ENSG00000171431.4|chr17	0	0	0	0	0	0
KRT23|ENSG00000108244.17|chr17	0	0	0	0	0	0
KRT39|ENSG00000196859.8|chr17	0	0	0	0	0	0
KRT40|ENSG00000204889.11|chr17	0	0	0	0	0	0
KRTAP3-3|ENSG00000212899.3|chr17	0	0	0	0	0	0
KRTAP3-2|ENSG00000212900.3|chr17	0	0	0	0	0	0
KRTAP3-1|ENSG00000212901.4|chr17	0	0	0	0	0	0
KRTAP1-5|ENSG00000221852.5|chr17	0	0	0	0	0	0
KRTAP1-4|ENSG00000204887.5|chr17	0	0	0	0	0	0
KRTAP1-3|ENSG00000221880.4|chr17	0	0	0	0	0	0
KRTAP1-1|ENSG00000188581.9|chr17	0	0	0	0	0	0
KRTAP2-1|ENSG00000212725.4|chr17	0	0	0	0	0	0
KRTAP2-2|ENSG00000214518.4|chr17	0	0	0	0	0	0
KRTAP2-3|ENSG00000212724.3|chr17	0	0	0	0	0	0
KRTAP2-4|ENSG00000213417.3|chr17	0	0	0	0	0	0
KRTAP4-7|ENSG00000240871.7|chr17	0	0	0	0	0	0
KRTAP4-8|ENSG00000204880.9|chr17	0	0	0	0	0	0
KRTAP4-9|ENSG00000212722.9|chr17	0	0	0	0	0	0
KRTAP4-11|ENSG00000212721.4|chr17	0	0	0	0	0	0
KRTAP4-12|ENSG00000213416.4|chr17	0	0	0	0	0	0
KRTAP4-6|ENSG00000198090.4|chr17	0	0	0	0	0	0
KRTAP4-5|ENSG00000198271.5|chr17	0	0	0	0	0	0
KRTAP4-4|ENSG00000171396.12|chr17	0	0	0	0	0	0
KRTAP4-3|ENSG00000196156.5|chr17	0	0	0	0	0	0
KRTAP4-2|ENSG00000244537.3|chr17	0	0	0	0	0	0
KRTAP4-1|ENSG00000198443.8|chr17	0	0	0	0	0	0
KRTAP9-2|ENSG00000239886.5|chr17	0	0	0	0	0	0
KRTAP9-3|ENSG00000204873.5|chr17	0	0	0	0	0	0
KRTAP9-8|ENSG00000187272.7|chr17	0	0	0	0	0	0
KRTAP9-4|ENSG00000241595.2|chr17	0	0	0	0	0	0
KRTAP9-9|ENSG00000198083.9|chr17	0	0	0	0	0	0
KRTAP17-1|ENSG00000186860.5|chr17	0	0	0	0	0	0
KRT33A|ENSG00000006059.4|chr17	0	0	0	0	0	0
KRT33B|ENSG00000131738.11|chr17	0	0	0	0	0	0
KRT34|ENSG00000131737.7|chr17	0	0	0	0	0	0
KRT31|ENSG00000094796.5|chr17	0	0	0	0	0	0
KRT37|ENSG00000108417.4|chr17	0	0	0	0	0	0
KRT38|ENSG00000171360.4|chr17	0	0	0	0	0	0
KRT32|ENSG00000108759.4|chr17	0	0	0	0	0	0
KRT35|ENSG00000197079.9|chr17	0	0	0	0	0	0
KRT36|ENSG00000126337.14|chr17	0	0	0	0	0	0
KRT13|ENSG00000171401.15|chr17	0	0	0	15	4	0
KRT15|ENSG00000171346.16|chr17	0	9	3	0	0	0
KRT19|ENSG00000171345.13|chr17	734	925	794	1170	821	851
KRT14|ENSG00000186847.6|chr17	0	0	0	0	0	0
KRT16|ENSG00000186832.9|chr17	0	0	0	0	0	0
KRT17|ENSG00000128422.18|chr17	26	57	20	14	0	37
EIF1|ENSG00000173812.11|chr17	3527	4152	3469	4111	3427	2689
GAST|ENSG00000184502.4|chr17	0	0	0	0	0	0
HAP1|ENSG00000173805.16|chr17	0	1	5	23	31	13
JUP|ENSG00000173801.17|chr17	492	674	515	602	513	387
P3H4|ENSG00000141696.13|chr17	1816	2352	1609	738	679	724
FKBP10|ENSG00000141756.19|chr17	77	56	44	114	82	55
NT5C3B|ENSG00000141698.17|chr17	1928	2225	1569	1535	1140	1208
KLHL10|ENSG00000161594.7|chr17	1	0	1	0	0	0
KLHL11|ENSG00000178502.6|chr17	5	30	34	45	33	57
ACLY|ENSG00000131473.17|chr17	3656	4897	3618	4766	3747	2761
ODAD4|ENSG00000204815.10|chr17	0	0	0	17	12	12
CNP|ENSG00000173786.17|chr17	1123	1234	1067	1001	924	955
DNAJC7|ENSG00000168259.17|chr17	485	682	514	682	767	536
NKIRAS2|ENSG00000168256.18|chr17	1266	1421	1158	1196	1073	1081
ZNF385C|ENSG00000187595.18|chr17	0	0	0	4	0	0
C17orf113|ENSG00000267221.3|chr17	7	0	6	0	0	0
DHX58|ENSG00000108771.13|chr17	3	0	1	0	12	0
KAT2A|ENSG00000108773.11|chr17	722	805	707	757	715	496
HSPB9|ENSG00000260325.2|chr17	12	0	0	0	0	0
RAB5C|ENSG00000108774.15|chr17	1047	1662	1131	918	769	568
HCRT|ENSG00000161610.1|chr17	0	0	0	0	0	0
GHDC|ENSG00000167925.16|chr17	70	115	64	73	57	47
STAT5B|ENSG00000173757.11|chr17	146	111	84	123	122	96
STAT5A|ENSG00000126561.18|chr17	0	0	0	0	0	0
STAT3|ENSG00000168610.16|chr17	619	623	429	649	566	547
CAVIN1|ENSG00000177469.13|chr17	393	514	404	432	435	233
ATP6V0A1|ENSG00000033627.17|chr17	492	629	524	334	410	289
NAGLU|ENSG00000108784.10|chr17	275	355	229	345	284	171
HSD17B1|ENSG00000108786.11|chr17	13	24	32	65	24	43
COASY|ENSG00000068120.15|chr17	1057	1395	970	1252	1010	829
MLX|ENSG00000108788.12|chr17	379	644	480	686	635	442
PSMC3IP|ENSG00000131470.15|chr17	146	159	86	231	130	97
RETREG3|ENSG00000141699.11|chr17	76	99	118	25	18	27
TUBG1|ENSG00000131462.9|chr17	2276	2878	2431	2784	2303	2381
TUBG2|ENSG00000037042.9|chr17	109	88	48	106	161	53
PLEKHH3|ENSG00000068137.15|chr17	61	77	82	52	88	32
CCR10|ENSG00000184451.5|chr17	12	4	0	7	0	0
CNTNAP1|ENSG00000108797.12|chr17	17	23	16	20	15	0
EZH1|ENSG00000108799.13|chr17	10	9	7	4	1	12
RAMP2|ENSG00000131477.11|chr17	6	3	12	8	17	16
VPS25|ENSG00000131475.7|chr17	925	1407	942	1325	882	751
WNK4|ENSG00000126562.17|chr17	3	38	0	11	0	16
COA3|ENSG00000183978.8|chr17	1545	2086	1617	1330	1432	845
CNTD1|ENSG00000176563.10|chr17	0	0	0	0	0	0
BECN1|ENSG00000126581.13|chr17	900	1297	819	896	569	410
PSME3|ENSG00000131467.12|chr17	1499	2643	1957	1920	1718	1225
AOC2|ENSG00000131480.9|chr17	0	3	19	0	0	0
AOC3|ENSG00000131471.7|chr17	0	2	0	0	17	0
G6PC1|ENSG00000131482.10|chr17	0	0	0	0	0	0
AARSD1|ENSG00000266967.7|chr17	349	388	364	584	445	485
PTGES3L-AARSD1|ENSG00000108825.18|chr17	349	388	364	584	445	485
PTGES3L|ENSG00000267060.7|chr17	26	12	13	22	20	13
RUNDC1|ENSG00000198863.8|chr17	203	141	173	141	108	93
RPL27|ENSG00000131469.15|chr17	16105	20111	15127	15681	15280	12639
IFI35|ENSG00000068079.8|chr17	8	16	11	26	14	38
VAT1|ENSG00000108828.16|chr17	878	1086	862	658	633	606
RND2|ENSG00000108830.10|chr17	530	591	441	441	538	361
BRCA1|ENSG00000012048.24|chr17	350	434	335	552	380	480
NBR1|ENSG00000188554.15|chr17	411	385	347	340	515	375
TMEM106A|ENSG00000184988.8|chr17	0	0	0	0	0	0
CCDC200|ENSG00000236383.9|chr17	0	0	0	0	0	0
ARL4D|ENSG00000175906.5|chr17	10	1	19	12	8	24
DHX8|ENSG00000067596.12|chr17	16	14	1	27	52	90
ETV4|ENSG00000175832.13|chr17	80	92	105	54	121	31
MEOX1|ENSG00000005102.14|chr17	0	6	3	0	19	0
SOST|ENSG00000167941.3|chr17	0	0	0	0	0	0
DUSP3|ENSG00000108861.9|chr17	458	596	483	357	456	345
CFAP97D1|ENSG00000231256.8|chr17	0	0	0	0	0	0
MPP3|ENSG00000161647.19|chr17	0	0	1	7	17	0
CD300LG|ENSG00000161649.14|chr17	0	0	0	0	0	0
MPP2|ENSG00000108852.16|chr17	230	386	224	226	220	115
PPY|ENSG00000108849.8|chr17	0	0	0	8	0	0
PYY|ENSG00000131096.11|chr17	0	1	0	0	0	0
NAGS|ENSG00000161653.11|chr17	0	2	3	0	1	0
TMEM101|ENSG00000091947.10|chr17	409	387	261	575	494	288
LSM12|ENSG00000161654.10|chr17	5	26	9	29	48	14
G6PC3|ENSG00000141349.10|chr17	985	1416	1072	1208	966	562
HDAC5|ENSG00000108840.16|chr17	106	209	177	187	129	43
HROB|ENSG00000125319.15|chr17	18	30	20	50	6	74
ASB16|ENSG00000161664.7|chr17	0	0	0	0	0	0
TMUB2|ENSG00000168591.16|chr17	66	82	55	108	84	109
ATXN7L3|ENSG00000087152.16|chr17	79	56	50	65	99	36
UBTF|ENSG00000108312.15|chr17	399	647	431	527	627	342
SLC4A1|ENSG00000004939.16|chr17	0	0	0	0	0	0
RUNDC3A|ENSG00000108309.14|chr17	0	0	9	0	0	0
SLC25A39|ENSG00000013306.16|chr17	2716	3063	2394	1693	1537	1318
GRN|ENSG00000030582.18|chr17	1024	1463	1082	973	914	792
FAM171A2|ENSG00000161682.15|chr17	36	29	32	64	42	37
ITGA2B|ENSG00000005961.19|chr17	0	5	4	16	2	1
GPATCH8|ENSG00000186566.13|chr17	14	21	24	93	23	25
FZD2|ENSG00000180340.7|chr17	56	66	35	47	40	100
MEIOC|ENSG00000180336.18|chr17	0	0	0	11	0	0
CCDC43|ENSG00000180329.14|chr17	551	724	694	723	436	522
DBF4B|ENSG00000161692.18|chr17	0	42	2	21	0	0
ADAM11|ENSG00000073670.14|chr17	30	65	97	54	29	20
GJC1|ENSG00000182963.11|chr17	60	95	44	74	101	90
HIGD1B|ENSG00000131097.7|chr17	0	0	0	0	0	0
EFTUD2|ENSG00000108883.13|chr17	1480	1435	1246	1420	1448	1431
CCDC103|ENSG00000167131.17|chr17	20	27	11	21	40	72
FAM187A|ENSG00000214447.5|chr17	9	0	6	6	1	24
GFAP|ENSG00000131095.14|chr17	0	8	0	0	0	0
KIF18B|ENSG00000186185.14|chr17	57	73	73	169	134	80
NMT1|ENSG00000136448.13|chr17	326	422	310	306	202	364
C1QL1|ENSG00000131094.4|chr17	13	28	7	18	1	0
DCAKD|ENSG00000172992.13|chr17	310	227	181	216	183	193
PLCD3|ENSG00000161714.12|chr17	170	187	143	101	79	37
ACBD4|ENSG00000181513.15|chr17	32	13	13	11	13	40
HEXIM1|ENSG00000186834.4|chr17	157	162	163	158	93	57
HEXIM2|ENSG00000168517.11|chr17	7	43	26	16	0	38
SPATA32|ENSG00000184361.13|chr17	0	0	0	0	0	0
MAP3K14|ENSG00000006062.18|chr17	0	12	3	16	0	0
ARHGAP27|ENSG00000159314.12|chr17	0	0	0	0	0	0
PLEKHM1|ENSG00000225190.12|chr17	0	0	0	0	0	0
LINC02210-CRHR1|ENSG00000263715.7|chr17	0	0	0	0	0	0
CRHR1|ENSG00000120088.15|chr17	0	0	0	0	0	0
SPPL2C|ENSG00000185294.7|chr17	0	0	0	0	0	0
MAPT|ENSG00000186868.17|chr17	0	0	0	0	0	0
STH|ENSG00000256762.1|chr17	0	0	0	0	0	0
KANSL1|ENSG00000120071.15|chr17	0	4	0	0	0	0
ARL17B|ENSG00000228696.10|chr17	10	0	0	0	21	29
LRRC37A|ENSG00000176681.14|chr17	0	0	0	0	0	0
LRRC37A2|ENSG00000238083.9|chr17	0	0	0	0	0	0
ARL17A|ENSG00000185829.18|chr17	0	0	0	0	0	0
NSF|ENSG00000073969.18|chr17	0	0	0	0	0	0
WNT9B|ENSG00000158955.11|chr17	0	0	0	0	0	0
GOSR2|ENSG00000108433.17|chr17	165	337	302	256	323	439
RPRML|ENSG00000179673.5|chr17	244	341	234	214	291	308
CDC27|ENSG00000004897.12|chr17	184	230	296	325	496	336
ITGB3|ENSG00000259207.10|chr17	0	0	0	0	2	0
EFCAB13|ENSG00000178852.16|chr17	0	0	0	0	0	0
NPEPPS|ENSG00000141279.18|chr17	1408	1791	1574	1509	1290	1002
KPNB1|ENSG00000108424.11|chr17	10485	13059	10492	14021	12659	10510
TBKBP1|ENSG00000198933.10|chr17	5	4	22	19	12	1
TBX21|ENSG00000073861.3|chr17	0	0	0	0	0	0
OSBPL7|ENSG00000006025.12|chr17	17	13	41	79	51	19
MRPL10|ENSG00000159111.13|chr17	380	551	475	517	512	436
LRRC46|ENSG00000141294.10|chr17	6	8	21	1	0	31
SCRN2|ENSG00000141295.14|chr17	138	195	117	194	297	117
SP6|ENSG00000189120.5|chr17	13	0	4	10	26	0
SP2|ENSG00000167182.16|chr17	69	87	78	50	130	109
PNPO|ENSG00000108439.11|chr17	569	819	624	521	387	426
PRR15L|ENSG00000167183.3|chr17	0	0	0	0	0	0
CDK5RAP3|ENSG00000108465.15|chr17	193	297	235	378	534	193
COPZ2|ENSG00000005243.10|chr17	0	0	6	11	0	0
NFE2L1|ENSG00000082641.16|chr17	199	293	227	236	340	161
CBX1|ENSG00000108468.15|chr17	838	868	774	584	649	387
SNX11|ENSG00000002919.15|chr17	71	103	54	190	136	55
HOXB1|ENSG00000120094.9|chr17	0	0	0	0	0	0
HOXB2|ENSG00000173917.11|chr17	59	44	56	82	81	104
HOXB3|ENSG00000120093.12|chr17	14	15	30	9	5	2
HOXB4|ENSG00000182742.6|chr17	32	34	26	23	41	93
HOXB5|ENSG00000120075.6|chr17	208	217	214	338	283	143
HOXB6|ENSG00000108511.10|chr17	312	294	280	381	451	372
HOXB7|ENSG00000260027.5|chr17	166	211	135	129	116	136
HOXB8|ENSG00000120068.7|chr17	42	15	2	7	18	61
HOXB9|ENSG00000170689.10|chr17	129	140	92	191	133	72
PRAC1|ENSG00000159182.5|chr17	0	0	1	0	10	0
PRAC2|ENSG00000229637.4|chr17	0	0	0	0	0	0
HOXB13|ENSG00000159184.8|chr17	55	44	53	102	21	92
TTLL6|ENSG00000170703.16|chr17	0	0	0	0	0	0
CALCOCO2|ENSG00000136436.15|chr17	350	369	393	255	271	297
ATP5MC1|ENSG00000159199.14|chr17	5509	6483	4786	3564	3171	2751
UBE2Z|ENSG00000159202.18|chr17	276	405	264	226	189	63
SNF8|ENSG00000159210.10|chr17	1926	2600	2238	1765	1228	1577
GIP|ENSG00000159224.4|chr17	16	9	34	23	26	12
IGF2BP1|ENSG00000159217.10|chr17	1323	1649	1194	1370	987	816
B4GALNT2|ENSG00000167080.9|chr17	0	0	0	0	0	0
GNGT2|ENSG00000167083.7|chr17	0	0	0	0	0	0
ABI3|ENSG00000108798.9|chr17	1	0	0	0	0	0
PHOSPHO1|ENSG00000173868.12|chr17	0	0	0	0	0	20
