Gene	DMSO-Total-1	DMSO-Total-2	DMSO-Total-3	TPG-Total-1	TPG-Total-2	TPG-Total-3
UNC45B|ENSG00000141161.12|chr17	2	0	0	0	0	0
SLC35G3|ENSG00000164729.8|chr17	0	0	0	0	0	0
SLFN5|ENSG00000166750.10|chr17	67	40	54	107	36	72
SLFN11|ENSG00000172716.17|chr17	1208	951	1141	2011	1978	1872
SLFN12|ENSG00000172123.13|chr17	12	6	21	17	14	12
SLFN13|ENSG00000154760.14|chr17	0	2	0	0	0	2
SLFN12L|ENSG00000205045.12|chr17	2	2	0	1	0	0
SLFN14|ENSG00000236320.4|chr17	0	0	0	0	0	0
PEX12|ENSG00000108733.11|chr17	112	55	92	128	91	67
AP2B1|ENSG00000006125.18|chr17	328	323	274	271	289	248
RASL10B|ENSG00000270885.2|chr17	440	374	341	266	237	275
GAS2L2|ENSG00000270765.7|chr17	0	0	7	0	9	6
MMP28|ENSG00000271447.6|chr17	0	0	0	0	0	0
C17orf50|ENSG00000270806.2|chr17	6	2	0	3	7	0
TAF15|ENSG00000270647.7|chr17	0	0	0	0	0	0
HEATR9|ENSG00000270379.6|chr17	0	0	0	0	0	0
CCL5|ENSG00000271503.6|chr17	0	0	0	0	0	3
RDM1|ENSG00000278023.7|chr17	0	0	0	0	0	0
LYZL6|ENSG00000275722.5|chr17	0	0	0	0	0	0
CCL16|ENSG00000275152.5|chr17	0	0	0	0	0	0
CCL14|ENSG00000276409.5|chr17	0	0	0	0	0	0
CCL15|ENSG00000275718.2|chr17	0	0	0	0	0	0
CCL23|ENSG00000274736.5|chr17	0	0	0	0	0	0
CCL18|ENSG00000275385.2|chr17	0	0	0	0	0	0
CCL3|ENSG00000277632.2|chr17	0	0	0	0	0	0
CCL4|ENSG00000275302.2|chr17	0	0	0	0	0	0
TBC1D3B|ENSG00000274808.6|chr17	0	0	0	0	0	0
CCL3L1|ENSG00000276085.1|chr17	0	0	0	0	0	0
CCL4L2|ENSG00000276070.5|chr17	0	0	0	0	0	0
TBC1D3I|ENSG00000274933.6|chr17	0	0	0	0	0	0
TBC1D3G|ENSG00000260287.4|chr17	0	0	0	0	0	0
TBC1D3H|ENSG00000274226.6|chr17	0	0	0	0	0	0
TBC1D3F|ENSG00000275954.5|chr17	0	0	0	0	0	0
ZNHIT3|ENSG00000273611.5|chr17	0	0	0	0	0	0
MYO19|ENSG00000278259.5|chr17	0	0	0	0	0	0
PIGW|ENSG00000277161.2|chr17	0	0	0	0	0	0
GGNBP2|ENSG00000278311.5|chr17	0	0	0	0	0	0
DHRS11|ENSG00000278535.5|chr17	0	0	0	0	0	3
MRM1|ENSG00000278619.5|chr17	3	11	9	12	3	5
LHX1|ENSG00000273706.5|chr17	5	5	3	5	2	4
AATF|ENSG00000275700.6|chr17	0	0	0	0	0	0
ACACA|ENSG00000278540.5|chr17	0	0	0	0	0	0
C17orf78|ENSG00000278505.5|chr17	0	0	0	0	0	0
TADA2A|ENSG00000276234.5|chr17	2	0	2	4	0	1
DUSP14|ENSG00000276023.5|chr17	2	5	1	0	6	0
SYNRG|ENSG00000275066.5|chr17	0	0	0	0	0	0
DDX52|ENSG00000278053.5|chr17	52	71	78	52	40	44
HNF1B|ENSG00000275410.6|chr17	0	0	0	0	0	0
TBC1D3K|ENSG00000273513.2|chr17	0	0	0	0	0	0
TBC1D3L|ENSG00000274512.6|chr17	0	0	0	0	0	0
TBC1D3D|ENSG00000274419.7|chr17	0	0	0	0	0	0
TBC1D3C|ENSG00000278299.6|chr17	0	0	0	0	0	0
TBC1D3E|ENSG00000278599.6|chr17	0	0	0	0	0	0
TBC1D3|ENSG00000274611.4|chr17	0	0	0	0	0	0
MRPL45|ENSG00000278845.5|chr17	0	0	6	0	9	0
GPR179|ENSG00000277399.6|chr17	0	0	0	0	0	0
ARHGAP23|ENSG00000275832.5|chr17	0	0	0	0	0	0
SRCIN1|ENSG00000277363.5|chr17	0	0	0	0	0	0
EPOP|ENSG00000273604.2|chr17	0	0	4	0	0	0
MLLT6|ENSG00000275023.5|chr17	0	1	0	0	0	0
CISD3|ENSG00000277972.2|chr17	0	1	0	0	0	1
PCGF2|ENSG00000277258.5|chr17	0	0	2	0	0	0
PSMB3|ENSG00000277791.5|chr17	0	2	0	2	2	0
PIP4K2B|ENSG00000276293.5|chr17	0	0	0	0	0	0
CWC25|ENSG00000273559.5|chr17	0	0	0	0	0	0
C17orf98|ENSG00000275489.2|chr17	0	0	0	0	0	0
RPL23|ENSG00000125691.14|chr17	41852	34755	31668	34421	34082	30112
LASP1|ENSG00000002834.18|chr17	1440	1202	1350	1102	955	882
FBXO47|ENSG00000204952.3|chr17	0	0	0	0	0	0
PLXDC1|ENSG00000161381.14|chr17	5	7	12	24	32	8
CACNB1|ENSG00000067191.16|chr17	12	25	4	18	31	15
RPL19|ENSG00000108298.12|chr17	12992	11713	11668	11426	11877	11475
STAC2|ENSG00000141750.7|chr17	0	4	0	9	0	1
FBXL20|ENSG00000108306.13|chr17	449	400	416	547	438	516
MED1|ENSG00000125686.12|chr17	1835	1336	1574	2121	1852	1821
CDK12|ENSG00000167258.15|chr17	1820	1442	1663	1845	1625	1366
NEUROD2|ENSG00000171532.5|chr17	0	0	0	2	0	0
PPP1R1B|ENSG00000131771.14|chr17	0	0	7	0	0	0
STARD3|ENSG00000131748.16|chr17	525	386	366	452	397	374
TCAP|ENSG00000173991.6|chr17	1	0	2	3	0	0
PNMT|ENSG00000141744.4|chr17	4	13	1	17	12	12
PGAP3|ENSG00000161395.14|chr17	72	89	75	83	64	52
ERBB2|ENSG00000141736.14|chr17	204	126	142	120	127	103
MIEN1|ENSG00000141741.12|chr17	1383	1071	1004	1071	1300	1049
GRB7|ENSG00000141738.14|chr17	12	4	10	18	0	4
IKZF3|ENSG00000161405.17|chr17	89	59	53	52	51	63
ZPBP2|ENSG00000186075.13|chr17	0	0	0	0	0	0
GSDMB|ENSG00000073605.19|chr17	35	18	28	43	31	30
ORMDL3|ENSG00000172057.10|chr17	435	395	314	401	400	404
LRRC3C|ENSG00000204913.7|chr17	0	0	0	0	0	0
GSDMA|ENSG00000167914.12|chr17	0	0	0	0	0	0
PSMD3|ENSG00000108344.15|chr17	1307	1053	982	1129	1170	1008
CSF3|ENSG00000108342.13|chr17	0	0	0	0	0	0
MED24|ENSG00000008838.21|chr17	902	895	883	924	708	815
THRA|ENSG00000126351.13|chr17	306	272	309	227	225	228
NR1D1|ENSG00000126368.6|chr17	27	27	28	38	44	38
MSL1|ENSG00000188895.12|chr17	590	507	500	440	440	391
RAPGEFL1|ENSG00000108352.13|chr17	12	12	13	15	12	27
WIPF2|ENSG00000171475.14|chr17	905	784	728	990	1035	872
CDC6|ENSG00000094804.12|chr17	526	553	545	1153	1068	985
RARA|ENSG00000131759.18|chr17	120	141	64	196	100	166
GJD3|ENSG00000183153.7|chr17	0	0	0	0	0	0
TOP2A|ENSG00000131747.15|chr17	2382	2194	2560	2154	2499	2387
IGFBP4|ENSG00000141753.7|chr17	9	3	16	32	4	5
TNS4|ENSG00000131746.13|chr17	0	0	0	0	0	0
CCR7|ENSG00000126353.3|chr17	2	0	4	1	0	0
SMARCE1|ENSG00000073584.20|chr17	1201	1169	1155	1111	1150	971
KRT222|ENSG00000213424.9|chr17	28	38	29	26	39	27
KRT24|ENSG00000167916.5|chr17	0	0	0	0	0	0
KRT25|ENSG00000204897.7|chr17	0	0	0	0	0	0
KRT26|ENSG00000186393.6|chr17	0	0	0	0	0	0
KRT27|ENSG00000171446.7|chr17	0	0	0	2	0	0
KRT28|ENSG00000173908.9|chr17	0	0	0	0	0	0
KRT10|ENSG00000186395.9|chr17	1622	1379	1252	1537	1369	1304
KRT12|ENSG00000187242.6|chr17	0	0	0	0	0	0
KRT20|ENSG00000171431.4|chr17	0	0	0	0	0	0
KRT23|ENSG00000108244.17|chr17	0	0	0	0	0	0
KRT39|ENSG00000196859.8|chr17	0	0	0	0	0	0
KRT40|ENSG00000204889.11|chr17	0	0	0	0	0	0
KRTAP3-3|ENSG00000212899.3|chr17	0	0	0	0	0	0
KRTAP3-2|ENSG00000212900.3|chr17	0	0	0	0	0	0
KRTAP3-1|ENSG00000212901.4|chr17	0	0	0	0	0	0
KRTAP1-5|ENSG00000221852.5|chr17	0	0	0	0	0	0
KRTAP1-4|ENSG00000204887.5|chr17	0	0	0	0	0	0
KRTAP1-3|ENSG00000221880.4|chr17	0	0	0	0	0	0
KRTAP1-1|ENSG00000188581.9|chr17	0	0	0	0	0	0
KRTAP2-1|ENSG00000212725.4|chr17	0	0	0	0	0	0
KRTAP2-2|ENSG00000214518.4|chr17	0	0	0	0	0	0
KRTAP2-3|ENSG00000212724.3|chr17	0	0	0	0	0	0
KRTAP2-4|ENSG00000213417.3|chr17	0	0	0	0	0	0
KRTAP4-7|ENSG00000240871.7|chr17	0	0	0	0	0	0
KRTAP4-8|ENSG00000204880.9|chr17	0	0	0	0	0	0
KRTAP4-9|ENSG00000212722.9|chr17	0	0	0	0	0	0
KRTAP4-11|ENSG00000212721.4|chr17	0	0	0	0	0	0
KRTAP4-12|ENSG00000213416.4|chr17	0	0	0	0	0	0
KRTAP4-6|ENSG00000198090.4|chr17	0	0	0	0	0	0
KRTAP4-5|ENSG00000198271.5|chr17	0	0	0	0	0	0
KRTAP4-4|ENSG00000171396.12|chr17	0	0	0	0	0	0
KRTAP4-3|ENSG00000196156.5|chr17	0	0	0	0	0	0
KRTAP4-2|ENSG00000244537.3|chr17	0	0	0	0	5	0
KRTAP4-1|ENSG00000198443.8|chr17	0	0	0	0	0	0
KRTAP9-2|ENSG00000239886.5|chr17	0	0	0	0	0	0
KRTAP9-3|ENSG00000204873.5|chr17	0	0	0	0	0	0
KRTAP9-8|ENSG00000187272.7|chr17	0	0	0	0	0	0
KRTAP9-4|ENSG00000241595.2|chr17	0	0	0	0	0	0
KRTAP9-9|ENSG00000198083.9|chr17	0	0	0	0	0	0
KRTAP17-1|ENSG00000186860.5|chr17	0	0	0	0	0	0
KRT33A|ENSG00000006059.4|chr17	0	0	0	0	0	0
KRT33B|ENSG00000131738.11|chr17	0	0	0	0	0	0
KRT34|ENSG00000131737.7|chr17	0	0	0	0	0	0
KRT31|ENSG00000094796.5|chr17	0	0	0	0	0	0
KRT37|ENSG00000108417.4|chr17	0	0	0	0	0	0
KRT38|ENSG00000171360.4|chr17	0	0	0	0	0	0
KRT32|ENSG00000108759.4|chr17	0	0	0	0	0	0
KRT35|ENSG00000197079.9|chr17	0	0	0	0	0	0
KRT36|ENSG00000126337.14|chr17	0	4	0	0	2	0
KRT13|ENSG00000171401.15|chr17	6	1	8	8	0	0
KRT15|ENSG00000171346.16|chr17	0	7	0	4	0	1
KRT19|ENSG00000171345.13|chr17	1044	743	667	965	884	878
KRT14|ENSG00000186847.6|chr17	0	0	0	0	0	0
KRT16|ENSG00000186832.9|chr17	0	0	0	0	0	5
KRT17|ENSG00000128422.18|chr17	26	36	15	16	37	26
EIF1|ENSG00000173812.11|chr17	5479	4581	4958	6517	5987	5893
GAST|ENSG00000184502.4|chr17	0	0	0	0	0	0
HAP1|ENSG00000173805.16|chr17	8	16	17	11	18	6
JUP|ENSG00000173801.17|chr17	786	709	835	615	645	647
P3H4|ENSG00000141696.13|chr17	1446	1377	1462	785	722	757
FKBP10|ENSG00000141756.19|chr17	40	70	21	65	45	56
NT5C3B|ENSG00000141698.17|chr17	2094	1734	1636	1800	1623	1557
KLHL10|ENSG00000161594.7|chr17	0	7	11	0	7	4
KLHL11|ENSG00000178502.6|chr17	551	561	504	568	600	521
ACLY|ENSG00000131473.17|chr17	4675	4257	4618	4359	4630	3967
ODAD4|ENSG00000204815.10|chr17	20	0	10	20	6	24
CNP|ENSG00000173786.17|chr17	1212	1140	1122	1100	1132	1151
DNAJC7|ENSG00000168259.17|chr17	683	531	559	665	508	543
NKIRAS2|ENSG00000168256.18|chr17	1177	1137	1111	1047	1376	1062
ZNF385C|ENSG00000187595.18|chr17	4	0	13	6	0	1
C17orf113|ENSG00000267221.3|chr17	18	19	11	32	62	30
DHX58|ENSG00000108771.13|chr17	5	0	7	0	5	9
KAT2A|ENSG00000108773.11|chr17	830	787	755	813	891	786
HSPB9|ENSG00000260325.2|chr17	2	12	9	2	15	2
RAB5C|ENSG00000108774.15|chr17	1977	1433	1538	1653	1226	1511
HCRT|ENSG00000161610.1|chr17	0	0	0	0	0	0
GHDC|ENSG00000167925.16|chr17	72	87	48	63	38	62
STAT5B|ENSG00000173757.11|chr17	171	143	181	222	250	183
STAT5A|ENSG00000126561.18|chr17	0	0	0	0	0	0
STAT3|ENSG00000168610.16|chr17	695	500	532	618	554	548
CAVIN1|ENSG00000177469.13|chr17	457	390	455	306	434	272
ATP6V0A1|ENSG00000033627.17|chr17	719	656	659	522	534	513
NAGLU|ENSG00000108784.10|chr17	380	287	356	357	408	433
HSD17B1|ENSG00000108786.11|chr17	44	25	32	5	35	24
COASY|ENSG00000068120.15|chr17	1187	990	765	1091	1048	1011
MLX|ENSG00000108788.12|chr17	922	838	820	1175	1146	1045
PSMC3IP|ENSG00000131470.15|chr17	381	351	336	491	461	419
RETREG3|ENSG00000141699.11|chr17	149	151	96	163	105	102
TUBG1|ENSG00000131462.9|chr17	2341	2156	1838	2176	2369	1985
TUBG2|ENSG00000037042.9|chr17	155	138	119	146	188	96
PLEKHH3|ENSG00000068137.15|chr17	186	110	182	205	252	250
CCR10|ENSG00000184451.5|chr17	20	4	0	12	0	8
CNTNAP1|ENSG00000108797.12|chr17	51	50	28	35	66	44
EZH1|ENSG00000108799.13|chr17	98	65	82	51	77	36
RAMP2|ENSG00000131477.11|chr17	3	4	9	11	10	2
VPS25|ENSG00000131475.7|chr17	929	772	782	868	834	808
WNK4|ENSG00000126562.17|chr17	39	14	21	33	48	25
COA3|ENSG00000183978.8|chr17	1398	1145	1044	1176	1003	922
CNTD1|ENSG00000176563.10|chr17	0	0	0	0	0	0
BECN1|ENSG00000126581.13|chr17	1208	969	1073	1024	997	897
PSME3|ENSG00000131467.12|chr17	2953	2581	2281	2636	2731	2488
AOC2|ENSG00000131480.9|chr17	13	43	27	28	21	25
AOC3|ENSG00000131471.7|chr17	22	16	15	0	3	11
G6PC1|ENSG00000131482.10|chr17	0	0	0	0	0	0
AARSD1|ENSG00000266967.7|chr17	499	421	474	530	477	495
PTGES3L-AARSD1|ENSG00000108825.18|chr17	499	421	474	530	477	495
PTGES3L|ENSG00000267060.7|chr17	16	19	29	51	9	9
RUNDC1|ENSG00000198863.8|chr17	494	394	499	581	556	535
RPL27|ENSG00000131469.15|chr17	13689	11838	10419	11804	11395	10386
IFI35|ENSG00000068079.8|chr17	17	8	15	22	22	28
VAT1|ENSG00000108828.16|chr17	865	760	729	905	960	755
RND2|ENSG00000108830.10|chr17	489	506	427	329	482	413
BRCA1|ENSG00000012048.24|chr17	771	665	702	1086	984	903
NBR1|ENSG00000188554.15|chr17	804	654	642	743	666	592
TMEM106A|ENSG00000184988.8|chr17	1	1	0	0	0	0
CCDC200|ENSG00000236383.9|chr17	0	0	0	0	0	0
ARL4D|ENSG00000175906.5|chr17	90	66	95	73	78	48
DHX8|ENSG00000067596.12|chr17	83	47	96	110	48	56
ETV4|ENSG00000175832.13|chr17	79	86	97	78	82	98
MEOX1|ENSG00000005102.14|chr17	0	9	0	18	18	0
SOST|ENSG00000167941.3|chr17	4	6	4	0	9	19
DUSP3|ENSG00000108861.9|chr17	1073	1025	935	1184	1173	1223
CFAP97D1|ENSG00000231256.8|chr17	1	0	0	0	0	0
MPP3|ENSG00000161647.19|chr17	48	67	61	48	56	46
CD300LG|ENSG00000161649.14|chr17	0	0	0	0	0	0
MPP2|ENSG00000108852.16|chr17	335	277	270	257	319	264
PPY|ENSG00000108849.8|chr17	0	0	0	1	0	0
PYY|ENSG00000131096.11|chr17	0	0	0	0	0	0
NAGS|ENSG00000161653.11|chr17	3	17	12	26	10	37
TMEM101|ENSG00000091947.10|chr17	552	509	544	692	512	651
LSM12|ENSG00000161654.10|chr17	43	56	39	25	50	16
G6PC3|ENSG00000141349.10|chr17	967	803	694	728	789	735
HDAC5|ENSG00000108840.16|chr17	235	196	184	221	206	199
HROB|ENSG00000125319.15|chr17	163	115	56	193	236	180
ASB16|ENSG00000161664.7|chr17	0	0	0	0	0	0
TMUB2|ENSG00000168591.16|chr17	158	135	190	149	173	153
ATXN7L3|ENSG00000087152.16|chr17	400	375	423	436	412	451
UBTF|ENSG00000108312.15|chr17	1004	862	904	899	781	898
SLC4A1|ENSG00000004939.16|chr17	0	0	0	0	0	0
RUNDC3A|ENSG00000108309.14|chr17	18	4	9	1	0	7
SLC25A39|ENSG00000013306.16|chr17	2540	2110	2081	2029	2363	2244
GRN|ENSG00000030582.18|chr17	1249	1101	1030	1074	1074	872
FAM171A2|ENSG00000161682.15|chr17	37	53	37	46	47	29
ITGA2B|ENSG00000005961.19|chr17	0	0	5	5	20	1
GPATCH8|ENSG00000186566.13|chr17	288	264	254	325	405	267
FZD2|ENSG00000180340.7|chr17	209	154	145	158	192	137
MEIOC|ENSG00000180336.18|chr17	0	8	8	9	5	2
CCDC43|ENSG00000180329.14|chr17	1172	979	1011	1049	1098	1074
DBF4B|ENSG00000161692.18|chr17	32	22	26	44	28	19
ADAM11|ENSG00000073670.14|chr17	63	27	35	55	64	36
GJC1|ENSG00000182963.11|chr17	641	574	682	762	742	558
HIGD1B|ENSG00000131097.7|chr17	0	0	0	0	0	0
EFTUD2|ENSG00000108883.13|chr17	1500	1250	1400	1479	1362	1407
CCDC103|ENSG00000167131.17|chr17	42	28	32	56	99	40
FAM187A|ENSG00000214447.5|chr17	22	20	25	31	30	12
GFAP|ENSG00000131095.14|chr17	5	7	0	0	0	1
KIF18B|ENSG00000186185.14|chr17	437	418	435	428	423	442
NMT1|ENSG00000136448.13|chr17	488	444	391	469	465	478
C1QL1|ENSG00000131094.4|chr17	13	21	4	10	4	0
DCAKD|ENSG00000172992.13|chr17	268	220	239	297	211	265
PLCD3|ENSG00000161714.12|chr17	201	163	161	159	203	193
ACBD4|ENSG00000181513.15|chr17	30	13	27	27	29	30
HEXIM1|ENSG00000186834.4|chr17	1034	871	966	881	813	653
HEXIM2|ENSG00000168517.11|chr17	50	40	61	60	81	52
SPATA32|ENSG00000184361.13|chr17	0	0	0	0	0	0
MAP3K14|ENSG00000006062.18|chr17	52	36	32	41	66	31
ARHGAP27|ENSG00000159314.12|chr17	0	0	0	0	0	0
PLEKHM1|ENSG00000225190.12|chr17	0	0	0	0	0	0
LINC02210-CRHR1|ENSG00000263715.7|chr17	0	0	0	0	0	0
CRHR1|ENSG00000120088.15|chr17	0	0	0	0	0	0
SPPL2C|ENSG00000185294.7|chr17	0	0	0	0	0	0
MAPT|ENSG00000186868.17|chr17	0	0	3	0	0	0
STH|ENSG00000256762.1|chr17	0	0	0	0	0	0
KANSL1|ENSG00000120071.15|chr17	0	0	13	0	0	6
ARL17B|ENSG00000228696.10|chr17	4	9	3	15	28	31
LRRC37A|ENSG00000176681.14|chr17	0	0	0	0	0	0
LRRC37A2|ENSG00000238083.9|chr17	0	0	0	0	0	0
ARL17A|ENSG00000185829.18|chr17	0	0	0	0	0	0
NSF|ENSG00000073969.18|chr17	5	0	0	0	0	0
WNT9B|ENSG00000158955.11|chr17	0	0	0	0	0	0
GOSR2|ENSG00000108433.17|chr17	532	295	402	676	563	526
RPRML|ENSG00000179673.5|chr17	496	312	461	419	434	527
CDC27|ENSG00000004897.12|chr17	817	543	752	950	763	766
ITGB3|ENSG00000259207.10|chr17	16	0	13	0	4	1
EFCAB13|ENSG00000178852.16|chr17	0	0	0	0	0	0
NPEPPS|ENSG00000141279.18|chr17	2975	2309	2654	2704	2784	2634
KPNB1|ENSG00000108424.11|chr17	17141	15004	16664	18228	16669	16128
TBKBP1|ENSG00000198933.10|chr17	9	19	18	25	36	28
TBX21|ENSG00000073861.3|chr17	4	1	3	5	5	5
OSBPL7|ENSG00000006025.12|chr17	35	23	28	51	56	79
MRPL10|ENSG00000159111.13|chr17	828	672	743	895	830	841
LRRC46|ENSG00000141294.10|chr17	6	8	3	8	3	6
SCRN2|ENSG00000141295.14|chr17	148	105	140	140	141	113
SP6|ENSG00000189120.5|chr17	2	1	0	17	21	0
SP2|ENSG00000167182.16|chr17	316	315	249	366	354	374
PNPO|ENSG00000108439.11|chr17	795	685	786	798	703	668
PRR15L|ENSG00000167183.3|chr17	0	0	0	0	0	0
CDK5RAP3|ENSG00000108465.15|chr17	456	389	376	387	432	433
COPZ2|ENSG00000005243.10|chr17	1	0	0	2	0	3
NFE2L1|ENSG00000082641.16|chr17	540	545	564	667	654	556
CBX1|ENSG00000108468.15|chr17	825	844	899	703	813	773
SNX11|ENSG00000002919.15|chr17	222	156	209	284	250	254
HOXB1|ENSG00000120094.9|chr17	0	0	0	0	0	0
HOXB2|ENSG00000173917.11|chr17	490	417	544	706	610	563
HOXB3|ENSG00000120093.12|chr17	348	310	377	521	376	395
HOXB4|ENSG00000182742.6|chr17	149	179	164	226	165	213
HOXB5|ENSG00000120075.6|chr17	626	475	487	523	488	495
HOXB6|ENSG00000108511.10|chr17	791	747	780	1271	1038	1071
HOXB7|ENSG00000260027.5|chr17	342	244	222	356	264	292
HOXB8|ENSG00000120068.7|chr17	21	39	38	58	58	56
HOXB9|ENSG00000170689.10|chr17	228	191	220	316	217	331
PRAC1|ENSG00000159182.5|chr17	0	0	0	0	3	0
PRAC2|ENSG00000229637.4|chr17	0	0	0	0	0	0
HOXB13|ENSG00000159184.8|chr17	137	136	92	77	84	63
TTLL6|ENSG00000170703.16|chr17	0	1	0	0	0	3
CALCOCO2|ENSG00000136436.15|chr17	463	453	435	464	535	464
ATP5MC1|ENSG00000159199.14|chr17	4497	3745	3393	2949	2759	2630
UBE2Z|ENSG00000159202.18|chr17	1050	795	818	871	717	674
SNF8|ENSG00000159210.10|chr17	1379	1112	1096	1137	1064	880
GIP|ENSG00000159224.4|chr17	10	18	6	12	13	2
IGF2BP1|ENSG00000159217.10|chr17	4536	3593	3950	3988	3568	3506
B4GALNT2|ENSG00000167080.9|chr17	0	0	0	0	0	0
GNGT2|ENSG00000167083.7|chr17	0	0	0	3	0	0
ABI3|ENSG00000108798.9|chr17	0	0	0	0	0	0
PHOSPHO1|ENSG00000173868.12|chr17	0	0	6	3	0	0
ZNF652|ENSG00000198740.9|chr17	590	412	552	590	465	511
PHB1|ENSG00000167085.14|chr17	4682	3786	3674	3161	3576	2873
NGFR|ENSG00000064300.9|chr17	10	9	4	15	5	0
NXPH3|ENSG00000182575.8|chr17	7	6	0	3	24	4
SPOP|ENSG00000121067.19|chr17	1723	1425	1608	2338	1950	2058
SLC35B1|ENSG00000121073.15|chr17	1331	1287	1037	1474	1458	1315
FAM117A|ENSG00000121104.8|chr17	156	126	88	120	141	94
KAT7|ENSG00000136504.13|chr17	323	291	296	616	470	567
TAC4|ENSG00000176358.16|chr17	0	0	0	0	0	0
DLX4|ENSG00000108813.11|chr17	58	72	73	111	28	60
DLX3|ENSG00000064195.7|chr17	34	5	14	44	42	27
PDK2|ENSG00000005882.12|chr17	103	109	122	129	142	116
SAMD14|ENSG00000167100.15|chr17	0	4	24	1	3	4
PPP1R9B|ENSG00000108819.11|chr17	83	65	92	99	65	99
COL1A1|ENSG00000108821.14|chr17	91	110	99	50	30	28
TMEM92|ENSG00000167105.8|chr17	0	4	4	3	0	0
XYLT2|ENSG00000015532.10|chr17	123	101	116	107	62	68
MRPL27|ENSG00000108826.16|chr17	1504	1213	1171	1174	1218	1079
EME1|ENSG00000154920.15|chr17	125	111	89	223	174	179
LRRC59|ENSG00000108829.10|chr17	3138	2550	2716	2913	2967	2755
ACSF2|ENSG00000167107.13|chr17	20	30	35	16	60	18
RSAD1|ENSG00000136444.10|chr17	156	107	191	207	167	155
MYCBPAP|ENSG00000136449.15|chr17	0	0	0	0	0	0
EPN3|ENSG00000049283.19|chr17	0	0	0	0	0	0
SPATA20|ENSG00000006282.21|chr17	103	96	124	113	87	105
CACNA1G|ENSG00000006283.18|chr17	0	5	5	0	2	0
ABCC3|ENSG00000108846.16|chr17	0	0	0	0	6	2
ANKRD40|ENSG00000154945.7|chr17	639	575	564	634	578	618
LUC7L3|ENSG00000108848.16|chr17	2251	1885	2318	2972	2732	2578
ANKRD40CL|ENSG00000167117.10|chr17	0	0	0	0	0	0
WFIKKN2|ENSG00000173714.8|chr17	0	0	0	0	0	0
TOB1|ENSG00000141232.5|chr17	364	322	308	308	237	250
SPAG9|ENSG00000008294.22|chr17	661	569	853	996	929	818
NME1|ENSG00000239672.8|chr17	4964	4323	4200	4407	4250	4192
NME1-NME2|ENSG00000011052.21|chr17	10770	9805	9840	10221	10322	9088
NME2|ENSG00000243678.12|chr17	10770	9805	9840	10221	10322	9088
MBTD1|ENSG00000011258.16|chr17	117	124	84	183	185	128
CA10|ENSG00000154975.14|chr17	0	0	0	0	0	0
KIF2B|ENSG00000141200.8|chr17	0	0	0	0	0	0
COX11|ENSG00000166260.13|chr17	829	743	737	842	793	746
STXBP4|ENSG00000166263.13|chr17	245	206	251	197	279	233
HLF|ENSG00000108924.14|chr17	26	43	42	37	18	28
MMD|ENSG00000108960.9|chr17	147	142	145	160	210	88
TMEM100|ENSG00000166292.12|chr17	32	27	7	28	20	40
PCTP|ENSG00000141179.14|chr17	111	152	135	184	128	144
ANKFN1|ENSG00000153930.13|chr17	0	0	0	0	0	0
NOG|ENSG00000183691.6|chr17	36	48	47	110	77	93
DGKE|ENSG00000153933.10|chr17	663	581	675	621	653	648
TRIM25|ENSG00000121060.19|chr17	939	832	791	809	712	677
COIL|ENSG00000121058.5|chr17	454	338	361	529	586	471
SCPEP1|ENSG00000121064.13|chr17	171	199	211	200	206	191
AKAP1|ENSG00000121057.13|chr17	1066	848	1070	950	979	845
CCDC182|ENSG00000166329.3|chr17	0	0	0	0	0	0
MRPS23|ENSG00000181610.13|chr17	1587	1368	1549	1720	1583	1543
VEZF1|ENSG00000136451.9|chr17	922	904	958	1317	1038	1033
SRSF1|ENSG00000136450.13|chr17	4856	4331	4501	4350	3743	4205
DYNLL2|ENSG00000264364.3|chr17	1632	1462	1325	1574	1493	1539
OR4D1|ENSG00000141194.7|chr17	24	38	20	61	25	46
OR4D2|ENSG00000255713.2|chr17	0	0	0	0	0	0
MKS1|ENSG00000011143.19|chr17	187	98	163	148	178	188
LPO|ENSG00000167419.11|chr17	0	0	0	0	0	0
MPO|ENSG00000005381.9|chr17	0	0	0	0	0	0
SUPT4H1|ENSG00000213246.7|chr17	2062	1771	1532	1584	1572	1402
RNF43|ENSG00000108375.13|chr17	86	157	109	79	114	98
HSF5|ENSG00000176160.11|chr17	0	0	0	0	0	0
MTMR4|ENSG00000108389.10|chr17	716	520	513	856	954	964
SEPTIN4|ENSG00000108387.16|chr17	14	22	3	7	13	19
TEX14|ENSG00000121101.16|chr17	13	17	5	29	8	13
IGBP1P2|ENSG00000266826.3|chr17	0	5	0	0	0	0
RAD51C|ENSG00000108384.16|chr17	626	614	465	607	679	541
PPM1E|ENSG00000175175.6|chr17	149	127	123	161	138	149
TRIM37|ENSG00000108395.14|chr17	320	363	415	439	447	493
SKA2|ENSG00000182628.13|chr17	1351	1251	1009	1061	881	941
PRR11|ENSG00000068489.13|chr17	2781	2681	2724	2051	2165	1915
ENSG00000265303|ENSG00000265303.1|chr17	531	400	483	472	378	382
SMG8|ENSG00000167447.13|chr17	531	400	483	472	378	382
GDPD1|ENSG00000153982.11|chr17	242	236	302	324	321	338
YPEL2|ENSG00000175155.11|chr17	86	75	60	111	118	123
DHX40|ENSG00000108406.10|chr17	1501	1500	1312	1510	1740	1480
