Gene	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	TPG-P0-1	TPG-P0-2	TPG-P0-3
DSG2|ENSG00000046604.14|chr18	56	105	86	75	64	36
TTR|ENSG00000118271.12|chr18	0	0	0	0	0	0
B4GALT6|ENSG00000118276.12|chr18	34	74	36	40	0	2
SLC25A52|ENSG00000141437.10|chr18	0	0	0	0	0	0
TRAPPC8|ENSG00000153339.15|chr18	33	71	58	47	33	57
RNF125|ENSG00000101695.9|chr18	4	12	1	19	20	0
RNF138|ENSG00000134758.14|chr18	205	314	296	246	209	152
GAREM1|ENSG00000141441.16|chr18	72	140	39	37	40	7
MEP1B|ENSG00000141434.12|chr18	0	0	0	0	0	0
KLHL14|ENSG00000197705.10|chr18	5	18	0	0	0	0
CCDC178|ENSG00000166960.17|chr18	0	0	0	0	0	0
ASXL3|ENSG00000141431.14|chr18	14	18	12	21	0	0
NOL4|ENSG00000101746.16|chr18	12	43	35	54	22	6
MAPRE2|ENSG00000166974.13|chr18	148	207	92	130	125	108
ZNF397|ENSG00000186812.13|chr18	109	206	172	176	134	130
ZSCAN30|ENSG00000186814.14|chr18	2	20	28	42	4	9
ZNF24|ENSG00000172466.16|chr18	531	688	433	466	399	424
ZNF396|ENSG00000186496.12|chr18	8	4	3	9	0	1
ENSG00000267140|ENSG00000267140.1|chr18	0	0	0	0	0	0
INO80C|ENSG00000153391.16|chr18	77	146	110	137	138	119
GALNT1|ENSG00000141429.14|chr18	92	455	431	84	167	100
C18orf21|ENSG00000141428.17|chr18	294	233	288	285	287	221
RPRD1A|ENSG00000141425.18|chr18	73	64	10	12	4	3
SLC39A6|ENSG00000141424.13|chr18	159	178	135	166	71	78
ELP2|ENSG00000134759.14|chr18	23	76	36	29	40	92
MOCOS|ENSG00000075643.6|chr18	0	0	3	1	0	0
FHOD3|ENSG00000134775.16|chr18	7	25	5	8	6	0
TPGS2|ENSG00000134779.15|chr18	37	39	68	68	19	68
KIAA1328|ENSG00000150477.15|chr18	0	0	4	4	0	0
PIK3C3|ENSG00000078142.14|chr18	33	77	32	5	0	17
RIT2|ENSG00000152214.14|chr18	0	0	0	0	0	0
SYT4|ENSG00000132872.12|chr18	0	0	0	0	0	0
SETBP1|ENSG00000152217.20|chr18	215	143	115	108	70	35
SLC14A2|ENSG00000132874.15|chr18	0	0	0	0	0	0
SLC14A1|ENSG00000141469.18|chr18	0	0	0	0	0	0
EPG5|ENSG00000152223.16|chr18	0	8	1	4	0	0
SIGLEC15|ENSG00000197046.12|chr18	0	0	0	0	0	0
ATP5F1A|ENSG00000152234.16|chr18	463	509	390	573	397	413
HAUS1|ENSG00000152240.13|chr18	119	115	160	136	94	211
C18orf25|ENSG00000152242.11|chr18	117	159	116	89	39	19
RNF165|ENSG00000141622.14|chr18	11	33	16	5	22	0
LOXHD1|ENSG00000167210.17|chr18	0	0	0	0	0	0
ST8SIA5|ENSG00000101638.14|chr18	0	0	0	0	0	0
PIAS2|ENSG00000078043.16|chr18	39	59	9	18	2	1
KATNAL2|ENSG00000167216.19|chr18	0	0	0	0	0	0
ELOA2|ENSG00000206181.7|chr18	0	0	0	0	0	0
HDHD2|ENSG00000167220.12|chr18	28	72	47	3	21	10
IER3IP1|ENSG00000134049.6|chr18	211	282	168	187	204	66
SMAD2|ENSG00000175387.16|chr18	172	236	208	136	104	73
ZBTB7C|ENSG00000184828.10|chr18	35	63	61	23	31	3
CTIF|ENSG00000134030.14|chr18	0	0	0	0	0	0
SMAD7|ENSG00000101665.10|chr18	343	422	234	459	430	419
DYM|ENSG00000141627.14|chr18	141	148	62	111	82	72
C18orf32|ENSG00000177576.12|chr18	235	363	219	190	250	134
RPL17|ENSG00000265681.8|chr18	0	6	0	0	8	0
LIPG|ENSG00000101670.12|chr18	0	0	1	0	0	0
ACAA2|ENSG00000167315.18|chr18	105	133	123	170	173	233
MYO5B|ENSG00000167306.21|chr18	17	11	17	1	0	0
CFAP53|ENSG00000172361.6|chr18	0	0	0	0	0	0
CXXC1|ENSG00000154832.16|chr18	262	302	237	363	182	162
SKA1|ENSG00000154839.10|chr18	0	1	0	0	0	0
MAPK4|ENSG00000141639.12|chr18	28	19	45	48	10	1
MRO|ENSG00000134042.14|chr18	0	0	0	0	0	0
ME2|ENSG00000082212.13|chr18	132	132	75	173	51	45
ELAC1|ENSG00000141642.9|chr18	73	50	71	36	39	35
SMAD4|ENSG00000141646.15|chr18	225	196	142	143	94	90
MEX3C|ENSG00000176624.12|chr18	94	125	83	169	92	194
DCC|ENSG00000187323.12|chr18	0	0	0	0	0	0
POLI|ENSG00000101751.11|chr18	4	9	9	14	0	0
STARD6|ENSG00000174448.9|chr18	0	0	0	0	0	0
C18orf54|ENSG00000166845.15|chr18	24	53	40	25	16	47
DYNAP|ENSG00000178690.4|chr18	0	0	0	0	0	0
RAB27B|ENSG00000041353.10|chr18	4	3	4	5	0	0
CCDC68|ENSG00000166510.14|chr18	0	0	12	1	0	0
TXNL1|ENSG00000091164.13|chr18	473	455	259	405	280	176
WDR7|ENSG00000091157.15|chr18	27	55	12	4	8	12
BOD1L2|ENSG00000228075.5|chr18	0	0	0	0	0	0
ST8SIA3|ENSG00000177511.6|chr18	0	0	0	0	0	0
ONECUT2|ENSG00000119547.6|chr18	286	336	195	139	78	112
FECH|ENSG00000066926.13|chr18	107	103	73	13	43	80
NARS1|ENSG00000134440.12|chr18	341	403	301	497	586	357
ATP8B1|ENSG00000081923.15|chr18	4	1	3	0	0	0
NEDD4L|ENSG00000049759.20|chr18	220	178	149	111	124	161
ALPK2|ENSG00000198796.7|chr18	0	0	0	0	0	0
MALT1|ENSG00000172175.16|chr18	25	45	57	44	43	1
ZNF532|ENSG00000074657.14|chr18	0	0	0	0	0	0
SEC11C|ENSG00000166562.9|chr18	272	282	262	275	186	206
GRP|ENSG00000134443.10|chr18	0	0	0	0	0	0
RAX|ENSG00000134438.10|chr18	0	0	0	0	0	0
CPLX4|ENSG00000166569.8|chr18	0	0	0	0	0	0
LMAN1|ENSG00000074695.6|chr18	42	84	110	64	47	51
CCBE1|ENSG00000183287.15|chr18	13	8	9	9	0	0
PMAIP1|ENSG00000141682.12|chr18	4994	7125	5196	11753	10420	8127
MC4R|ENSG00000166603.5|chr18	0	0	0	0	0	0
CDH20|ENSG00000101542.10|chr18	0	0	0	0	0	0
RNF152|ENSG00000176641.11|chr18	28	50	16	9	10	0
PIGN|ENSG00000197563.11|chr18	5	8	7	2	7	0
RELCH|ENSG00000134444.15|chr18	21	23	13	14	73	0
TNFRSF11A|ENSG00000141655.18|chr18	7	49	25	53	27	12
ZCCHC2|ENSG00000141664.10|chr18	187	296	227	138	6	76
PHLPP1|ENSG00000081913.14|chr18	137	75	48	111	125	81
BCL2|ENSG00000171791.14|chr18	38	57	21	1	0	0
KDSR|ENSG00000119537.18|chr18	343	517	376	295	185	70
VPS4B|ENSG00000119541.10|chr18	121	157	166	133	46	101
SERPINB5|ENSG00000206075.14|chr18	0	0	0	0	0	0
SERPINB12|ENSG00000166634.7|chr18	0	0	0	0	0	0
SERPINB13|ENSG00000197641.12|chr18	0	0	0	0	0	0
SERPINB4|ENSG00000206073.11|chr18	0	0	0	0	0	0
SERPINB11|ENSG00000206072.13|chr18	0	0	0	0	0	0
SERPINB3|ENSG00000057149.16|chr18	0	0	0	0	0	0
SERPINB7|ENSG00000166396.13|chr18	0	0	0	0	0	0
SERPINB2|ENSG00000197632.9|chr18	0	0	0	0	0	0
SERPINB10|ENSG00000242550.7|chr18	0	0	0	0	0	0
HMSD|ENSG00000221887.6|chr18	0	5	0	8	0	0
SERPINB8|ENSG00000166401.15|chr18	9	0	0	0	10	0
CDH7|ENSG00000081138.14|chr18	0	0	0	0	8	0
CDH19|ENSG00000071991.9|chr18	0	0	0	0	0	0
DSEL|ENSG00000171451.15|chr18	0	0	0	0	0	0
TMX3|ENSG00000166479.10|chr18	53	54	25	112	47	0
CCDC102B|ENSG00000150636.17|chr18	0	0	0	0	0	0
DOK6|ENSG00000206052.11|chr18	0	0	0	0	0	0
CD226|ENSG00000150637.9|chr18	0	0	0	0	0	0
RTTN|ENSG00000176225.15|chr18	1	0	2	2	7	19
SOCS6|ENSG00000170677.6|chr18	78	38	34	68	10	23
CBLN2|ENSG00000141668.10|chr18	0	0	0	0	0	0
FBXO15|ENSG00000141665.13|chr18	0	0	0	0	0	0
TIMM21|ENSG00000075336.12|chr18	213	358	196	111	211	176
CYB5A|ENSG00000166347.19|chr18	242	483	315	212	251	168
DIPK1C|ENSG00000187773.9|chr18	0	0	0	0	0	0
CNDP2|ENSG00000133313.15|chr18	185	191	198	203	157	267
CNDP1|ENSG00000150656.15|chr18	0	0	0	0	0	0
ZNF407|ENSG00000215421.10|chr18	11	37	38	18	27	0
ZADH2|ENSG00000180011.7|chr18	173	309	157	261	178	121
TSHZ1|ENSG00000179981.11|chr18	140	191	135	161	129	101
SMIM21|ENSG00000206026.7|chr18	0	0	0	0	0	0
ZNF516|ENSG00000101493.11|chr18	30	48	43	62	8	24
ZNF236|ENSG00000130856.17|chr18	12	18	18	0	45	0
MBP|ENSG00000197971.16|chr18	0	4	0	4	0	0
GALR1|ENSG00000166573.6|chr18	0	0	0	0	0	0
SALL3|ENSG00000256463.10|chr18	0	0	0	0	0	0
ATP9B|ENSG00000166377.21|chr18	6	6	0	5	7	0
NFATC1|ENSG00000131196.18|chr18	20	13	0	0	2	0
CTDP1|ENSG00000060069.18|chr18	123	116	121	162	67	61
KCNG2|ENSG00000178342.5|chr18	0	0	0	0	0	0
SLC66A2|ENSG00000122490.19|chr18	143	115	47	155	73	74
HSBP1L1|ENSG00000226742.4|chr18	65	55	29	37	16	42
TXNL4A|ENSG00000141759.15|chr18	637	622	358	413	317	283
RBFA|ENSG00000101546.13|chr18	156	107	88	123	109	43
ADNP2|ENSG00000101544.9|chr18	365	469	328	395	344	77
PARD6G|ENSG00000178184.16|chr18	22	85	1	4	1	0
OR4F17|ENSG00000176695.8|chr19	0	0	0	0	0	0
PLPP2|ENSG00000141934.10|chr19	0	2	4	0	0	0
MIER2|ENSG00000105556.12|chr19	43	100	57	25	69	48
THEG|ENSG00000105549.11|chr19	0	0	0	0	0	0
C2CD4C|ENSG00000183186.8|chr19	24	5	5	6	0	9
ODF3L2|ENSG00000181781.10|chr19	0	0	0	0	0	0
MADCAM1|ENSG00000099866.16|chr19	0	7	0	0	0	0
TPGS1|ENSG00000141933.9|chr19	2	0	0	0	0	0
CDC34|ENSG00000099804.9|chr19	353	417	369	195	163	129
GZMM|ENSG00000197540.8|chr19	0	0	0	0	0	0
HCN2|ENSG00000099822.3|chr19	2	0	0	0	0	0
POLRMT|ENSG00000099821.14|chr19	53	17	4	16	1	0
FGF22|ENSG00000070388.12|chr19	0	4	0	0	0	0
RNF126|ENSG00000070423.18|chr19	620	722	671	407	522	361
FSTL3|ENSG00000070404.10|chr19	9	5	3	0	9	0
PRSS57|ENSG00000185198.12|chr19	0	0	0	0	0	0
PALM|ENSG00000099864.18|chr19	14	37	22	17	16	0
MISP|ENSG00000099812.9|chr19	0	0	0	0	0	0
PTBP1|ENSG00000011304.22|chr19	966	1017	704	1154	893	654
PLPPR3|ENSG00000129951.19|chr19	0	0	0	0	0	0
AZU1|ENSG00000172232.10|chr19	0	0	0	0	0	0
PRTN3|ENSG00000196415.10|chr19	0	0	0	0	0	0
ELANE|ENSG00000197561.7|chr19	0	0	0	0	0	0
CFD|ENSG00000197766.9|chr19	0	0	0	0	0	0
MED16|ENSG00000175221.16|chr19	19	23	0	11	20	31
R3HDM4|ENSG00000198858.10|chr19	2	14	36	10	6	7
KISS1R|ENSG00000116014.10|chr19	2	3	11	0	0	3
ARID3A|ENSG00000116017.11|chr19	367	412	246	138	185	88
WDR18|ENSG00000065268.11|chr19	331	390	344	484	411	203
GRIN3B|ENSG00000116032.5|chr19	0	0	0	0	0	0
TMEM259|ENSG00000182087.14|chr19	223	308	184	184	210	243
CNN2|ENSG00000064666.15|chr19	227	390	280	312	335	398
ABCA7|ENSG00000064687.13|chr19	14	12	0	0	0	0
ARHGAP45|ENSG00000180448.11|chr19	0	1	4	1	6	0
GPX4|ENSG00000167468.19|chr19	921	1275	796	676	796	561
SBNO2|ENSG00000064932.16|chr19	0	0	0	0	0	0
CBARP|ENSG00000099625.14|chr19	39	34	44	77	51	0
ATP5F1D|ENSG00000099624.8|chr19	24	102	70	55	47	1
MIDN|ENSG00000167470.14|chr19	2213	3244	2773	2667	2365	1725
CIRBP|ENSG00000099622.14|chr19	445	583	308	916	744	689
FAM174C|ENSG00000228300.14|chr19	530	693	416	417	193	268
EFNA2|ENSG00000099617.4|chr19	22	25	17	0	0	0
PWWP3A|ENSG00000160953.17|chr19	58	89	47	22	87	29
NDUFS7|ENSG00000115286.21|chr19	41	32	77	58	97	21
GAMT|ENSG00000130005.13|chr19	25	44	18	1	6	13
DAZAP1|ENSG00000071626.17|chr19	537	885	471	664	559	310
RPS15|ENSG00000115268.10|chr19	925	1232	1113	1356	773	781
APC2|ENSG00000115266.12|chr19	0	0	14	0	0	0
C19orf25|ENSG00000119559.17|chr19	219	350	195	323	206	71
PCSK4|ENSG00000115257.15|chr19	0	0	0	0	0	0
REEP6|ENSG00000115255.12|chr19	15	34	0	26	26	0
ADAMTSL5|ENSG00000185761.11|chr19	3	1	11	2	2	34
PLK5|ENSG00000185988.15|chr19	0	0	0	6	0	0
MEX3D|ENSG00000181588.17|chr19	186	177	90	80	50	33
TCF3|ENSG00000071564.18|chr19	258	333	225	102	148	264
ONECUT3|ENSG00000205922.5|chr19	0	0	0	0	0	0
ATP8B3|ENSG00000130270.16|chr19	0	0	0	0	0	0
REXO1|ENSG00000079313.15|chr19	16	33	10	6	0	13
KLF16|ENSG00000129911.9|chr19	75	108	103	42	25	50
ABHD17A|ENSG00000129968.17|chr19	7	13	1	1	0	1
SCAMP4|ENSG00000227500.10|chr19	14	7	10	6	8	4
ADAT3|ENSG00000213638.6|chr19	37	132	75	88	27	67
CSNK1G2|ENSG00000133275.16|chr19	130	138	159	53	92	109
BTBD2|ENSG00000133243.10|chr19	48	96	35	40	35	2
MKNK2|ENSG00000099875.16|chr19	232	350	318	147	68	106
MOB3A|ENSG00000172081.14|chr19	0	17	4	27	0	1
IZUMO4|ENSG00000099840.14|chr19	0	0	0	0	0	0
AP3D1|ENSG00000065000.20|chr19	168	168	159	256	130	73
DOT1L|ENSG00000104885.19|chr19	62	86	11	96	3	36
PLEKHJ1|ENSG00000104886.12|chr19	163	219	154	149	112	130
SF3A2|ENSG00000104897.10|chr19	10	38	42	41	56	30
AMH|ENSG00000104899.8|chr19	0	0	10	0	0	0
JSRP1|ENSG00000167476.10|chr19	0	1	0	0	0	0
OAZ1|ENSG00000104904.12|chr19	3011	3562	2697	2519	2270	1912
PEAK3|ENSG00000188305.6|chr19	0	0	0	0	0	0
LINGO3|ENSG00000220008.4|chr19	0	0	0	0	0	0
LSM7|ENSG00000130332.15|chr19	404	514	348	339	337	224
SPPL2B|ENSG00000005206.17|chr19	2	7	4	35	17	20
TMPRSS9|ENSG00000178297.15|chr19	0	0	0	0	0	0
TIMM13|ENSG00000099800.8|chr19	521	745	584	721	498	404
LMNB2|ENSG00000176619.13|chr19	446	471	243	415	325	211
GADD45B|ENSG00000099860.9|chr19	241	256	225	276	222	197
GNG7|ENSG00000176533.13|chr19	0	0	0	0	6	0
DIRAS1|ENSG00000176490.5|chr19	5	13	21	16	0	0
SLC39A3|ENSG00000141873.11|chr19	57	108	89	93	125	38
THOP1|ENSG00000172009.15|chr19	107	122	144	206	180	76
ZNF554|ENSG00000172006.12|chr19	25	37	3	32	24	0
ZNF555|ENSG00000186300.12|chr19	12	7	34	62	48	0
ZNF556|ENSG00000172000.7|chr19	0	0	0	0	0	0
ZNF57|ENSG00000171970.14|chr19	10	41	43	14	48	77
ZNF77|ENSG00000175691.9|chr19	32	23	49	90	34	77
TLE6|ENSG00000104953.20|chr19	0	0	0	0	0	0
TLE2|ENSG00000065717.15|chr19	2	0	0	0	0	0
TLE5|ENSG00000104964.15|chr19	157	179	92	44	33	33
GNA11|ENSG00000088256.9|chr19	1106	1436	1085	838	751	440
GNA15|ENSG00000060558.4|chr19	0	0	0	0	9	0
S1PR4|ENSG00000125910.6|chr19	0	0	7	0	0	0
NCLN|ENSG00000125912.11|chr19	108	105	82	127	20	93
NFIC|ENSG00000141905.19|chr19	369	466	283	323	191	121
SMIM24|ENSG00000095932.7|chr19	0	0	0	0	0	0
SMIM44|ENSG00000284638.2|chr19	0	0	0	0	0	0
DOHH|ENSG00000129932.10|chr19	4	51	14	30	63	43
FZR1|ENSG00000105325.15|chr19	29	24	20	0	12	0
MFSD12|ENSG00000161091.14|chr19	0	0	3	0	0	4
C19orf71|ENSG00000183397.6|chr19	0	0	0	0	0	0
HMG20B|ENSG00000064961.19|chr19	114	124	48	2	99	54
GIPC3|ENSG00000179855.9|chr19	0	0	0	0	0	0
TBXA2R|ENSG00000006638.13|chr19	0	13	0	20	0	0
CACTIN|ENSG00000105298.14|chr19	44	53	52	81	27	13
PIP5K1C|ENSG00000186111.11|chr19	8	20	12	1	0	10
TJP3|ENSG00000105289.15|chr19	0	0	0	0	0	0
APBA3|ENSG00000011132.12|chr19	28	18	6	18	15	1
MRPL54|ENSG00000183617.5|chr19	280	417	236	381	272	221
RAX2|ENSG00000173976.16|chr19	0	0	0	0	0	0
MATK|ENSG00000007264.15|chr19	0	0	0	0	0	0
ZFR2|ENSG00000105278.12|chr19	0	0	0	0	0	0
ATCAY|ENSG00000167654.18|chr19	0	0	0	0	0	0
NMRK2|ENSG00000077009.14|chr19	0	0	0	0	0	0
DAPK3|ENSG00000167657.14|chr19	106	209	189	256	156	183
EEF2|ENSG00000167658.16|chr19	1962	2300	1583	2449	2327	1505
PIAS4|ENSG00000105229.7|chr19	249	251	169	138	116	276
ZBTB7A|ENSG00000178951.9|chr19	614	922	672	314	348	216
MAP2K2|ENSG00000126934.15|chr19	44	60	25	30	39	30
CREB3L3|ENSG00000060566.14|chr19	0	0	0	0	0	0
SIRT6|ENSG00000077463.15|chr19	43	55	17	55	38	0
ANKRD24|ENSG00000089847.13|chr19	0	0	0	0	0	0
EBI3|ENSG00000105246.6|chr19	0	0	0	0	0	0
YJU2|ENSG00000105248.16|chr19	143	201	189	198	166	174
SHD|ENSG00000105251.11|chr19	0	0	0	0	0	0
TMIGD2|ENSG00000167664.9|chr19	0	0	0	0	0	0
FSD1|ENSG00000105255.11|chr19	5	8	10	8	17	1
STAP2|ENSG00000178078.12|chr19	0	0	0	0	0	0
MPND|ENSG00000008382.16|chr19	3	1	0	12	9	0
SH3GL1|ENSG00000141985.9|chr19	99	147	101	140	63	59
CHAF1A|ENSG00000167670.16|chr19	136	232	171	337	227	270
UBXN6|ENSG00000167671.12|chr19	364	535	407	344	240	278
HDGFL2|ENSG00000167674.15|chr19	140	159	85	166	131	145
PLIN4|ENSG00000167676.5|chr19	0	0	0	0	0	0
PLIN5|ENSG00000214456.8|chr19	0	0	0	0	0	0
LRG1|ENSG00000171236.10|chr19	0	0	0	0	0	0
SEMA6B|ENSG00000167680.17|chr19	0	0	0	0	0	0
TNFAIP8L1|ENSG00000185361.9|chr19	1	5	9	0	0	0
MYDGF|ENSG00000074842.8|chr19	391	436	350	865	785	560
DPP9|ENSG00000142002.19|chr19	87	93	72	43	14	52
FEM1A|ENSG00000141965.5|chr19	280	420	346	219	268	143
TICAM1|ENSG00000127666.11|chr19	0	6	4	0	0	15
PLIN3|ENSG00000105355.9|chr19	23	88	76	91	62	96
ARRDC5|ENSG00000205784.4|chr19	0	0	0	0	0	0
UHRF1|ENSG00000276043.5|chr19	21	27	21	55	10	4
KDM4B|ENSG00000127663.15|chr19	77	183	194	70	85	70
PTPRS|ENSG00000105426.18|chr19	0	2	13	0	14	0
ZNRF4|ENSG00000105428.6|chr19	0	0	0	0	0	0
TINCR|ENSG00000223573.7|chr19	0	0	0	0	0	0
SAFB2|ENSG00000130254.12|chr19	50	42	5	31	40	0
SAFB|ENSG00000160633.13|chr19	132	164	55	126	84	130
RPL36|ENSG00000130255.13|chr19	339	429	428	544	318	370
MICOS13|ENSG00000174917.9|chr19	65	138	57	124	125	109
HSD11B1L|ENSG00000167733.14|chr19	2	2	0	2	0	30
LONP1|ENSG00000196365.12|chr19	70	88	44	92	130	68
CATSPERD|ENSG00000174898.16|chr19	0	0	0	0	0	0
PRR22|ENSG00000212123.4|chr19	0	4	0	1	0	0
ENSG00000267157|ENSG00000267157.1|chr19	0	0	0	0	0	0
DUS3L|ENSG00000141994.16|chr19	104	163	121	180	204	67
NRTN|ENSG00000171119.3|chr19	0	13	0	0	1	0
FUT6|ENSG00000156413.15|chr19	0	0	0	0	0	0
FUT3|ENSG00000171124.14|chr19	0	0	0	0	0	0
FUT5|ENSG00000130383.7|chr19	0	0	0	0	0	0
NDUFA11|ENSG00000174886.14|chr19	274	245	268	275	216	140
VMAC|ENSG00000187650.4|chr19	3	13	13	5	23	0
CAPS|ENSG00000105519.18|chr19	0	0	0	0	0	0
RANBP3|ENSG00000031823.14|chr19	159	246	155	220	147	107
RFX2|ENSG00000087903.13|chr19	8	3	0	15	0	9
MLLT1|ENSG00000130382.9|chr19	142	238	189	100	82	96
ACER1|ENSG00000167769.5|chr19	0	0	0	0	0	0
CLPP|ENSG00000125656.11|chr19	308	321	229	313	220	170
ALKBH7|ENSG00000125652.8|chr19	45	52	56	36	38	52
PSPN|ENSG00000125650.5|chr19	0	0	0	0	0	0
GTF2F1|ENSG00000125651.14|chr19	164	183	134	270	169	99
KHSRP|ENSG00000088247.19|chr19	2705	3747	2523	2520	2461	1546
SLC25A41|ENSG00000181240.14|chr19	0	0	0	0	0	0
SLC25A23|ENSG00000125648.15|chr19	6	1	19	13	0	0
CRB3|ENSG00000130545.16|chr19	0	0	0	0	0	0
DENND1C|ENSG00000205744.10|chr19	0	0	0	0	0	0
TUBB4A|ENSG00000104833.12|chr19	0	3	0	3	2	0
TNFSF9|ENSG00000125657.5|chr19	9	55	28	43	47	43
CD70|ENSG00000125726.11|chr19	0	0	0	0	0	0
TNFSF14|ENSG00000125735.11|chr19	0	0	0	0	0	0
C3|ENSG00000125730.18|chr19	0	0	0	0	0	0
GPR108|ENSG00000125734.16|chr19	8	4	8	2	0	0
TRIP10|ENSG00000125733.18|chr19	47	48	37	36	40	46
SH2D3A|ENSG00000125731.13|chr19	5	4	25	0	12	0
VAV1|ENSG00000141968.8|chr19	8	0	0	0	0	0
ADGRE1|ENSG00000174837.15|chr19	0	0	0	0	0	0
MBD3L2B|ENSG00000196589.7|chr19	0	0	4	0	0	0
MBD3L5|ENSG00000237247.6|chr19	0	0	0	0	0	0
MBD3L4|ENSG00000205718.10|chr19	0	0	0	0	0	0
MBD3L2|ENSG00000230522.5|chr19	0	0	0	0	0	0
MBD3L3|ENSG00000182315.10|chr19	0	0	0	0	0	0
ZNF557|ENSG00000130544.12|chr19	146	201	158	269	257	63
INSR|ENSG00000171105.14|chr19	113	141	77	93	91	78
ARHGEF18|ENSG00000104880.19|chr19	99	100	77	80	80	0
PEX11G|ENSG00000104883.8|chr19	7	10	9	0	10	0
TEX45|ENSG00000198723.11|chr19	0	2	0	0	0	0
ENSG00000267952|ENSG00000267952.1|chr19	0	0	0	0	0	0
ZNF358|ENSG00000198816.7|chr19	4	43	29	18	15	1
MCOLN1|ENSG00000090674.16|chr19	12	20	5	9	0	10
PNPLA6|ENSG00000032444.17|chr19	0	0	9	0	0	0
CAMSAP3|ENSG00000076826.10|chr19	49	32	29	26	9	6
XAB2|ENSG00000076924.12|chr19	7	4	9	11	6	10
PET100|ENSG00000229833.11|chr19	16	55	32	56	5	20
PCP2|ENSG00000174788.10|chr19	0	0	0	0	0	0
STXBP2|ENSG00000076944.18|chr19	0	2	0	0	2	4
RETN|ENSG00000104918.8|chr19	0	0	0	0	0	0
MCEMP1|ENSG00000183019.8|chr19	0	0	0	0	0	0
ENSG00000269711|ENSG00000269711.1|chr19	281	273	292	306	239	262
TRAPPC5|ENSG00000181029.9|chr19	129	155	176	140	185	159
FCER2|ENSG00000104921.15|chr19	0	0	0	0	0	0
CLEC4G|ENSG00000182566.15|chr19	0	0	0	0	0	0
CD209|ENSG00000090659.18|chr19	0	0	0	0	0	0
CLEC4M|ENSG00000104938.18|chr19	0	0	0	0	0	0
EVI5L|ENSG00000142459.9|chr19	19	27	14	48	43	0
PRR36|ENSG00000183248.12|chr19	3	0	0	0	0	0
LRRC8E|ENSG00000171017.11|chr19	48	54	46	200	60	54
MAP2K7|ENSG00000076984.18|chr19	136	183	102	102	100	19
SNAPC2|ENSG00000104976.12|chr19	124	119	126	93	138	110
CTXN1|ENSG00000178531.6|chr19	15	32	10	8	15	38
TIMM44|ENSG00000104980.8|chr19	66	60	53	73	95	36
ELAVL1|ENSG00000066044.15|chr19	409	511	381	442	410	298
CCL25|ENSG00000131142.14|chr19	0	0	0	0	0	0
FBN3|ENSG00000142449.13|chr19	0	0	0	0	0	0
CERS4|ENSG00000090661.12|chr19	0	5	15	0	0	0
CD320|ENSG00000167775.11|chr19	180	131	77	189	48	150
NDUFA7|ENSG00000267855.6|chr19	688	785	605	731	773	355
KANK3|ENSG00000186994.12|chr19	13	0	0	0	0	0
ANGPTL4|ENSG00000167772.12|chr19	0	0	0	0	0	0
RAB11B|ENSG00000185236.12|chr19	94	83	59	87	92	1
MARCHF2|ENSG00000099785.11|chr19	0	5	10	7	0	0
HNRNPM|ENSG00000099783.12|chr19	937	1185	913	944	1056	786
PRAM1|ENSG00000133246.12|chr19	0	0	0	0	0	0
ZNF414|ENSG00000133250.14|chr19	17	28	32	28	46	9
MYO1F|ENSG00000142347.19|chr19	0	0	0	0	0	0
ADAMTS10|ENSG00000142303.14|chr19	0	9	0	0	0	0
NFILZ|ENSG00000268480.4|chr19	0	0	0	0	0	0
ACTL9|ENSG00000181786.5|chr19	0	0	0	0	0	0
OR2Z1|ENSG00000181733.4|chr19	0	0	0	0	0	0
ZNF558|ENSG00000167785.9|chr19	54	44	10	24	11	1
MBD3L1|ENSG00000170948.4|chr19	0	0	0	0	0	0
MUC16|ENSG00000181143.15|chr19	0	0	8	0	0	0
OR1M1|ENSG00000170929.6|chr19	0	0	0	0	0	0
OR7G2|ENSG00000170923.4|chr19	0	0	0	0	0	0
ZNF317|ENSG00000130803.15|chr19	22	28	48	58	36	0
OR7D2|ENSG00000188000.6|chr19	0	0	0	0	0	0
OR7D4|ENSG00000174667.4|chr19	0	0	0	0	0	0
OR7E24|ENSG00000237521.4|chr19	0	0	0	0	0	0
ZNF699|ENSG00000196110.8|chr19	2	3	6	0	0	0
ZNF559|ENSG00000188321.14|chr19	15	18	17	26	2	0
ZNF559-ZNF177|ENSG00000270011.8|chr19	16	28	8	16	1	48
ZNF177|ENSG00000188629.13|chr19	16	27	2	16	0	42
ZNF266|ENSG00000174652.20|chr19	36	31	14	52	8	7
ZNF560|ENSG00000198028.4|chr19	0	0	0	0	0	0
ZNF426|ENSG00000130818.12|chr19	44	161	117	160	80	84
ZNF121|ENSG00000197961.12|chr19	258	222	239	114	170	54
ZNF561|ENSG00000171469.11|chr19	32	50	32	62	1	12
ZNF562|ENSG00000171466.10|chr19	89	116	99	122	96	11
ZNF846|ENSG00000196605.7|chr19	0	0	0	0	0	0
FBXL12|ENSG00000127452.9|chr19	48	108	34	104	106	73
UBL5|ENSG00000198258.11|chr19	304	294	158	226	94	140
PIN1|ENSG00000127445.14|chr19	251	312	272	296	222	114
OLFM2|ENSG00000105088.9|chr19	0	0	0	0	0	0
COL5A3|ENSG00000080573.7|chr19	0	0	0	0	0	0
RDH8|ENSG00000080511.5|chr19	0	0	0	0	0	0
