Gene	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3
KRTAP2-4|ENSG00000213417.3|chr17	0	0	0	0	0	0
KRTAP4-7|ENSG00000240871.7|chr17	0	0	0	0	0	0
KRTAP4-8|ENSG00000204880.9|chr17	0	0	0	0	0	0
KRTAP4-9|ENSG00000212722.9|chr17	0	0	0	0	0	0
KRTAP4-11|ENSG00000212721.4|chr17	0	0	0	0	0	0
KRTAP4-12|ENSG00000213416.4|chr17	0	0	0	0	0	0
KRTAP4-6|ENSG00000198090.4|chr17	0	0	0	0	0	0
KRTAP4-5|ENSG00000198271.5|chr17	0	0	0	0	0	2
KRTAP4-4|ENSG00000171396.12|chr17	0	2	0	0	0	0
KRTAP4-3|ENSG00000196156.5|chr17	0	0	0	0	0	0
KRTAP4-2|ENSG00000244537.3|chr17	0	0	0	0	0	0
KRTAP4-1|ENSG00000198443.8|chr17	4	0	0	0	0	0
KRTAP9-2|ENSG00000239886.5|chr17	0	0	0	0	0	0
KRTAP9-3|ENSG00000204873.5|chr17	0	0	0	0	0	0
KRTAP9-8|ENSG00000187272.7|chr17	0	0	0	0	0	0
KRTAP9-4|ENSG00000241595.2|chr17	0	0	0	0	0	0
KRTAP9-9|ENSG00000198083.9|chr17	0	0	0	0	0	0
KRTAP17-1|ENSG00000186860.5|chr17	0	0	0	0	0	0
KRT33A|ENSG00000006059.4|chr17	0	0	0	0	0	0
KRT33B|ENSG00000131738.11|chr17	0	0	0	0	0	0
KRT34|ENSG00000131737.7|chr17	0	0	0	0	0	0
KRT31|ENSG00000094796.5|chr17	0	0	0	0	0	0
KRT37|ENSG00000108417.4|chr17	0	0	0	0	0	0
KRT38|ENSG00000171360.4|chr17	0	0	0	0	0	0
KRT32|ENSG00000108759.4|chr17	0	0	0	0	0	0
KRT35|ENSG00000197079.9|chr17	0	0	0	0	0	0
KRT36|ENSG00000126337.14|chr17	0	0	0	0	0	0
KRT13|ENSG00000171401.15|chr17	1	0	0	0	0	0
KRT15|ENSG00000171346.16|chr17	2	0	0	1	0	0
KRT19|ENSG00000171345.13|chr17	195	272	151	331	171	323
KRT14|ENSG00000186847.6|chr17	0	0	0	0	0	0
KRT16|ENSG00000186832.9|chr17	0	0	0	0	0	0
KRT17|ENSG00000128422.18|chr17	4	4	0	6	5	6
EIF1|ENSG00000173812.11|chr17	3130	3210	2564	3489	2422	3759
GAST|ENSG00000184502.4|chr17	0	0	0	0	0	0
HAP1|ENSG00000173805.16|chr17	0	0	0	14	5	2
JUP|ENSG00000173801.17|chr17	56	202	83	180	50	118
P3H4|ENSG00000141696.13|chr17	443	559	422	604	528	515
FKBP10|ENSG00000141756.19|chr17	2	1	0	7	3	9
NT5C3B|ENSG00000141698.17|chr17	334	339	237	262	307	383
KLHL10|ENSG00000161594.7|chr17	0	0	4	3	0	0
KLHL11|ENSG00000178502.6|chr17	170	260	181	250	216	320
ACLY|ENSG00000131473.17|chr17	497	524	510	594	515	706
ODAD4|ENSG00000204815.10|chr17	0	3	0	0	0	0
CNP|ENSG00000173786.17|chr17	435	434	454	454	282	453
DNAJC7|ENSG00000168259.17|chr17	109	139	60	95	83	153
NKIRAS2|ENSG00000168256.18|chr17	547	612	572	655	577	671
ZNF385C|ENSG00000187595.18|chr17	5	11	0	3	1	0
C17orf113|ENSG00000267221.3|chr17	8	5	0	6	5	8
DHX58|ENSG00000108771.13|chr17	0	3	0	3	0	9
KAT2A|ENSG00000108773.11|chr17	128	131	139	140	91	185
HSPB9|ENSG00000260325.2|chr17	0	2	0	4	0	1
RAB5C|ENSG00000108774.15|chr17	383	465	299	507	332	526
HCRT|ENSG00000161610.1|chr17	0	0	0	0	0	0
GHDC|ENSG00000167925.16|chr17	8	14	0	19	0	25
STAT5B|ENSG00000173757.11|chr17	41	25	18	53	11	46
STAT5A|ENSG00000126561.18|chr17	0	0	0	0	0	0
STAT3|ENSG00000168610.16|chr17	136	160	160	212	141	118
CAVIN1|ENSG00000177469.13|chr17	122	200	182	192	158	258
ATP6V0A1|ENSG00000033627.17|chr17	47	64	97	103	66	113
NAGLU|ENSG00000108784.10|chr17	78	94	49	124	75	118
HSD17B1|ENSG00000108786.11|chr17	14	26	0	0	2	0
COASY|ENSG00000068120.15|chr17	252	274	113	234	194	271
MLX|ENSG00000108788.12|chr17	690	735	736	857	300	749
PSMC3IP|ENSG00000131470.15|chr17	140	201	154	248	196	268
RETREG3|ENSG00000141699.11|chr17	69	28	3	49	38	46
TUBG1|ENSG00000131462.9|chr17	577	860	562	701	339	575
TUBG2|ENSG00000037042.9|chr17	43	39	5	39	18	40
PLEKHH3|ENSG00000068137.15|chr17	129	104	96	136	157	165
CCR10|ENSG00000184451.5|chr17	0	4	0	0	3	10
CNTNAP1|ENSG00000108797.12|chr17	0	2	0	6	11	0
EZH1|ENSG00000108799.13|chr17	2	3	14	16	18	24
RAMP2|ENSG00000131477.11|chr17	0	2	0	4	0	16
VPS25|ENSG00000131475.7|chr17	303	308	183	242	218	211
WNK4|ENSG00000126562.17|chr17	0	0	0	11	18	27
COA3|ENSG00000183978.8|chr17	357	485	236	450	329	523
CNTD1|ENSG00000176563.10|chr17	0	0	0	0	0	0
BECN1|ENSG00000126581.13|chr17	304	304	255	327	324	388
PSME3|ENSG00000131467.12|chr17	905	1106	678	1176	774	940
AOC2|ENSG00000131480.9|chr17	2	0	0	8	9	0
AOC3|ENSG00000131471.7|chr17	0	0	0	0	1	0
G6PC1|ENSG00000131482.10|chr17	0	0	0	0	0	0
AARSD1|ENSG00000266967.7|chr17	137	80	26	83	71	94
PTGES3L-AARSD1|ENSG00000108825.18|chr17	137	80	26	83	71	94
PTGES3L|ENSG00000267060.7|chr17	12	8	30	18	5	25
RUNDC1|ENSG00000198863.8|chr17	232	278	333	329	305	516
RPL27|ENSG00000131469.15|chr17	1981	2892	1849	3045	2549	2376
IFI35|ENSG00000068079.8|chr17	10	8	0	0	0	0
VAT1|ENSG00000108828.16|chr17	93	91	80	45	57	98
RND2|ENSG00000108830.10|chr17	23	92	72	35	69	59
BRCA1|ENSG00000012048.24|chr17	137	171	113	187	142	144
NBR1|ENSG00000188554.15|chr17	71	159	142	194	218	182
TMEM106A|ENSG00000184988.8|chr17	0	0	0	0	0	0
CCDC200|ENSG00000236383.9|chr17	0	0	0	0	0	0
ARL4D|ENSG00000175906.5|chr17	62	129	55	90	17	64
DHX8|ENSG00000067596.12|chr17	49	20	51	50	23	46
ETV4|ENSG00000175832.13|chr17	84	11	26	48	24	44
MEOX1|ENSG00000005102.14|chr17	0	14	0	0	3	0
SOST|ENSG00000167941.3|chr17	5	0	0	13	0	4
DUSP3|ENSG00000108861.9|chr17	377	568	268	559	586	693
CFAP97D1|ENSG00000231256.8|chr17	0	0	0	0	0	0
MPP3|ENSG00000161647.19|chr17	7	0	0	19	8	11
CD300LG|ENSG00000161649.14|chr17	0	0	0	0	0	0
MPP2|ENSG00000108852.16|chr17	82	97	42	78	35	40
PPY|ENSG00000108849.8|chr17	0	0	0	0	0	0
PYY|ENSG00000131096.11|chr17	0	0	4	0	0	0
NAGS|ENSG00000161653.11|chr17	17	20	9	18	3	17
TMEM101|ENSG00000091947.10|chr17	348	301	205	353	143	285
LSM12|ENSG00000161654.10|chr17	27	11	5	9	14	23
G6PC3|ENSG00000141349.10|chr17	107	122	103	159	44	84
HDAC5|ENSG00000108840.16|chr17	9	27	35	40	26	23
HROB|ENSG00000125319.15|chr17	69	121	84	122	29	89
ASB16|ENSG00000161664.7|chr17	0	0	0	0	0	0
TMUB2|ENSG00000168591.16|chr17	79	92	110	142	60	159
ATXN7L3|ENSG00000087152.16|chr17	179	257	168	288	235	325
UBTF|ENSG00000108312.15|chr17	502	534	454	493	299	418
SLC4A1|ENSG00000004939.16|chr17	1	0	0	0	0	0
RUNDC3A|ENSG00000108309.14|chr17	0	0	0	0	0	0
SLC25A39|ENSG00000013306.16|chr17	177	185	134	199	108	214
GRN|ENSG00000030582.18|chr17	179	279	139	229	92	258
FAM171A2|ENSG00000161682.15|chr17	38	21	12	10	34	21
ITGA2B|ENSG00000005961.19|chr17	0	0	0	0	0	0
GPATCH8|ENSG00000186566.13|chr17	151	173	207	179	167	189
FZD2|ENSG00000180340.7|chr17	77	127	109	125	104	160
MEIOC|ENSG00000180336.18|chr17	8	0	0	0	0	0
CCDC43|ENSG00000180329.14|chr17	316	360	282	307	314	334
DBF4B|ENSG00000161692.18|chr17	0	1	7	8	0	19
ADAM11|ENSG00000073670.14|chr17	6	0	0	0	0	1
GJC1|ENSG00000182963.11|chr17	166	243	198	411	278	371
HIGD1B|ENSG00000131097.7|chr17	0	0	0	0	0	0
EFTUD2|ENSG00000108883.13|chr17	204	228	166	246	130	286
CCDC103|ENSG00000167131.17|chr17	2	79	5	31	16	49
FAM187A|ENSG00000214447.5|chr17	1	40	0	17	11	28
GFAP|ENSG00000131095.14|chr17	0	0	0	0	0	0
KIF18B|ENSG00000186185.14|chr17	210	159	107	270	207	266
NMT1|ENSG00000136448.13|chr17	187	323	167	206	72	271
C1QL1|ENSG00000131094.4|chr17	0	0	6	0	2	6
DCAKD|ENSG00000172992.13|chr17	76	33	12	67	38	49
PLCD3|ENSG00000161714.12|chr17	27	62	16	67	28	56
ACBD4|ENSG00000181513.15|chr17	6	2	0	0	2	0
HEXIM1|ENSG00000186834.4|chr17	546	847	563	825	666	773
HEXIM2|ENSG00000168517.11|chr17	37	67	64	67	26	25
SPATA32|ENSG00000184361.13|chr17	0	0	0	0	0	0
MAP3K14|ENSG00000006062.18|chr17	0	6	14	29	2	13
ARHGAP27|ENSG00000159314.12|chr17	0	0	0	0	0	0
PLEKHM1|ENSG00000225190.12|chr17	0	0	0	0	0	0
LINC02210-CRHR1|ENSG00000263715.7|chr17	0	0	0	0	0	0
CRHR1|ENSG00000120088.15|chr17	0	0	0	0	0	0
SPPL2C|ENSG00000185294.7|chr17	0	0	0	0	0	0
MAPT|ENSG00000186868.17|chr17	0	0	0	0	0	0
STH|ENSG00000256762.1|chr17	0	0	0	0	0	0
KANSL1|ENSG00000120071.15|chr17	0	0	0	0	0	0
ARL17B|ENSG00000228696.10|chr17	0	5	0	4	0	13
LRRC37A|ENSG00000176681.14|chr17	0	0	0	0	0	0
LRRC37A2|ENSG00000238083.9|chr17	0	0	0	0	0	0
ARL17A|ENSG00000185829.18|chr17	0	0	0	0	0	0
NSF|ENSG00000073969.18|chr17	0	0	0	0	0	0
WNT9B|ENSG00000158955.11|chr17	0	0	0	0	0	0
GOSR2|ENSG00000108433.17|chr17	189	136	167	222	131	178
RPRML|ENSG00000179673.5|chr17	159	218	303	366	277	367
CDC27|ENSG00000004897.12|chr17	221	152	111	165	173	239
ITGB3|ENSG00000259207.10|chr17	4	4	0	0	0	4
EFCAB13|ENSG00000178852.16|chr17	0	0	0	0	0	0
NPEPPS|ENSG00000141279.18|chr17	202	297	192	382	252	341
KPNB1|ENSG00000108424.11|chr17	4361	5269	3859	5464	4710	4823
TBKBP1|ENSG00000198933.10|chr17	1	0	0	0	7	2
TBX21|ENSG00000073861.3|chr17	4	0	0	0	3	5
OSBPL7|ENSG00000006025.12|chr17	12	39	28	21	9	29
MRPL10|ENSG00000159111.13|chr17	566	691	583	738	311	621
LRRC46|ENSG00000141294.10|chr17	0	1	0	0	1	0
SCRN2|ENSG00000141295.14|chr17	6	15	52	30	11	15
SP6|ENSG00000189120.5|chr17	0	0	0	1	10	4
SP2|ENSG00000167182.16|chr17	178	269	218	230	174	263
PNPO|ENSG00000108439.11|chr17	130	271	160	243	227	275
PRR15L|ENSG00000167183.3|chr17	0	0	0	0	0	8
CDK5RAP3|ENSG00000108465.15|chr17	119	127	131	210	164	185
COPZ2|ENSG00000005243.10|chr17	0	0	0	0	0	0
NFE2L1|ENSG00000082641.16|chr17	220	305	196	293	244	298
CBX1|ENSG00000108468.15|chr17	285	299	217	344	258	425
SNX11|ENSG00000002919.15|chr17	124	159	111	197	73	200
HOXB1|ENSG00000120094.9|chr17	0	0	0	0	0	0
HOXB2|ENSG00000173917.11|chr17	498	673	517	889	553	825
HOXB3|ENSG00000120093.12|chr17	105	130	85	162	88	134
HOXB4|ENSG00000182742.6|chr17	97	42	51	83	60	97
HOXB5|ENSG00000120075.6|chr17	229	351	330	392	193	378
HOXB6|ENSG00000108511.10|chr17	810	965	734	1095	895	1031
HOXB7|ENSG00000260027.5|chr17	135	201	137	181	113	178
HOXB8|ENSG00000120068.7|chr17	18	22	31	31	36	52
HOXB9|ENSG00000170689.10|chr17	72	88	89	98	84	104
PRAC1|ENSG00000159182.5|chr17	0	0	0	0	4	0
PRAC2|ENSG00000229637.4|chr17	0	0	0	0	0	0
HOXB13|ENSG00000159184.8|chr17	71	99	43	156	95	117
TTLL6|ENSG00000170703.16|chr17	0	0	0	0	0	0
CALCOCO2|ENSG00000136436.15|chr17	121	117	118	116	118	190
ATP5MC1|ENSG00000159199.14|chr17	2245	2834	2023	2543	1328	2274
UBE2Z|ENSG00000159202.18|chr17	360	500	361	446	293	514
SNF8|ENSG00000159210.10|chr17	132	195	164	107	91	175
GIP|ENSG00000159224.4|chr17	0	5	14	0	3	1
IGF2BP1|ENSG00000159217.10|chr17	740	873	750	1017	775	1129
B4GALNT2|ENSG00000167080.9|chr17	0	0	0	0	0	0
GNGT2|ENSG00000167083.7|chr17	0	0	0	0	0	0
ABI3|ENSG00000108798.9|chr17	0	0	0	0	0	0
PHOSPHO1|ENSG00000173868.12|chr17	0	0	0	0	0	0
ZNF652|ENSG00000198740.9|chr17	173	152	101	337	153	139
PHB1|ENSG00000167085.14|chr17	1032	1341	1081	1512	622	1156
NGFR|ENSG00000064300.9|chr17	0	6	0	1	0	2
NXPH3|ENSG00000182575.8|chr17	2	0	7	0	0	0
SPOP|ENSG00000121067.19|chr17	924	1183	941	1212	940	1372
SLC35B1|ENSG00000121073.15|chr17	314	330	308	312	418	435
FAM117A|ENSG00000121104.8|chr17	57	150	78	96	61	113
KAT7|ENSG00000136504.13|chr17	187	225	175	296	169	299
TAC4|ENSG00000176358.16|chr17	0	0	0	0	0	0
DLX4|ENSG00000108813.11|chr17	16	30	17	42	26	33
DLX3|ENSG00000064195.7|chr17	0	14	18	19	9	52
PDK2|ENSG00000005882.12|chr17	3	16	34	17	8	1
SAMD14|ENSG00000167100.15|chr17	6	6	0	0	0	0
PPP1R9B|ENSG00000108819.11|chr17	21	36	43	30	8	47
COL1A1|ENSG00000108821.14|chr17	30	6	5	26	19	19
TMEM92|ENSG00000167105.8|chr17	0	0	0	7	0	2
XYLT2|ENSG00000015532.10|chr17	81	136	62	64	77	63
MRPL27|ENSG00000108826.16|chr17	482	543	377	524	512	570
EME1|ENSG00000154920.15|chr17	91	72	59	75	57	72
LRRC59|ENSG00000108829.10|chr17	453	595	354	760	407	655
ACSF2|ENSG00000167107.13|chr17	0	1	6	6	1	0
RSAD1|ENSG00000136444.10|chr17	79	75	84	70	45	90
MYCBPAP|ENSG00000136449.15|chr17	0	0	0	0	0	0
EPN3|ENSG00000049283.19|chr17	0	0	0	0	0	0
SPATA20|ENSG00000006282.21|chr17	3	13	23	8	9	0
CACNA1G|ENSG00000006283.18|chr17	0	0	0	0	5	2
ABCC3|ENSG00000108846.16|chr17	0	0	0	0	0	0
ANKRD40|ENSG00000154945.7|chr17	376	374	310	531	388	499
LUC7L3|ENSG00000108848.16|chr17	672	920	715	952	878	915
ANKRD40CL|ENSG00000167117.10|chr17	0	0	0	0	0	0
WFIKKN2|ENSG00000173714.8|chr17	0	0	0	0	0	0
TOB1|ENSG00000141232.5|chr17	313	322	145	348	205	359
SPAG9|ENSG00000008294.22|chr17	145	157	59	159	175	175
NME1|ENSG00000239672.8|chr17	795	908	682	941	681	972
NME1-NME2|ENSG00000011052.21|chr17	1211	1609	944	1542	1280	1536
NME2|ENSG00000243678.12|chr17	1211	1609	944	1542	1280	1536
MBTD1|ENSG00000011258.16|chr17	14	16	16	44	51	27
CA10|ENSG00000154975.14|chr17	0	0	0	0	0	0
KIF2B|ENSG00000141200.8|chr17	0	0	0	0	0	0
COX11|ENSG00000166260.13|chr17	221	170	108	290	270	136
STXBP4|ENSG00000166263.13|chr17	14	30	37	72	28	33
HLF|ENSG00000108924.14|chr17	8	15	0	26	14	27
MMD|ENSG00000108960.9|chr17	13	38	36	37	42	56
TMEM100|ENSG00000166292.12|chr17	18	16	15	15	25	16
PCTP|ENSG00000141179.14|chr17	39	71	60	61	54	73
ANKFN1|ENSG00000153930.13|chr17	0	0	0	0	0	0
NOG|ENSG00000183691.6|chr17	59	56	47	85	32	77
DGKE|ENSG00000153933.10|chr17	68	104	97	192	168	170
TRIM25|ENSG00000121060.19|chr17	271	305	201	500	323	270
COIL|ENSG00000121058.5|chr17	308	311	270	339	348	452
SCPEP1|ENSG00000121064.13|chr17	37	35	35	34	51	57
AKAP1|ENSG00000121057.13|chr17	319	399	352	452	330	407
CCDC182|ENSG00000166329.3|chr17	0	0	0	0	0	0
MRPS23|ENSG00000181610.13|chr17	766	832	607	882	627	832
VEZF1|ENSG00000136451.9|chr17	404	555	217	447	400	457
SRSF1|ENSG00000136450.13|chr17	1022	1276	1037	1363	1274	1686
DYNLL2|ENSG00000264364.3|chr17	811	1047	766	1110	584	1124
OR4D1|ENSG00000141194.7|chr17	10	27	1	14	6	24
OR4D2|ENSG00000255713.2|chr17	0	0	0	0	0	0
MKS1|ENSG00000011143.19|chr17	35	41	42	50	27	40
LPO|ENSG00000167419.11|chr17	0	0	0	0	0	0
MPO|ENSG00000005381.9|chr17	0	0	0	0	0	0
SUPT4H1|ENSG00000213246.7|chr17	653	861	429	857	453	983
RNF43|ENSG00000108375.13|chr17	80	81	128	88	64	95
HSF5|ENSG00000176160.11|chr17	0	0	0	0	0	0
MTMR4|ENSG00000108389.10|chr17	216	203	182	213	239	283
SEPTIN4|ENSG00000108387.16|chr17	0	0	0	5	0	8
TEX14|ENSG00000121101.16|chr17	0	3	0	0	4	0
IGBP1P2|ENSG00000266826.3|chr17	0	0	0	0	0	0
RAD51C|ENSG00000108384.16|chr17	232	157	121	188	181	214
PPM1E|ENSG00000175175.6|chr17	23	48	18	26	16	39
TRIM37|ENSG00000108395.14|chr17	101	87	49	155	75	106
SKA2|ENSG00000182628.13|chr17	469	446	389	573	392	653
PRR11|ENSG00000068489.13|chr17	413	520	306	650	516	566
ENSG00000265303|ENSG00000265303.1|chr17	248	479	523	461	386	458
SMG8|ENSG00000167447.13|chr17	248	479	523	461	386	458
GDPD1|ENSG00000153982.11|chr17	70	120	80	116	94	144
YPEL2|ENSG00000175155.11|chr17	6	33	14	28	50	29
DHX40|ENSG00000108406.10|chr17	230	289	276	389	291	311
CLTC|ENSG00000141367.13|chr17	542	577	449	701	685	749
PTRH2|ENSG00000141378.15|chr17	569	513	435	462	368	546
VMP1|ENSG00000062716.13|chr17	136	201	117	169	155	217
TUBD1|ENSG00000108423.15|chr17	253	261	233	257	247	299
RPS6KB1|ENSG00000108443.14|chr17	74	156	113	163	190	190
RNFT1|ENSG00000189050.16|chr17	56	40	30	33	28	25
HEATR6|ENSG00000068097.16|chr17	248	238	179	262	307	335
CA4|ENSG00000167434.10|chr17	0	0	0	0	0	0
USP32|ENSG00000170832.13|chr17	94	46	31	64	77	40
C17orf64|ENSG00000141371.13|chr17	0	0	0	0	0	0
APPBP2|ENSG00000062725.10|chr17	93	98	140	164	158	112
PPM1D|ENSG00000170836.13|chr17	284	523	284	321	302	426
BCAS3|ENSG00000141376.23|chr17	29	24	36	31	15	37
TBX2|ENSG00000121068.14|chr17	81	102	70	126	66	163
TBX4|ENSG00000121075.11|chr17	0	0	0	0	3	0
NACA2|ENSG00000253506.3|chr17	1558	1659	1343	1969	1792	1987
BRIP1|ENSG00000136492.10|chr17	55	87	53	101	75	102
INTS2|ENSG00000108506.13|chr17	39	58	36	62	63	80
MED13|ENSG00000108510.10|chr17	243	381	289	466	343	465
EFCAB3|ENSG00000172421.10|chr17	0	0	0	0	0	0
METTL2A|ENSG00000087995.16|chr17	226	270	199	361	323	316
TLK2|ENSG00000146872.19|chr17	175	201	210	347	255	276
MRC2|ENSG00000011028.14|chr17	2	6	3	10	0	8
MARCHF10|ENSG00000173838.12|chr17	0	0	0	0	0	0
TANC2|ENSG00000170921.16|chr17	110	61	68	79	74	52
CYB561|ENSG00000008283.16|chr17	41	18	36	40	53	55
ACE|ENSG00000159640.17|chr17	4	2	0	17	4	11
KCNH6|ENSG00000173826.15|chr17	0	0	0	0	0	0
DCAF7|ENSG00000136485.16|chr17	600	717	368	913	593	789
TACO1|ENSG00000136463.9|chr17	223	383	264	361	197	461
MAP3K3|ENSG00000198909.8|chr17	219	245	174	306	202	306
STRADA|ENSG00000266173.7|chr17	68	93	89	139	56	97
LIMD2|ENSG00000136490.9|chr17	48	46	25	29	10	20
CCDC47|ENSG00000108588.15|chr17	245	344	175	255	236	310
DDX42|ENSG00000198231.14|chr17	368	497	423	590	494	507
FTSJ3|ENSG00000108592.17|chr17	95	95	51	132	66	101
PSMC5|ENSG00000087191.13|chr17	231	262	166	285	283	156
SMARCD2|ENSG00000108604.18|chr17	149	159	118	161	150	142
CSH2|ENSG00000213218.11|chr17	0	0	0	0	0	0
GH2|ENSG00000136487.18|chr17	0	0	0	0	0	0
CSH1|ENSG00000136488.15|chr17	0	0	0	0	0	0
CSHL1|ENSG00000204414.14|chr17	0	0	0	0	0	0
GH1|ENSG00000259384.7|chr17	0	0	0	0	0	0
ENSG00000285947|ENSG00000285947.1|chr17	0	0	0	0	0	0
CD79B|ENSG00000007312.14|chr17	0	0	0	0	0	0
SCN4A|ENSG00000007314.12|chr17	0	0	0	0	0	0
PRR29|ENSG00000224383.8|chr17	0	0	0	1	0	0
ICAM2|ENSG00000108622.11|chr17	0	0	0	0	0	0
ERN1|ENSG00000178607.17|chr17	0	26	0	5	22	8
TEX2|ENSG00000136478.9|chr17	88	87	65	115	41	97
PECAM1|ENSG00000261371.6|chr17	0	0	0	0	0	0
POLG2|ENSG00000256525.8|chr17	36	33	69	88	38	73
DDX5|ENSG00000108654.16|chr17	525	626	481	746	686	894
CEP95|ENSG00000258890.8|chr17	23	67	19	100	111	65
SMURF2|ENSG00000108854.16|chr17	97	191	97	199	129	127
LRRC37A3|ENSG00000176809.11|chr17	0	0	0	0	0	0
GNA13|ENSG00000120063.10|chr17	139	157	232	244	211	375
RGS9|ENSG00000108370.17|chr17	0	0	0	0	0	0
AXIN2|ENSG00000168646.14|chr17	66	33	35	60	23	48
CEP112|ENSG00000154240.17|chr17	24	10	5	33	14	17
APOH|ENSG00000091583.11|chr17	0	0	0	0	0	0
PRKCA|ENSG00000154229.12|chr17	29	52	46	65	30	112
CACNG5|ENSG00000075429.9|chr17	0	0	0	0	0	0
CACNG4|ENSG00000075461.6|chr17	0	5	0	4	0	0
CACNG1|ENSG00000108878.5|chr17	0	0	0	0	0	0
HELZ|ENSG00000198265.12|chr17	155	217	188	263	199	247
PSMD12|ENSG00000197170.10|chr17	730	675	591	720	597	864
PITPNC1|ENSG00000154217.16|chr17	50	87	26	54	18	86
NOL11|ENSG00000130935.10|chr17	433	498	477	586	518	475
BPTF|ENSG00000171634.19|chr17	200	235	178	228	117	367
C17orf58|ENSG00000186665.10|chr17	314	342	283	415	388	383
KPNA2|ENSG00000182481.10|chr17	1587	1822	1758	1939	1549	1822
AMZ2|ENSG00000196704.14|chr17	207	170	131	265	157	196
ARSG|ENSG00000141337.13|chr17	0	0	0	0	0	0
SLC16A6|ENSG00000108932.13|chr17	22	11	41	16	9	32
WIPI1|ENSG00000070540.13|chr17	14	11	4	8	27	6
PRKAR1A|ENSG00000108946.16|chr17	279	433	327	531	473	419
FAM20A|ENSG00000108950.12|chr17	0	0	0	0	3	0
ABCA8|ENSG00000141338.15|chr17	0	0	0	0	0	0
ABCA9|ENSG00000154258.17|chr17	0	0	0	0	0	0
ABCA6|ENSG00000154262.13|chr17	0	0	0	0	0	0
ABCA10|ENSG00000154263.18|chr17	0	0	0	0	0	0
ABCA5|ENSG00000154265.16|chr17	0	18	7	1	7	15
MAP2K6|ENSG00000108984.15|chr17	25	25	24	62	25	65
KCNJ16|ENSG00000153822.15|chr17	0	0	0	0	0	0
KCNJ2|ENSG00000123700.5|chr17	0	0	0	1	0	0
SOX9|ENSG00000125398.8|chr17	158	232	169	147	153	222
SLC39A11|ENSG00000133195.12|chr17	23	44	4	8	13	18
SSTR2|ENSG00000180616.9|chr17	15	38	48	31	49	51
COG1|ENSG00000166685.13|chr17	188	155	137	132	68	146
FAM104A|ENSG00000133193.13|chr17	339	385	294	421	379	366
C17orf80|ENSG00000141219.16|chr17	242	280	131	245	210	286
CPSF4L|ENSG00000187959.9|chr17	0	0	0	0	0	0
CDC42EP4|ENSG00000179604.10|chr17	283	367	193	277	159	300
SDK2|ENSG00000069188.17|chr17	23	17	20	0	5	13
RPL38|ENSG00000172809.13|chr17	6203	7171	4754	7601	6237	6086
TTYH2|ENSG00000141540.11|chr17	0	8	0	6	4	0
KIF19|ENSG00000196169.15|chr17	0	0	0	0	0	0
BTBD17|ENSG00000204347.4|chr17	0	0	0	0	6	0
GPRC5C|ENSG00000170412.18|chr17	87	110	123	71	46	106
CD300A|ENSG00000167851.15|chr17	0	0	0	0	0	0
CD300LB|ENSG00000178789.9|chr17	0	0	0	0	0	0
CD300C|ENSG00000167850.4|chr17	0	0	0	0	0	0
CD300LD|ENSG00000204345.1|chr17	0	0	0	0	0	0
CD300E|ENSG00000186407.7|chr17	0	0	0	0	0	0
RAB37|ENSG00000172794.20|chr17	0	0	0	3	0	0
CD300LF|ENSG00000186074.19|chr17	0	0	0	0	0	0
SLC9A3R1|ENSG00000109062.12|chr17	155	265	126	205	111	199
NAT9|ENSG00000109065.12|chr17	74	70	73	123	91	63
TMEM104|ENSG00000109066.14|chr17	39	35	28	69	24	66
GRIN2C|ENSG00000161509.14|chr17	0	0	0	8	0	0
FDXR|ENSG00000161513.12|chr17	70	6	14	37	10	23
FADS6|ENSG00000172782.13|chr17	0	0	0	0	0	0
USH1G|ENSG00000182040.9|chr17	0	4	8	13	0	1
OTOP2|ENSG00000183034.13|chr17	0	0	0	0	0	0
OTOP3|ENSG00000182938.7|chr17	0	0	0	0	0	0
HID1|ENSG00000167861.16|chr17	0	3	0	0	0	0
CDR2L|ENSG00000109089.7|chr17	172	332	199	162	198	228
MRPL58|ENSG00000167862.10|chr17	223	282	233	325	311	352
KCTD2|ENSG00000180901.11|chr17	187	224	183	311	174	307
ATP5PD|ENSG00000167863.12|chr17	416	434	274	525	422	410
SLC16A5|ENSG00000170190.16|chr17	2	0	0	3	0	11
ARMC7|ENSG00000125449.7|chr17	26	48	62	67	28	85
NT5C|ENSG00000125458.7|chr17	138	123	175	218	85	101
JPT1|ENSG00000189159.16|chr17	2274	2499	1902	2181	1464	2206
SUMO2|ENSG00000188612.12|chr17	4580	5489	3788	5420	3337	5006
NUP85|ENSG00000125450.11|chr17	275	168	148	221	278	279
GGA3|ENSG00000125447.18|chr17	113	143	55	211	99	61
MRPS7|ENSG00000125445.11|chr17	683	642	567	712	628	666
MIF4GD|ENSG00000125457.15|chr17	333	360	298	373	345	375
SLC25A19|ENSG00000125454.12|chr17	291	279	284	458	289	381
GRB2|ENSG00000177885.15|chr17	817	1111	718	1230	848	1170
TMEM94|ENSG00000177728.17|chr17	45	26	32	56	19	55
CASKIN2|ENSG00000177303.10|chr17	72	17	35	45	33	57
TSEN54|ENSG00000182173.14|chr17	138	126	156	203	80	174
LLGL2|ENSG00000073350.14|chr17	0	9	32	3	13	25
MYO15B|ENSG00000266714.10|chr17	0	0	0	0	0	0
