Gene	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3
CABYR|ENSG00000154040.21|chr18	45	59	36	20	25	43
OSBPL1A|ENSG00000141447.19|chr18	424	435	272	412	302	466
IMPACT|ENSG00000154059.11|chr18	169	238	244	318	208	255
HRH4|ENSG00000134489.7|chr18	0	0	0	0	0	0
ZNF521|ENSG00000198795.11|chr18	67	31	57	109	103	86
SS18|ENSG00000141380.14|chr18	153	319	257	417	330	380
PSMA8|ENSG00000154611.15|chr18	0	0	0	0	0	0
TAF4B|ENSG00000141384.13|chr18	109	201	115	211	171	199
KCTD1|ENSG00000134504.14|chr18	152	223	158	170	103	164
AQP4|ENSG00000171885.18|chr18	2	0	8	0	21	0
CHST9|ENSG00000154080.14|chr18	8	12	13	12	16	11
CDH2|ENSG00000170558.10|chr18	595	651	483	555	487	650
DSC3|ENSG00000134762.17|chr18	231	267	207	277	184	349
DSC2|ENSG00000134755.18|chr18	122	162	203	136	142	168
DSC1|ENSG00000134765.10|chr18	0	0	0	0	0	0
DSG1|ENSG00000134760.6|chr18	0	0	0	0	0	0
DSG4|ENSG00000175065.12|chr18	0	0	0	0	0	0
DSG3|ENSG00000134757.5|chr18	0	0	0	0	0	0
DSG2|ENSG00000046604.14|chr18	344	412	265	347	311	393
TTR|ENSG00000118271.12|chr18	0	0	0	0	0	0
B4GALT6|ENSG00000118276.12|chr18	86	168	121	232	173	194
SLC25A52|ENSG00000141437.10|chr18	0	0	0	0	0	0
TRAPPC8|ENSG00000153339.15|chr18	106	168	129	243	105	150
RNF125|ENSG00000101695.9|chr18	4	58	30	98	44	77
RNF138|ENSG00000134758.14|chr18	305	402	392	595	493	596
GAREM1|ENSG00000141441.16|chr18	104	186	45	139	129	123
MEP1B|ENSG00000141434.12|chr18	4	0	0	0	0	0
KLHL14|ENSG00000197705.10|chr18	12	21	24	5	18	18
CCDC178|ENSG00000166960.17|chr18	0	0	0	0	0	0
ASXL3|ENSG00000141431.14|chr18	23	25	20	19	26	24
NOL4|ENSG00000101746.16|chr18	17	73	39	86	34	38
MAPRE2|ENSG00000166974.13|chr18	361	434	329	698	355	479
ZNF397|ENSG00000186812.13|chr18	144	344	275	315	272	335
ZSCAN30|ENSG00000186814.14|chr18	18	31	28	49	27	32
ZNF24|ENSG00000172466.16|chr18	716	961	580	1076	929	975
ZNF396|ENSG00000186496.12|chr18	9	4	3	0	0	0
ENSG00000267140|ENSG00000267140.1|chr18	13	3	2	16	5	0
INO80C|ENSG00000153391.16|chr18	213	348	260	372	231	317
GALNT1|ENSG00000141429.14|chr18	869	912	927	1054	927	1137
C18orf21|ENSG00000141428.17|chr18	351	304	402	414	403	377
RPRD1A|ENSG00000141425.18|chr18	288	305	237	492	373	427
SLC39A6|ENSG00000141424.13|chr18	702	837	750	1080	836	1193
ELP2|ENSG00000134759.14|chr18	201	253	228	341	387	300
MOCOS|ENSG00000075643.6|chr18	3	27	8	13	22	28
FHOD3|ENSG00000134775.16|chr18	46	47	54	25	41	33
TPGS2|ENSG00000134779.15|chr18	546	792	703	878	645	827
KIAA1328|ENSG00000150477.15|chr18	0	8	4	10	1	22
PIK3C3|ENSG00000078142.14|chr18	83	162	124	103	83	139
RIT2|ENSG00000152214.14|chr18	0	0	0	0	15	0
SYT4|ENSG00000132872.12|chr18	0	0	0	0	0	0
SETBP1|ENSG00000152217.20|chr18	260	185	157	251	171	205
SLC14A2|ENSG00000132874.15|chr18	0	0	0	0	0	0
SLC14A1|ENSG00000141469.18|chr18	0	0	0	0	0	0
EPG5|ENSG00000152223.16|chr18	18	22	5	25	17	23
SIGLEC15|ENSG00000197046.12|chr18	0	0	0	0	0	0
ATP5F1A|ENSG00000152234.16|chr18	4319	4409	3383	4766	4199	4478
HAUS1|ENSG00000152240.13|chr18	557	514	548	641	595	791
C18orf25|ENSG00000152242.11|chr18	133	183	136	154	125	245
RNF165|ENSG00000141622.14|chr18	16	48	19	43	30	17
LOXHD1|ENSG00000167210.17|chr18	0	0	0	0	0	0
ST8SIA5|ENSG00000101638.14|chr18	0	0	0	5	0	0
PIAS2|ENSG00000078043.16|chr18	143	132	28	104	176	118
KATNAL2|ENSG00000167216.19|chr18	8	4	4	16	5	5
ELOA2|ENSG00000206181.7|chr18	0	0	0	0	0	0
HDHD2|ENSG00000167220.12|chr18	334	372	224	423	307	411
IER3IP1|ENSG00000134049.6|chr18	689	811	559	905	1025	1097
SMAD2|ENSG00000175387.16|chr18	281	370	355	546	364	505
ZBTB7C|ENSG00000184828.10|chr18	88	89	71	70	17	63
CTIF|ENSG00000134030.14|chr18	0	0	0	0	0	0
SMAD7|ENSG00000101665.10|chr18	374	466	244	463	223	431
DYM|ENSG00000141627.14|chr18	616	623	489	751	585	659
C18orf32|ENSG00000177576.12|chr18	448	682	563	703	622	665
RPL17|ENSG00000265681.8|chr18	6	42	8	66	30	36
LIPG|ENSG00000101670.12|chr18	0	0	1	0	0	10
ACAA2|ENSG00000167315.18|chr18	689	677	698	723	879	904
MYO5B|ENSG00000167306.21|chr18	119	117	83	201	124	107
CFAP53|ENSG00000172361.6|chr18	7	0	4	0	0	5
CXXC1|ENSG00000154832.16|chr18	1604	2036	1648	1936	639	1685
SKA1|ENSG00000154839.10|chr18	0	1	0	8	0	1
MAPK4|ENSG00000141639.12|chr18	49	45	68	84	70	29
MRO|ENSG00000134042.14|chr18	0	0	0	0	0	0
ME2|ENSG00000082212.13|chr18	546	589	474	581	419	603
ELAC1|ENSG00000141642.9|chr18	86	95	78	54	87	84
SMAD4|ENSG00000141646.15|chr18	270	335	219	465	305	426
MEX3C|ENSG00000176624.12|chr18	113	130	88	210	98	79
DCC|ENSG00000187323.12|chr18	0	0	0	0	0	0
POLI|ENSG00000101751.11|chr18	31	9	41	35	34	50
STARD6|ENSG00000174448.9|chr18	0	0	0	0	0	3
C18orf54|ENSG00000166845.15|chr18	44	99	93	184	135	182
DYNAP|ENSG00000178690.4|chr18	0	0	0	0	0	0
RAB27B|ENSG00000041353.10|chr18	6	4	6	21	14	18
CCDC68|ENSG00000166510.14|chr18	12	5	33	23	24	15
TXNL1|ENSG00000091164.13|chr18	1059	1083	821	1211	1127	1237
WDR7|ENSG00000091157.15|chr18	40	101	36	106	36	72
BOD1L2|ENSG00000228075.5|chr18	0	0	0	0	0	0
ST8SIA3|ENSG00000177511.6|chr18	0	0	0	0	0	0
ONECUT2|ENSG00000119547.6|chr18	392	523	400	1041	793	1145
FECH|ENSG00000066926.13|chr18	601	605	395	821	490	632
NARS1|ENSG00000134440.12|chr18	1428	1527	1288	1389	1075	1402
ATP8B1|ENSG00000081923.15|chr18	4	9	5	6	0	2
NEDD4L|ENSG00000049759.20|chr18	365	295	228	312	284	328
ALPK2|ENSG00000198796.7|chr18	0	0	0	0	0	0
MALT1|ENSG00000172175.16|chr18	108	83	97	139	102	189
ZNF532|ENSG00000074657.14|chr18	0	0	0	0	0	0
SEC11C|ENSG00000166562.9|chr18	1997	2396	1894	1872	2112	2400
GRP|ENSG00000134443.10|chr18	0	1	0	0	0	6
RAX|ENSG00000134438.10|chr18	0	0	0	0	0	0
CPLX4|ENSG00000166569.8|chr18	0	0	0	0	0	0
LMAN1|ENSG00000074695.6|chr18	526	582	446	751	363	654
CCBE1|ENSG00000183287.15|chr18	18	29	30	49	41	37
PMAIP1|ENSG00000141682.12|chr18	6360	8930	6526	10722	8667	10047
MC4R|ENSG00000166603.5|chr18	0	0	0	0	0	0
CDH20|ENSG00000101542.10|chr18	0	0	0	0	0	0
RNF152|ENSG00000176641.11|chr18	45	57	17	47	53	25
PIGN|ENSG00000197563.11|chr18	68	97	101	140	91	142
RELCH|ENSG00000134444.15|chr18	60	51	33	67	58	91
TNFRSF11A|ENSG00000141655.18|chr18	42	130	80	110	103	132
ZCCHC2|ENSG00000141664.10|chr18	269	346	260	354	246	364
PHLPP1|ENSG00000081913.14|chr18	145	112	55	110	105	158
BCL2|ENSG00000171791.14|chr18	39	72	34	104	69	43
KDSR|ENSG00000119537.18|chr18	694	896	666	1081	669	1099
VPS4B|ENSG00000119541.10|chr18	183	219	205	296	180	373
SERPINB5|ENSG00000206075.14|chr18	0	0	0	0	0	0
SERPINB12|ENSG00000166634.7|chr18	0	0	0	0	0	0
SERPINB13|ENSG00000197641.12|chr18	0	0	0	0	0	0
SERPINB4|ENSG00000206073.11|chr18	0	0	0	0	0	0
SERPINB11|ENSG00000206072.13|chr18	0	0	0	0	0	0
SERPINB3|ENSG00000057149.16|chr18	0	0	0	0	0	0
SERPINB7|ENSG00000166396.13|chr18	0	0	0	0	0	0
SERPINB2|ENSG00000197632.9|chr18	0	0	0	0	0	0
SERPINB10|ENSG00000242550.7|chr18	0	0	0	0	0	0
HMSD|ENSG00000221887.6|chr18	10	5	30	0	11	26
SERPINB8|ENSG00000166401.15|chr18	9	4	0	24	23	1
CDH7|ENSG00000081138.14|chr18	0	0	0	1	6	3
CDH19|ENSG00000071991.9|chr18	0	0	0	0	0	0
DSEL|ENSG00000171451.15|chr18	0	0	0	0	0	0
TMX3|ENSG00000166479.10|chr18	153	182	105	270	140	227
CCDC102B|ENSG00000150636.17|chr18	0	0	0	0	0	0
DOK6|ENSG00000206052.11|chr18	0	0	0	0	0	0
CD226|ENSG00000150637.9|chr18	0	0	0	1	0	0
RTTN|ENSG00000176225.15|chr18	25	67	35	64	39	47
SOCS6|ENSG00000170677.6|chr18	88	48	50	131	94	151
CBLN2|ENSG00000141668.10|chr18	0	0	0	0	0	0
FBXO15|ENSG00000141665.13|chr18	8	0	0	5	9	0
TIMM21|ENSG00000075336.12|chr18	410	656	458	607	493	581
CYB5A|ENSG00000166347.19|chr18	1288	1751	1402	1757	1207	2015
DIPK1C|ENSG00000187773.9|chr18	0	0	0	2	0	0
CNDP2|ENSG00000133313.15|chr18	802	931	935	971	551	855
CNDP1|ENSG00000150656.15|chr18	0	0	0	0	0	0
ZNF407|ENSG00000215421.10|chr18	11	41	43	44	50	48
ZADH2|ENSG00000180011.7|chr18	321	451	304	632	383	520
TSHZ1|ENSG00000179981.11|chr18	163	225	167	227	190	192
SMIM21|ENSG00000206026.7|chr18	0	0	0	0	0	0
ZNF516|ENSG00000101493.11|chr18	39	70	43	95	69	98
ZNF236|ENSG00000130856.17|chr18	29	21	40	54	26	50
MBP|ENSG00000197971.16|chr18	0	7	0	0	0	0
GALR1|ENSG00000166573.6|chr18	0	0	0	0	0	0
SALL3|ENSG00000256463.10|chr18	0	0	0	0	0	0
ATP9B|ENSG00000166377.21|chr18	72	60	13	83	27	57
NFATC1|ENSG00000131196.18|chr18	25	16	0	19	35	18
CTDP1|ENSG00000060069.18|chr18	183	138	165	138	95	164
KCNG2|ENSG00000178342.5|chr18	0	0	0	0	0	0
SLC66A2|ENSG00000122490.19|chr18	325	340	243	460	315	432
HSBP1L1|ENSG00000226742.4|chr18	118	204	171	316	158	239
TXNL4A|ENSG00000141759.15|chr18	3262	3389	2836	4407	3560	4535
RBFA|ENSG00000101546.13|chr18	503	517	552	493	322	427
ADNP2|ENSG00000101544.9|chr18	439	536	370	511	533	492
PARD6G|ENSG00000178184.16|chr18	63	97	39	140	83	118
OR4F17|ENSG00000176695.8|chr19	0	0	0	0	0	0
PLPP2|ENSG00000141934.10|chr19	1	2	4	0	0	11
MIER2|ENSG00000105556.12|chr19	77	122	130	116	15	77
THEG|ENSG00000105549.11|chr19	0	0	0	0	0	0
C2CD4C|ENSG00000183186.8|chr19	28	7	21	7	13	21
ODF3L2|ENSG00000181781.10|chr19	0	0	0	0	0	0
MADCAM1|ENSG00000099866.16|chr19	0	7	0	0	8	1
TPGS1|ENSG00000141933.9|chr19	2	7	8	30	10	6
CDC34|ENSG00000099804.9|chr19	1413	1608	1419	1579	864	1384
GZMM|ENSG00000197540.8|chr19	0	0	0	0	0	0
HCN2|ENSG00000099822.3|chr19	2	0	0	2	0	4
POLRMT|ENSG00000099821.14|chr19	108	49	69	117	37	61
FGF22|ENSG00000070388.12|chr19	1	5	11	0	4	0
RNF126|ENSG00000070423.18|chr19	1762	2400	1880	2433	1744	1970
FSTL3|ENSG00000070404.10|chr19	44	17	4	18	0	11
PRSS57|ENSG00000185198.12|chr19	0	0	0	0	0	0
PALM|ENSG00000099864.18|chr19	170	254	218	194	76	235
MISP|ENSG00000099812.9|chr19	0	7	0	0	0	3
PTBP1|ENSG00000011304.22|chr19	4382	5363	4777	5867	3445	5028
PLPPR3|ENSG00000129951.19|chr19	0	0	6	0	0	0
AZU1|ENSG00000172232.10|chr19	0	0	0	0	0	0
PRTN3|ENSG00000196415.10|chr19	0	0	0	0	0	0
ELANE|ENSG00000197561.7|chr19	0	0	0	0	0	0
CFD|ENSG00000197766.9|chr19	0	0	0	0	0	0
MED16|ENSG00000175221.16|chr19	94	115	138	152	89	144
R3HDM4|ENSG00000198858.10|chr19	13	77	58	61	31	63
KISS1R|ENSG00000116014.10|chr19	2	36	45	9	14	17
ARID3A|ENSG00000116017.11|chr19	716	913	598	894	597	919
WDR18|ENSG00000065268.11|chr19	2970	3944	2959	3471	1798	3200
GRIN3B|ENSG00000116032.5|chr19	9	4	7	4	17	0
TMEM259|ENSG00000182087.14|chr19	1796	2400	1968	2207	1878	2215
CNN2|ENSG00000064666.15|chr19	1299	2014	1413	1656	875	1789
ABCA7|ENSG00000064687.13|chr19	16	21	11	24	12	16
ARHGAP45|ENSG00000180448.11|chr19	8	35	28	24	6	31
GPX4|ENSG00000167468.19|chr19	4064	4998	3598	4869	2443	5101
SBNO2|ENSG00000064932.16|chr19	0	0	0	0	0	0
CBARP|ENSG00000099625.14|chr19	107	75	121	107	36	112
ATP5F1D|ENSG00000099624.8|chr19	1061	1880	1092	1342	629	1219
MIDN|ENSG00000167470.14|chr19	3254	4642	4002	5274	3060	5041
CIRBP|ENSG00000099622.14|chr19	1609	1952	1602	2171	1646	1866
FAM174C|ENSG00000228300.14|chr19	1932	2376	1640	2735	1112	2978
EFNA2|ENSG00000099617.4|chr19	50	45	51	81	47	113
PWWP3A|ENSG00000160953.17|chr19	148	237	128	220	118	250
NDUFS7|ENSG00000115286.21|chr19	1082	1318	1037	1167	306	949
GAMT|ENSG00000130005.13|chr19	472	713	415	547	216	488
DAZAP1|ENSG00000071626.17|chr19	4178	5518	4168	5681	3435	6081
RPS15|ENSG00000115268.10|chr19	14190	17506	13766	16564	5851	15108
APC2|ENSG00000115266.12|chr19	0	1	26	26	7	32
C19orf25|ENSG00000119559.17|chr19	578	886	466	872	518	924
PCSK4|ENSG00000115257.15|chr19	0	6	0	0	0	3
REEP6|ENSG00000115255.12|chr19	221	201	161	193	105	206
ADAMTSL5|ENSG00000185761.11|chr19	8	16	40	10	11	25
PLK5|ENSG00000185988.15|chr19	0	2	0	0	0	0
MEX3D|ENSG00000181588.17|chr19	299	247	122	291	177	259
TCF3|ENSG00000071564.18|chr19	1145	1304	1134	1566	1396	1628
ONECUT3|ENSG00000205922.5|chr19	2	0	0	0	0	0
ATP8B3|ENSG00000130270.16|chr19	10	0	0	0	0	0
REXO1|ENSG00000079313.15|chr19	39	77	16	52	9	38
KLF16|ENSG00000129911.9|chr19	178	225	159	237	75	139
ABHD17A|ENSG00000129968.17|chr19	77	64	44	78	28	61
SCAMP4|ENSG00000227500.10|chr19	39	30	28	36	14	42
ADAT3|ENSG00000213638.6|chr19	52	160	78	152	40	53
CSNK1G2|ENSG00000133275.16|chr19	541	614	601	959	648	776
BTBD2|ENSG00000133243.10|chr19	321	424	256	406	198	412
MKNK2|ENSG00000099875.16|chr19	594	729	619	793	461	813
MOB3A|ENSG00000172081.14|chr19	17	86	23	53	23	53
IZUMO4|ENSG00000099840.14|chr19	0	6	11	6	18	4
AP3D1|ENSG00000065000.20|chr19	678	671	668	894	690	818
DOT1L|ENSG00000104885.19|chr19	147	218	110	146	78	161
PLEKHJ1|ENSG00000104886.12|chr19	794	922	618	1047	708	1013
SF3A2|ENSG00000104897.10|chr19	268	478	283	314	77	302
AMH|ENSG00000104899.8|chr19	0	15	34	33	7	28
JSRP1|ENSG00000167476.10|chr19	0	1	0	0	7	0
OAZ1|ENSG00000104904.12|chr19	17442	21933	16419	21494	11908	21269
PEAK3|ENSG00000188305.6|chr19	0	0	0	0	0	0
LINGO3|ENSG00000220008.4|chr19	0	0	0	0	0	0
LSM7|ENSG00000130332.15|chr19	3418	4360	2852	4594	2316	3648
SPPL2B|ENSG00000005206.17|chr19	61	113	80	139	72	141
TMPRSS9|ENSG00000178297.15|chr19	0	0	0	0	0	0
TIMM13|ENSG00000099800.8|chr19	4802	6512	5094	7089	4302	6610
LMNB2|ENSG00000176619.13|chr19	1095	1265	898	1341	910	1246
GADD45B|ENSG00000099860.9|chr19	319	340	297	333	286	431
GNG7|ENSG00000176533.13|chr19	5	19	19	37	10	48
DIRAS1|ENSG00000176490.5|chr19	5	27	41	24	7	18
SLC39A3|ENSG00000141873.11|chr19	391	473	384	425	194	224
THOP1|ENSG00000172009.15|chr19	1205	1284	1145	1235	792	1206
ZNF554|ENSG00000172006.12|chr19	35	51	12	88	43	76
ZNF555|ENSG00000186300.12|chr19	25	18	34	91	48	26
ZNF556|ENSG00000172000.7|chr19	0	0	0	8	0	0
ZNF57|ENSG00000171970.14|chr19	15	41	66	26	27	9
ZNF77|ENSG00000175691.9|chr19	32	23	55	81	61	105
TLE6|ENSG00000104953.20|chr19	8	5	3	0	2	0
TLE2|ENSG00000065717.15|chr19	12	11	5	22	10	19
TLE5|ENSG00000104964.15|chr19	625	881	542	871	538	716
GNA11|ENSG00000088256.9|chr19	1852	2584	1702	2590	1333	2274
GNA15|ENSG00000060558.4|chr19	0	0	0	6	2	0
S1PR4|ENSG00000125910.6|chr19	0	0	7	0	0	0
NCLN|ENSG00000125912.11|chr19	699	696	663	938	449	804
NFIC|ENSG00000141905.19|chr19	664	860	507	952	594	693
SMIM24|ENSG00000095932.7|chr19	0	0	0	0	0	0
SMIM44|ENSG00000284638.2|chr19	0	0	0	0	0	0
DOHH|ENSG00000129932.10|chr19	75	119	76	79	108	115
FZR1|ENSG00000105325.15|chr19	51	47	34	54	17	56
MFSD12|ENSG00000161091.14|chr19	73	66	28	76	44	55
C19orf71|ENSG00000183397.6|chr19	0	0	0	0	0	0
HMG20B|ENSG00000064961.19|chr19	520	468	356	460	112	395
GIPC3|ENSG00000179855.9|chr19	0	0	0	0	0	0
TBXA2R|ENSG00000006638.13|chr19	6	13	9	48	24	15
CACTIN|ENSG00000105298.14|chr19	98	155	133	175	116	210
PIP5K1C|ENSG00000186111.11|chr19	28	34	33	80	21	66
TJP3|ENSG00000105289.15|chr19	0	0	5	0	0	0
APBA3|ENSG00000011132.12|chr19	105	79	67	104	24	113
MRPL54|ENSG00000183617.5|chr19	1436	2189	1547	1847	895	1839
RAX2|ENSG00000173976.16|chr19	0	0	0	0	0	0
MATK|ENSG00000007264.15|chr19	17	2	10	12	0	12
ZFR2|ENSG00000105278.12|chr19	0	0	0	0	0	0
ATCAY|ENSG00000167654.18|chr19	0	0	0	0	0	0
NMRK2|ENSG00000077009.14|chr19	0	0	0	0	5	5
DAPK3|ENSG00000167657.14|chr19	229	358	391	296	73	217
EEF2|ENSG00000167658.16|chr19	16092	19560	15434	19819	18032	21253
PIAS4|ENSG00000105229.7|chr19	425	400	324	469	233	365
ZBTB7A|ENSG00000178951.9|chr19	915	1237	884	1431	1165	1205
MAP2K2|ENSG00000126934.15|chr19	534	711	554	661	374	633
CREB3L3|ENSG00000060566.14|chr19	0	0	0	0	0	0
SIRT6|ENSG00000077463.15|chr19	215	178	98	93	106	98
ANKRD24|ENSG00000089847.13|chr19	0	0	6	0	0	0
EBI3|ENSG00000105246.6|chr19	0	0	0	0	0	0
YJU2|ENSG00000105248.16|chr19	354	503	465	483	222	323
SHD|ENSG00000105251.11|chr19	0	0	3	7	0	7
TMIGD2|ENSG00000167664.9|chr19	0	0	0	0	0	0
FSD1|ENSG00000105255.11|chr19	226	180	207	210	75	214
STAP2|ENSG00000178078.12|chr19	0	1	0	6	0	0
MPND|ENSG00000008382.16|chr19	55	92	36	56	58	40
SH3GL1|ENSG00000141985.9|chr19	581	646	508	759	410	689
CHAF1A|ENSG00000167670.16|chr19	287	407	303	509	201	355
UBXN6|ENSG00000167671.12|chr19	695	886	671	660	543	753
HDGFL2|ENSG00000167674.15|chr19	462	626	545	572	389	498
PLIN4|ENSG00000167676.5|chr19	0	0	0	0	0	0
PLIN5|ENSG00000214456.8|chr19	3	0	0	9	4	12
LRG1|ENSG00000171236.10|chr19	0	0	0	0	0	0
SEMA6B|ENSG00000167680.17|chr19	7	3	3	2	0	1
TNFAIP8L1|ENSG00000185361.9|chr19	3	5	13	24	18	14
MYDGF|ENSG00000074842.8|chr19	2537	2711	1885	2965	1879	2591
DPP9|ENSG00000142002.19|chr19	476	656	426	501	266	512
FEM1A|ENSG00000141965.5|chr19	529	610	510	752	539	796
TICAM1|ENSG00000127666.11|chr19	0	16	6	4	14	23
PLIN3|ENSG00000105355.9|chr19	338	560	380	412	451	480
ARRDC5|ENSG00000205784.4|chr19	0	0	0	0	0	0
UHRF1|ENSG00000276043.5|chr19	54	83	36	72	21	56
KDM4B|ENSG00000127663.15|chr19	308	433	407	531	302	424
PTPRS|ENSG00000105426.18|chr19	229	273	199	228	155	173
ZNRF4|ENSG00000105428.6|chr19	0	0	0	0	0	0
TINCR|ENSG00000223573.7|chr19	21	0	0	0	4	0
SAFB2|ENSG00000130254.12|chr19	191	269	81	220	187	208
SAFB|ENSG00000160633.13|chr19	322	597	369	484	275	606
RPL36|ENSG00000130255.13|chr19	8652	11024	8952	12672	9967	13074
MICOS13|ENSG00000174917.9|chr19	877	1324	891	1397	753	1217
HSD11B1L|ENSG00000167733.14|chr19	40	20	26	45	30	13
LONP1|ENSG00000196365.12|chr19	341	422	305	481	344	342
CATSPERD|ENSG00000174898.16|chr19	0	0	0	0	0	0
PRR22|ENSG00000212123.4|chr19	8	10	19	7	8	10
ENSG00000267157|ENSG00000267157.1|chr19	0	0	0	0	0	0
DUS3L|ENSG00000141994.16|chr19	295	508	360	451	201	486
NRTN|ENSG00000171119.3|chr19	13	41	22	23	7	21
FUT6|ENSG00000156413.15|chr19	0	0	0	0	0	0
FUT3|ENSG00000171124.14|chr19	0	0	0	0	0	0
FUT5|ENSG00000130383.7|chr19	0	0	0	0	0	0
NDUFA11|ENSG00000174886.14|chr19	4366	4334	3143	4377	2612	3883
VMAC|ENSG00000187650.4|chr19	14	20	33	24	9	29
CAPS|ENSG00000105519.18|chr19	0	0	0	6	8	4
RANBP3|ENSG00000031823.14|chr19	324	440	331	438	234	399
RFX2|ENSG00000087903.13|chr19	8	3	0	0	13	3
MLLT1|ENSG00000130382.9|chr19	342	547	446	594	387	512
ACER1|ENSG00000167769.5|chr19	0	0	0	0	0	0
CLPP|ENSG00000125656.11|chr19	1838	1973	1618	1915	1239	1722
ALKBH7|ENSG00000125652.8|chr19	234	256	224	283	104	221
PSPN|ENSG00000125650.5|chr19	7	0	14	0	3	0
GTF2F1|ENSG00000125651.14|chr19	709	678	560	752	456	658
KHSRP|ENSG00000088247.19|chr19	13307	17997	13703	19955	10749	18415
SLC25A41|ENSG00000181240.14|chr19	0	0	0	1	3	0
SLC25A23|ENSG00000125648.15|chr19	50	117	89	176	72	136
CRB3|ENSG00000130545.16|chr19	0	0	0	24	0	0
DENND1C|ENSG00000205744.10|chr19	0	0	0	0	0	0
TUBB4A|ENSG00000104833.12|chr19	5	15	15	4	5	12
TNFSF9|ENSG00000125657.5|chr19	18	58	28	47	53	39
CD70|ENSG00000125726.11|chr19	0	0	0	5	0	2
TNFSF14|ENSG00000125735.11|chr19	0	0	0	0	0	0
C3|ENSG00000125730.18|chr19	0	0	0	0	0	0
GPR108|ENSG00000125734.16|chr19	31	60	71	111	16	49
TRIP10|ENSG00000125733.18|chr19	85	71	67	88	15	62
SH2D3A|ENSG00000125731.13|chr19	6	23	27	14	15	14
VAV1|ENSG00000141968.8|chr19	29	7	0	14	17	2
ADGRE1|ENSG00000174837.15|chr19	0	0	0	0	0	0
MBD3L2B|ENSG00000196589.7|chr19	0	0	4	0	0	0
MBD3L5|ENSG00000237247.6|chr19	0	0	0	0	0	0
MBD3L4|ENSG00000205718.10|chr19	0	0	0	0	0	0
MBD3L2|ENSG00000230522.5|chr19	0	0	0	0	0	0
MBD3L3|ENSG00000182315.10|chr19	0	0	0	0	0	0
ZNF557|ENSG00000130544.12|chr19	205	284	225	482	500	438
INSR|ENSG00000171105.14|chr19	178	209	207	261	109	183
ARHGEF18|ENSG00000104880.19|chr19	182	187	131	171	141	160
PEX11G|ENSG00000104883.8|chr19	42	42	47	15	9	47
TEX45|ENSG00000198723.11|chr19	0	2	0	0	0	0
ENSG00000267952|ENSG00000267952.1|chr19	0	0	0	0	0	0
ZNF358|ENSG00000198816.7|chr19	93	143	86	162	145	148
MCOLN1|ENSG00000090674.16|chr19	75	52	33	42	3	69
PNPLA6|ENSG00000032444.17|chr19	37	23	35	36	19	28
CAMSAP3|ENSG00000076826.10|chr19	61	48	59	64	22	48
XAB2|ENSG00000076924.12|chr19	12	5	9	9	8	18
PET100|ENSG00000229833.11|chr19	507	633	353	542	585	556
PCP2|ENSG00000174788.10|chr19	0	0	0	0	0	0
STXBP2|ENSG00000076944.18|chr19	10	7	12	63	15	24
RETN|ENSG00000104918.8|chr19	0	0	0	0	0	0
MCEMP1|ENSG00000183019.8|chr19	0	0	0	0	0	0
ENSG00000269711|ENSG00000269711.1|chr19	2755	3469	2679	3214	1739	3137
TRAPPC5|ENSG00000181029.9|chr19	1971	2449	1784	2061	1411	2037
FCER2|ENSG00000104921.15|chr19	0	0	0	0	0	0
CLEC4G|ENSG00000182566.15|chr19	0	0	0	0	0	0
CD209|ENSG00000090659.18|chr19	0	0	0	0	0	0
CLEC4M|ENSG00000104938.18|chr19	0	0	0	0	0	0
EVI5L|ENSG00000142459.9|chr19	104	171	124	64	37	112
PRR36|ENSG00000183248.12|chr19	14	14	12	17	4	0
LRRC8E|ENSG00000171017.11|chr19	111	82	70	118	74	121
MAP2K7|ENSG00000076984.18|chr19	263	359	254	404	189	286
SNAPC2|ENSG00000104976.12|chr19	283	262	250	293	51	186
CTXN1|ENSG00000178531.6|chr19	196	215	139	260	135	200
TIMM44|ENSG00000104980.8|chr19	172	257	203	354	256	333
ELAVL1|ENSG00000066044.15|chr19	1384	1957	1600	2054	1247	2408
CCL25|ENSG00000131142.14|chr19	0	0	0	0	0	0
FBN3|ENSG00000142449.13|chr19	0	0	0	0	0	0
CERS4|ENSG00000090661.12|chr19	10	24	40	28	21	16
CD320|ENSG00000167775.11|chr19	1801	1682	1243	1697	866	1510
NDUFA7|ENSG00000267855.6|chr19	5278	6259	4712	6041	3221	5512
KANK3|ENSG00000186994.12|chr19	23	10	12	7	15	45
ANGPTL4|ENSG00000167772.12|chr19	0	0	0	0	0	0
RAB11B|ENSG00000185236.12|chr19	533	609	450	612	276	507
MARCHF2|ENSG00000099785.11|chr19	30	21	15	75	22	60
HNRNPM|ENSG00000099783.12|chr19	4372	5851	4652	5651	4318	5652
PRAM1|ENSG00000133246.12|chr19	0	2	0	0	0	1
ZNF414|ENSG00000133250.14|chr19	80	104	78	81	59	86
MYO1F|ENSG00000142347.19|chr19	6	11	0	1	10	9
ADAMTS10|ENSG00000142303.14|chr19	0	9	0	2	0	0
NFILZ|ENSG00000268480.4|chr19	0	0	0	0	0	0
ACTL9|ENSG00000181786.5|chr19	0	0	0	0	0	0
OR2Z1|ENSG00000181733.4|chr19	0	0	0	0	0	0
ZNF558|ENSG00000167785.9|chr19	79	59	27	136	60	83
