Gene	DMSO-Total-1	DMSO-Total-2	DMSO-Total-3	TPG-Total-1	TPG-Total-2	TPG-Total-3
KRTAP4-2|ENSG00000244537.3|chr17	0	0	0	0	5	0
KRTAP4-1|ENSG00000198443.8|chr17	0	0	0	0	0	0
KRTAP9-2|ENSG00000239886.5|chr17	0	0	0	0	0	0
KRTAP9-3|ENSG00000204873.5|chr17	0	0	0	0	0	0
KRTAP9-8|ENSG00000187272.7|chr17	0	0	0	0	0	0
KRTAP9-4|ENSG00000241595.2|chr17	0	0	0	0	0	0
KRTAP9-9|ENSG00000198083.9|chr17	0	0	0	0	0	0
KRTAP17-1|ENSG00000186860.5|chr17	0	0	0	0	0	0
KRT33A|ENSG00000006059.4|chr17	0	0	0	0	0	0
KRT33B|ENSG00000131738.11|chr17	0	0	0	0	0	0
KRT34|ENSG00000131737.7|chr17	0	0	0	0	0	0
KRT31|ENSG00000094796.5|chr17	0	0	0	0	0	0
KRT37|ENSG00000108417.4|chr17	0	0	0	0	0	0
KRT38|ENSG00000171360.4|chr17	0	0	0	0	0	0
KRT32|ENSG00000108759.4|chr17	0	0	0	0	0	0
KRT35|ENSG00000197079.9|chr17	0	0	0	0	0	0
KRT36|ENSG00000126337.14|chr17	0	4	0	0	2	0
KRT13|ENSG00000171401.15|chr17	0	1	8	7	0	0
KRT15|ENSG00000171346.16|chr17	0	7	0	4	0	1
KRT19|ENSG00000171345.13|chr17	790	565	518	822	699	748
KRT14|ENSG00000186847.6|chr17	0	0	0	0	0	0
KRT16|ENSG00000186832.9|chr17	0	0	0	0	0	5
KRT17|ENSG00000128422.18|chr17	18	25	15	11	17	22
EIF1|ENSG00000173812.11|chr17	2870	2726	2921	3620	3105	3205
GAST|ENSG00000184502.4|chr17	0	0	0	0	0	0
HAP1|ENSG00000173805.16|chr17	8	16	12	8	18	0
JUP|ENSG00000173801.17|chr17	642	584	665	520	581	555
P3H4|ENSG00000141696.13|chr17	1103	1084	1159	568	439	519
FKBP10|ENSG00000141756.19|chr17	40	66	21	59	43	53
NT5C3B|ENSG00000141698.17|chr17	1840	1574	1435	1558	1429	1333
KLHL10|ENSG00000161594.7|chr17	0	7	2	0	4	4
KLHL11|ENSG00000178502.6|chr17	75	133	149	162	219	194
ACLY|ENSG00000131473.17|chr17	4003	3660	4079	3796	4000	3436
ODAD4|ENSG00000204815.10|chr17	4	0	6	12	0	15
CNP|ENSG00000173786.17|chr17	840	826	762	820	863	867
DNAJC7|ENSG00000168259.17|chr17	574	464	492	569	402	486
NKIRAS2|ENSG00000168256.18|chr17	820	806	811	816	964	755
ZNF385C|ENSG00000187595.18|chr17	1	0	10	1	0	0
C17orf113|ENSG00000267221.3|chr17	1	10	9	7	26	3
DHX58|ENSG00000108771.13|chr17	5	0	2	0	5	5
KAT2A|ENSG00000108773.11|chr17	652	617	598	649	751	663
HSPB9|ENSG00000260325.2|chr17	2	9	2	1	15	0
RAB5C|ENSG00000108774.15|chr17	1499	1155	1190	1286	912	1158
HCRT|ENSG00000161610.1|chr17	0	0	0	0	0	0
GHDC|ENSG00000167925.16|chr17	72	78	42	56	38	46
STAT5B|ENSG00000173757.11|chr17	126	117	138	169	156	120
STAT5A|ENSG00000126561.18|chr17	0	0	0	0	0	0
STAT3|ENSG00000168610.16|chr17	535	393	420	484	446	439
CAVIN1|ENSG00000177469.13|chr17	356	292	334	245	318	174
ATP6V0A1|ENSG00000033627.17|chr17	601	505	539	383	417	388
NAGLU|ENSG00000108784.10|chr17	274	227	262	244	262	259
HSD17B1|ENSG00000108786.11|chr17	42	23	24	5	26	23
COASY|ENSG00000068120.15|chr17	916	799	652	916	837	827
MLX|ENSG00000108788.12|chr17	378	378	371	580	608	554
PSMC3IP|ENSG00000131470.15|chr17	163	226	208	238	201	187
RETREG3|ENSG00000141699.11|chr17	116	114	77	114	90	74
TUBG1|ENSG00000131462.9|chr17	1789	1673	1379	1688	1842	1544
TUBG2|ENSG00000037042.9|chr17	89	71	57	93	118	67
PLEKHH3|ENSG00000068137.15|chr17	58	39	60	74	102	103
CCR10|ENSG00000184451.5|chr17	12	3	0	12	0	1
CNTNAP1|ENSG00000108797.12|chr17	38	40	12	28	47	39
EZH1|ENSG00000108799.13|chr17	31	30	41	25	53	14
RAMP2|ENSG00000131477.11|chr17	3	4	8	11	10	2
VPS25|ENSG00000131475.7|chr17	753	605	654	696	689	645
WNK4|ENSG00000126562.17|chr17	18	10	14	19	48	24
COA3|ENSG00000183978.8|chr17	1165	978	824	940	833	736
CNTD1|ENSG00000176563.10|chr17	0	0	0	0	0	0
BECN1|ENSG00000126581.13|chr17	844	732	727	627	593	540
PSME3|ENSG00000131467.12|chr17	2010	1820	1609	1840	1879	1635
AOC2|ENSG00000131480.9|chr17	3	5	12	23	10	9
AOC3|ENSG00000131471.7|chr17	5	13	13	0	3	11
G6PC1|ENSG00000131482.10|chr17	0	0	0	0	0	0
AARSD1|ENSG00000266967.7|chr17	381	376	397	389	325	344
PTGES3L-AARSD1|ENSG00000108825.18|chr17	381	376	397	389	325	344
PTGES3L|ENSG00000267060.7|chr17	5	10	23	30	0	7
RUNDC1|ENSG00000198863.8|chr17	151	166	174	219	163	206
RPL27|ENSG00000131469.15|chr17	12267	10519	9264	10495	9991	9277
IFI35|ENSG00000068079.8|chr17	13	8	15	22	8	14
VAT1|ENSG00000108828.16|chr17	792	709	661	806	876	683
RND2|ENSG00000108830.10|chr17	410	443	372	290	398	385
BRCA1|ENSG00000012048.24|chr17	597	432	497	813	775	647
NBR1|ENSG00000188554.15|chr17	554	488	449	572	505	399
TMEM106A|ENSG00000184988.8|chr17	1	0	0	0	0	0
CCDC200|ENSG00000236383.9|chr17	0	0	0	0	0	0
ARL4D|ENSG00000175906.5|chr17	4	14	13	9	13	4
DHX8|ENSG00000067596.12|chr17	37	21	47	75	39	34
ETV4|ENSG00000175832.13|chr17	60	66	78	48	77	78
MEOX1|ENSG00000005102.14|chr17	0	2	0	13	0	0
SOST|ENSG00000167941.3|chr17	0	0	0	0	9	12
DUSP3|ENSG00000108861.9|chr17	490	564	529	603	624	703
CFAP97D1|ENSG00000231256.8|chr17	0	0	0	0	0	0
MPP3|ENSG00000161647.19|chr17	1	37	20	32	23	16
CD300LG|ENSG00000161649.14|chr17	0	0	0	0	0	0
MPP2|ENSG00000108852.16|chr17	269	213	193	201	276	220
PPY|ENSG00000108849.8|chr17	0	0	0	1	0	0
PYY|ENSG00000131096.11|chr17	0	0	0	0	0	0
NAGS|ENSG00000161653.11|chr17	0	9	11	14	0	14
TMEM101|ENSG00000091947.10|chr17	286	290	321	425	289	417
LSM12|ENSG00000161654.10|chr17	26	46	13	14	37	14
G6PC3|ENSG00000141349.10|chr17	849	747	614	674	731	667
HDAC5|ENSG00000108840.16|chr17	193	152	133	160	147	150
HROB|ENSG00000125319.15|chr17	49	38	18	67	74	60
ASB16|ENSG00000161664.7|chr17	0	0	0	0	0	0
TMUB2|ENSG00000168591.16|chr17	50	42	111	78	82	65
ATXN7L3|ENSG00000087152.16|chr17	108	192	175	225	180	218
UBTF|ENSG00000108312.15|chr17	522	511	482	521	434	516
SLC4A1|ENSG00000004939.16|chr17	0	0	0	0	0	0
RUNDC3A|ENSG00000108309.14|chr17	8	4	9	1	0	6
SLC25A39|ENSG00000013306.16|chr17	2363	1971	1858	1831	2137	2064
GRN|ENSG00000030582.18|chr17	1000	914	852	898	909	725
FAM171A2|ENSG00000161682.15|chr17	22	45	24	29	38	23
ITGA2B|ENSG00000005961.19|chr17	0	0	5	5	20	1
GPATCH8|ENSG00000186566.13|chr17	62	94	81	122	132	112
FZD2|ENSG00000180340.7|chr17	75	85	33	64	63	50
MEIOC|ENSG00000180336.18|chr17	0	4	8	3	0	2
CCDC43|ENSG00000180329.14|chr17	752	674	633	723	805	738
DBF4B|ENSG00000161692.18|chr17	24	12	14	15	18	13
ADAM11|ENSG00000073670.14|chr17	43	27	33	51	53	36
GJC1|ENSG00000182963.11|chr17	145	186	225	228	243	150
HIGD1B|ENSG00000131097.7|chr17	0	0	0	0	0	0
EFTUD2|ENSG00000108883.13|chr17	1240	1087	1189	1232	1137	1194
CCDC103|ENSG00000167131.17|chr17	11	6	9	23	44	18
FAM187A|ENSG00000214447.5|chr17	0	5	8	9	8	2
GFAP|ENSG00000131095.14|chr17	5	7	0	0	0	1
KIF18B|ENSG00000186185.14|chr17	81	152	89	206	251	225
NMT1|ENSG00000136448.13|chr17	326	286	263	268	261	283
C1QL1|ENSG00000131094.4|chr17	13	21	4	8	4	0
DCAKD|ENSG00000172992.13|chr17	240	197	193	221	182	234
PLCD3|ENSG00000161714.12|chr17	149	128	132	128	172	160
ACBD4|ENSG00000181513.15|chr17	19	5	22	17	29	24
HEXIM1|ENSG00000186834.4|chr17	209	296	277	227	201	163
HEXIM2|ENSG00000168517.11|chr17	13	11	16	24	21	35
SPATA32|ENSG00000184361.13|chr17	0	0	0	0	0	0
MAP3K14|ENSG00000006062.18|chr17	15	16	16	7	12	3
ARHGAP27|ENSG00000159314.12|chr17	0	0	0	0	0	0
PLEKHM1|ENSG00000225190.12|chr17	0	0	0	0	0	0
LINC02210-CRHR1|ENSG00000263715.7|chr17	0	0	0	0	0	0
CRHR1|ENSG00000120088.15|chr17	0	0	0	0	0	0
SPPL2C|ENSG00000185294.7|chr17	0	0	0	0	0	0
MAPT|ENSG00000186868.17|chr17	0	0	3	0	0	0
STH|ENSG00000256762.1|chr17	0	0	0	0	0	0
KANSL1|ENSG00000120071.15|chr17	0	0	13	0	0	3
ARL17B|ENSG00000228696.10|chr17	4	6	3	12	28	18
LRRC37A|ENSG00000176681.14|chr17	0	0	0	0	0	0
LRRC37A2|ENSG00000238083.9|chr17	0	0	0	0	0	0
ARL17A|ENSG00000185829.18|chr17	0	0	0	0	0	0
NSF|ENSG00000073969.18|chr17	0	0	0	0	0	0
WNT9B|ENSG00000158955.11|chr17	0	0	0	0	0	0
GOSR2|ENSG00000108433.17|chr17	246	131	246	393	327	319
RPRML|ENSG00000179673.5|chr17	259	207	268	294	258	304
CDC27|ENSG00000004897.12|chr17	442	325	459	586	569	483
ITGB3|ENSG00000259207.10|chr17	15	0	13	0	0	1
EFCAB13|ENSG00000178852.16|chr17	0	0	0	0	0	0
NPEPPS|ENSG00000141279.18|chr17	2453	1940	2177	2141	2220	2069
KPNB1|ENSG00000108424.11|chr17	11824	10752	11696	13179	11842	11555
TBKBP1|ENSG00000198933.10|chr17	6	19	16	22	13	24
TBX21|ENSG00000073861.3|chr17	0	1	0	0	5	1
OSBPL7|ENSG00000006025.12|chr17	15	10	10	40	37	46
MRPL10|ENSG00000159111.13|chr17	379	347	378	525	482	440
LRRC46|ENSG00000141294.10|chr17	0	7	2	7	2	6
SCRN2|ENSG00000141295.14|chr17	131	91	130	129	123	95
SP6|ENSG00000189120.5|chr17	2	1	0	13	20	0
SP2|ENSG00000167182.16|chr17	79	92	79	140	135	125
PNPO|ENSG00000108439.11|chr17	608	528	583	587	496	462
PRR15L|ENSG00000167183.3|chr17	0	0	0	0	0	0
CDK5RAP3|ENSG00000108465.15|chr17	272	258	246	244	301	256
COPZ2|ENSG00000005243.10|chr17	1	0	0	2	0	0
NFE2L1|ENSG00000082641.16|chr17	275	330	307	325	396	301
CBX1|ENSG00000108468.15|chr17	630	638	641	535	643	595
SNX11|ENSG00000002919.15|chr17	91	66	76	129	109	92
HOXB1|ENSG00000120094.9|chr17	0	0	0	0	0	0
HOXB2|ENSG00000173917.11|chr17	44	100	92	157	116	81
HOXB3|ENSG00000120093.12|chr17	50	44	77	111	58	74
HOXB4|ENSG00000182742.6|chr17	75	73	83	70	52	105
HOXB5|ENSG00000120075.6|chr17	193	226	216	278	262	244
HOXB6|ENSG00000108511.10|chr17	254	255	257	441	402	341
HOXB7|ENSG00000260027.5|chr17	181	131	124	176	128	139
HOXB8|ENSG00000120068.7|chr17	8	18	10	26	10	16
HOXB9|ENSG00000170689.10|chr17	143	104	119	197	134	193
PRAC1|ENSG00000159182.5|chr17	0	0	0	0	0	0
PRAC2|ENSG00000229637.4|chr17	0	0	0	0	0	0
HOXB13|ENSG00000159184.8|chr17	45	63	44	50	34	35
TTLL6|ENSG00000170703.16|chr17	0	1	0	0	0	3
CALCOCO2|ENSG00000136436.15|chr17	344	321	333	340	382	338
ATP5MC1|ENSG00000159199.14|chr17	3034	2624	2291	1962	1780	1732
UBE2Z|ENSG00000159202.18|chr17	419	366	330	398	319	276
SNF8|ENSG00000159210.10|chr17	1309	1069	1011	1040	966	815
GIP|ENSG00000159224.4|chr17	10	16	4	12	7	2
IGF2BP1|ENSG00000159217.10|chr17	2673	2336	2413	2558	2334	2160
B4GALNT2|ENSG00000167080.9|chr17	0	0	0	0	0	0
GNGT2|ENSG00000167083.7|chr17	0	0	0	3	0	0
ABI3|ENSG00000108798.9|chr17	0	0	0	0	0	0
PHOSPHO1|ENSG00000173868.12|chr17	0	0	6	0	0	0
ZNF652|ENSG00000198740.9|chr17	185	147	221	266	252	228
PHB1|ENSG00000167085.14|chr17	3700	3077	2991	2576	2869	2289
NGFR|ENSG00000064300.9|chr17	3	9	4	10	5	0
NXPH3|ENSG00000182575.8|chr17	2	0	0	3	19	1
SPOP|ENSG00000121067.19|chr17	687	685	765	1145	830	891
SLC35B1|ENSG00000121073.15|chr17	1023	1012	785	937	891	828
FAM117A|ENSG00000121104.8|chr17	40	37	19	47	29	36
KAT7|ENSG00000136504.13|chr17	83	105	105	317	255	275
TAC4|ENSG00000176358.16|chr17	0	0	0	0	0	0
DLX4|ENSG00000108813.11|chr17	44	57	57	93	19	37
DLX3|ENSG00000064195.7|chr17	12	3	5	10	0	11
PDK2|ENSG00000005882.12|chr17	98	91	110	104	131	108
SAMD14|ENSG00000167100.15|chr17	0	4	23	1	1	4
PPP1R9B|ENSG00000108819.11|chr17	47	39	44	60	45	55
COL1A1|ENSG00000108821.14|chr17	78	91	72	41	28	26
TMEM92|ENSG00000167105.8|chr17	0	4	4	3	0	0
XYLT2|ENSG00000015532.10|chr17	40	28	49	54	19	20
MRPL27|ENSG00000108826.16|chr17	1174	946	847	886	966	789
EME1|ENSG00000154920.15|chr17	54	65	33	114	79	81
LRRC59|ENSG00000108829.10|chr17	2473	2175	2204	2317	2249	2099
ACSF2|ENSG00000167107.13|chr17	19	30	29	14	50	13
RSAD1|ENSG00000136444.10|chr17	89	66	114	158	123	114
MYCBPAP|ENSG00000136449.15|chr17	0	0	0	0	0	0
EPN3|ENSG00000049283.19|chr17	0	0	0	0	0	0
SPATA20|ENSG00000006282.21|chr17	89	87	103	88	75	90
CACNA1G|ENSG00000006283.18|chr17	0	0	5	0	2	0
ABCC3|ENSG00000108846.16|chr17	0	0	0	0	6	0
ANKRD40|ENSG00000154945.7|chr17	118	166	174	211	161	181
LUC7L3|ENSG00000108848.16|chr17	1057	990	1129	1735	1533	1547
ANKRD40CL|ENSG00000167117.10|chr17	0	0	0	0	0	0
WFIKKN2|ENSG00000173714.8|chr17	0	0	0	0	0	0
TOB1|ENSG00000141232.5|chr17	19	57	34	55	14	30
SPAG9|ENSG00000008294.22|chr17	403	396	549	639	555	512
NME1|ENSG00000239672.8|chr17	4350	3874	3680	3902	3674	3600
NME1-NME2|ENSG00000011052.21|chr17	9776	8989	9046	9477	9509	8331
NME2|ENSG00000243678.12|chr17	9776	8989	9046	9477	9509	8331
MBTD1|ENSG00000011258.16|chr17	36	57	30	78	103	48
CA10|ENSG00000154975.14|chr17	0	0	0	0	0	0
KIF2B|ENSG00000141200.8|chr17	0	0	0	0	0	0
COX11|ENSG00000166260.13|chr17	636	606	580	676	544	597
STXBP4|ENSG00000166263.13|chr17	157	158	191	123	217	131
HLF|ENSG00000108924.14|chr17	0	27	27	12	0	16
MMD|ENSG00000108960.9|chr17	42	66	49	83	79	39
TMEM100|ENSG00000166292.12|chr17	0	3	0	1	11	6
PCTP|ENSG00000141179.14|chr17	57	82	70	92	64	80
ANKFN1|ENSG00000153930.13|chr17	0	0	0	0	0	0
NOG|ENSG00000183691.6|chr17	10	11	4	31	4	26
DGKE|ENSG00000153933.10|chr17	324	338	383	310	425	412
TRIM25|ENSG00000121060.19|chr17	433	479	426	447	373	403
COIL|ENSG00000121058.5|chr17	122	115	135	171	207	141
SCPEP1|ENSG00000121064.13|chr17	139	152	158	142	174	151
AKAP1|ENSG00000121057.13|chr17	408	346	433	404	454	231
CCDC182|ENSG00000166329.3|chr17	0	0	0	0	0	0
MRPS23|ENSG00000181610.13|chr17	1047	920	1021	1110	1084	1024
VEZF1|ENSG00000136451.9|chr17	239	293	297	452	290	347
SRSF1|ENSG00000136450.13|chr17	3368	3183	3129	2924	2480	2815
DYNLL2|ENSG00000264364.3|chr17	863	834	728	1002	823	918
OR4D1|ENSG00000141194.7|chr17	1	7	2	18	0	7
OR4D2|ENSG00000255713.2|chr17	0	0	0	0	0	0
MKS1|ENSG00000011143.19|chr17	132	64	115	116	99	132
LPO|ENSG00000167419.11|chr17	0	0	0	0	0	0
MPO|ENSG00000005381.9|chr17	0	0	0	0	0	0
SUPT4H1|ENSG00000213246.7|chr17	1453	1310	1185	1085	1099	1048
RNF43|ENSG00000108375.13|chr17	15	47	33	30	16	11
HSF5|ENSG00000176160.11|chr17	0	0	0	0	0	0
MTMR4|ENSG00000108389.10|chr17	327	262	221	366	407	436
SEPTIN4|ENSG00000108387.16|chr17	12	22	0	7	12	13
TEX14|ENSG00000121101.16|chr17	2	11	0	17	0	2
IGBP1P2|ENSG00000266826.3|chr17	0	0	0	0	0	0
RAD51C|ENSG00000108384.16|chr17	485	530	380	502	555	429
PPM1E|ENSG00000175175.6|chr17	85	103	41	99	90	71
TRIM37|ENSG00000108395.14|chr17	183	262	223	260	292	262
SKA2|ENSG00000182628.13|chr17	953	903	653	738	580	570
PRR11|ENSG00000068489.13|chr17	2137	2085	2015	1755	1783	1602
ENSG00000265303|ENSG00000265303.1|chr17	30	75	79	79	41	51
SMG8|ENSG00000167447.13|chr17	30	75	79	79	41	51
GDPD1|ENSG00000153982.11|chr17	117	131	170	219	205	212
YPEL2|ENSG00000175155.11|chr17	23	10	29	39	32	29
DHX40|ENSG00000108406.10|chr17	1146	1180	991	1153	1263	1046
CLTC|ENSG00000141367.13|chr17	2728	2562	2841	2873	3004	2741
PTRH2|ENSG00000141378.15|chr17	251	225	194	183	178	159
VMP1|ENSG00000062716.13|chr17	793	691	844	690	671	687
TUBD1|ENSG00000108423.15|chr17	74	84	62	98	70	82
RPS6KB1|ENSG00000108443.14|chr17	281	230	232	341	401	335
RNFT1|ENSG00000189050.16|chr17	54	62	29	42	32	62
HEATR6|ENSG00000068097.16|chr17	80	111	124	253	225	202
CA4|ENSG00000167434.10|chr17	7	0	0	0	0	0
USP32|ENSG00000170832.13|chr17	81	43	57	80	93	93
C17orf64|ENSG00000141371.13|chr17	0	0	0	0	0	0
APPBP2|ENSG00000062725.10|chr17	160	190	227	276	256	273
PPM1D|ENSG00000170836.13|chr17	66	108	79	137	177	90
BCAS3|ENSG00000141376.23|chr17	131	166	139	157	93	127
TBX2|ENSG00000121068.14|chr17	71	59	73	37	39	27
TBX4|ENSG00000121075.11|chr17	0	0	0	0	0	0
NACA2|ENSG00000253506.3|chr17	5134	4829	4525	4074	3877	3680
BRIP1|ENSG00000136492.10|chr17	64	76	86	129	167	87
INTS2|ENSG00000108506.13|chr17	65	60	77	104	118	120
MED13|ENSG00000108510.10|chr17	326	306	333	571	596	500
EFCAB3|ENSG00000172421.10|chr17	0	0	0	0	0	0
METTL2A|ENSG00000087995.16|chr17	352	361	364	445	453	406
TLK2|ENSG00000146872.19|chr17	136	202	173	254	234	226
MRC2|ENSG00000011028.14|chr17	25	36	20	7	15	10
MARCHF10|ENSG00000173838.12|chr17	0	0	0	0	0	4
TANC2|ENSG00000170921.16|chr17	44	76	54	83	129	134
CYB561|ENSG00000008283.16|chr17	119	86	104	92	103	81
ACE|ENSG00000159640.17|chr17	32	25	27	13	14	8
KCNH6|ENSG00000173826.15|chr17	0	0	0	0	0	0
DCAF7|ENSG00000136485.16|chr17	1767	1307	1503	1619	1456	1416
TACO1|ENSG00000136463.9|chr17	313	239	326	414	413	419
MAP3K3|ENSG00000198909.8|chr17	295	328	254	347	333	285
STRADA|ENSG00000266173.7|chr17	197	141	183	252	234	191
LIMD2|ENSG00000136490.9|chr17	168	230	168	153	217	168
CCDC47|ENSG00000108588.15|chr17	466	638	513	569	496	491
DDX42|ENSG00000198231.14|chr17	308	240	359	629	460	503
FTSJ3|ENSG00000108592.17|chr17	319	437	395	378	315	294
PSMC5|ENSG00000087191.13|chr17	1453	1243	1207	1337	1228	1146
SMARCD2|ENSG00000108604.18|chr17	341	276	206	264	189	260
CSH2|ENSG00000213218.11|chr17	0	0	0	0	0	0
GH2|ENSG00000136487.18|chr17	2	0	0	0	0	0
CSH1|ENSG00000136488.15|chr17	0	0	0	0	0	0
CSHL1|ENSG00000204414.14|chr17	0	0	0	0	0	0
GH1|ENSG00000259384.7|chr17	0	0	0	0	0	0
ENSG00000285947|ENSG00000285947.1|chr17	0	0	0	0	0	0
CD79B|ENSG00000007312.14|chr17	0	0	0	0	0	0
SCN4A|ENSG00000007314.12|chr17	0	0	0	0	0	0
PRR29|ENSG00000224383.8|chr17	5	0	0	2	0	3
ICAM2|ENSG00000108622.11|chr17	0	0	0	0	0	0
ERN1|ENSG00000178607.17|chr17	8	6	18	8	11	8
TEX2|ENSG00000136478.9|chr17	58	56	77	63	41	83
PECAM1|ENSG00000261371.6|chr17	0	0	0	0	0	0
POLG2|ENSG00000256525.8|chr17	8	4	3	30	24	15
DDX5|ENSG00000108654.16|chr17	1710	1546	1537	1345	1302	1317
CEP95|ENSG00000258890.8|chr17	28	94	87	126	117	83
SMURF2|ENSG00000108854.16|chr17	93	82	94	118	103	90
LRRC37A3|ENSG00000176809.11|chr17	4	0	0	8	4	1
GNA13|ENSG00000120063.10|chr17	175	153	245	257	353	226
RGS9|ENSG00000108370.17|chr17	0	3	0	0	0	0
AXIN2|ENSG00000168646.14|chr17	0	13	17	23	6	13
CEP112|ENSG00000154240.17|chr17	30	16	1	21	40	27
APOH|ENSG00000091583.11|chr17	0	0	0	0	0	0
PRKCA|ENSG00000154229.12|chr17	242	147	160	217	223	159
CACNG5|ENSG00000075429.9|chr17	0	0	0	4	0	0
CACNG4|ENSG00000075461.6|chr17	1	5	0	7	4	0
CACNG1|ENSG00000108878.5|chr17	0	0	6	0	0	0
HELZ|ENSG00000198265.12|chr17	375	390	346	408	349	334
PSMD12|ENSG00000197170.10|chr17	1123	955	990	1054	1112	935
PITPNC1|ENSG00000154217.16|chr17	60	93	72	88	101	108
NOL11|ENSG00000130935.10|chr17	526	576	453	727	717	554
BPTF|ENSG00000171634.19|chr17	190	202	222	345	289	246
C17orf58|ENSG00000186665.10|chr17	247	319	263	312	300	335
KPNA2|ENSG00000182481.10|chr17	1662	1524	1705	1321	1238	1149
AMZ2|ENSG00000196704.14|chr17	568	500	584	472	482	423
ARSG|ENSG00000141337.13|chr17	3	0	15	8	0	2
SLC16A6|ENSG00000108932.13|chr17	8	1	8	10	23	0
WIPI1|ENSG00000070540.13|chr17	25	31	28	27	38	21
PRKAR1A|ENSG00000108946.16|chr17	1434	1203	1437	1404	1332	1313
FAM20A|ENSG00000108950.12|chr17	1	0	0	0	1	0
ABCA8|ENSG00000141338.15|chr17	0	0	0	0	0	0
ABCA9|ENSG00000154258.17|chr17	0	0	0	0	0	0
ABCA6|ENSG00000154262.13|chr17	0	0	0	0	0	0
ABCA10|ENSG00000154263.18|chr17	0	0	0	0	0	0
ABCA5|ENSG00000154265.16|chr17	40	28	28	39	42	34
MAP2K6|ENSG00000108984.15|chr17	155	172	186	140	150	82
KCNJ16|ENSG00000153822.15|chr17	0	0	0	0	0	0
KCNJ2|ENSG00000123700.5|chr17	0	0	6	0	10	0
SOX9|ENSG00000125398.8|chr17	19	44	73	51	52	50
SLC39A11|ENSG00000133195.12|chr17	66	69	33	59	27	45
SSTR2|ENSG00000180616.9|chr17	46	29	24	50	38	43
COG1|ENSG00000166685.13|chr17	138	96	151	232	240	163
FAM104A|ENSG00000133193.13|chr17	157	129	108	213	215	159
C17orf80|ENSG00000141219.16|chr17	40	71	85	192	171	185
CPSF4L|ENSG00000187959.9|chr17	0	0	0	0	0	0
CDC42EP4|ENSG00000179604.10|chr17	104	114	65	115	90	110
SDK2|ENSG00000069188.17|chr17	47	82	45	36	47	31
RPL38|ENSG00000172809.13|chr17	5013	4563	3362	4541	4136	4021
TTYH2|ENSG00000141540.11|chr17	4	17	12	27	16	13
KIF19|ENSG00000196169.15|chr17	0	0	0	0	0	0
BTBD17|ENSG00000204347.4|chr17	2	0	2	0	0	0
GPRC5C|ENSG00000170412.18|chr17	121	80	48	106	79	117
CD300A|ENSG00000167851.15|chr17	0	0	0	0	0	0
CD300LB|ENSG00000178789.9|chr17	0	0	0	0	0	0
CD300C|ENSG00000167850.4|chr17	0	0	0	0	0	0
CD300LD|ENSG00000204345.1|chr17	0	0	0	0	0	0
CD300E|ENSG00000186407.7|chr17	0	0	0	0	0	0
RAB37|ENSG00000172794.20|chr17	0	0	0	0	0	0
CD300LF|ENSG00000186074.19|chr17	0	0	0	0	0	0
SLC9A3R1|ENSG00000109062.12|chr17	442	368	403	531	451	382
NAT9|ENSG00000109065.12|chr17	128	143	84	202	215	172
TMEM104|ENSG00000109066.14|chr17	80	83	138	96	113	61
GRIN2C|ENSG00000161509.14|chr17	8	0	6	0	0	9
FDXR|ENSG00000161513.12|chr17	213	164	141	193	199	176
FADS6|ENSG00000172782.13|chr17	0	0	1	0	0	0
USH1G|ENSG00000182040.9|chr17	0	0	5	2	0	0
OTOP2|ENSG00000183034.13|chr17	0	0	0	0	0	0
OTOP3|ENSG00000182938.7|chr17	0	0	0	0	0	0
HID1|ENSG00000167861.16|chr17	11	15	8	12	3	4
CDR2L|ENSG00000109089.7|chr17	186	205	144	259	264	232
MRPL58|ENSG00000167862.10|chr17	361	313	266	420	375	398
KCTD2|ENSG00000180901.11|chr17	109	146	103	94	82	95
ATP5PD|ENSG00000167863.12|chr17	1508	1129	1296	1213	1253	1223
SLC16A5|ENSG00000170190.16|chr17	0	3	2	3	0	9
ARMC7|ENSG00000125449.7|chr17	29	22	17	17	13	22
NT5C|ENSG00000125458.7|chr17	369	341	462	501	424	326
JPT1|ENSG00000189159.16|chr17	2283	1870	2051	2005	1934	1667
SUMO2|ENSG00000188612.12|chr17	12907	11164	10226	9135	8655	7741
NUP85|ENSG00000125450.11|chr17	417	368	321	419	491	444
GGA3|ENSG00000125447.18|chr17	68	102	90	114	147	96
MRPS7|ENSG00000125445.11|chr17	1808	1250	1288	1376	1481	1372
MIF4GD|ENSG00000125457.15|chr17	526	436	373	438	465	512
SLC25A19|ENSG00000125454.12|chr17	170	180	134	361	324	274
GRB2|ENSG00000177885.15|chr17	1229	1082	1187	1464	1240	1161
TMEM94|ENSG00000177728.17|chr17	130	109	150	162	129	104
CASKIN2|ENSG00000177303.10|chr17	44	15	66	72	39	39
TSEN54|ENSG00000182173.14|chr17	298	317	292	435	483	353
LLGL2|ENSG00000073350.14|chr17	57	55	35	43	69	33
MYO15B|ENSG00000266714.10|chr17	1	0	1	4	0	0
RECQL5|ENSG00000108469.15|chr17	28	39	73	36	40	3
SMIM5|ENSG00000204323.5|chr17	0	0	0	1	0	0
SMIM6|ENSG00000259120.3|chr17	0	0	0	0	0	0
SAP30BP|ENSG00000161526.15|chr17	222	253	187	403	316	306
ITGB4|ENSG00000132470.14|chr17	3	6	0	0	0	2
GALK1|ENSG00000108479.13|chr17	252	221	139	250	373	306
H3-3B|ENSG00000132475.10|chr17	7585	7380	7482	7030	5882	5976
