rownames(nonTcReadCount)	DMSO.L10a.1	DMSO.L10a.2	DMSO.L10a.3	TPG.L10a.1	TPG.L10a.2	TPG.L10a.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
ZGPAT|ENSG00000197114.12|chr20	94	28	102	36	64	62	0.212550582223255	0.468035321952954	5435	0.436586985881461	0.350227079380113	127.427558970927	1.24658260764474
ENSG00000273154|ENSG00000273154.3|chr20	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
LIME1|ENSG00000203896.10|chr20	2	3	4	2	7	12	0.950615426080549	1	13243	0.121423015574012	1.96052412267042	3.99968351160155	0.0619339564200938
SLC2A4RG|ENSG00000125520.14|chr20	194	98	186	93	92	129	0.000192584283999593	0.00398109514707797	515	-0.772172568004583	0.207097250920958	920.268635325366	-3.72855054603934
ZBTB46|ENSG00000130584.12|chr20	40	5	25	0	6	12	0.951893623168282	1	13255	-0.103044801593859	1.70804819935915	5.76473854753332	-0.0603289776204917
ABHD16B|ENSG00000183260.7|chr20	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
TPD52L2|ENSG00000101150.18|chr20	303	219	340	279	370	287	0.398036624212454	0.656435186016368	7630	0.14026554886831	0.165968623230085	1087.97648016591	0.845132930179563
DNAJC5|ENSG00000101152.11|chr20	505	355	491	248	421	355	0.621817705923072	0.815974261331851	10055	0.106457224851841	0.215816828942128	412.594859014555	0.493275827347033
UCKL1|ENSG00000198276.16|chr20	33	12	41	36	55	37	0.471250855357909	0.716923770764164	8427	0.199178284873029	0.276465513151215	214.819234660637	0.720445319210888
ZNF512B|ENSG00000196700.9|chr20	125	60	135	111	26	70	0.44872508026117	0.698751730251949	8178	-0.311130597382419	0.410710569333887	84.6793187063447	-0.757542222219963
SAMD10|ENSG00000130590.14|chr20	57	19	41	55	13	12	0.970294019831905	0.989055837819997	13432	0.0201013831919894	0.539786163431566	67.7130457689013	0.0372395303062225
PRPF6|ENSG00000101161.8|chr20	151	90	156	72	130	101	0.342074427036349	0.606798384284113	6956	0.174990533241796	0.184186127875612	737.123911221989	0.950074445128541
C20orf204|ENSG00000196421.9|chr20	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
SOX18|ENSG00000203883.7|chr20	111	47	106	38	40	41	0.119956956474685	0.333072914545356	4183	1.44491154092735	0.929230879436031	13.7583732522628	1.55495428843722
TCEA2|ENSG00000171703.17|chr20	35	5	2	46	1	11	0.966865854303706	0.987840762803277	13401	-0.0189977343613227	0.45734213139679	156.860707991205	-0.0415394363587296
RGS19|ENSG00000171700.14|chr20	151	155	160	63	60	84	0.750552208316023	0.888586726180624	11338	0.101020725062942	0.317763853751432	172.127129541683	0.317911316439295
OPRL1|ENSG00000125510.18|chr20	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
LKAAEAR1|ENSG00000171695.11|chr20	6	0	0	0	0	0	0.807578028220576	1	11880.5	0.99380616155426	4.0804728567969	0.139964357274911	0.243551714821203
MYT1|ENSG00000196132.14|chr20	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
NPBWR2|ENSG00000125522.4|chr20	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
PCMTD2|ENSG00000203880.13|chr20	33	59	60	47	33	39	0.14324559607623	0.370573821052108	4517	0.469877034006545	0.320995698228956	135.691211508307	1.46381099995738
TPTE|ENSG00000274391.5|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
POTED|ENSG00000166351.11|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
LIPI|ENSG00000188992.12|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
RBM11|ENSG00000185272.14|chr21	60	38	43	1	42	30	0.00763899370705098	0.0551381316893135	1502	1.98141189792973	0.742763106946162	32.5627918569197	2.66762293307245
HSPA13|ENSG00000155304.6|chr21	104	130	122	134	210	246	0.760565105727343	0.894463353863624	11410	-0.165156225719285	0.541959975415969	61.7825639796618	-0.304738787384664
SAMSN1|ENSG00000155307.19|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
NRIP1|ENSG00000180530.11|chr21	115	91	152	123	170	124	0.0203503899129925	0.108685852579671	2053	1.76009520200085	0.758719220770859	22.1467171541513	2.31982419031455
USP25|ENSG00000155313.16|chr21	68	35	25	17	83	36	0.338396029935273	0.602816825058931	6915	0.576529922520016	0.602221101913183	42.7295473348291	0.95733929064998
CXADR|ENSG00000154639.19|chr21	327	308	351	195	343	216	0.878901545224923	0.951412277199576	12628	-0.0428821302896998	0.281449262814858	288.97474748147	-0.152361849737401
BTG3|ENSG00000154640.15|chr21	305	333	439	245	444	370	0.639921521316523	0.826883050591854	10233	0.253836634867435	0.542607967845939	53.7633433434349	0.467808528273412
C21orf91|ENSG00000154642.11|chr21	151	76	101	26	108	85	0.183489587237057	0.431385770216076	5044	0.697728379315879	0.524573464637402	39.8572889908877	1.33008706377889
CHODL|ENSG00000154645.14|chr21	0	0	0	0	0	0	0.241275719443499	1	5770	3.14430568191648	2.68330321031048	2.96076982860025	1.17180409199923
TMPRSS15|ENSG00000154646.9|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
NCAM2|ENSG00000154654.15|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
MRPL39|ENSG00000154719.14|chr21	683	555	559	460	992	605	0.00113025841662247	0.014240449681964	848	0.740860887774781	0.227542762094585	844.5258115526	3.25591937513187
JAM2|ENSG00000154721.15|chr21	0	22	0	4	4	1	0.872995981802206	0.94943377504871	12568	0.0834427697070893	0.521993201572335	47.282228112536	0.159854131156776
ATP5PF|ENSG00000154723.13|chr21	1437	1297	1356	755	1189	909	0.00089896463901405	0.0121652992528645	789	-0.459710876053671	0.138451474557604	9022.52901157765	-3.32037544217273
GABPA|ENSG00000154727.11|chr21	217	155	192	99	254	184	0.476071632136414	0.721254648858656	8467	0.287888528866301	0.403977518039108	180.064317377353	0.712635025492759
APP|ENSG00000142192.21|chr21	686	526	594	456	799	585	0.292918438059216	0.561665539210179	6375	0.15641501501848	0.148720102250273	1501.88937448139	1.05174090557884
CYYR1|ENSG00000166265.13|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
ADAMTS1|ENSG00000154734.16|chr21	980	743	1222	1526	2717	2314	0.0180091139318396	0.0999081524721324	1974	0.712124612024646	0.30105494758055	240.356224474038	2.36543068880842
ADAMTS5|ENSG00000154736.6|chr21	0	0	0	0	0	5	1	1	16610.5	NA	NA	0	NA
N6AMT1|ENSG00000156239.12|chr21	211	152	216	149	223	137	0.0362891833756325	0.157719518887696	2574	0.71653482033366	0.342238288772927	154.10973255223	2.09367228577126
LTN1|ENSG00000198862.14|chr21	36	47	86	39	65	51	0.0874747341163006	0.274469139086858	3650	0.497447459176916	0.291097034952079	187.116582549361	1.70887161134708
RWDD2B|ENSG00000156253.7|chr21	356	266	340	352	436	366	0.765897240980844	0.897627161313242	11460	-0.0596497624269793	0.2003379300258	554.058168412168	-0.2977457260305
USP16|ENSG00000156256.15|chr21	351	330	414	284	471	284	0.984959128174709	0.99620482587013	13550	-0.00379454201644414	0.201280032153155	575.947774957255	-0.0188520539064543
CCT8|ENSG00000156261.13|chr21	1348	1298	1517	1169	1643	1391	0.00960542972869175	0.0646657467700475	1610	0.37691345491424	0.145542219685813	7861.82695086873	2.58971902261691
MAP3K7CL|ENSG00000156265.16|chr21	0	0	0	0	0	0	0.502020851684578	1	8769	-2.67239058361276	3.98083857953484	0.58091356395139	-0.671313475846847
BACH1|ENSG00000156273.16|chr21	178	179	225	162	290	209	0.00189801970954795	0.0204800578842872	993	1.85172008006548	0.596224615462805	40.7541317030841	3.10574241995716
GRIK1|ENSG00000171189.18|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
CLDN17|ENSG00000156282.5|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
CLDN8|ENSG00000156284.6|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP24-1|ENSG00000188694.6|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP25-1|ENSG00000232263.1|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP26-1|ENSG00000197683.5|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP27-1|ENSG00000206107.2|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP23-1|ENSG00000186980.7|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP13-2|ENSG00000182816.9|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP13-1|ENSG00000198390.5|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP13-3|ENSG00000240432.4|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP13-4|ENSG00000186971.4|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP15-1|ENSG00000186970.5|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP19-1|ENSG00000184351.8|chr21	17	9	14	10	22	26	0.0565384043153112	0.207628438165907	3069	-2.0008334962718	1.04928046410691	13.6776768296642	-1.90686243069893
KRTAP19-2|ENSG00000186965.5|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP19-3|ENSG00000244025.5|chr21	6	0	0	0	0	0	0.680082259665388	1	10683	1.6738811030643	4.05936104176412	0.279928714549823	0.412350881294575
KRTAP19-4|ENSG00000186967.7|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP19-5|ENSG00000186977.3|chr21	3	0	0	0	9	10	0.913643960818461	1	12940	0.133265417402228	1.22889354323052	8.76556381745964	0.108443418989655
KRTAP19-6|ENSG00000186925.6|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP19-7|ENSG00000244362.3|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP22-2|ENSG00000206106.2|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP6-3|ENSG00000212938.3|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP6-2|ENSG00000186930.4|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP22-1|ENSG00000186924.3|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP6-1|ENSG00000184724.5|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP20-1|ENSG00000244624.3|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP20-4|ENSG00000206105.2|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP20-2|ENSG00000184032.3|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP20-3|ENSG00000206104.2|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP21-3|ENSG00000231068.1|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP21-2|ENSG00000187026.3|chr21	0	0	0	0	0	0	0.349139665509808	1	7058.5	-3.69214388985554	3.94350543862935	1.18389665190227	-0.936259362973981
KRTAP21-1|ENSG00000187005.5|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP8-1|ENSG00000183640.6|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP7-1|ENSG00000274749.1|chr21	0	3	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP11-1|ENSG00000182591.6|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KRTAP19-8|ENSG00000206102.2|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
TIAM1|ENSG00000156299.15|chr21	328	255	295	81	282	229	0.641836966798075	0.82804743839295	10249	-0.123686378582583	0.265916754301661	246.555573593409	-0.46513195043841
SOD1|ENSG00000142168.15|chr21	4158	3170	3640	2608	3913	2989	0.459603748847079	0.707843215520879	8321	-0.0879376795439276	0.118915131982004	15497.2896569385	-0.739499490756444
SCAF4|ENSG00000156304.15|chr21	328	231	341	239	190	200	0.967349756253512	0.987840762803277	13407	0.0189662811322456	0.463355750012625	76.7139753541609	0.0409324393443456
HUNK|ENSG00000142149.9|chr21	82	103	116	121	133	123	0.817882547371636	0.922559328008694	12012	0.110586954331871	0.480250621874195	50.2619136026655	0.230269257955985
MIS18A|ENSG00000159055.4|chr21	1052	836	929	699	804	710	0.924526514617317	0.969640992664069	13028	0.0136433244031891	0.144017961089616	1521.37273438218	0.0947334922669783
MRAP|ENSG00000170262.13|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
URB1|ENSG00000142207.7|chr21	209	174	149	150	234	229	0.077102250688765	0.252230765142993	3478	0.511610817757846	0.289413111571798	204.17204079549	1.76775272889088
CFAP298-TCP10L|ENSG00000265590.10|chr21	13	4	0	0	0	12	0.32903628887001	0.59545658095042	6802.5	0.920633602855404	0.943217185781008	22.488500795653	0.976056858095832
EVA1C|ENSG00000166979.13|chr21	2	1	1	0	2	0	0.173045255114503	1	4921	-3.60781571431959	2.64796963440003	2.31877242144117	-1.36248379416822
TCP10L|ENSG00000242220.9|chr21	13	4	0	0	0	12	0.32903628887001	0.59545658095042	6802.5	0.920633602855404	0.943217185781008	22.488500795653	0.976056858095832
CFAP298|ENSG00000159079.19|chr21	1404	1263	1230	996	1875	1524	0.292121087889584	0.560745479579354	6366	0.148055332254839	0.140539300295812	3879.6188391492	1.05347993012066
PAXBP1|ENSG00000159086.15|chr21	281	105	232	187	244	160	0.144696360790242	0.372655999220663	4551	0.643503164323166	0.441201843965762	60.1352531975756	1.45852328843191
C21orf62|ENSG00000205929.11|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
OLIG2|ENSG00000205927.5|chr21	176	67	121	165	168	203	0.226259852190543	0.485510205308018	5609	0.839533265061835	0.693800691522095	27.0685958693784	1.21004962278147
OLIG1|ENSG00000184221.13|chr21	69	90	135	53	46	32	0.1678501565918	0.408889401354292	4855	-1.26303974221006	0.9158138221373	15.4065992656171	-1.37914465984191
IFNAR2|ENSG00000159110.22|chr21	222	124	230	136	100	73	0.600309965936898	0.80243274871545	9834	-0.287495601174908	0.548703039772352	48.5308525564584	-0.523954817699179
ENSG00000249624|ENSG00000249624.10|chr21	3	6	22	17	5	3	0.00137404104386566	0.0163038509527442	900	-3.43200306263937	1.07248444961873	13.5962523898671	-3.20004925372992
IL10RB|ENSG00000243646.11|chr21	432	318	443	270	312	217	0.0853447427578645	0.27050939104467	3604	-0.435343560364664	0.253035715025447	380.333156681237	-1.72048266119619
IFNAR1|ENSG00000142166.14|chr21	239	215	177	166	224	185	0.00222341086208814	0.0228041675484681	1046	-0.7061153608177	0.230858945163959	498.420140314738	-3.05864414444157
IFNGR2|ENSG00000159128.16|chr21	2	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
TMEM50B|ENSG00000142188.17|chr21	0	0	0	0	1	0	1	1	16610.5	NA	NA	0	NA
DNAJC28|ENSG00000177692.12|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
GART|ENSG00000159131.17|chr21	0	0	0	1	0	0	0.806327801133403	1	11827	-0.481480711990247	1.96389572037032	4.17633736061019	-0.245166129237991
SON|ENSG00000159140.22|chr21	420	377	469	332	600	545	0.0501905764959188	0.19247895351095	2932	-0.424731679457661	0.216883945099803	366.0662932704	-1.95833619340617
DONSON|ENSG00000159147.18|chr21	548	538	557	426	614	467	0.682221123977964	0.850560998381325	10710	0.072898834933095	0.178047788642396	1083.43219876788	0.409434093447294
CRYZL1|ENSG00000205758.12|chr21	78	75	93	57	169	84	0.321279342147823	0.58856775750317	6702	0.306822904956154	0.309349581884725	163.437770136264	0.991832292407903
ITSN1|ENSG00000205726.15|chr21	1	0	0	0	0	0	0.0230350495627586	1	2149	5.37358410805525	2.36424638395103	3.72690310644853	2.27285283992912
ATP5PO|ENSG00000241837.7|chr21	1194	1006	1058	775	1226	882	0.114963737046582	0.325971570175429	4088	-0.224058653552517	0.142144900839429	11541.9609817168	-1.5762693718125
MRPS6|ENSG00000243927.6|chr21	465	332	425	200	219	212	0.0285404458966849	0.135515783077711	2345	-0.389926845349052	0.178066955993753	1238.96018553293	-2.18977655440311
SLC5A3|ENSG00000198743.7|chr21	432	315	573	159	365	312	0.00763738566812101	0.0551381316893135	1501	0.610450144752245	0.228830675343091	290.421901021637	2.66769367278658
KCNE2|ENSG00000159197.4|chr21	0	0	0	0	0	8	0.384121255000411	1	7480.5	-3.43825465057503	3.9505280566794	1.00740771578215	-0.87032786534999
C21orf140|ENSG00000222018.2|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
SMIM34|ENSG00000243627.5|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KCNE1|ENSG00000180509.13|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
RCAN1|ENSG00000159200.18|chr21	385	259	401	1660	2536	1776	1.2640370988728e-05	0.000533615023890684	252	0.886299589821172	0.202989215530777	475.084091123868	4.36623979014684
CLIC6|ENSG00000159212.13|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
RUNX1|ENSG00000159216.19|chr21	110	68	139	24	89	87	0.0882757575767942	0.276116586686352	3661	1.21067519302211	0.710255023943575	28.5012328931432	1.7045640681287
CBR1|ENSG00000159228.13|chr21	1030	757	991	440	888	550	0.193735424124248	0.44502189341459	5192	0.185614216626339	0.142823255043597	1941.01678409053	1.29960780245261
CBR3|ENSG00000159231.6|chr21	71	35	60	42	75	30	0.896584648049628	0.959598152732039	12768	-0.0682101236561452	0.524786230195721	63.1601311802514	-0.129976969156957
DOP1B|ENSG00000142197.13|chr21	86	62	53	43	66	63	0.89817509227264	0.959976276253856	12784	0.053779111091253	0.420257668852043	140.996613103521	0.127966995196432
MORC3|ENSG00000159256.13|chr21	100	59	59	115	124	73	0.0201573840907982	0.108001644595937	2045	1.94268932722055	0.836138765973118	21.7506902857588	2.3234054038382
CHAF1B|ENSG00000159259.8|chr21	324	187	232	135	406	316	0.0271496167776211	0.131239662123938	2301	0.408200396609013	0.18475957389715	511.624156503765	2.20935991569371
CLDN14|ENSG00000159261.12|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
SIM2|ENSG00000159263.16|chr21	78	60	136	37	57	72	0.492385148014508	0.731805108960403	8635	-0.297379808277104	0.433169803528839	83.7695377681994	-0.686520172584712
HLCS|ENSG00000159267.17|chr21	218	134	276	179	196	183	0.346380494722474	0.610274761086532	7008	-0.175379561882024	0.186250412953629	495.344738443424	-0.941633143791679
RIPPLY3|ENSG00000183145.9|chr21	5	8	18	0	1	18	0.707535507055624	0.864390917190511	10941	-0.256627732623002	0.684034123435329	29.233022806379	-0.375168027194575
PIGP|ENSG00000185808.14|chr21	358	254	282	230	340	275	0.0587011268271268	0.212285713262879	3120	-0.286518888609226	0.151563204495673	1069.5204219146	-1.89042511711611
TTC3|ENSG00000182670.14|chr21	54	54	58	48	52	81	0.25526791931482	0.518661337115979	5964	-0.257146460520375	0.226033615113172	394.595282739739	-1.13764698401884
VPS26C|ENSG00000157538.14|chr21	210	103	205	91	108	127	0.00433468925088724	0.0369608877569601	1262	0.912941460657392	0.320024988786147	128.881932385104	2.85271929582804
DYRK1A|ENSG00000157540.22|chr21	542	291	470	392	775	521	0.0409970076858154	0.169622918172159	2708	0.623677870124705	0.305191816262703	154.030167856487	2.0435602689551
KCNJ6|ENSG00000157542.11|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
KCNJ15|ENSG00000157551.19|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
ERG|ENSG00000157554.20|chr21	0	1	7	0	0	0	1	1	16610.5	NA	NA	0	NA
ETS2|ENSG00000157557.13|chr21	380	399	509	282	544	277	0.675685180019956	0.846743445788116	10603	0.232683936922163	0.55618340644505	45.1883630184195	0.418358286539698
PSMG1|ENSG00000183527.12|chr21	1147	1026	1252	718	1512	1229	0.351072765209098	0.614959200871286	7083	0.130611142843066	0.140063992288184	1894.51907138662	0.932510495447911
BRWD1|ENSG00000185658.14|chr21	66	40	31	7	81	59	0.64219036799086	0.828118429990405	10255	0.245926933912471	0.52928662233349	49.8304832837566	0.464638484207747
HMGN1|ENSG00000205581.11|chr21	876	658	891	538	887	724	1.13084426041109e-08	1.68766560328393e-06	71	-0.713169663217985	0.124901930327201	5481.67225165925	-5.70983700051487
GET1|ENSG00000182093.16|chr21	265	375	479	209	253	281	1.57694007330345e-06	0.000104432856354521	160	-1.07566688192483	0.224039855980823	1121.30171541324	-4.80123001872001
LCA5L|ENSG00000157578.14|chr21	0	4	8	0	0	1	0.0167006821055284	1	1919	4.64807315940742	1.94217416860137	4.55840427634456	2.39323189163548
B3GALT5|ENSG00000183778.19|chr21	0	23	26	0	27	9	0.0168756962471546	1	1926	4.12823808863275	1.72772653082992	5.69538779285934	2.38940481318518
IGSF5|ENSG00000183067.6|chr21	0	1	5	0	3	0	0.59654841544592	1	9795	-1.19812950153802	2.26330965154563	3.40255828466232	-0.52937056169924
PCP4|ENSG00000183036.11|chr21	0	0	0	0	0	1	0.138742470375217	1	4464.5	4.64555357528947	3.13784821470253	2.25394511735827	1.48049021412907
DSCAM|ENSG00000171587.15|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
BACE2|ENSG00000182240.16|chr21	301	128	219	109	106	110	0.0226873087311796	0.117124708947512	2131	-0.486865396315029	0.213663066965168	957.171415462906	-2.27865958881138
FAM3B|ENSG00000183844.17|chr21	0	0	0	0	0	1	0.375379223756067	1	7374	-3.50029279129505	3.94869775313447	1.03590957041448	-0.886442318487539
MX2|ENSG00000183486.14|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
MX1|ENSG00000157601.15|chr21	0	0	0	1	0	0	0.775960782947393	1	11550	0.45443667654239	1.59683019948184	5.41298194236572	0.284586724806339
TMPRSS2|ENSG00000184012.14|chr21	0	0	0	0	0	0	0.393555400144523	1	7577	2.18709473453028	2.56344008754652	2.48301599211314	0.853187380955549
RIPK4|ENSG00000183421.12|chr21	106	81	116	162	177	118	0.509961451363752	0.74429084554412	8878	0.532237701423785	0.807769835727846	15.986814434112	0.658897717991919
PRDM15|ENSG00000141956.14|chr21	42	9	54	19	60	43	0.849358482538062	0.938065716173994	12366	0.138900384473669	0.731297060031504	20.7617330517839	0.189937020214036
C2CD2|ENSG00000157617.17|chr21	5	17	8	0	7	1	0.860343010370361	1	12473	-0.220554925018589	1.25359784695058	9.40328144295156	-0.175937542933004
ZBTB21|ENSG00000173276.14|chr21	330	286	308	425	749	536	0.0114393742328906	0.0731512428314477	1699	0.914925900465156	0.361776292746985	94.5264722518992	2.5289824646001
ABCG1|ENSG00000160179.19|chr21	14	10	10	6	1	3	0.482030478082069	1	8524	1.12202456121572	1.59595994590849	5.31756283659462	0.703040551921252
TFF3|ENSG00000160180.17|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
TFF2|ENSG00000160181.9|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
TFF1|ENSG00000160182.3|chr21	0	0	0	0	0	0	0.102418626492748	1	3883.5	-4.58622341870314	2.8080531357886	2.19773669831726	-1.63323954246157
TMPRSS3|ENSG00000160183.17|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
UBASH3A|ENSG00000160185.15|chr21	0	0	0	0	0	0	1	1	16610.5	NA	NA	0	NA
RSPH1|ENSG00000160188.10|chr21	0	0	0	0	2	3	0.4834772468428	0.726552958097618	8542	0.797110993254688	1.13755856259013	11.7842466978344	0.700720841518463
SLC37A1|ENSG00000160190.14|chr21	66	38	34	58	45	21	0.70309114819083	0.86197813414893	10904	-0.15517988585947	0.407134847283445	75.2060100869785	-0.38115107781829
