rownames(nonTcReadCount)	DMSO.Total.1	DMSO.Total.2	DMSO.Total.3	TPG.Total.1	TPG.Total.2	TPG.Total.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
GOLGA4|ENSG00000144674.18|chr3	38	48	62	62	38	61	0.0835222628781112	0.260991558443786	3585	0.857482860130213	0.495481594914309	53.1318965695285	1.73060486793361
ENSG00000283877|ENSG00000283877.1|chr3	1	0	1	1	0	0	0.831080014846296	1	12333.5	0.870432657655199	4.0804728567969	0.169429232247439	0.213316615059773
MYL3|ENSG00000160808.11|chr3	0	0	0	0	0	0	0.649209819099915	1	10239	1.83395718944094	4.03191397719982	0.338858464494878	0.454860197864298
BSN|ENSG00000164061.5|chr3	65	39	26	65	61	53	0.094808022478781	0.281125290440878	3783	1.18352581243911	0.708459244127517	19.9745307047094	1.67056301720877
GNAT1|ENSG00000114349.10|chr3	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
GNAI2|ENSG00000114353.17|chr3	226	189	130	131	156	149	0.000131554360666993	0.00223472391343043	620	-0.367338734843229	0.0960731826241696	955.407243300186	-3.8235304047356
ENSG00000272104|ENSG00000272104.1|chr3	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000243696|ENSG00000243696.5|chr3	2	4	14	3	7	4	0.0427211631711338	1	2754	-2.21181569133841	1.09148611610993	9.08025656406468	-2.02642585983719
ENSG00000272305|ENSG00000272305.5|chr3	51	22	26	61	44	51	0.788372348019183	0.909471298985286	11694	-0.157321474184823	0.586091415869858	28.5799037239843	-0.268424805286273
ERC2|ENSG00000187672.15|chr3	35	20	27	35	57	40	0.866158955295035	0.942538383210201	12724	-0.0867474962786656	0.514701604380565	29.6435632294082	-0.168539393583327
ASB14|ENSG00000239388.9|chr3	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
SLMAP|ENSG00000163681.16|chr3	122	85	97	75	69	69	0.8855474357775	0.952646807627313	12898	0.0472789782606081	0.328461903050733	117.023976284589	0.143940523456401
FHIT|ENSG00000189283.10|chr3	4	1	4	6	17	7	0.36258991346273	0.623182893112227	7097	-0.440319024001968	0.483632612830134	41.4597171568652	-0.910441133043733
C3orf49|ENSG00000163632.15|chr3	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ADAMTS9|ENSG00000163638.13|chr3	5	2	0	6	0	5	0.542442278586794	1	9038	-1.35668100551661	2.22726587574144	2.21920473771363	-0.609123957895229
ENSG00000285635|ENSG00000285635.1|chr3	52	50	55	27	15	44	7.75408850827304e-06	0.000219178066302395	372	-1.24843196897343	0.279174877186605	240.23696091979	-4.47186359157582
ALCAM|ENSG00000170017.12|chr3	99	107	81	87	99	92	0.788589139816858	0.909471298985286	11699	-0.0388358200736144	0.14483242036904	458.094264148124	-0.268143140704677
DZIP3|ENSG00000198919.13|chr3	35	39	45	25	31	58	0.638994534402181	0.834947767206928	10084	0.202953327464534	0.432639380616721	67.8798050132768	0.469105071237914
DPPA2|ENSG00000163530.4|chr3	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PLCXD2|ENSG00000240891.8|chr3	0	4	0	0	4	4	0.173501814451699	1	4908	2.43557154177196	1.7894961766886	3.20172835805833	1.36103757778287
ENSG00000285943|ENSG00000285943.1|chr3	89	49	101	120	77	85	0.584939834203128	0.799199890416565	9546	0.206744146014271	0.37852509463576	64.9540264182546	0.546183460341547
CD80|ENSG00000121594.12|chr3	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
POPDC2|ENSG00000121577.14|chr3	3	0	0	0	1	2	0.509625923818109	1	8715	1.84156470611743	2.79270256961889	1.62227471832672	0.659420278461214
COX17|ENSG00000138495.7|chr3	107	182	112	133	98	62	0.0322642844298333	0.139842931071598	2507	-0.246466621606457	0.115111021581564	669.868086441987	-2.14112096496181
CFAP91|ENSG00000183833.16|chr3	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000285585|ENSG00000285585.1|chr3	24	13	13	26	32	6	0.00624752581476129	0.0434268017371452	1531	-0.710917789570572	0.259980988322396	135.765881472233	-2.73449914225643
ISY1-RAB43|ENSG00000261796.1|chr3	0	0	2	6	8	0	0.0911771379265814	1	3724	2.08323591979524	1.23325263757115	5.38134028750315	1.68922072925634
ENSG00000285558|ENSG00000285558.1|chr3	13	12	9	6	8	7	0.368234693648035	1	7163	-1.50120644292053	1.66840577543602	4.94974743099329	-0.899784971391745
PLSCR2|ENSG00000163746.13|chr3	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PLSCR5|ENSG00000231213.7|chr3	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
SELENOT|ENSG00000198843.14|chr3	256	239	239	390	320	247	0.12020124000582	0.326677704487258	4183	-0.19105648794344	0.122950552768761	636.189356804323	-1.55392947523196
ENSG00000260234|ENSG00000260234.5|chr3	0	0	0	0	0	0	0.831080014846296	1	12333.5	0.870432657655199	4.0804728567969	0.169429232247439	0.213316615059773
MBNL1|ENSG00000152601.18|chr3	1344	1067	1146	1261	1172	1162	0.0252090298265633	0.11760113071265	2319	0.200462060743714	0.089564585037886	1357.79074623078	2.23818444152807
STRIT1|ENSG00000240045.2|chr3	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000284952|ENSG00000284952.1|chr3	326	225	250	512	466	533	0.697204074361393	0.865509394166045	10803	0.0630193163938125	0.161962818292036	305.099947214403	0.389097430252059
ENSG00000248710|ENSG00000248710.1|chr3	39	25	31	21	30	13	0.497011128992529	0.736183822836712	8588	0.265251328888584	0.390534919899737	65.7133126550949	0.679200028915935
ENSG00000285218|ENSG00000285218.1|chr3	0	0	0	0	0	0	0.538155943835471	1	9003	1.75122309455881	2.84472361709259	1.53943422423	0.61560394972522
TMEM212|ENSG00000186329.9|chr3	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000288698|ENSG00000288698.1|chr3	479	362	473	469	544	500	0.890553636623938	0.95552770296946	12936	-0.0121343738237469	0.0881834894844247	1306.91527013285	-0.137603693102779
TBCCD1|ENSG00000113838.13|chr3	48	55	35	83	21	52	0.140032178251156	0.35974550557315	4450	0.686727453595422	0.465366166138058	40.7665944487404	1.4756712102523
OSTN|ENSG00000188729.7|chr3	1	0	4	64	27	45	0.000395693489171355	0.00514940227554059	810	3.07476739207887	0.867857722049576	14.2201665934255	3.54293948646022
OPA1|ENSG00000198836.11|chr3	151	116	163	178	182	182	0.693602300872469	0.863512691649776	10771	-0.0558121532999311	0.141665565973606	398.975850189916	-0.393971201938583
ZDHHC19|ENSG00000163958.14|chr3	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000272741|ENSG00000272741.1|chr3	28	33	36	45	12	28	0.262399095644973	0.522462884057355	5984	0.757541811126921	0.675930792752032	19.5124511055055	1.12073871948134
TM4SF19-DYNLT2B|ENSG00000273331.1|chr3	53	28	32	46	56	36	0.00299335347784198	0.0249011960597377	1278	-1.32908554331617	0.447741794799634	42.6811344162157	-2.96841965336504
TMEM128|ENSG00000132406.12|chr4	95	48	53	127	101	129	0.606930580154724	0.813902445506885	9740	0.1588945027456	0.308857002943194	95.499871412461	0.514459770157208
MRFAP1|ENSG00000179010.16|chr4	1345	974	1112	1126	916	933	1.10430948318757e-14	2.32236284314346e-12	50	-0.448538298329039	0.0580509605896111	4563.52201336077	-7.72663008111032
MRFAP1L1|ENSG00000178988.11|chr4	465	307	430	365	376	368	0.182521686825689	0.421824337797717	5030	-0.284525110950074	0.21344225854304	199.211389789452	-1.33303082947232
FGFBP2|ENSG00000137441.8|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PROM1|ENSG00000007062.12|chr4	5	5	1	0	3	14	0.146622405673949	1	4536	-1.65430580944066	1.1396699615263	7.89837351226854	-1.45156568593344
RELL1|ENSG00000181826.10|chr4	163	133	101	173	98	127	0.279555148402157	0.540254068268459	6186	-0.233591132307825	0.216024215335795	172.163023532348	-1.08131920277884
TMEM156|ENSG00000121895.8|chr4	0	3	0	0	7	0	0.823700420081624	1	12200	-0.719807608781319	3.23090671024069	0.859447715523975	-0.222788112853836
WDR19|ENSG00000157796.18|chr4	38	33	30	71	81	25	0.573879441886888	0.792636586291952	9438	0.24746600574948	0.440059055215081	58.0113527059009	0.562347264115563
RPL9|ENSG00000163682.17|chr4	209	134	168	175	207	161	0.862734677211351	0.941238341033135	12688	-0.0241455579334014	0.139655195480897	549.439226845752	-0.172894089978229
NMU|ENSG00000109255.11|chr4	128	95	112	104	82	89	0.0955114870314353	0.282504440544456	3795	-0.396057515550429	0.237584900526523	220.860691674431	-1.66701467421839
CEP135|ENSG00000174799.11|chr4	167	134	127	137	98	177	0.0326589482925593	0.141030324967664	2517	0.54443276713742	0.254854288644266	162.617262655921	2.13625114975937
ENSG00000284695|ENSG00000284695.1|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CSN2|ENSG00000135222.7|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
STATH|ENSG00000126549.11|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
HTN3|ENSG00000205649.9|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
HTN1|ENSG00000126550.10|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PRR27|ENSG00000187533.14|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ODAM|ENSG00000109205.17|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
FDCSP|ENSG00000181617.6|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CSN3|ENSG00000171209.4|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CABS1|ENSG00000145309.6|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
GRSF1|ENSG00000132463.15|chr4	612	512	500	435	525	495	0.000946461460591652	0.0103883530878092	964	0.358030699878045	0.108298028926077	844.92777901392	3.3059761422106
SLC4A4|ENSG00000080493.19|chr4	8	24	23	15	11	17	0.756708952842469	0.894624663209066	11390	-0.185407342831155	0.598463903691662	21.3688272992879	-0.309805389577313
GC|ENSG00000145321.13|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ALB|ENSG00000163631.17|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
AFP|ENSG00000081051.8|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
AFM|ENSG00000079557.5|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
AREG|ENSG00000109321.11|chr4	3	0	10	8	0	8	0.0480543713595186	1	2882	3.23255032248821	1.63517178357269	5.21598531405598	1.97688729402204
BTC|ENSG00000174808.12|chr4	0	3	5	4	0	0	0.505419967348718	1	8674	-0.841931136641749	1.26418719796941	7.10925177245694	-0.665986127682748
CDKL2|ENSG00000138769.11|chr4	11	5	22	25	13	7	0.00535653443765533	0.0387906057933511	1469	1.42417351498289	0.511414731558697	30.9041998359945	2.78477217627711
NAAA|ENSG00000138744.16|chr4	20	11	21	32	20	6	0.593083446707405	0.804575994429413	9611	-0.208083216789219	0.389396899503869	68.0666535112441	-0.534373070392542
NAA11|ENSG00000156269.5|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
HNRNPD|ENSG00000138668.19|chr4	1714	1591	1695	1870	1918	1655	0.000152228030891505	0.00248552444848475	645	-0.249444324096337	0.0658615160031468	4100.59383346398	-3.78740635251121
HNRNPDL|ENSG00000152795.18|chr4	1462	1224	1453	1579	1572	1727	2.1927582864293e-11	2.58619989727231e-09	89	-0.527231038174375	0.0787784912351343	1969.39616692803	-6.69257597991716
PLAC8|ENSG00000145287.11|chr4	20	4	0	0	20	1	0.896554816163607	1	12986	0.141557247439936	1.08877899586124	9.28129130550449	0.130014675134288
C4orf36|ENSG00000163633.12|chr4	6	8	4	7	0	19	0.602492074191835	1	9700	0.451558383820703	0.867014065317204	10.2974908511417	0.520820136470908
C4orf54|ENSG00000248713.2|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
EMCN|ENSG00000164035.10|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
BANK1|ENSG00000153064.12|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
LEF1|ENSG00000138795.10|chr4	181	175	150	185	140	199	0.0685521611849024	0.230812031655219	3298	0.39477102182058	0.216745199104322	181.267252055563	1.82135993531543
CAMK2D|ENSG00000145349.19|chr4	143	80	114	81	111	140	0.044970881749977	0.174927848299443	2818	0.374733227918712	0.186906196758427	252.631265719287	2.00492671948725
SMIM43|ENSG00000164112.14|chr4	6	5	0	7	5	5	0.0884437518875174	1	3679	2.33973796997792	1.37335592462973	7.28043818499194	1.70366467134783
ANKRD50|ENSG00000151458.12|chr4	145	130	178	146	84	136	0.424064849219139	0.677206673283217	7748	-0.495947100732376	0.620407662050232	34.0023188375974	-0.799389064753718
NDUFC1|ENSG00000109390.13|chr4	420	333	309	320	295	240	3.05861258228562e-07	1.33449424492669e-05	241	-0.388330498469008	0.0758487761636455	1593.59563595507	-5.11979913335946
GYPE|ENSG00000197465.14|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000285713|ENSG00000285713.1|chr4	1	0	0	0	8	4	0.750455479832913	1	11324	-0.854734535096037	2.68751625266139	1.38588147881788	-0.318038833904581
ZNF827|ENSG00000151612.18|chr4	122	65	120	100	98	78	0.0183376264348381	0.0935060181126431	2107	-1.07703699709842	0.456617464639084	51.6063810181848	-2.35872930955394
GRIA2|ENSG00000120251.21|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
APELA|ENSG00000248329.6|chr4	0	0	0	0	5	14	0.905175043484311	1	13043.5	0.422494567857784	3.54660090324236	0.831480851276561	0.1191266171143
TRIM61|ENSG00000183439.9|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PALLD|ENSG00000129116.19|chr4	245	196	287	333	319	367	0.9754655096796	0.991244090870452	13693	-0.00429537825036945	0.139667698933445	511.797643894274	-0.0307542709099568
DUX4|ENSG00000260596.5|chr4	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000286001|ENSG00000286001.1|chr5	654	526	610	518	562	641	0.22000337100891	0.471628021642954	5486	-0.103614480705368	0.0844784854524366	1821.10688721817	-1.22651915633247
PDCD6-AHRR|ENSG00000288622.1|chr5	29	20	29	48	27	8	0.724876493903143	0.878542844860137	11082	-0.216089274034171	0.61397890168064	32.0797837387005	-0.351949022096152
ZDHHC11B|ENSG00000206077.14|chr5	11	7	17	8	15	7	0.771801687820079	1	11526	0.262330719389698	0.904529367107894	13.1014086319392	0.290019018651063
ZDHHC11|ENSG00000188818.13|chr5	26	5	14	8	6	11	0.832357389147824	0.928619410810543	12397	0.109865705320945	0.519020072490293	35.5051191076011	0.211679106732428
C1QTNF3-AMACR|ENSG00000273294.1|chr5	85	68	88	125	119	108	0.22723444739739	0.480855346022048	5572	0.494202909971956	0.409273194914657	69.3615802152429	1.20751350470194
TTC23L|ENSG00000205838.15|chr5	4	0	0	0	0	1	0.281424061264277	1	6208	-2.90876018521878	2.7004832141944	1.44763306846852	-1.07712581582793
DAB2|ENSG00000153071.15|chr5	100	53	45	88	58	88	0.107218607331771	0.304703690836101	3966	0.538616866949728	0.334373999035914	70.4932755079026	1.61082162040918
ENSG00000288643|ENSG00000288643.1|chr5	31	36	17	17	25	43	0.731142518717616	1	11143	-0.33332263848293	0.970071879998592	9.62421345274285	-0.343606123788902
SMN2|ENSG00000205571.14|chr5	0	3	0	0	0	0	1	1	16732.5	NA	NA	0	NA
SMN1|ENSG00000172062.17|chr5	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
TNPO1|ENSG00000083312.19|chr5	1674	1282	1421	1705	1642	1670	1.12344187610963e-09	9.0175506315212e-08	131	0.394983557544915	0.0648491528908178	2733.62832211115	6.09080519848767
ENC1|ENSG00000171617.15|chr5	362	274	318	315	324	352	0.19578193468049	0.439131195214453	5195	-0.499514059505119	0.386123861502772	87.5103667098222	-1.29366275775094
S100Z|ENSG00000171643.14|chr5	0	3	0	0	0	0	0.60403383188625	1	9717	-1.11530958832591	2.15058130947915	2.60962789879471	-0.518608426200832
ENSG00000285000|ENSG00000285000.1|chr5	125	76	88	144	145	140	0.000215212631952312	0.00326545573589979	694	1.19146366576192	0.321977549821153	83.8666915517005	3.70045571942433
JMY|ENSG00000152409.9|chr5	424	339	345	461	400	384	0.00218763355638911	0.0197111969540973	1175	0.812285156958029	0.265149289681213	121.37276253816	3.0635011616838
ATG10|ENSG00000152348.16|chr5	56	35	32	40	36	56	0.580241611865999	0.796610595217519	9500	0.148938720283313	0.269313104799671	132.055812805174	0.553031834058359
COX7C|ENSG00000127184.13|chr5	320	277	281	236	207	278	0.0895750043275304	0.271513741857591	3700	-0.147379900938688	0.0868143823633059	1265.37269017747	-1.69764383419701
GLRX|ENSG00000173221.14|chr5	82	80	84	111	153	180	0.32561900911201	0.586929979170626	6712	-0.193863367200875	0.197220756505205	230.485134960914	-0.982976491096455
CAST|ENSG00000153113.24|chr5	366	274	282	345	302	299	0.0148743222703413	0.0803611290092454	1982	-0.218581964352939	0.0897510685033618	1125.4574987293	-2.43542464728151
SLCO6A1|ENSG00000205359.10|chr5	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000258864|ENSG00000258864.1|chr5	143	105	115	208	232	221	0.0150042380047257	0.0807831861851977	1989	0.574947809737049	0.23638256203108	170.613691234373	2.43227675001447
YTHDC2|ENSG00000047188.16|chr5	180	100	152	188	149	173	0.704060564153367	0.867862691950081	10887	0.0600002234399709	0.157959805041394	352.364164907357	0.379844881577612
FAM170A|ENSG00000164334.16|chr5	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000281938|ENSG00000281938.2|chr5	0	0	0	1	0	0	0.619503544925188	1	9857	-2.00268770568795	4.0331714166679	0.357004531046467	-0.496554075884659
ENSG00000273345|ENSG00000273345.6|chr5	1380	1217	1267	1333	1313	1259	0.0083954354202539	0.0532436691459407	1683	0.236098593758123	0.0895758725622508	1306.68468438109	2.63573869843183
SLC25A48|ENSG00000145832.16|chr5	15	20	11	15	17	24	0.835445871731721	0.930426130613738	12422	0.0899184601805731	0.432878402625047	60.7510719882782	0.207722213987329
PKD2L2|ENSG00000078795.17|chr5	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
SLC23A1|ENSG00000170482.17|chr5	0	0	0	0	0	0	0.796339065306535	1	11855.5	-1.05312069398729	4.0804728567969	0.178502265523233	-0.258087905727174
ENSG00000279686|ENSG00000279686.1|chr5	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
HBEGF|ENSG00000113070.8|chr5	128	69	113	145	148	186	0.455516078587886	0.702721767363794	8152	0.29767929638786	0.39889993703256	67.5114054970331	0.74625054744885
SLC4A9|ENSG00000113073.15|chr5	0	0	11	1	5	2	0.82507610591919	1	12214	0.502652605607707	2.2742303964411	1.71573906419162	0.221020968849198
RELL2|ENSG00000164620.9|chr5	5	6	2	20	21	20	0.7418137277829	0.887290563944624	11243	-0.150965041571181	0.458230135588026	44.4152187611657	-0.329452451610269
NDFIP1|ENSG00000131507.11|chr5	362	246	299	301	321	192	0.131340933239058	0.346736106705674	4313	-0.163432854492826	0.108317241906343	830.326132850135	-1.5088350812527
PRELID2|ENSG00000186314.12|chr5	83	49	37	35	12	80	0.783085099466954	0.907521246480474	11639	-0.06048634487014	0.219709969775043	168.102841099417	-0.275300865646065
JAKMIP2|ENSG00000176049.16|chr5	28	18	47	31	13	44	0.586411745460813	0.800249000523081	9556	0.259756666393016	0.477455956450668	36.5061456927855	0.544043199971795
C5orf46|ENSG00000178776.5|chr5	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
TCOF1|ENSG00000070814.22|chr5	171	115	142	148	174	104	0.037423560641552	0.155291531233591	2629	-0.3091213119831	0.148536531264048	391.889763074413	-2.08111303901116
ATOX1|ENSG00000177556.12|chr5	133	78	97	88	152	116	0.0139102397098598	0.0766594185268217	1941	-0.277149954457089	0.112682141207323	1156.70357141111	-2.45957302095602
CCNG1|ENSG00000113328.19|chr5	548	503	478	440	520	578	0.846975285482183	0.934932636093458	12533	0.0166181801227807	0.0861138566064662	1602.52024118781	0.192979164766996
FBXW11|ENSG00000072803.18|chr5	163	146	162	150	158	159	0.0814217941764322	0.2570249672066	3545	0.524299892706418	0.30089025780022	127.99479150931	1.74249540859024
ATP6V0E1|ENSG00000113732.9|chr5	827	527	614	657	521	567	3.82288810408959e-19	1.43563101480364e-16	28	-1.09405362301867	0.122350383775248	628.931322777186	-8.94197132252887
BOD1|ENSG00000145919.11|chr5	427	379	447	681	638	572	0.149710315685569	0.375014343057509	4580	0.171456875820797	0.119021365347006	750.839138073616	1.44055544415002
C5orf47|ENSG00000185056.10|chr5	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
FAM193B|ENSG00000146067.17|chr5	81	83	66	83	44	67	0.717122354170328	0.874015456136833	11018	0.216390023766086	0.597255380282594	21.6831195226004	0.362307366178434
PHYKPL|ENSG00000175309.15|chr5	12	23	7	34	21	25	0.150705059922721	0.376219326827721	4597	0.797278925079305	0.554804224574982	26.4445193477528	1.43704551941737
ENSG00000285978|ENSG00000285978.1|chr5	1	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
MYLK4|ENSG00000145949.12|chr6	0	0	6	0	0	0	0.48153874545322	1	8416	2.7466578187187	3.90244579751689	0.632964292367945	0.703829844469942
BLOC1S5-TXNDC5|ENSG00000259040.5|chr6	909	708	774	1041	1118	885	0.000377665881086508	0.00496048352193388	802	-0.277751504891206	0.0781250286576473	1623.60930814304	-3.5552179584899
EEF1E1-BLOC1S5|ENSG00000265818.1|chr6	93	43	59	120	56	68	0.00656611911076675	0.0448912499673032	1559	1.08946174126523	0.400819765623119	47.4892038024121	2.71808387386172
ENSG00000272162|ENSG00000272162.1|chr6	34	69	44	115	130	107	0.68950829541329	0.86168775146242	10730	0.108754340930895	0.272210847512238	103.054588014786	0.399522436099851
SYCP2L|ENSG00000153157.13|chr6	21	6	21	22	33	74	0.259346032421241	0.518741398308797	5949	0.613436362599694	0.543856373552807	27.7847833590042	1.1279381697641
ID4|ENSG00000172201.12|chr6	1507	1313	1348	2147	2259	1900	0.00168713439840328	0.0161513060409522	1106	0.631042695818301	0.200942985047265	442.606261077431	3.14040669630677
ENSG00000282804|ENSG00000282804.1|chr6	3	0	3	2	0	0	0.0670273066288354	1	3276.5	-4.81466857227882	2.62882474914186	2.49903171732527	-1.83149088726835
SLC17A1|ENSG00000124568.12|chr6	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
SLC17A3|ENSG00000124564.17|chr6	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
BTN3A2|ENSG00000186470.14|chr6	56	44	87	34	41	2	5.12566153296179e-05	0.00102076384505858	528	-1.37194226299456	0.338766068774721	101.873759073384	-4.04982195518201
ZKSCAN8P1|ENSG00000226314.9|chr6	22	18	24	37	30	34	0.445272059720436	1	8010	0.581191445210764	0.761398606430385	13.9156814760261	0.763320868073985
HLA-G|ENSG00000204632.13|chr6	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
HLA-E|ENSG00000204592.9|chr6	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
HCG22|ENSG00000228789.9|chr6	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
HLA-B|ENSG00000234745.14|chr6	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
MICA|ENSG00000204520.14|chr6	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ATP6V1G2-DDX39B|ENSG00000254870.5|chr6	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
