rownames(tcReadCount)	DMSO.P0.1	DMSO.P0.2	DMSO.P0.3	TPG.P0.1	TPG.P0.2	TPG.P0.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
CPSF7|ENSG00000149532.16|chr11	220	300	200	322	182	198	0.429830995719084	0.727728637065308	7163	0.187498503563842	0.237495937360354	230.640296112164	0.789480888169257
PPP1R32|ENSG00000162148.11|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
TMEM258|ENSG00000134825.16|chr11	672	784	577	683	595	382	0.56263932711845	0.815049033437445	8568	-0.0847034665174093	0.146311470731913	594.978672043457	-0.578925672017964
ENSG00000255508|ENSG00000255508.7|chr11	775	805	675	899	703	590	0.18421260960552	0.485265719198792	4354	0.169594633809971	0.127716846188362	726.487667742797	1.32789556641452
HNRNPUL2-BSCL2|ENSG00000234857.2|chr11	57	98	71	46	35	35	0.137102997360735	0.423920840504112	3707	-0.721596122585838	0.485378714357965	54.3035362666733	-1.48666618712427
MACROD1|ENSG00000133315.12|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
VEGFB|ENSG00000173511.10|chr11	62	41	74	22	8	10	0.00471943275157979	0.055652405554123	972	-1.99900846265921	0.707467050054884	34.5473528311532	-2.82558525164406
ENSG00000286264|ENSG00000286264.2|chr11	106	118	89	194	237	154	5.1067071761933e-05	0.00173688657725601	336.5	1.12806378375479	0.278486899484617	150.569214711067	4.05068886846183
RASGRP2|ENSG00000068831.19|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
MAJIN|ENSG00000168070.12|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ARL2-SNX15|ENSG00000273003.1|chr11	32	104	57	120	16	5	0.676224627637773	0.874613173481397	9688.5	-0.333863275924447	0.799441836698014	50.49063208036	-0.4176204704315
ENSG00000285816|ENSG00000285816.1|chr11	64	22	8	16	26	12	0.510445936940069	0.783564258480499	8047	-0.607843935345693	0.923573583669298	23.9606359103391	-0.658143483197915
RBM14-RBM4|ENSG00000248643.5|chr11	540	730	580	626	673	509	0.151031123246906	0.44353541753934	3902.5	0.198485467693285	0.138230813723204	598.810289632441	1.43589885892401
RBM4|ENSG00000173933.21|chr11	540	730	580	626	673	509	0.151031123246906	0.44353541753934	3902.5	0.198485467693285	0.138230813723204	598.810289632441	1.43589885892401
RBM4B|ENSG00000173914.12|chr11	138	115	107	123	72	26	0.201190904327486	0.506305654645322	4559	-0.569305645700199	0.445408224868982	91.8647159357408	-1.27816599225949
ENSG00000287725|ENSG00000287725.2|chr11	8	31	25	9	0	4	0.116156644749436	0.390780000621673	3407	-2.08644779776889	1.32800707358062	11.7329805404689	-1.57111196113084
SMIM38|ENSG00000284713.2|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PPFIA1|ENSG00000131626.19|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
XNDC1N-ZNF705EP-ALG1L9P|ENSG00000289716.1|chr11	0	4	6	0	0	0	0.20999984190425	1	4690	-3.95745679135095	3.15695957905589	1.52445984439576	-1.25356587319197
FAM168A|ENSG00000054965.11|chr11	23	37	66	57	7	0	0.371590495861466	0.676058771994305	6606	-0.95767295877094	1.07182429619341	29.5249123611305	-0.893498087487031
RPS3|ENSG00000149273.15|chr11	308	391	345	395	475	311	0.029733929925511	0.177583134948302	1919	0.400017037294233	0.184032920487766	366.548486432652	2.17361674331971
CLNS1A|ENSG00000074201.9|chr11	549	712	579	493	473	431	0.263679523805958	0.575018017858428	5338	-0.161608867261235	0.144585829260085	526.281676025315	-1.11773655888869
THRSP|ENSG00000151365.2|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CASP12|ENSG00000204403.11|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CASP4|ENSG00000196954.14|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CASP5|ENSG00000137757.11|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CARD16|ENSG00000204397.10|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CARD18|ENSG00000255501.3|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
HSPB2-C11orf52|ENSG00000254445.1|chr11	0	0	0	0	13	0	0.144452080094045	0.433091745236188	3823	4.74495681169625	3.25128255118477	2.24293066085092	1.45941078235947
ENSG00000255292|ENSG00000255292.9|chr11	0	0	8	0	0	0	0.298725218657366	1	5772.5	-3.76465481241863	3.62274817128886	1.33806660426556	-1.03917099241245
ENSG00000255663|ENSG00000255663.1|chr11	22	35	1	27	17	0	0.874302789342166	0.958880353214037	11598	-0.215997666151669	1.36538482473754	15.3427484917658	-0.158195449545287
SIK3|ENSG00000160584.17|chr11	34	41	35	45	19	0	0.489316952123951	0.76850519392227	7848	-0.695828627615075	1.00641167155511	26.8509154384032	-0.691395625946864
FXYD2|ENSG00000137731.14|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
FXYD6-FXYD2|ENSG00000255245.4|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
FXYD6|ENSG00000137726.17|chr11	67	32	100	18	21	24	0.0259188111084963	0.163231545563508	1820	-1.4678839348524	0.659004556368694	43.1151161367432	-2.22742607872223
SMIM35|ENSG00000255274.10|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
MPZL2|ENSG00000149573.9|chr11	49	56	49	34	10	5	0.0467385438857826	0.236102772154623	2269	-1.52652013237149	0.76761172966844	31.3661808888667	-1.98866181087521
CD3G|ENSG00000160654.11|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
DDX6|ENSG00000110367.14|chr11	207	252	222	221	87	94	0.0631426432240497	0.276543305949244	2617	-0.578222890266371	0.311176046492782	172.060122638801	-1.85818573371387
RPS25|ENSG00000118181.11|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
MFRP|ENSG00000235718.9|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
SCN3B|ENSG00000166257.10|chr11	0	8	10	0	5	0	0.489816538243399	0.768729326333518	7852	-1.64630833599923	2.38387892274038	3.57706867651395	-0.690600651020785
NRGN|ENSG00000154146.13|chr11	10	18	10	47	1	0	0.783189299375158	0.920986331074314	10720	0.404901478565484	1.471484896411	13.0240608552163	0.275165229050636
ZBTB44|ENSG00000196323.14|chr11	253	265	167	102	24	150	0.186571029167301	0.488140124449915	4383	-1.00153881311	0.758287071714874	154.606233731895	-1.32079109676103
SPATA19|ENSG00000166118.8|chr11	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
B3GAT1|ENSG00000109956.13|chr11	0	7	21	0	0	1	0.0555169603489862	0.258084306232438	2462	-4.53138677867938	2.36649635729836	4.63551120047232	-1.9148082627317
NINJ2|ENSG00000171840.13|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000285901|ENSG00000285901.2|chr12	340	415	309	238	270	134	0.0191720329404341	0.135815724081122	1618	-0.520332461844845	0.222158379052626	271.834724792997	-2.3421689700103
ENSG00000272921|ENSG00000272921.1|chr12	0	4	0	0	0	0	0.542462265922943	1	8351	-2.42608222924029	3.98310116318624	0.520909891196597	-0.609093801499023
ENSG00000285238|ENSG00000285238.2|chr12	937	1307	897	1096	1062	909	0.0605672214173769	0.270020027960317	2571	0.20707266267507	0.1103421422446	1014.70513165015	1.87664167527256
MLF2|ENSG00000089693.11|chr12	488	576	515	507	403	224	0.125182995437817	0.404638323098774	3546	-0.292715974404601	0.190896287595421	434.372110877068	-1.53337698753458
LRRC23|ENSG00000010626.15|chr12	0	0	6	0	0	0	0.380793052415344	1	6700.5	-3.34862182878413	3.82072600028737	1.00354995319917	-0.876436004186708
PTPN6|ENSG00000111679.17|chr12	6	0	0	0	0	0	0.392117659619937	1	6814.5	-3.29210230302417	3.8468878054399	0.96305440062448	-0.855783290162189
ENSG00000290146|ENSG00000290146.1|chr12	8	7	9	0	8	0	0.463759162546452	0.751102486298883	7556	-1.41450995412281	1.93062111470013	5.08125479562087	-0.732670923027027
LPCAT3|ENSG00000111684.11|chr12	132	94	122	85	111	109	0.919729640346387	0.974512698761286	11977	0.0371103633650717	0.368252310543374	109.113220708864	0.10077428519135
CD163L1|ENSG00000177675.9|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CD163|ENSG00000177575.13|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000284393|ENSG00000284393.1|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
A2ML1|ENSG00000166535.20|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
KLRC4-KLRK1|ENSG00000255819.7|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
YBX3|ENSG00000060138.13|chr12	941	1370	1073	1424	1538	1099	1.15237763786112e-05	0.000513951458566697	257	0.493717913899432	0.11255630817713	1225.75309359195	4.38640820665927
PRH1|ENSG00000231887.8|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PRR4|ENSG00000111215.12|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PRH2|ENSG00000134551.13|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PRB3|ENSG00000197870.13|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PRB4|ENSG00000230657.8|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PRB1|ENSG00000251655.7|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PRB2|ENSG00000121335.12|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CDKN1B|ENSG00000111276.12|chr12	674	802	441	597	395	307	0.0640461972531494	0.2789124289193	2632	-0.347138487015198	0.187454147155656	511.299051500802	-1.85185813321561
PTPRO|ENSG00000151490.15|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PLEKHA5|ENSG00000052126.16|chr12	118	150	100	87	69	5	0.071028511784339	0.297037505157528	2740	-1.05803296938817	0.586072024210306	81.5450253680867	-1.80529512701754
ENSG00000257062|ENSG00000257062.6|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000285854|ENSG00000285854.1|chr12	0	11	0	0	4	0	0.724413524325626	0.895679753685162	10175	-1.0583731407312	3.00191145420891	2.12263471182169	-0.352566408728439
LMNTD1|ENSG00000152936.11|chr12	9	1	0	7	0	0	0.8412502900633	0.943761458814285	11209	-0.525557887939013	2.62392614968696	2.65158173454951	-0.200294466367399
C12orf54|ENSG00000177627.11|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000288710|ENSG00000288710.1|chr12	97	168	103	157	150	88	0.297541642612733	0.610018556306769	5756	0.328237458369018	0.31509191144418	123.317120947939	1.04171972192046
ENSG00000289695|ENSG00000289695.1|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
SMIM41|ENSG00000284791.2|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
HNRNPA1|ENSG00000135486.19|chr12	806	950	809	966	979	675	0.0369145876139562	0.20237524818131	2089	0.246180229825028	0.117975440242085	848.661438509704	2.08670744792193
GTSF1|ENSG00000170627.11|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PDE1B|ENSG00000123360.12|chr12	0	0	1	0	6	0	0.433560081599903	1	7205	2.66938115952015	3.40867439826199	1.20245709207977	0.783114151613076
TESPA1|ENSG00000135426.16|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
MYL6B|ENSG00000196465.11|chr12	45	61	102	5	0	34	0.0351913713387426	0.197533544703559	2042	-2.0375369892355	0.967422789431017	40.1870542381306	-2.10614946380771
MYL6|ENSG00000092841.19|chr12	893	1132	855	838	1040	744	0.437773107144808	0.732947028059273	7256	0.101358886525868	0.130623998439024	899.44906368265	0.775959147914022
ENSG00000285528|ENSG00000285528.1|chr12	0	0	0	1	0	0	0.770674972968826	1	10600	1.18942566609678	4.0804728567969	0.15382466583052	0.291492115703094
RBMS2|ENSG00000076067.13|chr12	1	25	5	22	9	6	0.684913714382497	0.879704279947577	9754	0.539214626001775	1.32887705708483	10.4583926405939	0.405767127310224
TAC3|ENSG00000166863.13|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000258830|ENSG00000258830.1|chr12	3	32	11	3	1	0	0.0496881302040755	0.244154643724072	2331.5	-3.305275595564	1.68409754213118	7.12265503599947	-1.96263904724976
KIF5A|ENSG00000155980.13|chr12	9	0	12	4	3	6	0.760323538941514	0.910169395742347	10493	-0.523453848021633	1.71592734346156	5.85354388201757	-0.305055951241889
ENSG00000287908|ENSG00000287908.1|chr12	12	1	8	12	0	3	0.804634510594966	0.931387368250124	10883.5	-0.4391131984904	1.77524417815853	5.87478103232347	-0.247353690209476
ENSG00000288591|ENSG00000288591.1|chr12	15	69	15	36	68	1	0.738368573056368	0.899982583925575	10316	0.330129961058908	0.988369976396932	31.3836412198082	0.334014558255184
ENSG00000228144|ENSG00000228144.2|chr12	324	475	354	353	341	241	0.669193056092779	0.87036624016984	9619	-0.0765862917466979	0.17925163328576	337.176405233806	-0.427255754063926
RAP1B|ENSG00000127314.18|chr12	328	471	351	269	466	212	0.829990495834931	0.938107786535842	11130	-0.0515136565956136	0.239917819919698	339.307798087295	-0.214713757456013
CPSF6|ENSG00000111605.18|chr12	406	325	327	156	319	134	0.0404050833205771	0.214607537080841	2158	-0.59358773738907	0.289613822464487	269.559001169568	-2.04958358802732
ENSG00000258052|ENSG00000258052.1|chr12	8	0	0	0	0	0	0.309647899454754	1	5935	-3.70769509051096	3.64944583172439	1.28407253416597	-1.01596112436585
ENSG00000258064|ENSG00000258064.1|chr12	6	6	0	3	0	0	0.481368120480385	0.764294417086323	7716	-1.88024573068785	2.67040977972791	2.20589323491093	-0.704103821429021
PHLDA1|ENSG00000139289.14|chr12	7	18	13	30	58	4	0.143156566112217	0.43242921494091	3793	1.45680228024889	0.994990530235225	21.1096538133021	1.4641368294274
PPFIA2|ENSG00000139220.17|chr12	2	0	0	0	0	0	0.673079680304789	1	9661.5	-1.70123790788549	4.03208498857058	0.321018133541493	-0.421925111377328
KITLG|ENSG00000049130.16|chr12	42	80	57	59	47	37	0.850856519144022	0.949338568362766	11263	-0.094133286667846	0.500640581772823	51.703295495515	-0.18802568168667
CFAP54|ENSG00000188596.11|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
DEPDC4|ENSG00000166153.17|chr12	0	0	0	0	3	0	0.510199703577317	1	8039.5	2.63246271516154	3.99750298735742	0.517599383273289	0.658526766205559
ANO4|ENSG00000151572.18|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
MYBPC1|ENSG00000196091.15|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ASCL1|ENSG00000139352.4|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
C12orf75|ENSG00000235162.9|chr12	56	43	23	3	3	1	0.000163617041034231	0.00448655149362285	418	-3.92850208369321	1.04219898641479	19.6257979922347	-3.76943571707685
TCTN1|ENSG00000204852.17|chr12	40	28	67	22	20	26	0.263171637365048	0.574238208162609	5335	-0.787957949273135	0.704209062578223	33.6066903450677	-1.11892617000454
PTPN11|ENSG00000179295.19|chr12	125	130	111	44	97	37	0.0541447757009436	0.255504167490333	2428	-0.825007682734684	0.42842485127076	86.8881576566672	-1.92567653414038
CFAP73|ENSG00000186710.12|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
HRK|ENSG00000135116.9|chr12	66	246	109	177	158	262	0.0280674512383357	0.171486740988168	1876	0.845506764150643	0.384961287162522	170.759356562779	2.19634231374982
MSI1|ENSG00000135097.7|chr12	17	36	23	1	7	0	0.021583901176404	0.146214347094529	1692	-3.03141615525169	1.31937707410275	12.6253412032704	-2.29761166443886
MORN3|ENSG00000139714.12|chr12	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000256950|ENSG00000256950.2|chr12	268	497	260	387	376	284	0.167097510120505	0.466105071138512	4109	0.283726711459875	0.20536239686005	335.693561757156	1.38159037778094
ENSG00000284934|ENSG00000284934.2|chr12	478	409	336	544	328	366	0.263941160425753	0.575338778088201	5343	0.226503436878304	0.202755796035028	403.863475800087	1.11712435011807
ENSG00000256861|ENSG00000256861.1|chr12	432	400	322	537	308	329	0.258393700233796	0.569559344630726	5269	0.229733770417693	0.203268987964605	380.613679676803	1.13019586862752
CCDC62|ENSG00000130783.14|chr12	1	0	0	0	0	0	0.857221336264943	1	11447	-0.73412768554571	4.0804728567969	0.160509066770747	-0.179912405083853
STX2|ENSG00000111450.14|chr12	31	63	18	20	43	0	0.551301331100467	0.808522073103158	8453	-0.621330497311912	1.04283110324018	26.6861795260312	-0.595811244391708
ZDHHC20|ENSG00000180776.17|chr13	31	150	28	28	35	17	0.122287711697983	0.400131816009788	3503	-1.06919484010307	0.691927065532718	43.1342841490515	-1.54524211201349
ENSG00000273167|ENSG00000273167.1|chr13	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
RNF17|ENSG00000132972.19|chr13	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
FOXO1|ENSG00000150907.10|chr13	227	501	271	261	369	416	0.161418596727441	0.457936497456158	4038	0.378618859314822	0.270380939383453	338.801016920585	1.40031638390703
LACC1|ENSG00000179630.11|chr13	18	15	7	18	32	1	0.668420738698095	0.870123623731694	9612	0.505028057615144	1.17910028653439	14.514781700472	0.42831645737236
ENSG00000281883|ENSG00000281883.1|chr13	18	21	13	18	41	1	0.735720457796501	0.899084225357821	10288	0.371398496871057	1.10035540467275	17.8524946402859	0.337525944157572
ENSG00000285444|ENSG00000285444.1|chr13	7	7	19	10	19	0	0.943225635356111	0.983400330746321	12159	-0.10309199474108	1.44759055141851	10.0294400478227	-0.07121626667158
TDRD3|ENSG00000083544.16|chr13	66	101	17	46	71	121	0.204665685339468	0.508867263635789	4618	0.747370632801596	0.589236864107363	71.5065320090768	1.2683704607209
ENSG00000283208|ENSG00000283208.2|chr13	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
NDFIP2|ENSG00000102471.16|chr13	329	338	160	191	156	194	0.217505537403194	0.522651670799876	4792	-0.348575763161822	0.282662247712396	220.91122657099	-1.2331882519964
CLYBL|ENSG00000125246.16|chr13	0	1	0	0	0	0	0.857221336264943	1	11373.5	-0.73412768554571	4.0804728567969	0.130227472799149	-0.179912405083853
DAOA|ENSG00000182346.22|chr13	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ATP11A|ENSG00000068650.19|chr13	59	27	48	38	70	0	0.813188143693727	0.935136921761684	10951	-0.223122667748611	0.944174261342307	38.9372325752476	-0.236315134699185
POTEM|ENSG00000222036.8|chr14	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
POTEG|ENSG00000187537.13|chr14	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ARHGEF40|ENSG00000165801.10|chr14	5	1	20	1	18	0	0.829712696504712	0.938071308673999	11127	-0.382513236746776	1.7785517756754	7.53736028278703	-0.215070059797117
DAD1|ENSG00000129562.11|chr14	323	397	394	473	339	315	0.220048189867609	0.52600466157717	4819	0.225495700835321	0.183867989815478	367.312940000585	1.22639998980583
CDH24|ENSG00000139880.21|chr14	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PPP1R3E|ENSG00000235194.9|chr14	111	81	53	106	57	46	0.914050785310826	0.972961562150138	11927	-0.0493201988331442	0.45696237078411	73.0981523371056	-0.107930547428916
DHRS4L2|ENSG00000187630.18|chr14	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CPNE6|ENSG00000100884.10|chr14	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000259529|ENSG00000259529.2|chr14	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000259522|ENSG00000259522.3|chr14	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000203546|ENSG00000203546.7|chr14	24	39	46	65	104	12	0.196909065457578	0.501505340756539	4504	0.879922084135434	0.681894518735504	47.1049492381571	1.29040791494724
AKAP6|ENSG00000151320.11|chr14	0	5	0	0	1	0	0.622876111828778	1	9171	-1.78593089452241	3.63157761465914	0.823670491753509	-0.49177825287648
ENSG00000258790|ENSG00000258790.1|chr14	388	576	400	564	473	228	0.675081190034091	0.874029210456428	9682	0.0877692671476514	0.209380919147669	420.777797877784	0.419184649226566
RALGAPA1|ENSG00000174373.17|chr14	21	16	17	10	21	0	0.592277434118114	0.830238275481975	8869	-0.675107120961944	1.26061323924429	13.4591638422546	-0.535538656857718
SFTA3|ENSG00000257520.2|chr14	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000289503|ENSG00000289503.1|chr14	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
MTHFD1|ENSG00000100714.18|chr14	213	256	197	280	147	138	0.882561091379958	0.960858209479206	11675	-0.0386059069477739	0.261339206305468	198.096010147732	-0.147723364946051
ENSG00000258466|ENSG00000258466.5|chr14	0	1	3	0	9	0	0.633122655149967	0.853393673807648	9265	1.30890201392442	2.74209602653989	2.1848005992186	0.477336315452108
ENSG00000258653|ENSG00000258653.3|chr14	200	154	123	185	210	116	0.315722934186445	0.622518963779061	6006	0.297711516186565	0.296736467946602	161.952448556596	1.00328590633538
YLPM1|ENSG00000119596.18|chr14	59	128	39	35	112	31	0.909967456244562	0.971666741954124	11893	-0.065596894890861	0.580094914209792	63.9261154616143	-0.113079589708552
ENSG00000259164|ENSG00000259164.1|chr14	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000273259|ENSG00000273259.3|chr14	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
TCL1B|ENSG00000213231.13|chr14	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
TCL1A|ENSG00000100721.11|chr14	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
KLC1|ENSG00000126214.22|chr14	118	116	60	125	154	151	0.0199886041779376	0.139191604548919	1646	0.814299231772985	0.350001131028379	121.815743416011	2.32656171533046
ENSG00000256500|ENSG00000256500.6|chr14	48	62	61	59	69	33	0.825643278549783	0.937539454996791	11082	0.109525464295814	0.497181754989663	53.9410412798336	0.220292605665088
INF2|ENSG00000203485.14|chr14	5	11	2	0	0	0	0.064196844429964	0.279385032588132	2633	-4.71519923969565	2.54764043782634	2.56956418571076	-1.85081033009458
CRIP1|ENSG00000213145.10|chr14	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000257341|ENSG00000257341.5|chr14	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000214265|ENSG00000214265.11|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ARHGAP11B|ENSG00000285077.4|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000284906|ENSG00000284906.3|chr15	0	3	0	0	0	0	0.614946421495403	1	9082	-2.0160504359983	4.00785025437837	0.390682418397447	-0.503025389682628
FAN1|ENSG00000198690.10|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
BUB1B-PAK6|ENSG00000259288.7|chr15	0	9	0	0	0	0	0.332605622656332	1	6176.5	-3.58811074814355	3.70336355846324	1.17204725519234	-0.968878883074739
ENSG00000258461|ENSG00000258461.5|chr15	0	0	6	0	0	0	0.380793052415344	1	6700.5	-3.34862182878413	3.82072600028737	1.00354995319917	-0.876436004186708
ENSG00000285942|ENSG00000285942.1|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000284772|ENSG00000284772.1|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ENSG00000262560|ENSG00000262560.1|chr15	28	37	66	23	1	0	0.033281904183819	0.190834009882408	1999	-2.42639963629165	1.1398686512716	24.0622202902	-2.12866599461687
B2M|ENSG00000166710.23|chr15	11	13	12	0	0	0	0.00511006130613152	0.0586301528437232	999	-5.80008254638654	2.07144873595538	5.46565678726548	-2.8000125929795
TCF12|ENSG00000140262.18|chr15	90	114	120	61	59	111	0.633883461984339	0.853561511043892	9277	-0.20459274424473	0.429574830722774	92.4013461954354	-0.476267997127521
ENSG00000259316|ENSG00000259316.12|chr15	0	14	0	5	0	0	0.6682837778967	0.870123623731694	9610	-1.23167948763873	2.87436694650137	2.59230794834069	-0.42850461008046
ZNF609|ENSG00000180357.10|chr15	26	71	31	93	37	2	0.826126783399239	0.937564584350319	11087	0.187305755932592	0.852661890074468	39.716802154946	0.219671780940313
RBPMS2|ENSG00000166831.9|chr15	15	28	13	13	26	18	0.725972874484329	0.896042509445802	10193	0.316611845458592	0.903347056361048	18.5208384336289	0.350487493404804
ZWILCH|ENSG00000174442.12|chr15	123	158	116	115	183	68	0.789163161075393	0.923341020985822	10776	0.0938329581537379	0.350911938253264	123.365516345419	0.26739745196704
