rownames(tcReadCount)	DMSO.Total.1	DMSO.Total.2	DMSO.Total.3	TPG.Total.1	TPG.Total.2	TPG.Total.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
ENSG00000264668|ENSG00000264668.2|chr8	76	41	60	93	60	48	0.802657826809667	0.937769798991462	11423	0.0933162121915867	0.373400967147981	61.9751792925593	0.249908865808066
SHARPIN|ENSG00000179526.17|chr8	19	27	6	19	40	13	0.594854642993101	1	8948	0.36789156069967	0.691767006027854	20.3599984764075	0.531814263319834
ENSG00000271698|ENSG00000271698.1|chr8	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
SPATA6L|ENSG00000106686.17|chr9	2	4	0	0	0	0	0.251844528858107	1	4810.5	-3.54025663867388	3.08955087547967	1.03142964196015	-1.1458806737158
IFNK|ENSG00000147896.4|chr9	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ENSG00000288699|ENSG00000288699.1|chr9	238	161	199	266	206	209	0.612952439526665	0.855505916076404	9120	0.100740884309141	0.199146357920318	210.769684330183	0.505863553625464
CD72|ENSG00000137101.14|chr9	0	2	0	0	0	0	0.619503544925188	1	9214.5	-2.00268770568795	4.0331714166679	0.357004531046467	-0.496554075884659
ENSG00000285645|ENSG00000285645.1|chr9	110	125	143	200	137	170	0.187013435355617	0.516744533538036	3947	0.3249055247306	0.246240201111833	146.414190156309	1.3194658031612
ENSG00000256966|ENSG00000256966.6|chr9	900	697	607	788	823	703	0.90542244387222	0.972355938506831	12593	-0.0143398161490903	0.120690950255022	745.549853065454	-0.118814344561792
ENSG00000255872|ENSG00000255872.3|chr9	1860	1488	1434	1738	1536	1361	0.13136182051796	0.441209871377875	3158	-0.134012901884624	0.0888235972367701	1556.28790504115	-1.5087533724557
IGFBPL1|ENSG00000137142.5|chr9	3	5	5	6	3	2	0.777722886526504	1	11043	-0.363449870295021	1.28751561068868	3.99262109862779	-0.282287738709913
NINJ1|ENSG00000131669.10|chr9	56	26	61	33	39	42	0.36243705644607	0.691489429428914	6153	-0.405446883006261	0.445188342301273	42.6915434727821	-0.910731132155033
AOPEP|ENSG00000148120.18|chr9	23	23	24	59	43	37	0.0530583787345983	1	1926	0.889345774014132	0.459741968110338	34.1829423229724	1.93444548399525
PTCH1|ENSG00000185920.18|chr9	165	106	133	151	247	125	0.291294201411836	0.629478256938999	5296	0.284167142887462	0.269279552900176	152.18664204056	1.05528674504598
ENSG00000285269|ENSG00000285269.2|chr9	22	24	22	34	17	41	0.520293791162189	1	8020	0.351389381789897	0.546575557992577	26.5521013527221	0.642892600394454
CYLC2|ENSG00000155833.15|chr9	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
DNAJC25-GNG10|ENSG00000244115.1|chr9	178	223	140	186	217	194	0.828735648701828	0.946166069681036	11695.5	0.0484950539099838	0.224178464734639	188.72540732817	0.216323427709203
GNG10|ENSG00000242616.4|chr9	178	223	140	186	217	194	0.828735648701828	0.946166069681036	11695.5	0.0484950539099838	0.224178464734639	188.72540732817	0.216323427709203
ENSG00000285082|ENSG00000285082.3|chr9	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ADGRD2|ENSG00000180264.12|chr9	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ENSG00000257524|ENSG00000257524.6|chr9	33	29	13	17	17	30	0.621283605099942	1	9257	-0.294780885311936	0.596683830919328	23.1095724476293	-0.494031964730397
LCN2|ENSG00000148346.12|chr9	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ENSG00000286112|ENSG00000286112.1|chr9	309	299	234	318	428	374	0.0632160002033117	0.302424790446326	2104	0.325258506771478	0.175089569744064	323.958124257999	1.85766923322116
USP20|ENSG00000136878.14|chr9	15	16	19	14	34	35	0.284703889061121	1	5207	0.647891464516663	0.605612384530307	22.0648568216033	1.0698121126092
NCS1|ENSG00000107130.10|chr9	397	228	300	234	199	212	0.00207079413902023	0.0312625426593262	600	-0.59945669066488	0.194635960941976	260.269269252082	-3.07988661377733
OBP2B|ENSG00000171102.16|chr9	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
LCN1|ENSG00000160349.10|chr9	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
OBP2A|ENSG00000122136.14|chr9	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
LCN9|ENSG00000148386.10|chr9	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ENSG00000289701|ENSG00000289701.1|chr9	56	40	60	77	82	57	0.284544390807599	0.621977543634046	5206	0.375219779689842	0.350618147331497	61.1546403463021	1.07016645471886
SNAPC4|ENSG00000165684.6|chr9	127	63	112	114	144	118	0.412990028792836	0.728242341391862	6726	0.236195761310734	0.288521018417778	111.575752126237	0.818643170629332
ENSG00000204003|ENSG00000204003.8|chr9	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
LCN6|ENSG00000267206.6|chr9	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
LCN15|ENSG00000177984.7|chr9	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ENSG00000272896|ENSG00000272896.1|chr9	82	82	86	151	87	87	0.359653518130644	0.689289830706787	6114	0.276666678701429	0.302029449368007	94.680323467804	0.916025504401478
ENSG00000284341|ENSG00000284341.1|chr9	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ENSG00000279073|ENSG00000279073.3|chr9	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ENSG00000261793|ENSG00000261793.1|chr9	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ANKRD16|ENSG00000134461.16|chr10	177	107	132	77	78	54	0.000137615405825079	0.00370627170132605	329	-1.07875555724692	0.28295856509847	103.900779973868	-3.81241528020724
ATP5F1C|ENSG00000165629.20|chr10	1174	801	831	1001	1111	878	0.944395979663065	0.982429725295032	13024	0.00820454874281083	0.117635005999317	955.295654807393	0.0697458097027554
FRMD4A|ENSG00000151474.23|chr10	22	25	29	26	20	19	0.546527209876076	1	8378	-0.327896672410825	0.543800682973496	23.4785469301198	-0.602972159979443
KIF5B|ENSG00000170759.11|chr10	1098	854	868	1163	1141	930	0.281900299214422	0.619612597215377	5174	0.108617382343922	0.100939867959062	997.818716943057	1.07606027766922
CCDC7|ENSG00000216937.14|chr10	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ANKRD30A|ENSG00000148513.20|chr10	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
PLD5P1|ENSG00000283930.1|chr10	48	25	18	77	32	48	0.145744682144659	0.461454316543647	3367	0.7130999495437	0.490194822879354	40.3526007147998	1.454727623101
ZWINT|ENSG00000122952.17|chr10	421	361	452	487	441	426	0.76962663441142	0.926182331617277	10962	0.0411474502510257	0.140500530053293	428.30350261393	0.292863309735688
ANK3|ENSG00000151150.22|chr10	123	102	87	86	106	139	0.970468276449535	0.990080515111744	13309	0.0106930164123133	0.288836654274638	106.706282600509	0.0370209814234518
DNAJB12|ENSG00000148719.16|chr10	231	202	224	230	296	298	0.201839838617592	0.532981370885959	4177	0.241478322322106	0.189197801900736	245.146245723803	1.2763273140393
ENSG00000272916|ENSG00000272916.5|chr10	78	81	57	61	103	75	0.862870215353838	0.960710348805706	12144	0.0575949921879531	0.33345552200402	75.3335886483024	0.172721662672777
CAMK2G|ENSG00000148660.22|chr10	92	81	104	59	100	79	0.324410521542924	0.659554103211452	5689	-0.308369346037852	0.312927179361191	85.7553455074202	-0.985434843554838
RPS24|ENSG00000138326.21|chr10	1647	1201	1228	1340	1437	1338	0.47284132618058	0.772366131717868	7402	-0.0686901103982948	0.0956868406964898	1353.79897221623	-0.71786370934927
PLCE1|ENSG00000138193.17|chr10	30	18	18	22	19	17	0.646437589798772	1	9541	-0.266945303850532	0.581939308898586	20.4397866144552	-0.458716742052996
ENSG00000276490|ENSG00000276490.1|chr10	4	0	0	0	0	0	0.473871453378342	1	7425	-2.84872793425341	3.97759154592329	0.634841159734434	-0.716194184687747
ENSG00000270099|ENSG00000270099.1|chr10	0	0	4	10	0	0	0.63270565081985	1	9404	1.14045344568489	2.38627476035509	2.25197606406421	0.477922100435403
ARHGAP19-SLIT1|ENSG00000269891.2|chr10	7	16	7	9	21	3	0.990086096834015	1	13539	0.0113395108674221	0.91259594582251	10.4242389913642	0.0124255547258672
MARVELD1|ENSG00000155254.13|chr10	20	36	22	35	23	53	0.429015966513356	1	6928	0.419076629914443	0.529888727702198	31.51332307327	0.790876665242004
ENSG00000289758|ENSG00000289758.1|chr10	95	63	88	75	106	60	0.709321024200848	0.899562380200046	10330	-0.120329850458113	0.322800799283617	80.3929830248876	-0.372768130454316
ENSG00000285932|ENSG00000285932.1|chr10	479	321	429	430	463	468	0.670403552432933	0.880771291302545	9897	0.0649448995639228	0.152598170856952	428.092523053547	0.425594220423541
ENSG00000255339|ENSG00000255339.6|chr10	271	202	233	236	203	263	0.641064952955877	0.868218652722798	9494	-0.0896621664141993	0.192321276123354	233.373371578836	-0.466210334194592
BTRC|ENSG00000166167.18|chr10	127	122	95	134	102	145	0.809955354215955	0.940013919517714	11500	0.0632319093776663	0.262936441941474	120.125388726472	0.240483627567079
NPM3|ENSG00000107833.11|chr10	366	213	254	382	395	356	0.0378897166159594	0.226146147189372	1617	0.364728867955532	0.175684404716125	322.807494180448	2.07604578530956
BORCS7-ASMT|ENSG00000270316.1|chr10	185	169	153	208	294	199	0.0739888568044356	0.328062380322919	2299	0.376303954574557	0.210616046042543	198.919178231047	1.78668226683235
ATP5MK|ENSG00000173915.16|chr10	238	214	227	232	269	286	0.488201954534045	0.781374405422255	7617	0.127061097401118	0.18330399356401	242.934975041737	0.693171463046973
SEC23IP|ENSG00000107651.14|chr10	307	218	229	286	241	319	0.641044250070956	0.868218652722798	9493	0.0879271736890144	0.188588094485415	264.459773798601	0.466239260378202
NSMCE4A|ENSG00000107672.15|chr10	284	162	253	229	309	229	0.811642926314423	0.940314215853607	11517	0.0509045804764268	0.213609177418973	241.753464990125	0.23830708535796
ENSG00000286088|ENSG00000286088.1|chr10	15	3	13	22	14	12	0.487491625878048	1	7607	0.549443279246504	0.791358444332764	12.8600842580704	0.694303931652323
ENSG00000258539|ENSG00000258539.1|chr10	279	225	287	232	261	331	0.910006780018287	0.973514435049636	12646	-0.0223648592210216	0.197866596994808	268.367555068563	-0.113029988692879
JAKMIP3|ENSG00000188385.13|chr10	0	0	2	0	0	0	0.621815736184347	1	9276	-1.99001834187354	4.03426842282148	0.353429598497927	-0.493278615427817
PWWP2B|ENSG00000171813.14|chr10	105	82	85	107	72	111	0.970942658225945	0.990080515111744	13313	0.0107425172400596	0.294913196691658	93.0493510947153	0.0364260309832499
INPP5A|ENSG00000068383.19|chr10	71	59	64	65	97	54	0.857201041644876	0.95785395504431	12104	0.0614320048195164	0.34140602612066	67.6436506011697	0.179938255682122
CALY|ENSG00000130643.9|chr10	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ENSG00000254536|ENSG00000254536.2|chr10	150	103	81	140	123	106	0.81990573069739	0.943064292503784	11607	0.0617221274995031	0.271107966201602	115.55083946472	0.227666225984688
HRAS|ENSG00000174775.18|chr11	0	0	0	0	0	1	0.831080014846296	1	11784.5	0.870432657655199	4.0804728567969	0.169429232247439	0.213316615059773
LSP1|ENSG00000130592.17|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ENSG00000284779|ENSG00000284779.3|chr11	1	0	0	0	0	0	0.796339065306535	1	11281	-1.05312069398729	4.0804728567969	0.158710289933608	-0.258087905727174
INS-IGF2|ENSG00000129965.15|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ASCL2|ENSG00000183734.5|chr11	0	4	0	0	0	0	0.445914277218293	1	7106	-3.00621845232848	3.94390471867823	0.714009062092934	-0.762244188631409
C11orf21|ENSG00000110665.12|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CDKN1C|ENSG00000129757.15|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
PHLDA2|ENSG00000181649.8|chr11	0	0	0	3	0	0	0.564902906233595	1	8602.5	2.30097353756438	3.99769976039966	0.463535060120506	0.575574374133175
NAP1L4|ENSG00000205531.13|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ENSG00000239920|ENSG00000239920.2|chr11	7	9	7	7	6	14	0.867906683980283	1	12193	0.152418537544113	0.916428271678083	8.35703971285929	0.166318022102284
ENSG00000283977|ENSG00000283977.1|chr11	252	227	234	334	299	203	0.492002224718318	0.784864974934559	7666	0.130709570903223	0.190226009272707	255.156781117213	0.687127756099002
OVCH2|ENSG00000183378.13|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
C11orf16|ENSG00000176029.14|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
MICAL2|ENSG00000133816.18|chr11	57	12	35	20	15	19	0.0946589715789689	1	2623	-1.00520944063976	0.601447307317467	26.0553024341967	-1.67131755086431
ENSG00000256206|ENSG00000256206.2|chr11	854	642	634	686	775	635	0.36425852350568	0.693457080472305	6171	-0.108346923388183	0.119419443548605	698.329853743847	-0.907280424096808
CALCB|ENSG00000175868.14|chr11	23	15	36	42	59	7	0.509632312899589	1	7865	0.425853360125786	0.645809359032081	29.6964665228952	0.659410326236278
SPTY2D1OS|ENSG00000247595.5|chr11	1	13	5	1	7	2	0.424786164393829	1	6876	-1.06395478780654	1.33303392394892	4.96329530305239	-0.798145320004105
DCDC1|ENSG00000170959.15|chr11	0	0	0	1	0	0	0.831080014846296	1	11784.5	0.870432657655198	4.0804728567969	0.154511686706835	0.213316615059773
CRY2|ENSG00000121671.12|chr11	39	24	38	27	98	42	0.20100470993936	0.531988807683	4164	0.639320435461204	0.499979088233392	43.976321141089	1.27869435043805
MYBPC3|ENSG00000134571.12|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
TRIM48|ENSG00000150244.12|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
TNKS1BP1|ENSG00000149115.14|chr11	30	42	28	61	56	32	0.291650351460113	0.629779996743615	5300	0.466152863716329	0.442057164972592	40.9102578609518	1.05450810585828
ENSG00000288534|ENSG00000288534.1|chr11	236	130	199	224	165	187	0.814136327399857	0.941169759619587	11552	-0.0540634308401521	0.229965861998633	188.217249858153	-0.235093288935527
SELENOH|ENSG00000211450.11|chr11	431	309	331	433	521	383	0.131878767328686	0.441755901616166	3167	0.233768345709063	0.155149013667423	396.249610800926	1.5067343335496
ENSG00000254732|ENSG00000254732.2|chr11	571	405	475	594	598	503	0.295869135614172	0.633550617299038	5361	0.137066225753515	0.131122081160298	518.438314955778	1.045332903052
ZFP91-CNTF|ENSG00000255073.8|chr11	1	10	3	11	4	5	0.754609474828506	1	10802	0.37332119125837	1.19437084326953	5.65328715156534	0.312567234341071
STX3|ENSG00000166900.17|chr11	132	96	159	180	166	190	0.116441149899477	0.416249682106856	2946	0.381855108823799	0.243237153227449	152.441642962361	1.5698880855867
MS4A6E|ENSG00000166926.9|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CD5|ENSG00000110448.11|chr11	3	0	0	0	0	0	0.54259064791049	1	8300.5	-2.43606524396671	4.00076331628052	0.476130869800825	-0.608900115148901
CPSF7|ENSG00000149532.16|chr11	517	308	377	504	395	478	0.479956200286805	0.776389886030894	7532	0.118392451258365	0.16760613647162	424.987175605174	0.706373010861758
PPP1R32|ENSG00000162148.11|chr11	0	0	0	0	0	4	0.474569940256044	1	7457.5	2.83854148541156	3.96963674474471	0.677716928989757	0.715063283603827
TMEM258|ENSG00000134825.16|chr11	354	267	207	447	492	464	6.19729372736979e-05	0.00185197209126811	294	0.681350715191916	0.170117808288492	365.919515214239	4.0051698411048
ENSG00000255508|ENSG00000255508.7|chr11	686	563	508	491	565	477	0.0287932520669959	0.190340846618641	1444	-0.282648458548105	0.129281310839225	545.185841334262	-2.18630563623854
HNRNPUL2-BSCL2|ENSG00000234857.2|chr11	128	130	123	92	77	65	0.00274179460340272	0.0389656347056876	639	-0.800943943724204	0.267400680922099	102.66233276283	-2.99529507913833
MACROD1|ENSG00000133315.12|chr11	6	1	0	0	0	0	0.222442207934013	1	4415	-3.67991191260807	3.01617340816036	1.13076400512488	-1.22005979584992
VEGFB|ENSG00000173511.10|chr11	47	33	28	29	36	33	0.63386813984033	1	9424	-0.217811833735562	0.457309746577663	34.0636921895421	-0.476289506982052
ENSG00000286264|ENSG00000286264.2|chr11	53	42	47	150	157	114	3.687632693968e-07	1.88177092909736e-05	172	1.47511597863734	0.290125085781189	91.5369489907666	5.0844137612763
RASGRP2|ENSG00000068831.19|chr11	0	1	0	0	0	0	0.796339065306535	1	11281	-1.05312069398729	4.0804728567969	0.178502265523233	-0.258087905727174
MAJIN|ENSG00000168070.12|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ARL2-SNX15|ENSG00000273003.1|chr11	42	97	73	84	78	62	0.918558068123652	0.976646485006335	12736	-0.0378458080185764	0.370129361386502	72.7007106868374	-0.102250218347462
ENSG00000285816|ENSG00000285816.1|chr11	43	28	16	15	11	19	0.0943792161377439	1	2619	-1.01508696561091	0.606842186827881	21.9266199105933	-1.67273631867459
RBM14-RBM4|ENSG00000248643.5|chr11	451	417	412	376	492	445	0.730148039065173	0.909634474532756	10547.5	-0.0508777225389448	0.147502180479628	430.126801843435	-0.344928613078852
RBM4|ENSG00000173933.21|chr11	451	417	412	376	492	445	0.730148039065173	0.909634474532756	10547.5	-0.0508777225389448	0.147502180479628	430.126801843435	-0.344928613078852
RBM4B|ENSG00000173914.12|chr11	260	178	164	174	155	186	0.167005601264315	0.490175202365426	3697	-0.301657169429368	0.218293247960577	184.932786286272	-1.38188960147703
ENSG00000287725|ENSG00000287725.2|chr11	31	26	37	31	16	30	0.466467338551046	1	7334	-0.376869256445771	0.517507703452562	28.5028050936531	-0.728238930418777
SMIM38|ENSG00000284713.2|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
PPFIA1|ENSG00000131626.19|chr11	0	0	9	0	0	0	0.15579423997052	1	3533.5	-4.16302049651907	2.93302758146205	1.59043319324067	-1.41935947784163
XNDC1N-ZNF705EP-ALG1L9P|ENSG00000289716.1|chr11	6	0	2	0	0	1	0.254279480388465	1	4844	-2.92586930406749	2.56651516251135	1.47512057034702	-1.14001637192921
FAM168A|ENSG00000054965.11|chr11	61	66	107	41	45	49	0.0173268202942088	0.137199486286085	1186	-0.891530723659046	0.374640241208379	62.1251170686788	-2.37969824272873
RPS3|ENSG00000149273.15|chr11	282	218	252	274	337	272	0.405914625598584	0.724777527044521	6647	0.144058207890207	0.173333457361215	269.922385024238	0.831104450827401
CLNS1A|ENSG00000074201.9|chr11	408	328	422	442	379	429	0.885619690713973	0.967467273194816	12390	0.0217034507606524	0.1508765949214	398.79766794857	0.143849022918093
THRSP|ENSG00000151365.2|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CASP12|ENSG00000204403.11|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CASP4|ENSG00000196954.14|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CASP5|ENSG00000137757.11|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CARD16|ENSG00000204397.10|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CARD18|ENSG00000255501.3|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
HSPB2-C11orf52|ENSG00000254445.1|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ENSG00000255292|ENSG00000255292.9|chr11	2	1	0	0	15	1	0.223977797270014	1	4440	2.34358575721101	1.92726127542801	3.03773367878836	1.2160187033751
ENSG00000255663|ENSG00000255663.1|chr11	54	39	55	46	45	26	0.293572529818149	0.63205376145896	5320	-0.436742353709505	0.415819679811568	43.8811004009132	-1.05031669955452
SIK3|ENSG00000160584.17|chr11	90	76	58	99	66	77	0.938044266434117	0.979816320414608	12966	0.0247766922001134	0.318760683187265	76.880743542322	0.0777281939302333
FXYD2|ENSG00000137731.14|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
FXYD6-FXYD2|ENSG00000255245.4|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
FXYD6|ENSG00000137726.17|chr11	53	14	38	32	35	25	0.617448412885199	1	9176	-0.263216337602023	0.526991430906931	32.3415013054229	-0.499469862629528
SMIM35|ENSG00000255274.10|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
MPZL2|ENSG00000149573.9|chr11	54	67	66	52	99	49	0.986108986781248	0.994754324413583	13501	-0.00655205384349584	0.376323772430172	64.1875428533761	-0.0174106828308637
CD3G|ENSG00000160654.11|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
DDX6|ENSG00000110367.14|chr11	362	244	486	397	364	334	0.655496207762186	0.8760698282942	9713	-0.0903448318880138	0.202503376428847	362.391366893141	-0.446139879152869
RPS25|ENSG00000118181.11|chr11	0	0	0	0	1	0	0.831080014846296	1	11784.5	0.870432657655199	4.0804728567969	0.158158773410031	0.213316615059773
MFRP|ENSG00000235718.9|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
SCN3B|ENSG00000166257.10|chr11	22	18	12	30	6	10	0.70893809484474	1	10327	-0.275983884566755	0.739342938376345	16.1038403130848	-0.373282640898467
NRGN|ENSG00000154146.13|chr11	10	3	4	11	7	3	0.836094157507594	1	11896	0.225008372801576	1.08756407914455	6.14449655728936	0.206892060078485
ZBTB44|ENSG00000196323.14|chr11	495	446	443	528	406	358	0.181993018790745	0.509814151514619	3886	-0.194851039738449	0.145994809992702	442.908557738054	-1.33464360649663
SPATA19|ENSG00000166118.8|chr11	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
B3GAT1|ENSG00000109956.13|chr11	1	17	2	4	21	9	0.567705805452545	1	8654	0.631698128296913	1.10546213088374	9.01092248099146	0.571433530510824
NINJ2|ENSG00000171840.13|chr12	0	0	0	0	5	0	0.417925908444821	1	6785	3.06781755584656	3.78731301061047	0.790793867050157	0.810024824262428
ENSG00000285901|ENSG00000285901.2|chr12	287	237	319	333	340	381	0.173935262029457	0.499920651010884	3778	0.234887421101122	0.172753612822087	314.005823219432	1.35966720037875
ENSG00000272921|ENSG00000272921.1|chr12	6	10	16	6	8	7	0.423805678278663	1	6866	-0.71675572338837	0.896128082219635	8.94306611607074	-0.799836248422241
ENSG00000285238|ENSG00000285238.2|chr12	1173	976	914	1289	1161	1075	0.224508280541815	0.559571338476972	4455	0.113965752853608	0.0938277568920237	1086.82703251651	1.21462727692359
MLF2|ENSG00000089693.11|chr12	322	212	249	285	310	230	0.953219548749023	0.984354293773252	13120	-0.0107392457956608	0.183062922272419	264.982952548008	-0.0586642322888279
LRRC23|ENSG00000010626.15|chr12	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
PTPN6|ENSG00000111679.17|chr12	7	8	18	3	1	4	0.0501801011092439	1	1858	-2.142320652445	1.09389946979151	7.01926730272276	-1.95842553324695
ENSG00000290146|ENSG00000290146.1|chr12	120	74	130	64	114	96	0.309686805649676	0.646246196272656	5516	-0.323316217956547	0.31826239274635	99.4113807568527	-1.01587942944369
LPCAT3|ENSG00000111684.11|chr12	111	89	78	108	87	110	0.852919761948252	0.956752518673409	12060	0.0518945452440042	0.27991442673763	96.3715891538467	0.185394321574736
CD163L1|ENSG00000177675.9|chr12	0	0	0	0	0	1	0.831080014846296	1	11784.5	0.870432657655199	4.0804728567969	0.169429232247439	0.213316615059773
CD163|ENSG00000177575.13|chr12	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ENSG00000284393|ENSG00000284393.1|chr12	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
A2ML1|ENSG00000166535.20|chr12	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
KLRC4-KLRK1|ENSG00000255819.7|chr12	0	0	0	3	10	0	0.068459509586145	1	2194	4.43931301644205	2.4365453679272	2.04512279422082	1.82197018568902
