rownames(tcReadCount)	DMSO.L10a.1	DMSO.L10a.2	DMSO.L10a.3	TPG.L10a.1	TPG.L10a.2	TPG.L10a.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
USP10|ENSG00000103194.16|chr16	339	203	303	185	217	166	0.0271415497893957	0.16821235478041	1467	-0.517834917230828	0.234370012039862	229.4129539145	-2.20947600217195
CRISPLD2|ENSG00000103196.12|chr16	5	3	11	0	10	1	0.593653486388213	1	8788	-0.884413366737415	1.65760425321356	4.5314684471662	-0.533549165925959
ZDHHC7|ENSG00000153786.13|chr16	326	388	532	218	398	273	0.0403035882980834	0.209228634279981	1784	-0.494792000022742	0.241288518634274	348.867672087041	-2.0506238872174
KIAA0513|ENSG00000135709.14|chr16	18	14	28	0	15	3	0.0986441043245121	1	2749	-1.83552264316429	1.11145259132546	12.1980974636817	-1.65146283115445
CIBAR2|ENSG00000153789.13|chr16	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
GSE1|ENSG00000131149.19|chr16	609	501	745	254	526	402	0.00155390604676549	0.0254328789281122	519	-0.641399399534195	0.202690770350332	491.403997244053	-3.16442331550468
GINS2|ENSG00000131153.9|chr16	311	217	277	256	276	271	0.82765075570502	0.941941775503403	11477	0.0480613596665432	0.220753005890702	264.324776743387	0.217715539014401
C16orf74|ENSG00000154102.11|chr16	20	35	10	45	11	2	0.895536828508863	1	12157	-0.127763886201057	0.973057541824756	21.9058104408558	-0.13130147058052
EMC8|ENSG00000131148.9|chr16	682	477	900	447	443	504	0.0152968454235116	0.118262809791739	1139	-0.487435022236952	0.200981441249692	562.988041592962	-2.42527379247609
COX4I1|ENSG00000131143.10|chr16	1455	883	1051	960	807	877	0.12881952665336	0.402207522847677	3209	-0.283439881826094	0.186624199013704	992.862956023792	-1.51877346734268
IRF8|ENSG00000140968.12|chr16	8	10	1	0	20	22	0.446266713669366	1	7013	1.01136796346127	1.32785800038761	9.93828544659786	0.761653703307166
FOXF1|ENSG00000103241.7|chr16	22	11	47	8	56	13	0.916285448212721	1	12359	-0.0842276739350602	0.80129928131997	23.9845567006323	-0.105113876798084
MTHFSD|ENSG00000103248.19|chr16	42	35	49	77	33	66	0.263011981134973	0.580879740932367	4808	0.586211630890556	0.52373035986374	51.1514649518075	1.11930045652322
FOXC2|ENSG00000176692.8|chr16	31	23	40	7	18	51	0.738307303158521	1	10353	-0.247323234469097	0.740276494660218	27.7525539027833	-0.334095755103796
FOXL1|ENSG00000176678.6|chr16	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
C16orf95|ENSG00000260456.7|chr16	36	7	22	0	39	24	0.969647771054473	1	12930	-0.0386943006507791	1.01693147221565	19.514048051541	-0.0380500571650845
FBXO31|ENSG00000103264.18|chr16	165	78	185	109	79	172	0.741193739648161	0.908215561253369	10385	-0.127460437853502	0.385924559584711	128.724761320175	-0.3302729372566
MAP1LC3B|ENSG00000140941.14|chr16	326	264	341	191	414	290	0.801493464679504	0.930201119065461	11013	-0.0583125741901764	0.231937760564467	295.655435132744	-0.251414750441071
ZCCHC14|ENSG00000140948.13|chr16	314	182	303	164	212	188	0.0597359083727483	0.265353531592246	2121	-0.445042664540356	0.23638058446348	220.660209037352	-1.88273781262739
JPH3|ENSG00000154118.13|chr16	19	23	25	8	8	14	0.164216806428892	1	3655	-1.13031633615027	0.812576014556382	16.1660254972618	-1.39102842798942
SLC7A5|ENSG00000103257.9|chr16	43	37	60	55	112	59	0.117689693338092	0.38417977061572	3042	0.692315440514588	0.442502806252783	58.9748295785669	1.56454474577749
CA5A|ENSG00000174990.8|chr16	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
BANP|ENSG00000172530.22|chr16	168	98	157	115	158	147	0.881746532769394	0.96312594661212	12010	0.0429152058717131	0.288494837693278	136.913533335378	0.148755541745048
ZNF469|ENSG00000225614.4|chr16	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
ZFPM1|ENSG00000179588.9|chr16	61	3	29	43	39	19	0.710595999153481	1	10087	0.288474714713588	0.777443025941171	30.7095150418723	0.371055762400545
ZC3H18|ENSG00000158545.16|chr16	247	180	189	117	250	187	0.577483352232882	0.822739235331442	8624	-0.153816325637316	0.276119411617258	189.837059277239	-0.557064513271266
IL17C|ENSG00000124391.5|chr16	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
CYBA|ENSG00000051523.12|chr16	7	6	8	0	1	6	0.344046988967129	1	5748	-1.53278047925795	1.61993421983778	4.58963136688836	-0.946199210120664
MVD|ENSG00000167508.12|chr16	3	13	3	8	49	18	0.079437167005665	1	2461	1.76099258387065	1.00400889705851	15.0039002400039	1.75396113423885
SNAI3|ENSG00000185669.6|chr16	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
RNF166|ENSG00000158717.11|chr16	217	184	219	253	308	232	0.0971393192649937	0.347636548640752	2724	0.383105129627146	0.230941585674645	232.585980482236	1.6588832561619
CTU2|ENSG00000174177.13|chr16	121	92	104	122	168	116	0.21574006478574	0.53029019552658	4223	0.379403461038358	0.306480856929892	118.395602274288	1.23793526564417
PIEZO1|ENSG00000103335.22|chr16	82	42	51	100	34	43	0.773214221595898	0.917047598110102	10724	0.15582490926018	0.540733666893388	59.2061037221909	0.288173122556659
CDT1|ENSG00000167513.9|chr16	602	240	585	839	657	667	0.00315561231162034	0.0426033485410084	632	0.72129786940556	0.244329004371243	589.984855843327	2.95215818220906
APRT|ENSG00000198931.11|chr16	424	249	425	326	198	265	0.179286704182406	0.47800130019414	3826	-0.367466104041594	0.273625131252462	310.479145370034	-1.34295450991506
GALNS|ENSG00000141012.13|chr16	3	12	5	31	20	33	0.0192501618095241	1	1257	2.04045856151189	0.871748382092905	18.0270752658065	2.34065081556347
TRAPPC2L|ENSG00000167515.11|chr16	149	82	123	162	105	88	0.777168842255459	0.918650144076339	10770	0.104363587046868	0.368762336051275	117.215996655829	0.283010429330712
PABPN1L|ENSG00000205022.9|chr16	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
CBFA2T3|ENSG00000129993.15|chr16	8	9	0	12	0	14	0.665244657361907	1	9578	0.669219417833252	1.54667161517433	7.69132628156149	0.432683584070185
ACSF3|ENSG00000176715.17|chr16	38	10	32	14	23	8	0.327823575817518	1	5539	-0.757292824241779	0.773926745499274	19.5456173098026	-0.978507111487969
CDH15|ENSG00000129910.8|chr16	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
SLC22A31|ENSG00000259803.8|chr16	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
ZNF778|ENSG00000170100.14|chr16	86	57	89	58	39	55	0.23577484871208	0.553473741327816	4474	-0.519402754196282	0.438087641064166	63.2021969002408	-1.1856138030614
ANKRD11|ENSG00000167522.17|chr16	51	106	76	71	132	83	0.603420998479088	0.837287713616395	8921	0.224862346713366	0.432854405286249	86.4188794199963	0.519487254761016
SPG7|ENSG00000197912.16|chr16	52	44	52	28	29	44	0.331075366167153	0.646541883476315	5576	-0.503797600554374	0.518336890522021	41.1407222421268	-0.97195011539116
RPL13|ENSG00000167526.14|chr16	1552	1566	1755	1173	1439	1300	0.0437035177640802	0.218623600992054	1856	-0.29875551814612	0.148124382136298	1451.16919523949	-2.01692330349245
CPNE7|ENSG00000178773.15|chr16	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
DPEP1|ENSG00000015413.10|chr16	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
CHMP1A|ENSG00000131165.16|chr16	208	86	252	150	120	132	0.349846374509889	0.662355460943786	5816	-0.320289241886829	0.34259662787441	153.120094333825	-0.934887315949419
SPATA33|ENSG00000167523.15|chr16	33	30	30	49	24	16	0.982559833109008	1	13077	0.0142840674608767	0.653441526816844	30.7559221779963	0.0218597485385719
CDK10|ENSG00000185324.22|chr16	8	4	34	1	2	12	0.239943755236349	1	4528	-1.46716162017702	1.24851283039083	9.55054415556575	-1.17512738713125
SPATA2L|ENSG00000158792.16|chr16	7	1	5	6	3	4	0.905561111675724	1	12262	0.179678547250368	1.51449406253143	4.2158502110316	0.118639321008655
VPS9D1|ENSG00000075399.14|chr16	6	0	1	7	7	1	0.496701856819676	1	7641	1.25642492014088	1.84853108724591	3.50764484529447	0.679688282663832
ZNF276|ENSG00000158805.12|chr16	33	25	29	62	98	62	0.00310828904624226	0.0423014159284668	627	1.36538764207656	0.46177561143307	50.4129643270823	2.95682060349447
FANCA|ENSG00000187741.16|chr16	37	18	81	31	21	41	0.51838046858629	1	7959	-0.406375573157163	0.629216420807424	36.9477555178219	-0.645843877748285
SPIRE2|ENSG00000204991.11|chr16	28	0	23	8	0	12	0.44028451718157	1	6946	-1.06930675559159	1.38562776693759	11.0765557150938	-0.771712851825198
TCF25|ENSG00000141002.20|chr16	92	51	74	131	116	138	0.0100592166986907	0.091178296789877	967	0.907871885774223	0.352737763674586	99.7364751191302	2.57378704314679
MC1R|ENSG00000258839.4|chr16	9	6	9	0	1	14	0.693414236433742	1	9898	-0.588452801678974	1.49267905303142	6.41511837949539	-0.394225939249237
ENSG00000198211|ENSG00000198211.8|chr16	55	7	33	52	31	36	0.451269443064899	1	7108.5	0.505095162624659	0.670509653305989	34.7804008439401	0.753300359113783
TUBB3|ENSG00000258947.8|chr16	55	7	33	52	31	36	0.451269443064899	1	7108.5	0.505095162624659	0.670509653305989	34.7804008439401	0.753300359113783
DEF8|ENSG00000140995.17|chr16	10	7	28	7	3	13	0.432671304918116	1	6855	-0.821158716450629	1.04655709013529	11.0152877061267	-0.784628687905098
DBNDD1|ENSG00000003249.15|chr16	39	17	37	29	12	0	0.286421250988726	1	5059	-1.02620058218905	0.962659934875787	21.7755505239689	-1.06600528910707
GAS8|ENSG00000141013.17|chr16	51	41	40	55	56	53	0.451123500419723	0.738487231026218	7105	0.350939341768344	0.465718878708798	49.104554880087	0.753543302219831
PRDM7|ENSG00000126856.16|chr16	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
SCGB1C2|ENSG00000268320.4|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
DOC2B|ENSG00000272636.5|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
RPH3AL|ENSG00000181031.16|chr17	2	0	5	0	0	0	0.349187576006637	1	5811.5	-3.49383237771898	3.73206385589872	1.03039218941461	-0.936166290991189
C17orf97|ENSG00000187624.9|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
RFLNB|ENSG00000183688.4|chr17	0	2	0	0	0	0	0.601839648621496	1	8891	-2.09571444137125	4.01664972853586	0.402963086312862	-0.521756832935285
VPS53|ENSG00000141252.21|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
TLCD3A|ENSG00000167695.15|chr17	539	405	539	372	543	338	0.23072501747101	0.548040690368219	4410	-0.220164695743509	0.18370122713626	445.20041607605	-1.19849333167602
GEMIN4|ENSG00000179409.11|chr17	705	601	552	421	656	490	0.19075990092652	0.494554188067506	3961	-0.244732896058356	0.187056833364908	562.238431367012	-1.30833443320904
GLOD4|ENSG00000167699.14|chr17	312	231	248	323	297	218	0.599404651084999	0.835051031610398	8847	0.132053522989214	0.251407522965068	269.528567309677	0.525256847654324
MRM3|ENSG00000171861.11|chr17	413	194	262	326	343	255	0.521766430543838	0.783409407636717	8000	0.16045387998622	0.250464639899064	292.239281781488	0.640624880425764
NXN|ENSG00000167693.17|chr17	309	150	318	169	175	198	0.112729786329912	0.377244627762857	2962	-0.429301000370572	0.270674424173394	213.215269871919	-1.58604198265722
TIMM22|ENSG00000177370.5|chr17	1	0	4	0	0	0	0.447473903382827	1	7040	-3.0122700297159	3.96542734421282	0.737176716938981	-0.759633141207854
ABR|ENSG00000159842.16|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
BHLHA9|ENSG00000205899.4|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
TRARG1|ENSG00000184811.4|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
YWHAE|ENSG00000108953.17|chr17	5	19	26	21	3	3	0.475536266799092	1	7413	-0.776945825858068	1.08892160934741	13.3474592162842	-0.713500236553933
CRK|ENSG00000167193.8|chr17	9	5	3	10	2	2	0.922815516745573	1	12426	-0.138287206222149	1.42729261030197	5.29248044284652	-0.0968877756558214
MYO1C|ENSG00000197879.17|chr17	164	71	64	98	106	121	0.626821008813588	0.850868702320517	9152	0.192333789488398	0.395580738845625	102.10125972964	0.486206153640499
INPP5K|ENSG00000132376.20|chr17	72	27	73	106	40	52	0.484948186503077	0.760986228506013	7523	0.371920322428334	0.532557709109933	61.531942021258	0.698366235369922
SLC43A2|ENSG00000167703.15|chr17	0	0	0	0	1	0	0.807578028220576	1	11123	0.99380616155426	4.0804728567969	0.139964357274911	0.243551714821203
SCARF1|ENSG00000074660.17|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
RILP|ENSG00000167705.12|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PRPF8|ENSG00000174231.17|chr17	0	0	0	0	4	0	0.504815556249412	1	7822	2.65755215867379	3.98474218495226	0.559857429099645	0.666932021025001
TLCD2|ENSG00000185561.10|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
WDR81|ENSG00000167716.19|chr17	40	7	8	31	15	13	0.755359935576706	1	10567	0.273410812715985	0.877498694975569	18.6696496018046	0.311579737134079
SERPINF2|ENSG00000167711.14|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
SERPINF1|ENSG00000132386.11|chr17	10	18	40	3	12	6	0.0658759453352703	1	2234	-1.72348789230072	0.937051568033982	14.2904995339246	-1.83926685691029
SMYD4|ENSG00000186532.12|chr17	246	109	182	182	218	207	0.359028835743172	0.668839595028921	5937	0.25208369814057	0.274835337004683	185.737362193977	0.91721719953455
RPA1|ENSG00000132383.12|chr17	1381	1121	1409	844	1135	1029	0.00910368679372402	0.0849217551199121	937	-0.349290052571462	0.133923268746243	1133.1847155967	-2.60813565739121
RTN4RL1|ENSG00000185924.7|chr17	16	11	3	0	0	9	0.296330003599461	1	5202	-1.68071736081421	1.60936470972546	6.54433601777615	-1.04433591134289
OVCA2|ENSG00000262664.3|chr17	238	244	255	302	556	258	0.0242104699419617	0.156147120055701	1400	0.57353781503411	0.254478994434474	301.617350718007	2.25377271828929
HIC1|ENSG00000177374.13|chr17	20	10	0	0	1	2	0.0674672311265769	1	2264	-3.32391889349725	1.81779065571022	5.40610839588206	-1.82854878423752
SMG6|ENSG00000070366.14|chr17	72	18	65	24	54	52	0.761073810139365	0.913045063967368	10608	-0.169720444131897	0.558160599075958	44.8538074954242	-0.304070986760569
SRR|ENSG00000167720.13|chr17	2	12	0	0	7	3	0.669195427779791	1	9620	-0.815804299401035	1.90941961517569	4.20812698170608	-0.427252497521855
TSR1|ENSG00000167721.11|chr17	1166	943	1000	717	1260	1198	0.820725399593226	0.938888322115931	11414	0.0392938098843906	0.173396803042467	1028.14345764318	0.226612078163674
SGSM2|ENSG00000141258.13|chr17	32	13	26	35	3	11	0.720486677760053	1	10198	-0.321436168599812	0.898347096365868	20.1170927097856	-0.357808434958087
MNT|ENSG00000070444.15|chr17	146	121	93	101	138	130	0.889653671651365	0.966557786991164	12082	0.0459579471946755	0.331246471086331	120.464344126972	0.138742450731491
METTL16|ENSG00000127804.13|chr17	249	253	325	199	372	373	0.436387801502389	0.728597618277802	6898	0.196695328380533	0.252721897554161	289.926721584472	0.778307421256915
PAFAH1B1|ENSG00000007168.14|chr17	616	417	620	338	462	486	0.0884331195281463	0.328203312490951	2597	-0.31471523522865	0.184722224482067	478.625873650015	-1.70372155332724
CLUH|ENSG00000132361.18|chr17	398	279	351	246	284	240	0.0728809484074282	0.296739853609514	2350	-0.372727846345976	0.207812742959206	294.240102658518	-1.7935755095593
CCDC92B|ENSG00000277200.2|chr17	0	0	0	2	0	2	0.448245145926508	1	7048	3.00912550154302	3.96802240814583	0.728234079660824	0.758343878140828
OR1D2|ENSG00000184166.3|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
OR1A1|ENSG00000172146.4|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
OR3A2|ENSG00000221882.4|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
OR3A1|ENSG00000180090.5|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
OR1E1|ENSG00000180016.2|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
OR3A3|ENSG00000159961.3|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
SPATA22|ENSG00000141255.13|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
ASPA|ENSG00000108381.11|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
TRPV3|ENSG00000167723.15|chr17	0	6	0	8	4	4	0.509272939426967	1	7880	1.24621245579353	1.88828588899329	3.98816143210975	0.659970221171291
TRPV1|ENSG00000196689.13|chr17	21	5	26	6	0	0	0.0432545513345826	1	1848	-2.84856338270189	1.40931223796655	9.04928792233413	-2.0212436293124
SHPK|ENSG00000197417.9|chr17	130	59	70	45	87	112	0.935587762795396	0.981677948843255	12580	-0.0349216827278068	0.432109975631252	81.3048498281575	-0.0808166547805131
CTNS|ENSG00000040531.16|chr17	88	40	91	27	52	44	0.0947261162792888	0.341691231149107	2693	-0.775745787877539	0.464246690438812	54.3629578942227	-1.67097752952055
TAX1BP3|ENSG00000213977.8|chr17	245	137	227	161	177	201	0.696352817294996	0.885382147881088	9941	-0.103739218155709	0.2658286295817	187.108745098254	-0.390248478197965
EMC6|ENSG00000127774.7|chr17	2904	2445	2988	1877	2468	2332	0.0161320162247844	0.121679751626313	1165	-0.291990115091092	0.121363435996342	2464.31881655538	-2.40591503276071
P2RX5|ENSG00000083454.23|chr17	4	12	7	6	13	9	0.865041487217022	1	11865	0.187347395384218	1.10230198472798	8.55898171672819	0.169960136133158
ITGAE|ENSG00000083457.12|chr17	275	200	225	154	440	255	0.360624046072864	0.669997242354742	5960	0.255892116764392	0.279915402083708	248.700970580477	0.914176622149102
HASPIN|ENSG00000177602.5|chr17	50	23	81	32	82	45	0.869853892666556	0.957266199617474	11910	0.0861243276444588	0.525648101586225	49.2652163309749	0.163844076264263
NCBP3|ENSG00000074356.17|chr17	111	116	165	65	145	86	0.228837543859414	0.547638429814211	4378	-0.41896293043234	0.348161301790499	111.513506511622	-1.20335869689632
CAMKK1|ENSG00000004660.15|chr17	199	177	286	121	273	228	0.77411473859986	0.917349874832674	10734	-0.0817363090515209	0.284798636101859	207.707121726102	-0.28699684159403
P2RX1|ENSG00000108405.4|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
ATP2A3|ENSG00000074370.18|chr17	0	0	0	0	4	0	0.504815556249412	1	7822	2.65755215867379	3.98474218495226	0.559857429099645	0.666932021025001
ZZEF1|ENSG00000074755.15|chr17	53	53	56	33	27	34	0.145871681222607	0.429318594348187	3429	-0.742395972033278	0.510494180175839	42.6311834274318	-1.45426921767759
CYB5D2|ENSG00000167740.10|chr17	177	181	220	77	244	139	0.260950149892176	0.578339007646577	4792	-0.370350082213802	0.329449510430664	167.668642091358	-1.12414822450236
ANKFY1|ENSG00000185722.18|chr17	185	126	162	172	154	157	0.738832957573488	0.906534741487981	10361	0.0946330813658613	0.283843146103171	157.809769938006	0.33339921243497
SPNS3|ENSG00000182557.8|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
MYBBP1A|ENSG00000132382.15|chr17	207	115	133	193	218	159	0.186041777068787	0.488122970432706	3904	0.37798612697574	0.285837837944727	167.806821424689	1.32237960409158
GGT6|ENSG00000167741.11|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
SMTNL2|ENSG00000188176.12|chr17	0	6	12	0	4	8	0.728983477495195	1	10276	-0.609248245507414	1.75840358630675	4.93163481503518	-0.346478049892428
ALOX15|ENSG00000161905.13|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PELP1|ENSG00000141456.16|chr17	329	87	183	326	214	159	0.325918846605069	0.640730354062254	5523	0.367694262958865	0.374294013655489	212.090672505049	0.982367469273235
ARRB2|ENSG00000141480.18|chr17	599	265	469	420	340	360	0.545396975036636	0.800154169124647	8237	-0.146551479543864	0.242365259906562	399.904570939612	-0.604671971553857
MED11|ENSG00000161920.11|chr17	334	250	318	361	231	242	0.909031047942831	0.971989080774933	12292	-0.0310177268532597	0.271464265029948	289.082311357937	-0.114260810165337
ZMYND15|ENSG00000141497.14|chr17	0	0	0	1	0	0	0.807578028220576	1	11123	0.99380616155426	4.0804728567969	0.190736646187468	0.243551714821203
TM4SF5|ENSG00000142484.7|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
VMO1|ENSG00000182853.12|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
GLTPD2|ENSG00000182327.8|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PSMB6|ENSG00000142507.10|chr17	1007	679	871	753	812	685	0.39728061443537	0.697566579071386	6415	-0.132862236979936	0.156957039901316	787.989027835646	-0.846487912001089
C17orf114|ENSG00000262165.2|chr17	0	0	4	0	0	0	0.497881164903668	1	7670	-2.69746553160539	3.97957608820277	0.591948325951133	-0.677827354426487
PLD2|ENSG00000129219.14|chr17	11	0	0	0	0	0	0.23968325240343	1	4523	-4.12514014599615	3.50843194542257	1.59751230086632	-1.1757788693545
MINK1|ENSG00000141503.17|chr17	6	4	2	7	2	1	0.92504895983158	1	12445	-0.15410320816261	1.63807526474263	3.76173631303342	-0.0940757799592449
CHRNE|ENSG00000108556.10|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
C17orf107|ENSG00000205710.4|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
GP1BA|ENSG00000185245.9|chr17	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
SLC25A11|ENSG00000108528.14|chr17	272	240	316	246	248	212	0.426714145232443	0.721747997544069	6779	-0.186397215092805	0.234512939372197	253.010629474977	-0.794826995865557
RNF167|ENSG00000108523.16|chr17	162	140	131	146	90	93	0.352097760478529	0.664787005307252	5834	-0.333340795445536	0.358227572147847	127.689442163737	-0.930528025653928
PFN1|ENSG00000108518.8|chr17	2332	1184	2069	1278	1391	1326	0.00915490417757543	0.0852356710618733	941	-0.40419679010623	0.155089594764692	1551.76628324663	-2.60621475424894
ENO3|ENSG00000108515.18|chr17	4	0	0	0	5	0	0.937392798947076	1	12599	0.272191367995049	3.46532307200875	1.28073535032595	0.0785471837225461
SPAG7|ENSG00000091640.8|chr17	394	384	506	415	371	364	0.614049965649413	0.844665148561144	9019	-0.110262708908574	0.218644692677159	403.663309856923	-0.504300870780262
CAMTA2|ENSG00000108509.21|chr17	37	33	33	76	23	52	0.266576184745977	0.585585763772054	4842	0.657073662457077	0.591435129150993	43.636860876813	1.11098179677002
INCA1|ENSG00000196388.9|chr17	0	0	0	1	0	0	0.807578028220576	1	11123	0.99380616155426	4.0804728567969	0.190736646187468	0.243551714821203
