rownames(readCount)	DMSO.L10a.1	DMSO.L10a.2	DMSO.L10a.3	TPG.L10a.1	TPG.L10a.2	TPG.L10a.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
C17orf97|ENSG00000187624.9|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
RFLNB|ENSG00000183688.4|chr17	0	2	0	0	0	0	0.601839648621496	1	10020	-2.09571444137125	4.01664972853586	0.402963086312862	-0.521756832935285
VPS53|ENSG00000141252.21|chr17	3	2	2	0	0	1	0.353349329451238	1	7005	-2.66243876379758	2.86866020021846	1.30800281589491	-0.928112281682867
TLCD3A|ENSG00000167695.15|chr17	823	591	805	494	762	533	0.0891606235572541	0.296365692757947	3410	-0.285675039000733	0.168059746881929	651.016651657896	-1.69984213531771
GEMIN4|ENSG00000179409.11|chr17	873	741	659	532	756	654	0.259217684012881	0.542551068793774	5806	-0.218804769787466	0.193934234242517	694.281422825807	-1.12824211074486
GLOD4|ENSG00000167699.14|chr17	1032	659	1000	852	1042	839	0.637327843893	0.828462432394177	10398	0.074425232998262	0.157868482812407	884.45575102594	0.47143819762112
MRM3|ENSG00000171861.11|chr17	563	326	392	530	571	450	0.117610507122797	0.349169840341147	3873	0.332768746632397	0.212647778277966	464.488750761023	1.56488231067909
NXN|ENSG00000167693.17|chr17	992	589	988	569	719	773	0.164983296640254	0.422629680991534	4584	-0.254510928449211	0.18329852063341	752.136998136339	-1.38850508760092
TIMM22|ENSG00000177370.5|chr17	4	0	4	0	0	2	0.544688523968229	1	9366	-1.78059680950265	2.93954783461899	1.51962267718841	-0.605738334492333
ABR|ENSG00000159842.16|chr17	1	0	0	0	0	0	0.819760673018696	1	12325.5	-0.929747190088228	4.0804728567969	0.145228390987848	-0.227852805965744
BHLHA9|ENSG00000205899.4|chr17	0	0	0	0	1	2	0.541707242100411	1	9334.5	2.43929628886618	3.99731725159789	0.486725144560799	0.610233347851261
TRARG1|ENSG00000184811.4|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
YWHAE|ENSG00000108953.17|chr17	65	55	47	37	21	4	0.0458731395078805	0.20169680518516	2522	-1.36885079962358	0.685605074842396	38.1667521040208	-1.99655873308442
CRK|ENSG00000167193.8|chr17	9	5	3	10	5	4	0.844469714251207	1	12629	0.251237789938107	1.28065296107388	6.05913430195715	0.196179447184063
MYO1C|ENSG00000197879.17|chr17	1104	762	954	782	992	686	0.331105387358058	0.612413953416119	6707	-0.161265509673493	0.165929834735427	861.980405049501	-0.971889774558194
INPP5K|ENSG00000132376.20|chr17	265	114	232	347	168	195	0.309892379259091	0.589518287655743	6483	0.360944878499456	0.355453869737266	219.296227446389	1.01544788010396
SLC43A2|ENSG00000167703.15|chr17	4	8	6	18	1	8	0.586763595186906	1	9879	0.686734328557877	1.26346633656768	8.04095553592243	0.543531955448414
SCARF1|ENSG00000074660.17|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
RILP|ENSG00000167705.12|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
PRPF8|ENSG00000174231.17|chr17	0	0	0	0	4	0	0.504815556249412	1	8913.5	2.65755215867379	3.98474218495226	0.559857429099645	0.666932021025001
TLCD2|ENSG00000185561.10|chr17	0	0	1	0	0	0	0.819760673018696	1	12325.5	-0.929747190088228	4.0804728567969	0.147987081487783	-0.227852805965744
WDR81|ENSG00000167716.19|chr17	65	27	44	49	16	29	0.54096083050134	0.772886168004251	9324	-0.378015630412242	0.618318523991605	38.0048354601261	-0.611360675355368
SERPINF2|ENSG00000167711.14|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
SERPINF1|ENSG00000132386.11|chr17	88	70	99	39	60	50	0.0589422425958033	0.232945121498395	2833	-0.759626406342676	0.40221158251632	66.0401378151244	-1.88862389688107
SMYD4|ENSG00000186532.12|chr17	394	218	334	311	481	400	0.0765369320873212	0.272067329724903	3176	0.378951266614297	0.213958599450568	346.564757944946	1.77114295750402
RPA1|ENSG00000132383.12|chr17	2152	1642	2213	1426	1803	1664	0.0605048111699058	0.235803152343457	2873	-0.256441111656681	0.13661580743225	1783.71077125303	-1.87709692221271
RTN4RL1|ENSG00000185924.7|chr17	16	19	5	0	3	9	0.1634317203909	1	4560	-1.78990922891329	1.2843575727795	8.87205559782789	-1.39362220214089
OVCA2|ENSG00000262664.3|chr17	1131	1242	1062	1102	2001	1302	0.100780338925453	0.318779927812281	3603	0.326878874144141	0.199184940575404	1287.65740287637	1.64108226856837
HIC1|ENSG00000177374.13|chr17	24	10	0	1	3	2	0.104850856914106	1	3662	-2.50836109891036	1.54667337663645	6.45768732057074	-1.62177815743185
SMG6|ENSG00000070366.14|chr17	193	63	166	144	128	147	0.757957584262018	0.898723606071117	11597	0.110487708825358	0.358535480220936	136.156704854179	0.308163947281517
SRR|ENSG00000167720.13|chr17	81	26	48	40	50	25	0.515617490813197	0.757170311173823	9029	-0.351823276248449	0.541170253368242	43.0675932558143	-0.650115696601396
TSR1|ENSG00000167721.11|chr17	2867	2508	2979	2222	3506	3144	0.500745544545091	0.74770136331011	8827	0.0998882056952554	0.148352386001356	2822.1788449984	0.673317149710973
SGSM2|ENSG00000141258.13|chr17	306	128	183	154	99	156	0.174659284428909	0.435767787410965	4717	-0.475739190168415	0.350482435983712	167.588417369954	-1.35738382676193
MNT|ENSG00000070444.15|chr17	224	204	183	171	230	239	0.76867682704749	0.904622615526676	11692	0.0799078190505117	0.271697248283941	206.960713049404	0.294106103595878
METTL16|ENSG00000127804.13|chr17	447	380	585	465	812	756	0.00835173240979744	0.0680846326803409	1315	0.54872323106852	0.20804598545849	561.471696019831	2.63750934611522
PAFAH1B1|ENSG00000007168.14|chr17	1040	697	992	890	1068	992	0.292357509392828	0.573568129979059	6258	0.163560535450793	0.155333460043508	929.504246213527	1.0529639615636
CLUH|ENSG00000132361.18|chr17	2365	1685	2024	1280	1750	1538	0.00689800528986293	0.060068463678669	1231	-0.378413541735516	0.140063494291867	1738.22697561002	-2.70172855281599
CCDC92B|ENSG00000277200.2|chr17	7	0	0	2	5	2	0.832228150647193	1	12497	0.47371980317019	2.23616487946059	2.44465460295031	0.211844755957558
OR1D2|ENSG00000184166.3|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
OR1A1|ENSG00000172146.4|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
OR3A2|ENSG00000221882.4|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
OR3A1|ENSG00000180090.5|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
OR1E1|ENSG00000180016.2|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
OR3A3|ENSG00000159961.3|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
SPATA22|ENSG00000141255.13|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ASPA|ENSG00000108381.11|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
TRPV3|ENSG00000167723.15|chr17	0	6	0	8	4	4	0.507168119616403	1	8958	1.24662392207397	1.87955834392765	3.98816143210975	0.663253644720037
TRPV1|ENSG00000196689.13|chr17	30	6	52	9	13	8	0.091472889466367	1	3443	-1.43644088810986	0.851134010727222	18.1842788353434	-1.68767887313367
SHPK|ENSG00000197417.9|chr17	234	92	129	102	244	148	0.672859266976604	0.849368377575276	10743	0.146565818064603	0.347125563683586	150.876818318828	0.422227094165273
CTNS|ENSG00000040531.16|chr17	303	133	241	229	169	147	0.51789738324665	0.758619566936511	9058	-0.203741444640671	0.315101485808546	199.285720569582	-0.6465899204438
TAX1BP3|ENSG00000213977.8|chr17	1285	676	1259	615	829	829	0.0186241990008497	0.113403587823569	1783	-0.434706469739639	0.184748084300115	886.201577102445	-2.35296875410885
EMC6|ENSG00000127774.7|chr17	7768	6165	7697	4819	6596	5551	0.00677038507153172	0.059335061073778	1224	-0.323165528234377	0.119340331874246	6314.12378463917	-2.70793220664838
P2RX5|ENSG00000083454.23|chr17	153	138	130	128	137	114	0.683038485161773	0.85500260057635	10915	-0.127224005518372	0.311578883622996	132.617489904094	-0.408320371518855
ITGAE|ENSG00000083457.12|chr17	1794	1639	1832	1052	1690	1406	0.0325461855191401	0.16116486531012	2223	-0.338739046962435	0.158464223284543	1542.847864997	-2.13763737922209
HASPIN|ENSG00000177602.5|chr17	51	30	101	59	87	65	0.542701455809825	0.773883788131064	9346	0.283865899881419	0.466322539120135	63.0978762601085	0.608732960703596
NCBP3|ENSG00000074356.17|chr17	334	271	316	321	640	361	0.0242872122210586	0.133566816838986	1990	0.513098965678563	0.227785307525717	363.265672722697	2.25255514173421
CAMKK1|ENSG00000004660.15|chr17	274	225	371	270	410	388	0.151801427740003	0.404362901058327	4392	0.331119704350255	0.231035655317653	316.185007259627	1.43319741662816
P2RX1|ENSG00000108405.4|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ATP2A3|ENSG00000074370.18|chr17	9	0	1	11	4	0	0.662185242134085	1	10634	0.841372373020588	1.92578624703083	4.11300313754021	0.436898110741944
ZZEF1|ENSG00000074755.15|chr17	94	84	82	69	67	83	0.589046011200357	0.799496505669432	9895	-0.209983925427581	0.388701481244699	79.6398722567148	-0.540218999822617
CYB5D2|ENSG00000167740.10|chr17	573	603	663	489	729	464	0.511382197127075	0.753409859240088	9000	-0.13265342382349	0.202004036114504	578.577412675173	-0.656686996829593
ANKFY1|ENSG00000185722.18|chr17	344	237	385	327	480	405	0.072931295321047	0.263385702568429	3115	0.368205347743142	0.20532731698948	354.457552821342	1.79326040558942
SPNS3|ENSG00000182557.8|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
MYBBP1A|ENSG00000132382.15|chr17	785	668	841	775	1035	750	0.269753254322807	0.554332804553431	5933	0.18125828445485	0.164238129055641	795.770399092211	1.10363096253637
GGT6|ENSG00000167741.11|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
SMTNL2|ENSG00000188176.12|chr17	7	7	12	2	32	17	0.381391919775717	1	7366	0.903666202191213	1.03236669803572	12.0106139339655	0.875334514287044
ALOX15|ENSG00000161905.13|chr17	0	0	0	0	0	2	0.63047879351527	1	10319	1.94059326373692	4.03405248854704	0.346760787285888	0.481053052543665
PELP1|ENSG00000141456.16|chr17	1100	423	761	1222	687	668	0.51499660915972	0.75691102313435	9026	0.314845822487913	0.483576738932443	802.649889896442	0.651077268900434
ARRB2|ENSG00000141480.18|chr17	3487	1905	3341	3108	2237	2255	0.642502583447429	0.830853722889074	10457	-0.0953723153586744	0.205454064696495	2681.54112957778	-0.464202621153113
MED11|ENSG00000161920.11|chr17	863	587	964	575	478	552	0.0147363114545827	0.0983745801277665	1616	-0.50708773158862	0.207925496337718	658.543825435667	-2.43879534025493
ZMYND15|ENSG00000141497.14|chr17	3	0	6	13	6	0	0.468207485298053	1	8434	1.29743510105233	1.78858211980315	4.6429702059768	0.725398675681225
TM4SF5|ENSG00000142484.7|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
VMO1|ENSG00000182853.12|chr17	0	0	11	0	1	0	0.308360819847439	1	6469	-3.19106299430468	3.1325852803577	1.76782225364053	-1.01866755689419
GLTPD2|ENSG00000182327.8|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
PSMB6|ENSG00000142507.10|chr17	8468	5954	7571	6139	7520	6140	0.363497486931074	0.641148257272917	7144	-0.110608127200281	0.121718485084485	6837.84517140236	-0.908720866214427
C17orf114|ENSG00000262165.2|chr17	4	12	4	0	1	17	0.892716410562125	1	13119	-0.207835488486696	1.54103137629744	6.67807145698465	-0.134867785097311
PLD2|ENSG00000129219.14|chr17	37	0	15	8	6	18	0.675869864219189	1	10798	-0.484077069496407	1.15778644381341	13.0797830875893	-0.418105663685262
MINK1|ENSG00000141503.17|chr17	17	24	3	9	9	1	0.262445600498002	1	5843	-1.29086788313828	1.15191316798202	10.8980903518155	-1.12062950491285
CHRNE|ENSG00000108556.10|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
C17orf107|ENSG00000205710.4|chr17	7	0	0	0	0	0	0.379015535493884	1	7337	-3.47437967123762	3.94945282695736	1.01659873691493	-0.879711652085806
GP1BA|ENSG00000185245.9|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
SLC25A11|ENSG00000108528.14|chr17	1730	1481	1927	1722	1808	1623	0.759361337852339	0.899599433133994	11606	0.0475310446330193	0.155168160329496	1697.71082942097	0.306319573114022
RNF167|ENSG00000108523.16|chr17	681	331	420	371	399	315	0.15964984196302	0.415994098110712	4503	-0.331890322070485	0.236010861952328	408.969397558139	-1.40625020105017
PFN1|ENSG00000108518.8|chr17	15332	6596	14848	8696	8454	8036	0.0193679360451539	0.11636488871539	1813	-0.442144961197548	0.1890823520295	9988.11553017912	-2.33837244169972
ENO3|ENSG00000108515.18|chr17	11	16	0	0	18	8	0.848973598461771	1	12684	-0.282108445028379	1.48144255513605	8.72761857146117	-0.190428203949138
SPAG7|ENSG00000091640.8|chr17	2077	1814	2097	1609	1867	1818	0.331964651704927	0.613084681915603	6718	-0.145784138779666	0.150267489364239	1860.87007163817	-0.970164201161928
CAMTA2|ENSG00000108509.21|chr17	167	79	178	215	135	155	0.28256626143462	0.565241285864403	6124	0.376437802667101	0.350314078037779	153.289411886229	1.07457229459818
INCA1|ENSG00000196388.9|chr17	29	15	3	1	3	7	0.087033459191504	1	3385	-2.07128863123522	1.21038931010699	9.5021002039702	-1.71125819927486
KIF1C|ENSG00000129250.12|chr17	1752	836	1877	1153	747	698	0.00949557021214867	0.0742640758352696	1370	-0.655253966764433	0.252635164704324	1146.14270574334	-2.59367680477625
SLC52A1|ENSG00000132517.15|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ZFP3|ENSG00000180787.6|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ZNF232|ENSG00000167840.14|chr17	143	94	105	163	246	166	0.00776665996142307	0.0646848266338393	1287	0.772794741557951	0.29030073339613	149.548019087098	2.66204887778714
USP6|ENSG00000129204.17|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ZNF594|ENSG00000180626.10|chr17	71	79	67	105	167	95	0.0461635182867302	0.202201268045627	2533	0.73649296808067	0.369373977483662	96.0159250398507	1.99389511166429
SCIMP|ENSG00000161929.15|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
RABEP1|ENSG00000029725.17|chr17	429	383	445	393	568	426	0.423146129533154	0.6907775829068	7876	0.155368977030499	0.193974818896842	433.643966600482	0.800974981773927
NUP88|ENSG00000108559.13|chr17	1084	976	1067	963	1311	1089	0.449532392682739	0.711828106268188	8184	0.120227144079862	0.15898964060389	1067.95968924207	0.756194828941077
RPAIN|ENSG00000129197.15|chr17	3211	2318	2754	2442	3304	2573	0.785151510172659	0.913154839066198	11837	0.0357054392153956	0.130975317440674	2715.24788218534	0.272611969286263
C1QBP|ENSG00000108561.8|chr17	15287	10818	15245	9865	15986	11956	0.391441237079235	0.663566034623367	7501	-0.104124506213388	0.121497904696568	12847.8200206099	-0.857006600018587
DHX33|ENSG00000005100.13|chr17	1470	1344	1526	1334	2224	1695	0.0785147123872977	0.2758419653046	3216	0.276994528952729	0.15743962626369	1569.70839892301	1.75936983290852
DERL2|ENSG00000072849.11|chr17	941	648	730	878	1338	1082	0.00131506501556445	0.0190108286116508	729	0.532068920140719	0.165615713113166	917.587196679107	3.21267173349159
MIS12|ENSG00000167842.16|chr17	357	276	375	693	1349	910	3.37104677409992e-16	1.59266637136339e-13	22	1.55643128043441	0.190756605212786	641.719169038605	8.15925235563001
NLRP1|ENSG00000091592.17|chr17	0	0	0	0	3	0	0.575019159833525	1	9731	2.2482800984491	4.00995295727998	0.419893071824734	0.560674931202722
WSCD1|ENSG00000179314.16|chr17	293	243	318	234	309	219	0.542891167725554	0.773941955471048	9348	-0.137962183902947	0.226744852148226	264.423493273187	-0.608446818509286
AIPL1|ENSG00000129221.16|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
PITPNM3|ENSG00000091622.16|chr17	6	4	3	0	0	2	0.242272099981931	1	5586	-2.62987832134546	2.24905384753137	2.46801855030205	-1.16932652556633
KIAA0753|ENSG00000198920.11|chr17	65	55	75	89	129	122	0.0203337919638929	0.119604355849889	1851	0.83082709958615	0.358094909550769	87.8037330229849	2.32013099719408
TXNDC17|ENSG00000129235.11|chr17	3316	3198	3229	1880	2957	2176	0.00210999627115815	0.0264232545089372	842	-0.479311629043949	0.155909370301688	2753.50084151542	-3.07429648465946
MED31|ENSG00000108590.11|chr17	728	670	858	542	675	518	0.0482079979311729	0.208087180438792	2576	-0.353505824908713	0.178942242651859	655.358065771698	-1.9755303145299
C17orf100|ENSG00000256806.6|chr17	135	104	113	162	120	126	0.409694273861176	0.678299184853944	7736	0.277462431650689	0.336549905591179	126.823442634118	0.824431761950138
SLC13A5|ENSG00000141485.17|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
XAF1|ENSG00000132530.17|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
FBXO39|ENSG00000177294.7|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
TEKT1|ENSG00000167858.13|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ALOX12|ENSG00000108839.12|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
RNASEK|ENSG00000219200.12|chr17	4935	1356	3805	2570	1460	1435	0.186788840757286	0.452982550357263	4884	-0.719471970076368	0.544997413684116	2496.34393430695	-1.32013831994692
RNASEK-C17orf49|ENSG00000161939.19|chr17	1496	583	1353	819	585	688	0.0199785156317086	0.118480065139341	1836.5	-0.584481031272859	0.251200494807864	892.330106890695	-2.32675111456254
C17orf49|ENSG00000258315.5|chr17	1496	583	1353	819	585	688	0.0199785156317086	0.118480065139341	1836.5	-0.584481031272859	0.251200494807864	892.330106890695	-2.32675111456254
BCL6B|ENSG00000161940.11|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
SLC16A13|ENSG00000174327.7|chr17	25	3	20	1	7	6	0.142453968763871	1	4244	-1.69700861063238	1.15701426359666	9.40566554289066	-1.46671364738159
SLC16A11|ENSG00000174326.15|chr17	13	0	0	9	0	0	0.947177670977496	1	13646	-0.161220330225754	2.43346279284088	3.60459889852923	-0.0662514054868871
CLEC10A|ENSG00000132514.14|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ASGR2|ENSG00000161944.17|chr17	5	0	0	0	3	0	0.830085200045034	1	12472	-0.773388456426288	3.60398983007238	1.14603502676397	-0.214592297118318
ASGR1|ENSG00000141505.12|chr17	36	10	18	11	25	25	0.998639282474555	1	14149	-0.00129124454889564	0.75714729259638	19.8385268549155	-0.00170540733820464
DLG4|ENSG00000132535.22|chr17	12	29	20	54	44	36	0.0764555497254529	0.271871017395264	3175	1.11994290870206	0.632152994040796	33.2453518585117	1.77163268901607
ACADVL|ENSG00000072778.20|chr17	419	212	464	259	244	302	0.184595483384251	0.450298317651401	4853	-0.346144349473416	0.26089886772319	308.143762201205	-1.32673764548748
DVL2|ENSG00000004975.12|chr17	583	434	525	653	815	623	0.00664247548682433	0.0586446437818436	1214	0.472970809706165	0.174254292564162	596.442325835916	2.71425629031212
PHF23|ENSG00000040633.13|chr17	527	414	607	278	388	335	0.002148117217603	0.0267716191364096	846	-0.594448254446291	0.193697529766088	415.19026951361	-3.0689511382213
GABARAP|ENSG00000170296.10|chr17	3012	1482	3254	1653	1419	1356	0.0005571170486903	0.0102853900605453	570	-0.702273879510088	0.203458828513157	1966.57443667529	-3.45167562716343
CTDNEP1|ENSG00000175826.12|chr17	4267	2090	3789	2620	2301	2466	0.0532894646289458	0.219449562342814	2710	-0.359197687067042	0.185865505239539	2850.85307112353	-1.93256778122502
ELP5|ENSG00000170291.16|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
CLDN7|ENSG00000181885.18|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
SLC2A4|ENSG00000181856.15|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GPS2|ENSG00000132522.16|chr17	0	1	0	0	0	0	0.819760673018696	1	12270.5	-0.929747190088229	4.0804728567969	0.201481543156431	-0.227852805965744
NEURL4|ENSG00000215041.10|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ACAP1|ENSG00000072818.12|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
KCTD11|ENSG00000213859.8|chr17	0	0	2	0	0	0	0.673045733692925	1	10755	-1.70876010319023	4.04946690533351	0.295974162975567	-0.421971618273912
TMEM95|ENSG00000182896.13|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
TNK1|ENSG00000174292.13|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
PLSCR3|ENSG00000187838.17|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
TMEM256|ENSG00000205544.4|chr17	78	19	46	2	6	7	5.96260878750776e-05	1	323	-3.16738938304586	0.789029385792169	24.3982917569873	-4.01428570352404
NLGN2|ENSG00000169992.10|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
SPEM1|ENSG00000181323.8|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
SPEM2|ENSG00000184560.8|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
SPEM3|ENSG00000283439.4|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
TMEM102|ENSG00000181284.3|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
FGF11|ENSG00000161958.11|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
CHRNB1|ENSG00000170175.11|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ZBTB4|ENSG00000174282.12|chr17	0	1	5	0	0	0	0.386377370923566	1	7441	-3.35810778366947	3.8768017846378	0.941416950595347	-0.866205694852983
SLC35G6|ENSG00000259224.3|chr17	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
TNFSF12|ENSG00000239697.12|chr17	9	13	5	7	0	0	0.258206584613993	1	5799	-1.83610014561624	1.6239474233286	6.00140751067542	-1.13064014218686
TNFSF12-TNFSF13|ENSG00000248871.1|chr17	4	0	7	10	1	4	0.666757754940346	1	10681.5	0.727043779129107	1.68843550507027	4.35767552808724	0.430602043694201
TNFSF13|ENSG00000161955.17|chr17	4	0	7	10	1	4	0.666757754940346	1	10681.5	0.727043779129107	1.68843550507027	4.35767552808724	0.430602043694201
