rownames(count)	DMSO.P0.1	DMSO.P0.2	DMSO.P0.3	TPG.P0.1	TPG.P0.2	TPG.P0.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
TRMT12	59	67	107	97	90	26	0.916568261282849	0.976657509991222	12508	0.0511519078130502	0.488288898518211	71.2713839179729	0.104757466262859
TRMT13	70	145	65	95	168	89	0.0749625814933263	0.317542357290046	2839	0.672759233452698	0.377807488781212	102.602588313917	1.78069321924503
TRMT1L	119	204	143	148	138	94	0.99887804246805	0.999857731853824	13270	0.000399027584626759	0.283769960199086	134.502074767846	0.00140616569966324
TRMT2A	87	144	129	71	98	149	0.620927804187525	0.858433581165502	9487	0.198415374669214	0.401215362348322	113.279445029359	0.49453583608535
TRMT2B	23	37	28	12	6	47	0.963296358969076	0.990397801578622	12936	0.0405800537117736	0.881840975106206	26.0165240401922	0.046017428150111
TRMT44	24	18	21	44	50	5	0.321202045723857	0.655364099623005	6164	0.821212384274476	0.827842797809154	25.8559844381181	0.991990733564119
TRMT5	916	876	587	656	598	408	0.123036151872768	0.411271761693656	3599	-0.234581075711411	0.152112604228208	639.822218191555	-1.54215409631328
TRMT6	97	165	155	138	149	120	0.386081322014717	0.706220541425247	6976	0.263638243898698	0.304170211588543	134.411888508611	0.866745768830665
TRMT61A	230	312	278	176	316	123	0.612671347027356	0.854825787783992	9398	-0.143177592536675	0.282812127076202	228.592338254577	-0.50626397819955
TRMT61B	79	45	37	86	57	29	0.545852337151651	0.821339429366059	8678	0.315125151125815	0.521741679686404	53.2219128852392	0.603986921871418
TRMT9B	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRMU	60	77	58	66	35	55	0.990350228023474	0.998653659129565	13178	-0.00561283487206142	0.464081961651855	56.6761391543307	-0.0120944904906088
TRNAU1AP	161	215	95	103	103	59	0.112672969819126	0.392560199308989	3452	-0.52423091454855	0.330475564957077	113.588817204672	-1.58629251338639
TRNP1	47	46	48	41	11	37	0.585014802059585	0.840823279187672	9125	-0.353943981366787	0.648160739400822	37.2408785666002	-0.546074391506624
TRNT1	196	175	107	200	135	145	0.28776936927126	0.623379359550693	5750	0.308094224825465	0.289827077623235	155.399274670105	1.06302774520597
TRO	31	82	41	54	15	20	0.438602243765662	0.749107712631737	7533	-0.501797289539268	0.647851782024887	37.0275854231353	-0.774555698482267
TROAP	267	338	295	149	231	195	0.206419876325368	0.531240074716466	4730	-0.322263879110312	0.255062299098533	237.434779479297	-1.26347123918074
TRPA1	5	4	0	0	1	0	0.404833020509199	1	7173	-2.70281990067436	3.24460088725372	1.42910750586658	-0.83302076113345
TRPC1	40	34	31	31	26	28	0.991291016671491	0.998848614067361	13188	-0.00686906346774374	0.629305471242291	30.9003610570045	-0.0109153086722474
TRPC3	7	20	7	10	0	0	0.39471388269368	0.714405397615785	7054	-1.58640766544412	1.86395009363928	6.25132510725251	-0.851099860912439
TRPC4	0	7	0	0	0	0	0.42741092077892	1	7413.5	-3.13602853739961	3.9514999862709	0.86689655342766	-0.793629899606588
TRPC4AP	85	187	51	142	87	108	0.273940502404174	0.606643789802062	5604	0.435415089899831	0.39799081681378	105.281422426355	1.09403300655442
TRPC5	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRPC5OS	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRPC6	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRPC7	0	0	0	0	1	0	0.757664228730813	1	10928.5	1.2590279236793	4.0804728567969	0.171712911091574	0.308549515672458
TRPM1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRPM2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRPM3	0	2	1	0	18	0	0.276167622131245	0.609321993367859	5626	2.88909189104495	2.65305282959895	3.50530201893	1.088968850832
TRPM4	2	4	3	10	18	15	0.0431735627839805	0.230657673562178	2251	2.60562939524492	1.28862245535359	9.24447512524896	2.02202699822575
TRPM5	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRPM6	7	0	0	0	0	0	0.385481890773962	1	6966	-3.42231852190795	3.94348986710816	1.06683518994288	-0.86784006989667
TRPM7	67	91	94	78	56	114	0.450074495104754	0.757599153621397	7664	0.327079049382574	0.433050466337372	83.9661492742359	0.755290837460407
TRPM8	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRPS1	224	305	200	178	115	124	0.0455710486757728	0.238215700674888	2300	-0.499971100012535	0.250067458976627	179.816388698618	-1.99934490500527
TRPT1	71	51	51	28	40	31	0.341897400279522	0.673987876276317	6407	-0.510681293263854	0.537320050048623	43.6704631610263	-0.950422924321625
TRPV1	2	14	11	0	0	11	0.720864060482201	0.906870166059566	10480	-0.698347535527657	1.95448995182559	6.30274105768897	-0.357304234219965
TRPV2	0	0	8	0	0	0	0.341925045720739	1	6411	-3.74088219172278	3.93624389496056	1.33427911784725	-0.95036849635057
TRPV3	0	6	0	15	0	0	0.582092172803337	0.839858863994348	9095	1.62387340177798	2.9507197904755	3.05327677918081	0.550331280869032
TRPV4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRPV5	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRPV6	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRRAP	45	98	72	59	41	46	0.603890555636565	0.851745088925667	9293	-0.241336843692179	0.465170391359156	57.2901393651846	-0.518813854396516
TRUB1	277	307	207	267	191	298	0.278380528168523	0.611969038984249	5647	0.278956564016903	0.257348425684898	254.496873773661	1.08396452503837
TRUB2	307	382	192	256	345	121	0.981639553551449	0.995629862587559	13108	-0.00640282644830008	0.278221200870663	251.512123912595	-0.0230134383298725
TSACC	14	38	13	21	25	41	0.264552451061183	0.596843430672079	5486	0.865145209046031	0.775431222091306	25.5904426201082	1.11569560832587
TSBP1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSC1	135	118	67	156	93	73	0.4404413860371	0.750181085900617	7566	0.277973539352285	0.360326957421204	102.481353718506	0.771448079659909
TSC2	49	24	39	22	16	21	0.358543832603761	0.686895077692908	6613	-0.654827776762824	0.713208662824079	27.7185510363801	-0.918143330129944
TSC22D1	268	426	331	479	382	264	0.0304546298138951	0.185739266111418	1972	0.411764113922778	0.190268028765789	346.482731890449	2.16412666170857
TSC22D2	181	202	131	179	114	172	0.52271375276507	0.81078323679306	8415	0.188250505624173	0.294524371571106	159.58282597473	0.639167837350684
TSC22D3	1421	1693	1712	10047	8041	5649	4.32766990125319e-50	2.73941504749327e-47	19	2.55327671960725	0.171570543248578	4887.55979981149	14.8817895616729
TSC22D4	39	75	51	50	3	47	0.632473349679903	0.864404201886386	9642	-0.358178278262488	0.748937595391246	42.3344919623535	-0.478248495557732
TSEN15	312	213	216	262	244	177	0.556824092776842	0.826483558762313	8791	0.144977394547765	0.246742598587659	231.297096328312	0.587565322638276
TSEN2	132	182	161	194	189	92	0.370750119557892	0.693469935913338	6789	0.255135975040017	0.285046102482483	152.161249167406	0.895069158350255
TSEN34	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSEN54	165	140	163	97	145	115	0.764178458027314	0.920649212847396	11030	-0.0961668805947791	0.320558093110742	134.907870243972	-0.299998292545235
TSFM	511	563	381	710	537	410	0.00224352456855022	0.0331647349743609	813	0.469484513881825	0.153629899852283	503.261876511972	3.05594493215995
TSG101	110	197	112	143	74	119	0.947971154768851	0.987149998042085	12795	0.0223833237383072	0.343014374745798	120.855101130764	0.0652547688559558
TSGA10	0	1	1	0	1	0	0.884483283727207	1	12226	-0.585464931208324	4.0296781871764	0.46234016559786	-0.145288259760157
TSGA10IP	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSGA13	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSHB	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSHR	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSHZ1	140	192	135	174	148	102	0.583225598567987	0.840680859016515	9104	0.145782278111847	0.265696728948218	142.370619856676	0.548679235491299
TSHZ2	0	7	0	0	5	0	0.994824758029424	1	13227	-0.02207229341862	3.40293627882041	1.72546110888553	-0.00648624940643057
TSHZ3	90	49	22	28	47	7	0.303851511612149	0.640115980059436	5932	-0.743714298279143	0.723310413048228	37.3829662835175	-1.02820903012433
TSKS	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSKU	33	34	64	42	12	0	0.210994742430311	0.535307677742564	4807	-1.20391194619137	0.96248674221074	28.4434174271647	-1.25083483584003
TSLP	20	62	36	2	28	34	0.634911445395233	0.865062353695637	9667	-0.418799475173998	0.882007360446026	29.355950716911	-0.474825374430224
TSN	354	453	344	412	113	208	0.209327932980252	0.533704465282497	4777	-0.377509601977764	0.300704886198037	296.223359760564	-1.2554155895197
TSNARE1	5	13	0	0	0	0	0.138366481502628	0.436784285675625	3814.5	-4.58140912540612	3.09157446843921	2.37197587775343	-1.48190159162463
TSNAX	549	653	482	458	459	307	0.244439017598273	0.573520886588847	5257	-0.172532192069598	0.148228247909043	462.090014624129	-1.16396297266813
TSNAX-DISC1	658	802	587	557	599	375	0.349603526658481	0.679889192340559	6505	-0.131076771372517	0.14013531477425	568.973117682455	-0.935358596679741
TSNAXIP1	3	0	0	0	0	0	0.581980323333073	1	9086.5	-2.19757832248376	3.99200856625918	0.457215081404091	-0.550494390482498
TSPAN1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSPAN10	0	7	0	13	0	0	0.689259190073911	0.890027944923655	10196	1.19932187599939	2.99934993003008	2.86908946521905	0.399860604456835
TSPAN11	0	0	2	0	0	0	0.668264625957642	1	9980.5	-1.72463973961824	4.02453977637156	0.333569779461811	-0.428530921658114
TSPAN12	79	175	109	55	50	50	0.023625504716976	0.158755643084522	1789	-0.891216351693513	0.393791992510389	79.991626177689	-2.26316524623086
TSPAN13	85	131	103	27	55	47	0.0315252688697094	0.189482463116439	2001	-0.960044464928392	0.446453663500677	70.3398399752627	-2.15037873673297
TSPAN14	68	99	45	96	89	178	0.00526778885275152	0.0598964238820199	1057	1.19326551674818	0.427665334877224	99.5109234346477	2.7901852673908
TSPAN15	1	6	12	2	0	1	0.26639529757813	0.599651177984686	5499	-2.44844176788089	2.20302059022288	3.42577158125174	-1.11140212612955
TSPAN16	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSPAN17	38	24	14	0	11	1	0.0695442827604194	0.304243450173025	2749	-2.38805352952657	1.31582807208551	13.2083022739244	-1.81486744369394
TSPAN18	2	12	22	3	3	19	0.947248898115158	0.986950426509796	12788	-0.0909764664148798	1.37505742582888	10.6337854462126	-0.0661619396441128
TSPAN19	3	6	0	0	0	0	0.322311207692925	1	6175.5	-3.59955579288522	3.63694515949928	1.20026927005637	-0.98971956821609
TSPAN2	1	33	6	14	17	0	0.976793450085127	0.993815652159193	13071	-0.0444198261871901	1.52702128897067	10.3152396428244	-0.0290891990229766
TSPAN3	822	1081	621	797	609	696	0.660653506081349	0.877125665088754	9905	0.0674906821266346	0.153733435927143	743.768285911218	0.439011082524815
TSPAN31	90	128	94	137	137	46	0.450180751717203	0.757671970459389	7665	0.28199898139663	0.373452334345053	100.030501039127	0.755113719910706
TSPAN32	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSPAN33	57	65	59	40	32	33	0.326619661746567	0.660655007034302	6227	-0.490354611183969	0.499879611441812	45.5210678094469	-0.980945411575461
TSPAN4	13	4	17	24	9	0	0.99944998061617	0.999982008062795	13275	-0.000980966336766616	1.42303681614501	10.5537502819478	-0.000689347124148228
TSPAN5	271	397	229	331	175	209	0.938720505616002	0.983777302392805	12711	-0.0183601431952694	0.238821445686224	255.850170270689	-0.0768781176351806
TSPAN6	421	354	248	239	312	392	0.377145395378578	0.698747509817385	6876	0.240257740792543	0.272040748672515	326.328032980163	0.883168209045653
TSPAN7	9	10	22	26	14	27	0.280409816054417	0.613737735702724	5671	0.982437516480327	0.910170708029804	18.6510313137432	1.07939918062948
TSPAN8	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSPAN9	62	55	49	15	83	1	0.531809053468622	0.814306208298842	8527	-0.535483229026675	0.856434900441895	41.2161595628974	-0.625246856182977
TSPEAR	0	6	0	13	36	20	0.00373064045926167	0.0475300983088349	944	4.0025984199755	1.38016692475868	13.3441920988754	2.90008284372948
TSPO	33	20	3	5	29	0	0.729828433815119	0.909538080532688	10573	-0.472066806313006	1.36690796054479	13.7563164786438	-0.345353761876447
TSPO2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSPOAP1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSPY1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSPY10	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSPY2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSPY3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSPY4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSPY8	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSPYL1	912	1086	765	793	704	486	0.103137726994334	0.375662459891233	3302	-0.193469643304481	0.118705514857176	751.436199403775	-1.6298286017904
TSPYL2	58	107	47	71	176	78	0.026676520758463	0.171312933611316	1872	0.959207503304379	0.432812636619926	88.3134331460429	2.21621880265642
TSPYL4	212	305	251	291	184	64	0.361772071819395	0.688781495610552	6661	-0.298815733363641	0.327651119639131	202.493584865839	-0.911993628139442
TSPYL5	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSPYL6	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSR1	964	1257	942	999	1008	816	0.194738954837843	0.51679731020184	4578	0.140126389942005	0.108064942324492	966.872135841232	1.29668685262645
TSR2	600	639	442	690	427	435	0.300374980156704	0.636129158774946	5898	0.174297174854748	0.168300689641287	519.964705164949	1.03562959383138
TSR3	253	325	289	215	147	197	0.190642008656305	0.512306234600154	4516	-0.321835691355404	0.24592347970284	228.873271905493	-1.30868224434809
TSSC4	96	85	68	104	54	37	0.783762633726872	0.930352849671724	11184	-0.11783600350516	0.429401747401941	69.9608649742158	-0.274419012540393
TSSK1B	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSSK2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSSK3	0	10	15	0	0	0	0.0552715534355153	0.265157947015932	2507	-5.23271175764164	2.73001255797775	3.74019699371739	-1.91673541660107
TSSK4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSSK6	19	33	19	45	15	6	0.906107130751553	0.972386581282007	12421	0.103018981370913	0.873410952698631	20.9829519557337	0.117950182617482
TST	229	511	344	441	405	224	0.25018002256885	0.580059479372817	5326	0.266256463819189	0.231545031477542	342.496013065436	1.1499122314141
TSTD1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TSTD2	40	64	51	68	57	79	0.104813911711821	0.378330407010226	3332	0.737558978288947	0.454735765746465	60.2370436031543	1.62195066640122
TSTD3	35	14	19	5	0	4	0.0410153478432138	0.222353152711415	2217	-2.64223564937829	1.29307438841269	11.8904121981268	-2.04337482286828
TTBK1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TTBK2	126	85	17	66	39	79	0.906689819486635	0.972386581282007	12433	0.0689371398844121	0.588126459763692	66.875017267785	0.117214824703025
TTC1	690	744	514	470	536	439	0.454975366198891	0.761479088404406	7718	-0.117542238892228	0.157321622200569	544.410016656835	-0.747146115378688
TTC12	10	12	29	60	21	4	0.394968399937042	0.714685812286044	7055	0.822813524860301	0.967285631372966	21.577237985712	0.850641732052195
TTC13	72	122	42	51	49	96	0.736038192313388	0.910849693112833	10646	0.1667198793926	0.494564514507381	70.5585302321251	0.337104411056794
TTC14	213	354	160	273	206	194	0.371972763919836	0.694445668864614	6801	0.219499747295309	0.245859810324473	223.254579031214	0.892784172433975
TTC16	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TTC17	286	260	169	214	246	232	0.267213282207914	0.600480968818121	5515	0.278440820310051	0.250959969004012	230.414501030013	1.10950292755894
TTC19	236	307	309	337	243	235	0.323727823215609	0.657882838416052	6196	0.214771124063683	0.217638235523084	271.056003918977	0.986826251129495
TTC21A	0	0	0	7	0	9	0.0692607473737631	0.303903323117201	2740.5	5.24023530432853	2.88445628303675	3.06587996519077	1.81671510681092
TTC21B	41	39	49	30	52	79	0.231818626725536	0.561547356219139	5066	0.681943120253178	0.570335693831062	50.2486912799793	1.19568725511887
TTC22	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TTC23	113	77	72	52	42	21	0.0427213201373706	0.22886829278047	2245	-0.95562144636862	0.471580129463171	58.6250003366538	-2.02642432677658
TTC23L	4	9	0	0	0	0	0.218353794690246	1	4910	-4.12155629667163	3.34836164896506	1.72420139151721	-1.23091730486925
TTC24	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TTC26	73	49	55	41	61	31	0.761240157606991	0.919196198613565	11005	-0.153991988558921	0.506798251205625	50.002892089383	-0.303852643912225
TTC27	127	193	98	143	142	138	0.218815633854449	0.544484338081189	4921	0.360554286020337	0.293209004588867	136.488522820125	1.22968353760452
TTC28	78	50	17	65	32	20	0.91974685098793	0.977271993086608	12539	-0.0653309934222494	0.648429818546996	40.8381113937232	-0.100752605067798
TTC29	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TTC3	165	198	122	113	106	103	0.354639040807926	0.683535680811789	6575	-0.268010479037772	0.289544302995595	128.369612699822	-0.925628569669526
TTC30A	40	95	31	63	43	131	0.0728962174408687	0.312845873191974	2802	0.985670693065109	0.549585572804499	69.0513326821993	1.79347992713
TTC30B	68	104	19	60	18	27	0.406242527784453	0.724800308806351	7182	-0.531264963087501	0.639674349150775	44.7071117172809	-0.830524099946798
TTC31	31	10	7	21	25	9	0.668384601190859	0.881238938667229	9993	0.422104613597257	0.985382860745511	16.6453842106858	0.428366100540764
TTC32	221	281	178	233	265	165	0.241717361895689	0.570250041490672	5227	0.262759277879657	0.224445330553663	216.000866525759	1.17070503196249
TTC33	51	118	56	79	83	13	0.844169100312582	0.954840757026185	11704	-0.109458744017351	0.556861871942588	61.0165853124505	-0.196563545705704
TTC34	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TTC36	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TTC37	103	130	90	131	97	73	0.574944633706411	0.836080142637314	9008	0.179878342449794	0.320762123047529	99.7630343514629	0.560784237056383
TTC38	78	46	23	27	131	26	0.362458782713387	0.689140717301384	6669	0.598333172907215	0.657010874137091	53.8156496348078	0.910689908584934
TTC39A	16	33	35	64	37	1	0.645922980196216	0.87164857028581	9756	0.420456031866963	0.915162126790808	28.7939410522578	0.459433382958464
TTC39B	16	24	0	26	47	24	0.0924070795633954	0.354749148883287	3132	1.6712346088926	0.993106766122921	22.7863260726131	1.68283478262572
TTC39C	86	124	82	38	124	39	0.618039252653233	0.857342340445263	9453	-0.236499078436945	0.474296633842126	77.8983077833395	-0.498631155193199
TTC4	176	313	241	260	246	213	0.210622777089601	0.535055261695095	4798	0.287976837361887	0.230040126928525	235.110371860693	1.25185480119024
TTC5	73	113	94	161	127	70	0.0730708995248872	0.313082902951841	2807	0.610265300938355	0.340476189721603	102.861943379098	1.79238760113402
TTC6	3	21	8	9	1	28	0.545330119231962	0.821295473503038	8668	0.800184736893802	1.32311677420181	12.1342226037321	0.604772573740912
TTC7A	1	28	42	23	0	31	0.977079065070257	0.993854018572393	13074	-0.0363492997663818	1.26515587237497	21.0140822236798	-0.0287310840980774
TTC7B	54	19	49	2	45	12	0.376049445407044	0.697631756888866	6867	-0.809611649573	0.914610021634289	29.4408147901593	-0.885198751842156
TTC8	64	60	77	37	46	97	0.684569642004225	0.887019940140574	10162	0.21443227589227	0.527852257939343	65.0480520650777	0.406235405204823
TTC9	58	30	43	30	87	0	0.994981059805228	0.998994165708995	13229	-0.00988503209577048	1.57145974507237	39.2859812215268	-0.00629035018349468
TTC9B	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TTC9C	164	204	164	219	147	78	0.946786281309817	0.986950426509796	12781	-0.0196713030027549	0.294731964485799	153.809429308941	-0.0667430254369399
TTF1	173	215	250	262	214	169	0.268011624399967	0.600815658498566	5530	0.276800450941485	0.249898121973147	209.112869124589	1.10765318584999
TTF2	38	106	61	69	55	44	0.94570449149912	0.986783042258394	12771	0.0318177067856548	0.46720710137204	58.881810435459	0.0681019331517356
TTI1	210	241	213	233	274	305	0.0124571870787757	0.106711245723957	1404	0.622635816546599	0.249161806158398	247.674565370614	2.49892158893235
TTI2	183	152	117	216	239	98	0.0746748818220674	0.316795345211289	2835	0.539468776934276	0.302654731732918	162.179255540282	1.78245611375519
TTK	145	234	192	259	142	115	0.689156226345755	0.890027944923655	10194	0.113711296549556	0.284277961131657	172.772979036793	0.400000394321434
TTL	124	126	63	19	111	27	0.224230525445507	0.551609844453491	4986	-0.68705402577669	0.565311149847974	72.9595527274473	-1.21535551874654
TTLL1	4	13	8	12	3	19	0.491457195241587	0.786613591012638	8123	0.872037049185695	1.26750862400938	10.1135829633418	0.687992990869969
TTLL10	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TTLL11	50	44	37	13	17	6	0.0285485758086586	0.178365569480902	1925	-1.61325053257719	0.7367569395459	25.4868527869838	-2.18966452297214
TTLL12	428	461	413	343	452	329	0.644556573189021	0.871047505865255	9743	0.0862734343700358	0.187007250621848	394.308426226547	0.461337376402006
TTLL13P	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TTLL2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TTLL3	14	32	24	44	21	9	0.712814613414022	0.903374220814588	10405	0.30070743115027	0.816965224383394	22.4698635609905	0.368078618495946
TTLL4	59	93	58	111	43	27	0.968794611699729	0.990923551720349	13002	0.0195027715378026	0.498535445925117	60.6253907451312	0.0391201301676992
TTLL5	88	157	97	47	102	27	0.13872415683223	0.437106480016043	3823	-0.671324284543324	0.453426262705736	79.7497706119815	-1.48055889073853
TTLL6	0	8	0	0	0	0	0.399104628303153	1	7101.5	-3.32733088755448	3.94597535212226	0.99073891820304	-0.84322140678475
TTLL7	22	50	23	33	43	0	0.922814926328622	0.978030941042857	12571	-0.0956705751932548	0.98742942989564	25.8472261756436	-0.0968885191150987
