rownames(count)	DMSO.GFP.1	DMSO.GFP.2	DMSO.GFP.3	TPG.GFP.1	TPG.GFP.2	TPG.GFP.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
SRRT	2576	1717	2712	1985	2157	2079	0.472980809197211	0.72415393900519	8906	-0.105514047949584	0.147029723460723	2166.59863262728	-0.717637532507302
SRSF1	5281	4394	5937	3882	6016	4474	0.427743421621748	0.692255017332473	8297	-0.099662670885886	0.125668664009433	4894.97251287352	-0.793059046751742
SRSF10	3543	3077	3485	3511	6135	4180	0.00149313448651044	0.0201218187664592	832	0.451829668739328	0.142263096696276	3907.37334286081	3.17601457603556
SRSF11	10182	9370	10262	7277	12439	10114	0.995953577079543	0.998998181291574	14715	0.000717361163781857	0.141450598423297	9773.32098867807	0.00507146079110334
SRSF12	451	374	429	328	576	412	0.705662657496044	0.86670097008618	11606	0.0750569300707254	0.198727530179564	419.318522854421	0.377687630913072
SRSF2	7655	5701	7164	4567	7171	5535	0.0566443752499426	0.224776375813188	2979	-0.226551825624539	0.118859645339629	6161.83287820977	-1.90604494046058
SRSF3	8918	7661	8862	6024	9277	7055	0.162146281545769	0.413728175770471	4862	-0.174582989776827	0.124890416563855	7828.96697350056	-1.39788940240715
SRSF4	2464	2041	2577	2252	4196	3033	0.00371053326292696	0.0380895498625969	1101	0.424817571508359	0.146399142541501	2695.20358492002	2.90177636380577
SRSF5	2474	2082	2345	2509	4057	2727	0.00210579032043444	0.0254228403142014	930	0.435764992867552	0.141717185859051	2648.55431914364	3.0748916599357
SRSF6	4461	2672	4021	4302	4094	3905	0.164641567746105	0.41799582749377	4888	0.220504682820759	0.158678815948771	3861.93039907039	1.38962899050084
SRSF7	5972	5321	6076	5257	8890	6670	0.0518841554205628	0.212879299936415	2872	0.26392700702289	0.135758379298674	6247.40099228271	1.94409367868366
SRSF8	713	668	687	624	896	734	0.444555996843257	0.704609661652688	8513	0.134124000839105	0.175435019199495	712.238017611072	0.764522393824843
SRSF9	10532	9598	11462	6721	8683	7696	0.000872504839910648	0.0137721626765284	712	-0.426347405906278	0.128082028926617	9001.19705960565	-3.32870590417136
SRXN1	768	500	770	440	579	476	0.0209653976513781	0.121535841186773	1994.5	-0.39766857649345	0.172254771737924	574.669524994916	-2.30860702714512
SRY	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
SS18	425	334	405	389	565	387	0.243074116987699	0.52075563703286	5925	0.22636441973531	0.193915151149961	410.008021119531	1.16733745864063
SS18L1	87	56	129	113	88	58	0.941116367975344	0.978560147828323	14171	0.031174834345178	0.422041180334101	87.3028822641644	0.0738668068374252
SS18L2	795	534	833	287	543	466	0.000285946532126425	0.00599246817420416	536	-0.711198631691628	0.19604618191306	558.246509458574	-3.62770967917663
SSB	3142	2833	3414	2875	4695	3318	0.113413415868614	0.337716571059705	4080	0.219694456506654	0.138780515316218	3316.83461528264	1.58303531303418
SSBP1	5740	5044	5395	4554	6201	5007	0.876270133015744	0.951391238260593	13546	-0.0205100540274474	0.13172871088054	5259.53729265189	-0.155699193367551
SSBP2	130	110	139	36	128	72	0.0674093355305706	0.250155526140343	3208	-0.718717069037207	0.392970248236211	98.8616434922475	-1.82893507145404
SSBP3	781	578	816	742	870	708	0.391879288671659	0.663539258739477	7837	0.141439672738382	0.165191918693324	738.211029961779	0.856214237701069
SSBP4	1422	641	1194	820	655	721	0.042299675120229	0.188305607839833	2638	-0.456427997315358	0.224779398515308	887.946033075792	-2.03055974137361
SSC4D	26	4	12	16	9	20	0.768133504817619	1	12201	0.271781694761865	0.921865036003755	14.1791986618357	0.294817228278911
SSC5D	0	0	0	0	0	8	0.287221171553942	1	6492.5	3.92875772816513	3.69161782337894	1.37182218989248	1.06423739296207
SSH1	154	141	238	137	108	104	0.105611909728381	0.32306017112452	3958	-0.535204877210027	0.330733667150447	145.639871674854	-1.61823524596475
SSH2	1183	608	1254	596	836	916	0.132106497452314	0.370906690395058	4371	-0.303660822553404	0.201654521387007	870.468199853406	-1.50584683380657
SSH3	63	0	44	27	8	15	0.407399665999355	0.675573020342615	8039	-0.829687764162363	1.0014598339025	24.6788809237221	-0.828478323418347
SSMEM1	0	0	0	0	0	3	0.52923410609858	1	9652.5	2.51236297876692	3.99310305288875	0.514433321209679	0.629175592387828
SSNA1	2284	1139	2516	1290	980	1043	0.00109079878927502	0.0162986995057985	752	-0.724116882857889	0.221713968392577	1501.94501042223	-3.26599576971954
SSPN	68	85	105	86	77	88	0.997428092199674	0.99936369087027	14732	0.00126663688393981	0.392948869929275	85.1181865178328	0.00322341398810432
SSR1	2434	2347	2563	1493	2270	1959	0.0192139162233113	0.115231623915939	1923	-0.353027674192989	0.150779252819166	2149.19520878767	-2.34135444759357
SSR2	2742	2072	2685	1833	2135	2014	0.0383668005618357	0.177558355766795	2537	-0.279586000538708	0.135006066310445	2214.03551103817	-2.07091435355063
SSR3	2085	2094	2395	1548	2502	2056	0.503195322866638	0.742180084665144	9326	-0.104397841586354	0.155940888378282	2082.3955057466	-0.669470609485726
SSR4	4168	1716	3177	2745	1767	2112	0.419568508358011	0.686628469475825	8197	-0.316947831598941	0.392665491954637	2567.03723152185	-0.807170067380295
SSRP1	7056	5432	6810	6259	6190	6197	0.95903119388808	0.985355422486544	14339	0.00740546062137413	0.144161024571117	6274.00378811307	0.0513693672988631
SST	0	0	0	0	0	3	0.52923410609858	1	9652.5	2.51236297876692	3.99310305288875	0.514433321209679	0.629175592387828
SSTR1	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
SSTR2	87	92	114	87	95	85	0.776208246956591	0.904847851947016	12273	-0.101412113928677	0.356753564196698	92.8219745573998	-0.284263772268195
SSTR3	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
SSTR4	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
SSTR5	9	0	2	0	7	10	0.691265447800992	1	11450	0.727322155445363	1.83140754833632	4.30254857125751	0.397138341002293
SSU72	2025	1005	1887	1255	967	1048	0.0252686128190738	0.136440681857779	2151	-0.477010671303053	0.213210918182735	1336.08720346026	-2.23727131503756
SSUH2	4	0	8	0	0	0	0.154211834303966	1	4726	-4.27272954803612	2.99880438242796	1.7726299449549	-1.42481102571177
SSX1	0	3	0	0	1	0	0.666084617141467	1	11125	-1.71761917968473	3.98032070316285	0.739870138763084	-0.431527836015794
SSX2	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
SSX2B	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
SSX2IP	569	489	536	325	541	453	0.171461588479376	0.427495379188208	4990	-0.264927995189905	0.193728435493169	477.012982964928	-1.36752250393952
SSX3	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
SSX4	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
SSX4B	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
SSX5	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
SSX7	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
ST13	1649	1480	1950	1309	1888	1529	0.56954782585306	0.783304569310294	10108	-0.082017828964405	0.14421539629101	1607.16968949126	-0.56871756465518
ST14	0	1	0	0	0	13	0.195238640217135	1	5290	3.66728919035406	2.83136635823025	2.42930733216131	1.29523654884644
ST18	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
ST20	474	337	410	343	363	279	0.231940319717199	0.507517953329182	5789	-0.258782863271978	0.216486655902103	362.831267660681	-1.19537558651652
ST20-MTHFS	744	589	726	375	856	616	0.424993047695602	0.690419450161628	8262	-0.162888741755432	0.204175261393474	632.452070676888	-0.797788824384177
ST3GAL1	43	56	106	69	88	65	0.73584109160726	0.884906874523825	11867	0.149512357100191	0.443175672639911	70.0969098190979	0.337365894227846
ST3GAL2	709	461	479	314	493	465	0.0998815715750934	0.313261957907848	3855	-0.347317237277252	0.211080174504436	476.58781258505	-1.64542803743965
ST3GAL3	147	78	152	76	139	144	0.952873442951235	0.982780697451887	14284	-0.0201319371689686	0.340649037971668	118.541334787851	-0.0590987641968418
ST3GAL4	66	62	103	111	97	42	0.69334326051398	0.859263420141555	11485	0.178553874692979	0.452812261350413	79.6980533190641	0.39432208430152
ST3GAL5	82	64	146	36	67	75	0.119905043132051	0.349458229878691	4189	-0.669376721357324	0.430419656989459	75.6921737491134	-1.55517228474005
ST3GAL6	162	133	173	69	154	140	0.26000013628633	0.540408885455345	6138	-0.362126888415364	0.321493114282702	134.901426492586	-1.12639080691766
ST6GAL1	39	15	104	44	33	47	0.751064356755621	0.891628025917559	12047	-0.196355239436942	0.618955899086166	45.3808708257597	-0.317236235613625
ST6GAL2	0	0	0	0	7	0	0.382354919154489	1	7729.5	3.45235963644308	3.9520329282509	0.977069226034853	0.873565503911688
ST6GALNAC1	0	0	0	0	4	0	0.505553586953698	1	9356	2.65322859252971	3.98516051373083	0.558325272019916	0.665777095649734
ST6GALNAC2	13	0	2	0	0	0	0.103722920938419	1	3923	-4.58086629161785	2.81541386003181	2.19447366866624	-1.62706675442952
ST6GALNAC3	92	75	158	68	108	119	0.804044685601557	0.917951799473089	12560	-0.0927461467694823	0.373801612452378	100.634247837889	-0.248115962264069
ST6GALNAC4	137	55	77	91	53	84	0.800893931030474	0.91738613731853	12519	-0.111638531257719	0.442675653668603	81.9620076030207	-0.252190357279722
ST6GALNAC5	10	0	12	0	7	15	0.938085992286757	1	14141	0.121371002522364	1.56253422467921	6.79195281032477	0.0776757402208462
ST6GALNAC6	62	49	39	54	56	44	0.881725893645283	0.95365319826338	13596	0.0707366684053861	0.475439317363295	50.5243132923316	0.148781696889688
ST7	716	357	558	302	523	465	0.175154022280345	0.432136192477684	5049	-0.291783549771477	0.215206967482542	470.390396627679	-1.35582761647876
ST7L	139	68	66	24	141	68	0.587231419795398	0.794153096270241	10336	-0.272365582155805	0.501730440146925	79.7149892278154	-0.542852417078873
ST8SIA1	0	4	14	0	0	0	0.0519495803809707	1	2874	-4.96677479321495	2.55551511762096	2.88088639159917	-1.94355132511942
ST8SIA2	0	0	2	0	6	5	0.352834888618978	1	7359	2.48102094786722	2.67033549096994	1.99209124774911	0.929104584894705
ST8SIA3	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
ST8SIA4	44	54	80	74	59	86	0.424455889885147	0.690343639540117	8250	0.359227335443018	0.449756787750208	66.5055537553645	0.798714650289014
ST8SIA5	5	0	0	0	6	2	0.797655342822778	1	12481	0.68753291702577	2.68166654641623	1.91015853151446	0.256382702743034
ST8SIA6	42	16	32	3	25	21	0.269005553387446	1	6254	-0.868342938639914	0.785577937622232	21.76124869028	-1.10535555678688
STAB1	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
STAB2	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
STAC	85	65	75	37	114	31	0.463711876483874	0.717432485319179	8806	-0.353689138909919	0.482688357670023	64.9889865614156	-0.7327484354858
STAC2	9	20	13	0	1	15	0.278144579170809	1	6359	-1.41428823198517	1.30409625432421	9.95905459433152	-1.08449681324946
STAC3	0	0	3	0	0	0	0.567625555256384	1	10082.5	-2.28788319844208	4.00293130671747	0.44582170655465	-0.571551951092115
STAG1	399	300	287	251	484	317	0.704137657774016	0.866155018326727	11588	0.08921608410265	0.234939277914522	331.696263506563	0.379741033064338
STAG2	3158	2599	3244	2598	4198	3193	0.205114557853512	0.476014917275169	5424	0.164731556990853	0.130005324697218	3102.34504498068	1.2671139230221
STAG3	6	5	0	4	0	3	0.787613195695047	1	12398	-0.54792642806913	2.03379160207805	3.16937803266293	-0.269411294406605
STAM	580	469	683	661	842	725	0.0173662325718098	0.108181012436955	1848	0.403927825202911	0.169798848835213	650.537266651436	2.37886079896169
STAM2	135	119	94	124	124	112	0.81740496540736	0.925013733274062	12789	0.078626949223627	0.340547498518888	118.139400660461	0.230883942961237
STAMBP	1212	1266	1361	1184	1592	1322	0.525492896202516	0.757288528890925	9593	0.104507058042934	0.164603671555528	1311.89269415261	0.634901135894039
STAMBPL1	141	125	122	155	254	153	0.0682348217139405	0.251504231180121	3232	0.532535391391338	0.292047788038428	155.588539756945	1.8234529183329
STAP1	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
STAP2	6	0	0	0	2	0	0.655897812399849	1	11018.5	-1.61188254840022	3.61746103880492	1.15482072722371	-0.44558394164011
STAR	0	0	0	0	0	5	0.411629325810742	1	8098	3.25028332931208	3.95878876636187	0.857388868682798	0.821029744483967
STARD10	23	13	29	9	15	14	0.355410248254827	1	7383	-0.719055346956844	0.77807539108693	16.514271156382	-0.924146111281533
STARD13	235	195	240	117	202	185	0.132710167221263	0.37184960326099	4381	-0.3954655862824	0.263029994532085	191.679986454505	-1.50349996009356
STARD3	629	339	555	400	329	261	0.0347615565668739	0.166420952063909	2441	-0.526343130690368	0.249318772813108	410.666286820331	-2.1111251461394
STARD3NL	581	341	388	188	288	276	0.000999716371243928	0.0152101044214221	739	-0.763086912317829	0.2318985583026	334.816460501701	-3.29060653892506
STARD4	244	148	289	339	569	427	7.77545095504917e-06	0.000387273245550364	223	1.01305266314151	0.226569062239431	326.818359728417	4.47127535034305
STARD5	56	23	34	92	68	62	0.0259460626988383	0.138776969834792	2173	1.08351133769738	0.486530094767586	55.8633415505463	2.22701812148942
STARD6	16	7	21	4	2	4	0.0758646308576015	1	3402	-2.0007409068683	1.12705006517606	8.600393087487	-1.77520144728953
STARD7	5394	5286	5840	3718	5423	4459	0.0513393180703499	0.211309572182418	2862	-0.272367442763061	0.139773626437941	4958.26014425717	-1.94863258330063
STARD8	14	0	0	33	14	1	0.172325150941136	1	5003	2.03804154671857	1.49332165734613	10.5939617701903	1.36477063510917
STARD9	25	17	13	0	46	24	0.808754878662128	1	12696	0.241114138639951	0.99620508754778	19.5183132906632	0.242032631286262
STAT1	532	387	566	552	656	627	0.045412145520327	0.196690259318422	2711	0.356688826153828	0.178271614601571	545.747670831502	2.00081671415279
STAT2	97	77	48	75	136	130	0.126594613091556	0.361276045120225	4295	0.612147441226982	0.400706720818303	92.5748011608512	1.52766951344586
STAT3	894	676	801	883	927	820	0.247328493928625	0.526260073192575	5982	0.199085170675466	0.172090590275269	826.697447886979	1.15686261728208
STAT4	9	30	11	0	25	38	0.868914328801451	1	13465	0.175603448395555	1.06402037663746	18.9567432872158	0.165037674325844
STAT5A	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
STAT5B	257	110	168	102	215	116	0.396994669315266	0.667184111376103	7903	-0.275561120017547	0.325337492461214	154.244899626913	-0.847000811166574
STAT6	8	2	2	17	3	2	0.441646732021035	1	8478	1.10229177877171	1.43263539698339	5.93657296362953	0.769415429140402
STATH	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
STAU1	2456	1822	2661	1592	2124	1925	0.0526506895092654	0.21507583978647	2885	-0.256392868662483	0.132313029090218	2054.98523382912	-1.93777491472635
STAU2	321	283	404	209	435	295	0.663770511066083	0.842475039013939	11102	-0.102253661834986	0.235220894774908	315.508667471757	-0.434713344377149
STBD1	61	67	88	61	85	103	0.568575906045732	0.782645128435598	10100	0.228798051590851	0.401294425360212	76.7898138062133	0.570150087147301
STC1	0	0	0	0	35	9	0.115522594461087	1	4118	6.1596170743194	3.91373060269001	6.4286460938033	1.57384799814421
STC2	731	614	651	3767	5036	3755	3.39703857461501e-77	7.54618148964979e-74	5	2.67441091391821	0.143808611389642	2406.55717063322	18.597015074932
STEAP1	186	81	210	125	169	109	0.613078129209608	0.811858406715748	10586	-0.166987494455129	0.330220689287986	141.178702661714	-0.505684531199979
STEAP1B	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
STEAP2	181	93	153	104	191	138	0.84900339608181	0.939164615553904	13239	0.0579491466458266	0.304370467888107	138.334447304042	0.190390174999271
STEAP3	220	141	175	172	281	188	0.275918105632821	0.557907277883675	6333	0.282749691554627	0.259514138203734	191.276101806997	1.08953482654826
STEAP4	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
STEEP1	491	535	525	633	627	500	0.345593489868192	0.622912125861541	7240	0.208616788507877	0.221186622854425	553.230629915271	0.943170910680158
STH	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
STIL	253	234	223	377	463	330	0.00149431349764373	0.0201218187664592	833	0.73816532852565	0.232435504975103	311.501734985398	3.17578559525455
STIM1	357	248	300	240	290	371	0.858871439000786	0.943463780333218	13355	0.0429735462513624	0.241681086713381	297.132854348287	0.177810960864829
STIM2	318	267	277	273	333	196	0.747446631961806	0.890886959148432	11989	-0.0807504710346996	0.250771627985844	274.243469138482	-0.322008002592933
STIMATE	335	236	287	279	289	202	0.674492774330779	0.847081777984166	11249	-0.103734994826255	0.246993976097943	268.0630847996	-0.419989978966613
STIMATE-MUSTN1	8	0	10	0	0	6	0.515263098265574	1	9475.5	-1.38009018853959	2.12104738340637	3.68248311921986	-0.650664478001047
STING1	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
STIP1	1460	811	1544	1648	1134	1092	0.549636141019353	0.772271804971784	9882	0.138205455303621	0.230994812750914	1271.21115920316	0.598305449623452
STK10	84	20	61	50	66	66	0.619483481578439	0.816010795765147	10644	0.247742727586449	0.498895384183165	55.5911458241326	0.49658252098699
STK11	560	363	453	336	485	289	0.185700306323736	0.448558602272755	5182	-0.278993606174207	0.210814782699997	404.355770551031	-1.32340627446052
STK11IP	108	67	65	51	79	60	0.441219995231946	0.702397948551129	8473	-0.311912560245018	0.405010397464532	70.0731237943268	-0.770134698263725
STK16	239	340	294	218	427	254	0.987308761248934	0.995306225634732	14623	-0.00444717491793158	0.279577324560463	292.205104463026	-0.0159067797251555
STK17A	486	445	466	390	610	417	0.904404385395093	0.964913349973775	13800	0.0237426749244631	0.197691823292644	461.80646661693	0.120099428135259
STK17B	272	144	220	181	229	175	0.814627106149175	0.923837376761169	12755	-0.0610776348840016	0.260502320778252	198.417625239455	-0.234461000967407
STK19	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
STK24	2217	1340	2496	1648	1941	1701	0.429408321109642	0.693083160163998	8321	-0.124878023866008	0.158032530151621	1846.08712648723	-0.790204546786643
STK25	872	705	952	749	869	805	0.916482970286266	0.968818535354483	13937	-0.0170316961451366	0.162415525028449	814.971327047075	-0.104864951439546
STK26	679	456	602	343	715	555	0.639653247613174	0.827466645846672	10874	-0.0945459771812944	0.20194206426227	541.55412104243	-0.468183672018446
STK3	372	350	328	361	556	564	0.0235769380021819	0.129959826496394	2101	0.501991044314682	0.221731988441683	417.675521879445	2.26395409991423
STK31	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
STK32A	12	0	6	1	0	0	0.106997508715546	1	3977	-3.88871347706508	2.41259787607582	2.83766090861414	-1.61183656656045
STK32B	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
STK32C	342	406	486	311	316	318	0.143053163011601	0.387600783163432	4551	-0.353399389271111	0.241308063834734	362.564451641817	-1.46451545652923
STK33	123	107	113	53	103	56	0.0538862690966843	0.218197153064846	2918	-0.704703485528845	0.365557567886321	90.4527104340049	-1.92774968277497
STK35	425	427	330	388	375	345	0.777325117004074	0.905368327435634	12287	-0.0703162940044969	0.248637412394216	383.554213668208	-0.28280657093153
STK36	122	56	164	17	101	96	0.200726622599639	0.470566437372708	5360	-0.653749561371182	0.510947766430193	87.2515275200124	-1.27948413580256
STK38	63	55	84	88	91	64	0.426412674297131	0.691176702473241	8282	0.318253683015599	0.400145303410946	73.4929057969046	0.795345291579631
STK38L	179	143	221	237	317	328	0.00250717867175013	0.0288576033642812	976	0.74289395553831	0.245790047823219	234.215964686037	3.02247370110212
STK39	303	266	334	237	342	275	0.785747025505602	0.909308988233759	12377	-0.0589105165543838	0.21671230891064	288.118568777849	-0.271837427465531
STK4	1094	1008	1183	915	1708	1408	0.088028859061625	0.290435090281173	3642	0.294302560052312	0.172521578348664	1195.15836006342	1.7058884046234
STK40	643	676	628	254	571	611	0.0728727454662353	0.261293778778716	3328	-0.460460027528565	0.256720077238354	556.359769480197	-1.79362686581403
STKLD1	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
STMN1	13295	11255	13995	10839	13945	11731	0.688416098892329	0.856672264099065	11423	-0.0475938684560865	0.118686333174473	12340.588983131	-0.401005466957361
STMN2	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
STMN3	1317	1088	1124	795	1124	885	0.047453401567061	0.202355192937296	2757	-0.315057266319743	0.158940748617057	1040.38100449643	-1.98223091976762
STMN4	1	0	0	0	0	0	0.820182798196616	1	12880.5	-0.927531757915591	4.0804728567969	0.145943015202292	-0.227309870808377
STMND1	18	10	18	23	12	12	0.850880286086215	1	13261	0.155624399432975	0.827809776088003	15.5137065505066	0.187995363099494
STMP1	1606	1215	2120	1008	1123	925	0.000222998046572355	0.00505477408832479	496	-0.632542455842127	0.171354381623644	1304.17447852839	-3.69142854620092
STN1	156	133	132	127	141	68	0.395688470469693	0.666400582487776	7888	-0.299031432704623	0.352072335069068	125.064591060514	-0.849346577162788
STOM	114	81	123	80	119	107	0.95845540104984	0.985153076018932	14334	-0.0171502696224288	0.329230501175395	101.658395540862	-0.0520919828545658
STOML1	114	80	105	90	105	112	0.791030827990686	0.912321870885078	12430	0.088906270471651	0.33553047751282	99.6336325753342	0.264972264608225
STOML2	5237	4662	5136	3119	4035	3480	0.000338003205416232	0.00677653718873302	560	-0.477206425053593	0.133138536978369	4227.62582593558	-3.584284729906
STOML3	0	0	7	0	0	0	0.375019339958464	1	7628.5	-3.50278370542579	3.94853085436419	1.04025064862752	-0.887110632947003
STON1	30	14	19	17	45	21	0.556306617639645	1	9946	0.401872518075528	0.683066047945322	23.1952906421258	0.588336251354272
STON1-GTF2A1L	2	0	1	0	0	0	0.570377612787216	1	10116	-2.27223218493004	4.00396542381168	0.440493265922802	-0.567495456233718
STON2	117	134	75	77	151	97	0.888600264300554	0.956812397925252	13661	-0.0541497315742657	0.386575065363727	107.735900281216	-0.140075593140795
