gene_name	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	TPG-P0-1	TPG-P0-2	TPG-P0-3
SLC25A41	0	0	0	0	0	0
SLC25A42	16	42	18	42	74	1
SLC25A43	0	0	0	0	0	0
SLC25A44	195	261	175	137	154	101
SLC25A45	10	0	0	0	1	6
SLC25A46	106	205	120	170	93	83
SLC25A47	0	0	0	0	0	0
SLC25A48	29	49	28	47	67	37
SLC25A5	2505	3068	2626	2979	2979	2106
SLC25A51	10	19	2	0	0	0
SLC25A52	0	0	0	0	0	0
SLC25A53	0	0	8	0	6	0
SLC25A6	0	0	0	0	0	0
SLC26A1	2	4	0	0	0	0
SLC26A11	43	21	33	44	59	33
SLC26A2	189	164	108	160	48	45
SLC26A3	0	0	0	0	0	1
SLC26A4	0	0	0	0	0	0
SLC26A5	0	0	0	0	0	0
SLC26A6	0	15	12	0	0	0
SLC26A7	0	0	0	0	0	0
SLC26A8	0	0	0	0	0	0
SLC26A9	0	0	0	0	0	0
SLC27A1	14	1	5	13	0	0
SLC27A2	41	44	92	102	6	29
SLC27A3	0	0	0	0	0	0
SLC27A4	43	48	30	12	28	1
SLC27A5	7	17	3	1	0	0
SLC27A6	0	3	0	8	8	1
SLC28A1	0	0	0	0	0	0
SLC28A2	0	0	0	0	0	0
SLC28A3	0	0	0	0	0	0
SLC29A1	257	355	247	277	273	324
SLC29A2	4	63	48	57	22	27
SLC29A3	51	102	40	42	15	25
SLC29A4	0	0	0	0	0	0
SLC2A1	584	375	417	516	455	236
SLC2A10	1	0	0	1	0	0
SLC2A11	0	0	0	0	0	0
SLC2A12	19	38	0	15	0	0
SLC2A13	109	105	140	172	179	35
SLC2A14	0	0	0	0	0	0
SLC2A2	0	0	0	0	0	0
SLC2A3	33	23	38	18	31	0
SLC2A4	0	0	0	0	0	0
SLC2A4RG	104	227	118	83	99	24
SLC2A5	0	0	0	0	0	0
SLC2A6	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0
SLC2A8	92	132	94	76	140	61
SLC2A9	0	0	0	0	0	0
SLC30A1	163	212	218	278	255	191
SLC30A10	50	59	46	26	49	47
SLC30A2	0	0	0	0	0	0
SLC30A3	30	19	41	53	26	20
SLC30A4	10	19	18	15	6	0
SLC30A5	172	165	82	81	139	102
SLC30A6	96	100	123	144	148	8
SLC30A7	185	192	90	114	86	60
SLC30A8	0	0	0	0	3	0
SLC30A9	99	73	101	50	115	43
SLC31A1	210	248	261	282	191	62
SLC31A2	22	35	21	55	17	0
SLC32A1	0	0	0	0	0	0
SLC33A1	60	167	112	177	169	85
SLC34A1	0	0	0	0	0	0
SLC34A2	0	0	0	0	0	0
SLC34A3	0	0	0	0	0	0
SLC35A1	44	67	76	54	24	67
SLC35A2	211	310	185	216	202	137
SLC35A3	68	108	66	21	41	44
SLC35A4	471	315	294	444	309	221
SLC35A5	45	124	93	103	69	25
SLC35B1	328	366	315	579	442	480
SLC35B2	171	326	220	183	135	146
SLC35B3	86	59	31	25	41	46
SLC35B4	305	410	311	267	243	150
SLC35C1	64	76	38	94	36	24
SLC35C2	169	227	165	241	107	136
SLC35D1	88	120	97	188	138	97
SLC35D2	41	51	36	9	34	0
SLC35D3	23	6	20	9	0	31
SLC35E1	397	443	484	307	382	286
SLC35E2B	9	66	7	30	38	64
SLC35E3	219	261	233	236	156	150
SLC35E4	22	62	43	28	58	44
SLC35F1	88	131	164	54	28	28
SLC35F2	135	212	90	128	138	65
SLC35F3	0	0	0	0	0	0
SLC35F4	0	0	0	0	0	0
SLC35F5	66	95	73	37	45	1
SLC35F6	130	130	123	65	135	61
SLC35G1	48	68	56	112	65	51
SLC35G2	103	85	56	84	105	69
SLC35G3	0	0	0	0	0	0
SLC35G5	0	0	0	0	0	0
SLC35G6	0	0	0	0	0	0
SLC36A1	44	49	70	50	23	29
SLC36A2	0	0	0	0	0	0
SLC36A3	0	0	0	0	0	0
SLC36A4	96	105	65	133	77	51
SLC37A1	21	39	30	35	21	1
SLC37A2	0	0	0	8	0	29
SLC37A3	214	318	206	241	257	204
SLC37A4	0	0	0	0	0	0
SLC38A1	490	476	390	561	604	454
SLC38A10	43	68	71	33	60	32
SLC38A11	0	10	0	0	0	0
SLC38A2	509	634	396	1108	1222	856
SLC38A3	0	0	0	0	0	0
SLC38A4	0	0	0	0	0	0
SLC38A5	0	0	0	0	0	9
SLC38A6	36	77	66	87	88	56
SLC38A7	69	137	44	30	37	3
SLC38A8	0	0	0	0	0	0
SLC38A9	34	56	77	67	111	21
SLC39A1	199	331	256	190	128	237
SLC39A10	94	63	57	13	55	25
SLC39A11	61	101	28	108	69	44
SLC39A12	0	0	0	0	0	0
SLC39A13	34	64	33	43	17	13
SLC39A14	62	157	131	231	181	120
SLC39A2	0	0	0	0	0	0
SLC39A3	66	111	94	93	125	40
SLC39A4	0	0	0	0	0	0
SLC39A5	0	0	0	0	0	0
SLC39A6	160	179	141	170	71	120
SLC39A7	0	0	0	0	0	0
SLC39A8	48	131	95	122	36	50
SLC39A9	107	160	191	123	148	13
SLC3A1	0	0	0	0	0	0
SLC3A2	1062	1492	1055	2452	2389	1606
SLC40A1	70	15	5	8	37	1
SLC41A1	194	197	139	94	73	165
SLC41A2	46	18	13	86	15	53
SLC41A3	151	188	72	110	114	96
SLC43A1	10	5	2	54	1	0
SLC43A2	8	1	0	0	0	0
SLC43A3	0	0	0	0	0	0
SLC44A1	173	102	95	106	78	98
SLC44A2	29	21	26	13	38	32
SLC44A3	4	5	3	9	0	10
SLC44A4	0	0	0	0	0	0
SLC44A5	41	31	18	56	13	9
SLC45A1	0	0	0	0	0	0
SLC45A2	0	0	0	0	0	0
SLC45A3	46	31	33	38	7	37
SLC45A4	10	26	12	22	10	1
SLC46A1	100	171	160	170	44	118
SLC46A2	0	0	0	0	0	0
SLC46A3	18	27	19	3	0	61
SLC47A1	67	12	18	2	29	3
SLC47A2	0	0	0	0	0	0
SLC48A1	105	186	142	104	94	71
SLC49A3	0	0	0	0	0	0
SLC49A4	18	57	95	49	44	66
SLC4A1	1	0	0	0	0	0
SLC4A10	0	0	0	0	0	0
SLC4A11	1	24	3	14	0	25
SLC4A1AP	90	135	142	149	133	90
SLC4A2	7	49	34	30	52	0
SLC4A3	0	0	0	0	0	0
SLC4A4	14	19	17	31	2	0
SLC4A5	0	0	0	0	0	0
SLC4A7	98	149	60	100	99	36
SLC4A8	0	19	9	0	0	1
SLC4A9	0	0	0	0	0	0
SLC50A1	65	74	81	48	35	49
SLC51A	0	0	0	0	0	0
SLC51B	0	0	0	0	0	0
SLC52A1	0	0	0	0	0	0
SLC52A2	0	0	0	0	0	0
SLC52A3	0	0	0	0	0	0
SLC5A1	0	0	0	0	0	0
SLC5A10	0	0	0	0	0	0
SLC5A11	0	0	0	0	0	0
SLC5A12	0	0	0	0	0	0
SLC5A2	0	0	0	0	0	0
SLC5A3	364	368	232	179	216	173
SLC5A4	0	0	0	0	0	0
SLC5A5	0	0	0	0	0	0
SLC5A6	122	139	115	116	136	45
SLC5A7	0	0	0	0	0	0
SLC5A8	0	0	0	0	0	0
SLC5A9	0	0	0	0	0	0
SLC66A1	111	146	97	59	26	90
SLC66A2	143	116	48	155	73	75
SLC66A3	2	9	8	0	0	0
SLC6A1	0	0	0	0	0	0
SLC6A11	42	61	8	57	2	2
SLC6A12	0	2	0	0	0	0
SLC6A13	0	1	0	0	0	0
SLC6A14	0	0	0	0	0	0
SLC6A15	125	214	141	170	203	98
SLC6A16	0	0	0	0	0	0
SLC6A17	7	1	0	9	0	0
SLC6A18	0	0	0	0	0	0
SLC6A19	0	0	0	0	0	0
SLC6A2	0	0	0	0	0	0
SLC6A20	0	0	0	0	0	0
SLC6A3	0	0	0	0	0	0
SLC6A4	0	0	0	6	1	0
SLC6A5	0	0	0	0	0	0
SLC6A6	35	42	45	25	62	16
SLC6A7	0	0	0	1	0	0
SLC6A8	29	134	66	58	46	35
SLC6A9	17	5	12	72	12	37
SLC7A1	718	941	607	1244	1063	1025
SLC7A10	0	0	0	0	0	0
SLC7A11	104	118	47	234	240	200
SLC7A13	0	0	0	0	0	0
SLC7A14	0	0	0	0	0	0
SLC7A2	52	93	69	35	49	23
SLC7A3	0	0	0	0	0	0
SLC7A4	0	0	0	0	0	0
SLC7A5	53	53	81	51	40	12
SLC7A6	67	97	46	123	31	36
SLC7A6OS	252	326	189	244	191	128
SLC7A7	0	0	0	0	0	0
SLC7A8	15	45	56	11	21	29
SLC7A9	0	0	0	0	0	0
SLC8A1	0	0	0	0	0	0
SLC8A2	0	0	0	0	0	0
SLC8A3	0	0	0	0	0	0
SLC8B1	14	18	13	14	0	0
SLC9A1	90	110	123	126	22	40
SLC9A2	14	33	8	4	0	0
SLC9A3	184	294	230	200	156	25
SLC9A3R1	155	265	126	105	101	55
SLC9A3R2	26	51	72	28	25	18
SLC9A4	0	0	0	0	0	0
SLC9A5	0	9	8	4	0	0
SLC9A6	74	56	110	46	54	9
SLC9A7	0	47	34	20	18	11
SLC9A8	9	5	8	21	14	33
SLC9A9	105	200	215	117	84	59
SLC9B1	0	0	0	0	0	0
SLC9B2	43	125	142	45	12	41
SLC9C1	20	21	12	3	3	0
SLC9C2	0	0	0	0	0	0
SLCO1A2	0	0	0	0	0	0
SLCO1B1	0	0	0	0	0	0
SLCO1B3	0	0	0	0	0	0
SLCO1B3-SLCO1B7	0	0	0	0	0	0
SLCO1C1	0	0	0	0	0	0
SLCO2A1	0	0	0	25	0	0
SLCO2B1	0	0	0	0	0	0
SLCO3A1	11	46	52	13	23	15
SLCO4A1	87	133	103	48	70	15
SLCO4C1	28	16	9	8	7	0
SLCO5A1	4	8	14	17	0	0
SLCO6A1	0	0	0	0	0	0
SLF1	176	156	100	153	304	118
SLF2	333	294	282	228	355	205
SLFN11	680	761	494	1122	907	675
SLFN12	0	12	0	0	0	0
SLFN12L	0	0	0	0	0	0
SLFN13	0	0	0	0	0	0
SLFN14	0	0	0	0	0	0
SLFN5	11	7	1	4	8	51
SLFNL1	0	0	0	0	0	0
SLIRP	870	969	883	1133	753	639
SLIT1	0	13	6	11	1	0
SLIT2	575	524	437	383	291	211
SLIT3	0	7	0	0	0	0
SLITRK1	0	0	0	0	0	0
SLITRK2	0	0	0	0	0	0
SLITRK3	0	0	0	0	0	0
SLITRK4	0	0	0	0	0	0
SLITRK5	0	0	0	0	0	0
SLITRK6	0	0	0	0	0	0
SLK	221	226	145	140	92	114
SLMAP	195	255	160	94	182	103
SLN	0	0	0	0	0	0
SLPI	0	0	0	0	0	0
SLTM	429	437	272	286	190	197
SLU7	225	223	165	255	290	154
SLURP1	0	0	0	0	0	0
SLURP2	0	0	0	0	0	0
SLX1A	0	0	0	0	0	0
SLX1B	0	0	0	0	0	0
SLX4	21	22	18	14	5	13
SLX4IP	15	20	14	1	6	0
SLX9	198	181	194	199	207	161
SMAD1	351	334	331	257	236	309
SMAD2	176	251	208	138	119	122
SMAD3	197	183	207	113	38	76
SMAD4	225	207	156	143	122	91
SMAD5	836	987	691	586	479	464
SMAD6	292	230	231	299	177	186
SMAD7	343	422	234	479	443	419
SMAD9	456	546	317	577	518	389
SMAGP	120	163	111	40	32	58
SMAP1	161	95	241	124	39	98
SMAP2	107	97	67	41	25	82
SMARCA1	6	21	8	12	6	0
SMARCA2	110	225	193	256	111	131
SMARCA4	196	252	104	182	143	115
SMARCA5	164	203	174	186	189	146
SMARCAD1	178	163	159	218	171	57
SMARCAL1	17	38	28	22	0	57
SMARCB1	0	0	0	0	0	0
SMARCC1	384	596	454	437	424	346
SMARCC2	253	296	292	294	262	139
SMARCD1	172	250	153	180	185	75
SMARCD2	149	161	119	123	56	108
SMARCD3	0	0	14	18	0	0
SMARCE1	554	812	579	637	468	464
SMC1A	1763	1967	1415	1707	1499	1414
SMC1B	0	0	0	0	0	0
SMC2	96	85	83	59	117	59
SMC3	200	355	316	304	275	242
SMC4	1342	1784	1289	1241	1469	870
SMC5	92	61	11	120	89	79
SMC6	160	198	129	239	104	62
SMCHD1	107	137	115	106	155	58
SMCO1	0	0	0	0	0	0
SMCO2	0	0	0	0	0	0
SMCO3	0	0	0	0	0	0
SMCO4	81	148	164	154	70	231
SMCP	0	0	0	0	0	0
SMCR8	0	0	2	0	0	25
SMDT1	0	0	0	0	0	0
SMG1	112	118	116	179	121	153
SMG5	101	89	65	41	91	123
SMG6	49	63	42	20	139	42
SMG7	117	213	174	92	84	15
SMG8	302	493	534	320	356	331
SMG9	199	173	138	212	242	216
SMIM1	1	0	0	0	0	0
SMIM10	477	569	436	315	498	107
SMIM10L1	0	0	0	0	0	0
SMIM10L2A	0	6	5	7	30	0
SMIM10L2B	7	18	9	5	0	24
SMIM11A	0	0	5	0	0	0
SMIM11B	0	0	0	0	0	0
SMIM12	629	750	554	527	394	465
SMIM13	283	314	346	235	263	150
SMIM14	40	12	16	9	13	9
SMIM15	412	602	383	363	262	382
SMIM17	0	0	0	0	0	0
SMIM18	0	0	0	0	0	0
SMIM19	92	81	59	69	17	75
SMIM2	0	0	0	0	0	0
SMIM20	82	103	165	84	135	96
SMIM21	0	0	0	0	0	0
SMIM22	0	0	0	0	0	0
SMIM23	0	0	0	0	0	0
SMIM24	0	0	0	0	0	0
SMIM26	1093	1104	785	861	693	829
SMIM27	43	47	45	101	7	84
SMIM28	0	0	0	0	0	0
SMIM29	49	62	19	42	13	18
SMIM3	70	88	36	43	28	30
SMIM30	592	617	463	372	317	223
SMIM31	0	0	0	0	0	0
SMIM32	8	7	1	16	4	15
SMIM33	0	0	0	0	0	0
SMIM34A	0	0	0	0	0	0
SMIM34B	0	0	0	0	0	0
SMIM35	0	0	0	0	0	0
SMIM36	0	2	0	0	0	0
SMIM38	0	0	0	0	0	0
SMIM4	390	546	399	224	312	222
SMIM40	0	0	0	0	0	0
SMIM41	0	0	0	0	0	0
SMIM42	0	0	0	0	0	0
SMIM43	0	11	0	0	0	0
SMIM5	0	0	0	0	0	0
SMIM6	0	0	0	0	0	0
SMIM7	530	711	616	652	565	470
SMIM8	45	159	68	39	150	72
SMIM9	0	0	0	0	0	0
SMKR1	9	17	4	6	19	4
SMLR1	0	0	0	0	0	0
SMN1	0	0	0	0	0	0
SMN2	5	0	0	0	0	0
SMNDC1	505	818	647	742	776	628
SMO	152	128	67	40	43	54
SMOC1	81	128	83	91	45	18
SMOC2	0	0	0	4	0	0
SMOX	36	55	17	53	30	26
SMPD1	9	20	20	20	37	0
SMPD2	6	14	3	0	0	0
SMPD3	0	17	0	0	0	0
SMPD4	279	282	267	293	278	145
SMPDL3A	18	19	37	15	45	0
SMPDL3B	14	38	15	43	20	0
SMPX	0	0	0	0	0	0
SMR3A	0	0	0	0	0	0
SMR3B	0	0	0	0	0	0
SMS	156	218	200	151	183	142
SMTN	17	20	12	0	0	0
SMTNL1	0	0	0	0	0	0
SMTNL2	31	9	16	7	13	0
SMU1	44	71	47	88	72	47
SMUG1	143	253	220	211	96	24
SMURF1	25	36	18	16	0	1
SMURF2	136	265	212	149	43	50
SMYD1	0	0	0	0	0	0
SMYD2	184	279	198	139	228	148
SMYD3	98	208	97	52	178	97
SMYD4	169	210	178	261	181	161
SMYD5	7	43	40	43	67	20
SNAI1	10	13	9	13	14	0
SNAI2	4	19	0	8	0	0
SNAI3	4	0	4	8	0	0
SNAP23	204	187	160	186	142	201
SNAP25	1	0	11	14	15	0
SNAP29	204	317	253	151	180	152
SNAP47	537	689	477	519	574	436
SNAP91	36	25	14	30	36	33
SNAPC1	222	192	174	169	180	221
SNAPC2	124	119	126	93	138	135
SNAPC3	148	200	153	179	215	100
SNAPC4	96	74	60	103	130	64
SNAPC5	215	264	148	266	175	156
SNAPIN	426	549	346	379	378	263
SNCA	91	154	158	80	67	48
SNCAIP	4	6	8	3	0	0
SNCB	1	21	0	14	0	0
SNCG	0	0	1	0	0	0
SND1	307	262	192	312	212	220
SNED1	0	0	0	0	0	0
SNF8	193	232	183	171	163	195
SNIP1	226	182	110	222	173	100
SNN	17	20	31	1	2	22
SNORC	0	0	0	0	0	0
SNPH	8	4	13	6	8	0
SNRK	62	46	70	45	62	10
SNRNP200	234	192	203	219	63	119
SNRNP25	134	205	148	199	76	157
SNRNP27	239	285	130	103	109	78
SNRNP35	91	90	95	88	63	76
SNRNP40	139	145	161	79	98	58
SNRNP48	613	669	400	495	408	476
SNRNP70	269	359	250	297	323	224
SNRPA	542	633	437	774	830	524
SNRPA1	676	878	607	950	704	582
SNRPB	2742	3689	2621	3528	3281	2654
SNRPB2	529	526	405	344	386	308
SNRPC	622	607	694	655	482	442
SNRPD1	1499	1821	1347	1265	1370	1149
SNRPD2	1965	2248	1686	1576	1272	920
SNRPD3	966	1220	959	1179	1009	873
SNRPE	2961	3072	2045	2039	1765	1890
SNRPF	899	1117	679	746	599	546
SNRPG	153	189	143	127	172	41
SNRPN	0	0	0	0	0	0
SNTA1	36	40	30	44	25	3
SNTB1	7	27	46	12	16	0
SNTB2	348	429	229	264	194	146
SNTG1	0	0	0	0	0	0
SNTG2	2	0	0	0	0	0
SNTN	0	0	0	0	0	0
SNU13	1681	2173	1868	1789	1621	1267
SNUPN	315	312	245	372	248	201
SNURF	0	0	0	0	0	0
SNW1	513	549	529	525	462	431
SNX1	93	137	103	131	155	67
SNX10	54	78	67	10	27	13
SNX11	124	170	124	122	109	28
SNX12	248	276	202	141	151	242
SNX13	54	127	47	93	93	41
SNX14	121	157	116	92	36	55
SNX15	32	104	57	120	16	5
SNX16	21	15	24	11	15	9
SNX17	209	262	177	224	144	73
SNX18	140	251	199	236	229	130
SNX19	106	86	56	63	46	85
SNX2	366	554	458	372	550	218
SNX20	0	0	0	0	0	0
SNX21	15	32	33	31	0	28
SNX22	122	119	94	37	64	31
SNX24	108	94	112	67	66	72
SNX25	64	64	35	109	26	21
SNX27	127	198	187	78	82	92
SNX29	120	93	31	74	32	1
SNX3	517	621	302	343	125	234
SNX30	33	50	5	11	0	0
SNX31	0	0	0	0	0	0
SNX32	0	0	0	0	0	0
SNX33	2	6	25	29	6	1
SNX4	181	188	218	141	90	103
SNX5	691	787	645	1185	1011	799
SNX6	18479	22774	15775	19007	19273	16057
SNX7	79	173	114	49	25	88
SNX8	91	86	33	74	25	4
SNX9	330	419	300	251	209	298
SOAT1	107	85	70	78	74	39
SOAT2	0	0	0	0	0	0
SOBP	271	298	247	154	200	135
SOCS1	5	0	2	9	0	30
SOCS2	76	94	19	32	35	17
SOCS3	4	28	8	19	2	0
SOCS4	95	176	93	143	105	140
SOCS5	23	50	43	44	54	54
SOCS6	78	38	50	93	10	22
SOCS7	0	0	0	0	0	0
SOD1	3845	4204	2864	2994	2828	2019
SOD2	176	183	197	67	96	138
SOD3	0	0	0	0	0	0
SOGA1	60	57	69	16	8	1
SOGA3	0	3	1	9	6	0
SOHLH1	0	0	0	0	0	0
SOHLH2	0	0	0	0	0	0
SON	795	993	917	1007	895	479
SORBS1	15	23	28	4	24	11
SORBS2	16	44	20	47	12	13
SORBS3	33	41	54	23	0	35
SORCS1	0	0	0	0	0	0
SORCS2	0	0	1	0	0	0
SORCS3	0	0	0	0	0	0
SORD	9	33	43	17	18	71
SORL1	46	32	45	30	10	23
SORT1	69	96	92	63	35	87
SOS1	73	118	73	56	74	65
SOS2	80	132	63	67	51	14
SOST	5	0	0	0	0	0
SOSTDC1	2	12	0	0	0	0
SOWAHA	67	74	65	48	41	0
SOWAHB	0	19	11	14	0	20
SOWAHC	253	266	153	134	66	141
SOWAHD	7	0	22	10	0	27
SOX1	0	0	3	0	0	0
SOX10	0	0	0	0	0	0
SOX11	0	0	0	0	0	0
SOX12	586	798	634	502	391	342
SOX13	40	86	31	53	17	36
SOX14	0	0	0	0	0	0
SOX15	0	5	0	0	0	0
SOX17	0	0	0	0	0	0
SOX18	85	78	101	50	69	25
SOX2	105	241	70	110	124	49
SOX21	28	21	10	18	4	0
SOX3	1	2	0	1	0	0
SOX30	0	0	0	0	0	0
SOX4	1908	2515	2179	1862	2178	1844
SOX5	17	43	53	3	75	15
SOX6	42	31	22	26	0	0
SOX7	7	0	4	0	0	0
SOX8	43	21	25	30	0	10
SOX9	158	246	169	193	208	34
SP1	199	282	242	302	288	106
SP100	0	0	1	0	0	0
SP110	35	48	15	10	3	13
SP140	0	0	0	0	0	0
SP140L	0	0	0	0	0	0
SP2	178	269	218	283	156	218
SP3	185	218	117	94	170	52
SP4	160	75	116	58	101	45
SP5	0	17	0	0	0	0
SP6	0	0	0	9	25	0
SP7	0	0	0	0	0	0
SP8	15	46	43	6	10	27
SP9	44	109	31	58	28	1
SPA17	8	5	15	10	25	35
SPAAR	0	1	0	2	0	0
SPACA1	0	0	0	0	0	0
SPACA3	0	0	0	0	0	0
SPACA4	0	0	0	0	0	0
SPACA5	0	0	0	0	0	0
SPACA5B	0	0	0	0	0	0
SPACA6	1	8	0	11	5	0
SPACA7	0	0	0	0	0	0
SPACA9	59	29	5	3	71	30
SPAG1	46	44	83	47	33	1
SPAG11A	0	0	0	0	0	0
SPAG11B	0	0	0	0	0	0
SPAG16	127	151	159	101	106	203
SPAG17	0	0	0	0	0	0
SPAG4	2	0	0	0	1	1
SPAG5	150	171	180	156	119	147
SPAG6	0	0	0	0	0	0
SPAG7	414	577	290	452	279	291
SPAG8	0	0	0	0	0	0
SPAG9	149	197	59	249	124	273
SPAM1	0	0	0	0	0	0
SPANXA1	0	0	0	0	0	0
SPANXA2	0	0	0	0	0	0
SPANXB1	0	0	0	0	0	0
SPANXC	0	0	0	0	0	0
SPANXD	0	0	0	0	0	0
SPANXN1	0	0	0	0	0	0
SPANXN2	0	0	0	0	0	0
SPANXN3	0	0	0	0	0	0
SPANXN4	0	0	0	0	0	0
SPANXN5	0	0	0	0	0	0
SPARC	9	1	5	5	5	1
SPARCL1	7	0	0	0	0	0
SPART	285	328	249	308	192	223
SPAST	106	66	68	102	53	35
SPATA1	0	0	0	0	0	0
SPATA12	0	0	0	0	0	0
SPATA13	54	77	39	32	34	1
SPATA16	0	0	0	0	0	0
SPATA17	60	8	38	10	22	19
SPATA18	7	30	6	0	0	0
SPATA19	0	0	0	0	0	0
SPATA2	118	184	180	46	140	15
SPATA20	3	13	24	6	0	0
SPATA21	0	0	0	0	0	0
SPATA22	0	0	0	0	0	0
SPATA24	28	35	0	5	22	34
SPATA25	0	0	0	0	0	0
SPATA2L	1	5	3	0	11	0
SPATA3	0	0	0	0	0	0
SPATA31A1	0	0	0	0	0	0
SPATA31A3	0	0	0	0	0	0
SPATA31A5	0	0	0	0	0	0
SPATA31A6	0	0	0	0	0	0
SPATA31A7	0	0	0	0	0	0
SPATA31C2	0	0	0	0	0	0
SPATA31D1	0	0	0	0	0	0
SPATA31D3	0	0	0	0	0	0
SPATA31D4	0	0	0	0	0	0
SPATA31E1	0	0	0	0	0	0
SPATA32	0	0	0	0	0	0
SPATA33	119	146	133	90	72	43
SPATA4	0	0	10	0	11	0
SPATA45	0	0	0	0	0	0
SPATA46	0	0	0	0	0	0
SPATA48	0	0	0	0	0	0
SPATA5	51	42	18	38	31	1
SPATA5L1	158	95	194	165	142	158
SPATA6	36	38	25	70	25	13
SPATA6L	1	5	0	0	0	0
SPATA7	63	82	58	69	127	122
SPATA9	0	0	0	0	0	0
SPATC1	0	0	0	0	0	0
SPATC1L	0	0	0	0	0	0
SPATS1	0	0	0	0	0	0
SPATS2	181	256	155	171	165	246
SPATS2L	116	125	75	29	10	45
SPC24	229	240	155	108	148	131
SPC25	0	0	0	0	0	0
SPCS1	350	444	253	327	187	241
SPCS2	72	150	110	101	93	64
SPCS3	349	316	352	251	281	301
SPDEF	0	0	0	0	0	0
SPDL1	436	541	391	432	319	332
SPDYA	0	0	0	0	0	0
SPDYC	0	0	0	0	0	0
SPDYE1	0	0	0	0	0	0
SPDYE10P	0	0	0	0	0	0
SPDYE11	0	0	0	0	0	0
SPDYE12P	0	0	0	0	0	0
SPDYE13	0	0	0	0	0	0
SPDYE14	0	0	0	0	0	0
SPDYE15	0	0	0	0	0	0
SPDYE16	0	0	0	0	0	0
SPDYE17	0	0	0	0	0	0
SPDYE18	0	0	0	0	0	0
SPDYE2	0	0	0	0	0	0
SPDYE21	0	0	0	0	0	0
SPDYE2B	0	0	0	0	0	0
SPDYE3	0	0	0	0	0	0
SPDYE4	0	0	0	0	0	0
SPDYE5	0	0	0	0	0	0
SPDYE6	0	0	0	0	0	0
SPDYE8	0	0	0	0	0	0
SPDYE9	0	0	0	0	0	0
SPECC1	167	200	164	243	344	245
SPECC1L	188	298	151	218	194	138
SPECC1L-ADORA2A	265	431	230	364	256	200
SPEF1	0	0	0	9	0	0
SPEF2	9	8	0	14	0	0
SPEG	3	11	2	0	0	0
SPEGNB	0	0	0	0	0	0
SPEM1	0	0	0	0	0	0
SPEM2	0	0	0	0	0	0
SPEM3	0	0	0	0	0	0
SPEN	740	947	618	1328	1228	812
SPESP1	0	0	0	0	0	0
SPG11	48	63	11	15	68	53
SPG21	281	366	260	198	200	93
SPG7	36	112	63	66	63	16
SPHK1	29	9	16	4	6	26
SPHK2	90	96	42	135	34	92
SPHKAP	0	0	0	0	0	0
SPI1	0	0	6	0	0	0
SPIB	0	0	1	0	0	0
SPIC	0	0	0	0	0	0
SPICE1	46	58	32	8	58	0
SPIDR	174	228	102	185	179	72
SPIN1	523	645	569	493	281	348
SPIN2A	0	0	0	0	0	0
SPIN2B	26	51	39	15	29	1
SPIN3	21	20	38	14	22	45
SPIN4	185	235	167	257	183	190
SPINDOC	209	339	251	161	118	100
SPINK1	0	0	0	0	0	0
SPINK13	0	0	0	0	0	0
SPINK14	0	0	0	0	0	0
SPINK2	0	0	0	0	3	1
SPINK4	0	0	0	0	0	0
SPINK5	0	0	0	0	0	0
SPINK6	0	0	0	0	0	0
SPINK7	0	0	0	0	0	0
SPINK8	0	0	0	0	0	0
SPINK9	0	0	0	0	0	0
SPINT1	0	0	0	0	0	0
SPINT2	411	519	332	484	395	422
SPINT3	0	0	0	0	0	0
SPINT4	0	0	0	0	0	0
SPIRE1	118	133	107	108	73	102
SPIRE2	50	33	31	25	54	0
SPN	0	0	0	0	0	0
SPNS1	13	18	7	9	8	0
SPNS2	0	0	0	0	0	0
SPNS3	0	0	0	0	0	0
SPO11	0	0	0	0	0	0
SPOCD1	0	2	0	1	0	0
SPOCK1	1	11	0	0	12	0
SPOCK2	1	0	0	0	0	11
SPOCK3	0	1	0	0	0	0
SPON1	4	11	11	12	0	0
SPON2	8	8	3	16	0	0
SPOP	950	1194	951	1101	1490	582
SPOPL	33	137	76	48	107	13
SPOUT1	265	271	238	428	209	180
SPP1	0	0	0	0	0	0
SPP2	0	0	0	0	0	0
SPPL2A	134	115	60	92	60	73
SPPL2B	2	8	4	35	17	20
SPPL2C	0	0	0	0	0	0
SPPL3	307	473	441	210	181	255
SPR	45	105	130	147	39	40
SPRED1	70	109	104	36	51	9
SPRED2	108	155	102	130	76	84
SPRED3	0	0	0	0	0	0
SPRING1	235	327	266	202	163	81
SPRN	0	0	0	0	0	0
SPRR1B	0	0	0	0	0	0
SPRR2A	0	0	0	0	0	0
SPRR2B	0	0	0	0	0	0
SPRR2D	0	0	0	0	0	0
SPRR2E	0	0	0	0	0	0
SPRR2F	0	0	0	0	0	0
SPRR2G	0	0	0	0	0	0
SPRR3	0	0	0	0	0	0
SPRR4	0	0	0	0	0	0
SPRR5	0	0	0	0	0	0
SPRTN	255	347	268	225	266	187
SPRY1	68	85	19	49	33	41
SPRY2	55	119	58	78	91	18
SPRY3	0	0	0	0	0	0
SPRY4	19	28	10	82	163	0
SPRYD3	90	134	158	96	113	83
SPRYD4	200	260	152	182	246	154
SPRYD7	119	214	176	206	167	162
SPSB1	22	70	51	44	16	28
SPSB2	24	21	58	36	83	24
